Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,LASI,RASI
148,0,0,0,0,0,0,0.0413113,0.0249903,0,0,0,0.0149677,0.0141518,0.00762976,0,0,0.0380082,0,0.0338562,0.0112979,0.080761,0.0200475,0.0489625,0.0288935,0.0261037,0.0342644,0.0125908,0.0157516,0.00840582,0.0395075,0.0154087,0.0170055,0.0121718,0.0265627,0.0221538,0.0363033,0.0233503,0.00707392,0.0199966,0.0143463,0.0149808,0.0506878,0,0,0.0152827,0,0.016869,0.0208387,0.0601879,0.0179814,0.0415041,0.0302461,0.0197227,0.0378303,0.0130638,0.0331746,0.0150867,0.015379,0.0166845,0.00959458,0.012865,0.0155249,0.020504,0.024673,0.000513057,0.0391649,0.0202956,0.0516176,0,0,0,0.0244607,0
149,0,0,0,0,0,0,0.0419323,0.0245656,0,0,0,0.0148604,0.0141951,0.00760534,0,0,0.0381627,0,0.0338699,0.0112003,0.0808724,0.0200389,0.0486925,0.0288997,0.0268062,0.0337395,0.0126872,0.0157799,0.00841055,0.0395189,0.0153848,0.0169749,0.012164,0.0265918,0.0219767,0.0360032,0.0233589,0.00711648,0.0199128,0.0143151,0.0149528,0.0509945,0,0,0.0148845,0,0.0169804,0.020783,0.060252,0.0179533,0.0412774,0.0301916,0.0203724,0.0373467,0.0129518,0.0330684,0.0152362,0.0154096,0.0166246,0.00964982,0.0128466,0.0154717,0.0203699,0.0241945,0.000631116,0.0391825,0.0197615,0.0522078,0,0,0,0.0248296,0
150,0,0,0,0,0,0,0.0425514,0.0241791,0,0,0,0.0147538,0.0142343,0.00758894,0,0,0.038173,0,0.033887,0.0109553,0.080917,0.0200261,0.0483897,0.0289118,0.0275244,0.0331808,0.0127631,0.0158189,0.00842179,0.0395308,0.0153553,0.0169479,0.0121717,0.026619,0.0217959,0.0356197,0.0233712,0.00688275,0.0200594,0.0143343,0.0151533,0.0512738,0,0,0.0145523,0,0.0172532,0.0208261,0.0603158,0.0181518,0.0410132,0.0301333,0.0209767,0.0369509,0.0129064,0.0329645,0.0152321,0.0154281,0.0164797,0.00963977,0.0127919,0.015318,0.0204929,0.0237134,0.000850406,0.0392865,0.0192315,0.052749,0,0,0,0.0257315,0
151,0,0,0,0,0,0,0.0431972,0.0237889,0,0,0,0.0146215,0.0143179,0.00762369,0,0,0.038065,0,0.03387,0.0106853,0.0809344,0.020005,0.0479569,0.0288725,0.0284271,0.032616,0.0127616,0.015875,0.00838703,0.0395726,0.0153059,0.0168985,0.0122004,0.0266399,0.0215194,0.035146,0.0233776,0.00690923,0.0200748,0.0142775,0.0152573,0.0515955,0,0,0.0143977,0,0.0174902,0.0208618,0.0604335,0.0182332,0.0406677,0.0300179,0.0217688,0.036656,0.0128529,0.0328685,0.0150937,0.0154277,0.0163982,0.00966048,0.0127779,0.0152125,0.0205023,0.0232876,0.00108093,0.0394315,0.0186036,0.0532858,0,0,0,0.0273892,0
152,0,0,0,0,0,0,0.0443732,0.0237416,0,0,0,0.0144368,0.0144304,0.0078014,0,0,0.0380428,0,0.0337704,0.0105272,0.0814479,0.0196782,0.0470638,0.0283935,0.0302072,0.0322563,0.0127255,0.0155132,0.00806218,0.0396988,0.0151494,0.0166868,0.0122538,0.0266197,0.0209964,0.0346513,0.0233685,0.00670497,0.0201133,0.0142351,0.0154805,0.0522877,0,0,0.0143252,0,0.0175997,0.0208034,0.0606426,0.0184577,0.0400481,0.0297101,0.0234791,0.0366628,0.0126082,0.0326677,0.0148778,0.0153252,0.0164092,0.00966865,0.0127749,0.015116,0.0203809,0.0230414,0.00130438,0.0395565,0.0176134,0.054332,0,0,0,0,0
153,0,0,0,0,0,0,0.044474,0.0231381,0,0,0,0.0143829,0.0145214,0.00777376,0,0,0.037741,0,0.0337266,0.0104059,0.0813711,0.0197317,0.0469102,0.0284593,0.0302515,0.0318927,0.012758,0.0155859,0.00823606,0.0396893,0.0151503,0.01669,0.0122424,0.0266178,0.0209107,0.0343485,0.0233315,0.0064798,0.0199605,0.0142026,0.0153418,0.052092,0,0,0.0141457,0,0.0177235,0.0206278,0.0605895,0.0182939,0.0400563,0.0296071,0.0235157,0.0359893,0.0125525,0.0326311,0.0147615,0.0152655,0.016287,0.00965178,0.012748,0.0150435,0.0202327,0.0224388,0.00139271,0.0395713,0.017176,0.054375,0,0,0,0,0
154,0,0,0,0,0,0,0.0440338,0.0221007,0,0,0,0.0143343,0.014532,0.00767399,0,0,0.0375348,0,0.0336604,0.0104872,0.0808778,0.0199906,0.0473671,0.0287147,0.0294917,0.0314395,0.0127884,0.015845,0.00844756,0.0395695,0.0151928,0.0167423,0.012157,0.0265877,0.0209661,0.0342441,0.023298,0.0059669,0.0197767,0.0142004,0.015128,0.0514464,0,0,0.0138433,0,0.0177811,0.020401,0.0604213,0.0180482,0.040415,0.0295597,0.0225994,0.0347805,0.0126071,0.0326267,0.0146856,0.015159,0.0160974,0.00964101,0.0126979,0.014958,0.0200789,0.0215863,0.00138947,0.0395642,0.0169487,0.053976,0,0,0,0.0258553,0
155,0,0,0,0,0,0,0.0444394,0.0215719,0,0,0,0.0142399,0.0144731,0.00759338,0,0,0.0373611,0,0.0336907,0.0105908,0.0808666,0.0198749,0.047037,0.0287042,0.030077,0.0313321,0.0128135,0.0158159,0.00833945,0.0395708,0.0151611,0.0166648,0.0121471,0.0266033,0.0207361,0.0340673,0.0232765,0.00602446,0.0196814,0.0140932,0.0151036,0.051553,0,0,0.0140502,0,0.0178063,0.0204444,0.060392,0.0180156,0.0401801,0.0293564,0.0232285,0.0343362,0.0124949,0.0325109,0.0145139,0.0149672,0.0159745,0.00961869,0.0126696,0.0148878,0.0199183,0.0213524,0.00142651,0.0396109,0.0163856,0.0543489,0,0,0,0.026358,0
156,0,0,0,0,0,0,0.0455525,0.0215713,0,0,0,0.0140856,0.0143789,0.00758053,0,0,0.0374477,0,0.0337563,0.0105542,0.0812984,0.0195502,0.0461424,0.0284226,0.0315715,0.0314134,0.0128468,0.0155389,0.00812328,0.0396675,0.0150454,0.0165004,0.0121994,0.0266628,0.0203075,0.0338919,0.0232528,0.00621674,0.0196286,0.013935,0.0151919,0.0521934,0,0,0.0143841,0,0.0177316,0.0205802,0.060425,0.0181292,0.0396048,0.0290561,0.0248541,0.0344212,0.0122684,0.0323249,0.0142281,0.0147409,0.0158831,0.00959477,0.0126344,0.0147645,0.0197139,0.0215359,0.00143476,0.039558,0.0156309,0.0553485,0,0,0,0,0
157,0,0,0,0,0,0,0.0453433,0.0208856,0,0,0,0.0139576,0.0143229,0.00742616,0,0,0.0377451,0,0.0338116,0.0104753,0.0808318,0.0198768,0.046502,0.0287582,0.0308859,0.0310598,0.0129918,0.0159419,0.00849382,0.0395383,0.0150712,0.0165589,0.0121118,0.0267219,0.0203331,0.0339299,0.023259,0.00629995,0.0192831,0.0138712,0.014877,0.0517331,0,0,0.0141845,0,0.0176808,0.0204502,0.0602598,0.0177107,0.0398611,0.0290951,0.0238749,0.0335912,0.0123067,0.0323407,0.0140499,0.0146012,0.0156604,0.00964667,0.0125535,0.0146546,0.0194218,0.0211437,0.00147612,0.0394892,0.0156618,0.0550811,0,0,0,0.0279109,0
158,0,0,0,0,0,0,0.0457019,0.0206931,0,0,0,0.0137435,0.0142677,0.00740901,0,0,0.0381029,0,0.0339278,0.0105003,0.0807959,0.0199549,0.0463458,0.0288181,0.0312908,0.0308491,0.0131158,0.0160112,0.00853067,0.0395085,0.0149996,0.0164445,0.0120723,0.0267813,0.0200862,0.0338182,0.0232806,0.00606951,0.018982,0.0138397,0.0146992,0.0518427,0,0,0.0141456,0,0.0176901,0.0203442,0.0602381,0.0174974,0.0397603,0.0289499,0.0242341,0.0334512,0.0122096,0.0322622,0.013871,0.0144142,0.015543,0.00972396,0.0125057,0.014553,0.0190642,0.0211577,0.00157908,0.0394988,0.0154428,0.0553075,0,0,0,0.0282737,0
159,0,0,0,0,0,0,0.0459654,0.0204946,0,0,0,0.0135279,0.0142173,0.00734042,0,0,0.0384025,0,0.0340818,0.0107222,0.080767,0.0199602,0.0461768,0.0288173,0.0317282,0.0306261,0.013051,0.016045,0.00849435,0.0395171,0.0149338,0.0162915,0.0120201,0.0268548,0.0197964,0.0336695,0.0233398,0.00594946,0.018805,0.0138451,0.0146229,0.0519649,0,0,0.0140584,0,0.0176871,0.0201852,0.0602421,0.0174053,0.0396317,0.0288227,0.024668,0.0333837,0.0120856,0.0322012,0.0136691,0.0142453,0.0154303,0.00976984,0.0124671,0.0144551,0.0188322,0.0211935,0.00163551,0.0395059,0.0152849,0.0554853,0,0,0,0.0284864,0
160,0,0,0,0,0,0,0.0459129,0.0203531,0,0,0,0.0133507,0.0142154,0.00721917,0,0,0.0383148,0,0.0342347,0.0110151,0.0807083,0.0199662,0.0460794,0.0288802,0.031798,0.0303991,0.0130173,0.0161189,0.00850652,0.0395359,0.0148753,0.0161715,0.0119783,0.0269517,0.0195651,0.0334686,0.0234168,0.00602679,0.0187324,0.0138795,0.0145779,0.0519034,0,0,0.0139161,0,0.0176613,0.0200299,0.0601757,0.0174018,0.0395955,0.0287528,0.0248266,0.0335441,0.0120163,0.0321781,0.0135032,0.0141372,0.0152946,0.00975356,0.0124142,0.0143562,0.0187637,0.021173,0.00174016,0.0394798,0.0155634,0.0553433,0,0,0,0.0282647,0
161,0,0,0,0,0,0,0.0464982,0.0200551,0,0,0,0.0130859,0.0141608,0.00718931,0,0,0.0384665,0,0.034254,0.0113325,0.0807699,0.0198762,0.0457469,0.0286589,0.0328133,0.0304837,0.0130332,0.0160689,0.00841368,0.0395312,0.0147529,0.015977,0.0119111,0.0270128,0.0191498,0.0333674,0.0234152,0.00586391,0.0187162,0.013857,0.0146898,0.0523049,0,0,0.0137852,0,0.0177054,0.019905,0.0602596,0.0174841,0.039279,0.0285301,0.0256863,0.0336056,0.0118755,0.0320429,0.0133162,0.0140418,0.0152355,0.00979222,0.0123951,0.0142807,0.0186463,0.0212138,0.00166518,0.0394197,0.0152724,0.0558614,0,0,0,0.0285968,0
162,0,0,0,0,0,0,0.0467899,0.0199831,0,0,0,0.0129125,0.0141472,0.00712144,0,0,0.0384286,0,0.034267,0.0113944,0.0807651,0.0198279,0.0455246,0.0285574,0.0333649,0.0305957,0.0130591,0.0161034,0.00844482,0.0395144,0.0147021,0.0159021,0.0118606,0.0270601,0.018887,0.0332687,0.0234203,0.00577079,0.0185572,0.0138263,0.0146555,0.0525306,0,0,0.0136651,0,0.0177177,0.0197776,0.0603166,0.0174238,0.0390965,0.0284022,0.0259957,0.0338053,0.0118185,0.0319562,0.0132643,0.0139808,0.0151402,0.0098514,0.0123794,0.0142144,0.0184309,0.0212558,0.00167628,0.0393876,0.0153792,0.0561243,0,0,0,0.0286377,0
163,0,0,0,0,0,0,0.0467541,0.0201108,0,0,0,0.0127859,0.0141523,0.00703034,0,0,0.0382643,0,0.034312,0.0112943,0.0806808,0.0198012,0.0454243,0.028618,0.0333996,0.0306786,0.0130953,0.0161931,0.00853825,0.0395266,0.0146723,0.0159021,0.0118379,0.0271301,0.0187277,0.0331867,0.0234345,0.00572181,0.018193,0.0138586,0.0143865,0.0525751,0,0,0.013464,0,0.0177061,0.0196094,0.0602656,0.0171535,0.0390416,0.0283646,0.0260029,0.0340023,0.0118027,0.0319445,0.0132183,0.0139671,0.0150609,0.00994475,0.0123911,0.0141831,0.0180584,0.0212644,0.00171047,0.0393757,0.0157792,0.0561612,0,0,0,0.0284797,0
164,0,0,0,0,0,0,0.0469917,0.0201164,0,0,0,0.0126662,0.0141638,0.00703599,0,0,0.0382066,0,0.034309,0.0113422,0.0806375,0.0197389,0.0452247,0.0285858,0.0338773,0.0308942,0.0130819,0.0161929,0.0085418,0.0395334,0.0146304,0.0158554,0.0118089,0.0271602,0.0184966,0.0331105,0.0234454,0.00565063,0.0177411,0.0138564,0.0140967,0.0528323,0,0,0.013472,0,0.0177138,0.0195259,0.0602317,0.0168173,0.0388531,0.0282814,0.0264723,0.0340595,0.0117719,0.0318673,0.0131362,0.0139444,0.0150744,0.0100847,0.0124412,0.0141811,0.017556,0.0212916,0.00167142,0.0393942,0.0158548,0.056522,0,0,0,0.0286283,0
165,0,0,0,0,0,0,0.0473211,0.0201258,0,0,0,0.0125906,0.0141478,0.00703139,0,0,0.0382461,0,0.0343334,0.0114929,0.0806147,0.0197236,0.045065,0.0285525,0.0342656,0.0311282,0.0130321,0.0161777,0.00856673,0.0395292,0.0146286,0.0158054,0.0117851,0.0271958,0.018266,0.033011,0.0234527,0.00563873,0.0175363,0.0138794,0.0140336,0.0531162,0,0,0.0135327,0,0.0176502,0.0194907,0.0602108,0.0166822,0.038666,0.028156,0.0267933,0.0340654,0.0118016,0.0317814,0.0130405,0.0138588,0.0149808,0.0101634,0.0124134,0.0140806,0.017317,0.021287,0.00162775,0.0393316,0.0160234,0.056847,0,0,0,0.0285206,0
166,0,0,0,0,0,0,0.0476374,0.0202083,0,0,0,0.0124983,0.0141147,0.00702742,0,0,0.0383965,0,0.034333,0.0116731,0.0806208,0.0196527,0.0449345,0.028503,0.0346288,0.0313622,0.0129905,0.0161433,0.00862356,0.039508,0.014607,0.0157447,0.0117762,0.0272264,0.018022,0.0329134,0.0234497,0.00571287,0.0175541,0.0139102,0.0141521,0.0534553,0,0,0.0136529,0,0.0175153,0.0194866,0.0602333,0.0167007,0.0384761,0.0278983,0.0271509,0.0339738,0.011765,0.0317267,0.0129109,0.0137092,0.0147488,0.010177,0.0123174,0.0138866,0.0173112,0.0212904,0.00158563,0.0392088,0.0161288,0.0571764,0,0,0,0.0283462,0
167,0,0,0,0,0,0,0.0480613,0.0201994,0,0,0,0.0123778,0.014069,0.00699502,0,0,0.0386839,0,0.0343689,0.0119028,0.0805993,0.0195437,0.0448166,0.0285041,0.0349016,0.0316052,0.0129739,0.0161298,0.00868634,0.0394949,0.0145293,0.0156821,0.0117651,0.0272551,0.0177678,0.0328656,0.023456,0.00567818,0.0174111,0.0139795,0.014081,0.0537762,0,0,0.0136686,0,0.0173667,0.0194597,0.0602468,0.0165357,0.0383176,0.0276655,0.0275063,0.0337795,0.0116356,0.0316535,0.0127267,0.013541,0.0145467,0.0102113,0.0122591,0.013756,0.0171671,0.0214102,0.00156847,0.0391864,0.0161415,0.0575045,0,0,0,0.0281095,0
168,0,0,0,0,0,0,0.0484466,0.0201158,0,0,0,0.0122368,0.0140077,0.00695257,0,0,0.0390954,0,0.034429,0.0122121,0.0805483,0.0194344,0.0447172,0.0284638,0.0351002,0.03189,0.0129151,0.0161073,0.00873699,0.0395025,0.0144571,0.0155981,0.0117676,0.0272806,0.0174572,0.0328724,0.0234624,0.00555026,0.0170945,0.0141373,0.0138536,0.0540876,0,0,0.0136664,0,0.0172964,0.019401,0.0602416,0.0162359,0.0382067,0.0275102,0.0275895,0.0334957,0.0114537,0.0315568,0.0125078,0.0133161,0.014365,0.0102812,0.0122143,0.0136863,0.0168478,0.0215871,0.00161501,0.0392096,0.0161372,0.0578438,0,0,0,0.0276231,0
169,0,0,0,0,0,0,0.0488068,0.0200404,0,0,0,0.0120497,0.0139842,0.00685024,0,0,0.0394798,0,0.0344047,0.0126327,0.0805248,0.0193291,0.0446494,0.0283912,0.0352677,0.0321911,0.012861,0.016101,0.00882145,0.0394939,0.0144017,0.0154986,0.0117633,0.0273349,0.0170786,0.032954,0.0234634,0.005394,0.016621,0.0142329,0.0135227,0.0544255,0,0,0.0135246,0,0.0171278,0.0193403,0.060234,0.0158564,0.0381284,0.0273824,0.0276801,0.0330788,0.0112585,0.0314189,0.0122916,0.013058,0.0142147,0.0103892,0.012164,0.0136384,0.0163551,0.0217324,0.00170558,0.0391931,0.0161673,0.0581961,0,0,0,0.0268965,0
170,0,0,0,0,0,0,0.0490303,0.0196327,0,0,0,0.0117862,0.0139621,0.0067454,0,0,0.0394321,0,0.0344845,0.0128801,0.0804968,0.019214,0.0445364,0.0282795,0.0355161,0.0323343,0.0129235,0.0160916,0.00890556,0.0394561,0.0142788,0.0153393,0.0116806,0.02741,0.0167265,0.0328527,0.0234732,0.00510078,0.0160214,0.0141771,0.0131054,0.0545607,0,0,0.013613,0,0.0170561,0.0192715,0.0602184,0.0154067,0.0380249,0.0272445,0.0278097,0.0322674,0.0110632,0.0312818,0.0120639,0.0128395,0.0141117,0.010545,0.0121401,0.0135764,0.0157531,0.0217887,0.00184078,0.0391543,0.0158051,0.0583349,0,0,0,0.0264375,0
171,0,0,0,0,0,0,0.0495286,0.0198251,0,0,0,0.0114076,0.013986,0.00660472,0,0,0.0399004,0,0.0343996,0.013327,0.0803696,0.0192877,0.0444031,0.0283315,0.0356089,0.032851,0.0130738,0.0161904,0.00908345,0.0393829,0.0141777,0.0151865,0.0115976,0.0275305,0.0162597,0.0332998,0.0235099,0.00501264,0.0156166,0.0142835,0.0128086,0.0550117,0,0,0.0131854,0,0.0167135,0.0189479,0.0601142,0.0150626,0.037917,0.027053,0.0278183,0.0320345,0.0108519,0.0312326,0.0117573,0.0125504,0.0139724,0.010653,0.01213,0.0134709,0.0153562,0.0217348,0.00198714,0.0391499,0.0158898,0.0588656,0,0,0,0.0260146,0
172,0,0,0,0,0,0,0.0498541,0.0198468,0,0,0,0.0109784,0.0140195,0.00643227,0,0,0.0403006,0,0.0343728,0.0135819,0.0801899,0.0192868,0.044335,0.0283617,0.0356435,0.0332518,0.0130656,0.0163178,0.0092696,0.0393227,0.0140369,0.0149622,0.0114894,0.0276463,0.0158072,0.0336422,0.0235499,0.00492666,0.0154909,0.0143218,0.0127605,0.0552703,0,0,0.0127489,0,0.0163826,0.0185847,0.0600745,0.01492,0.0377888,0.0268067,0.0278652,0.0317358,0.0107225,0.0311643,0.0115152,0.0122654,0.0136512,0.0107032,0.0119594,0.0131841,0.0152262,0.0216429,0.0021954,0.0390319,0.0158112,0.0591972,0,0,0,0.0255409,0
173,0,0,0,0,0,0,0.0500211,0.0198117,0,0,0,0.0105867,0.0141221,0.00624485,0,0,0.0407139,0,0.0342853,0.0137892,0.0800583,0.0191747,0.0441718,0.0283655,0.0356776,0.0336701,0.0129454,0.0164712,0.00945982,0.039224,0.0139357,0.0147816,0.0113848,0.0277315,0.0153851,0.0340462,0.0235881,0.00473293,0.0151956,0.0143638,0.0125796,0.0554397,0,0,0.0122334,0,0.0159553,0.0181433,0.0599984,0.014667,0.037647,0.026667,0.0279707,0.0314925,0.0106432,0.0309604,0.0113514,0.0120782,0.0133603,0.010785,0.011798,0.0129504,0.0148586,0.0215413,0.00253504,0.0388189,0.0156408,0.0594429,0,0,0,0.0250004,0
174,0,0,0,0,0,0,0.0500927,0.0197414,0,0,0,0.0102259,0.0142538,0.0060055,0,0,0.0410926,0,0.0341417,0.0141293,0.0799575,0.0190585,0.0439075,0.0283519,0.0357432,0.0340418,0.0129905,0.0166402,0.00963977,0.0390761,0.0138518,0.0146353,0.0112676,0.0278041,0.0149416,0.0345121,0.0236202,0.00448592,0.0146565,0.0145199,0.0121703,0.0555179,0,0,0.0117374,0,0.0155069,0.0176627,0.0598413,0.0142312,0.0374764,0.0265642,0.0279101,0.0312987,0.0106213,0.0306924,0.0112024,0.0118967,0.0131928,0.0108983,0.0117032,0.0128352,0.0142333,0.0214808,0.00290153,0.038606,0.0153629,0.0595785,0,0,0,0.0244013,0
175,0,0,0,0,0,0,0.0502304,0.019659,0,0,0,0.00979807,0.0143627,0.00584684,0,0,0.0413387,0,0.0339662,0.0145571,0.0798236,0.0190512,0.0436364,0.0283393,0.0357323,0.0343265,0.0131465,0.0168413,0.0097321,0.0389149,0.0137398,0.0144443,0.0111538,0.0278766,0.014388,0.0349744,0.0236167,0.00432293,0.0139644,0.014776,0.011642,0.0554663,0,0,0.0114842,0,0.0149941,0.0172936,0.0596577,0.0136784,0.0373091,0.026424,0.0276794,0.0310885,0.0106606,0.0304147,0.0109293,0.0116081,0.0131108,0.0110411,0.0116642,0.012805,0.0135134,0.0215281,0.00328724,0.0383739,0.0150339,0.059572,0,0,0,0.0237124,0
176,0,0,0,0,0,0,0.0501837,0.0195966,0,0,0,0.00930703,0.0144741,0.00572946,0,0,0.0414237,0,0.0337431,0.0149206,0.0796533,0.0190849,0.0433221,0.0283361,0.0355932,0.034477,0.0133105,0.0171238,0.0098695,0.0387584,0.0136016,0.014208,0.0110188,0.0279585,0.0138833,0.0353784,0.0235689,0.0045156,0.0135012,0.0149304,0.0113205,0.0552142,0,0,0.0114354,0,0.0143158,0.0168737,0.0595162,0.0133503,0.0371243,0.0260565,0.0275244,0.030758,0.0104062,0.0301823,0.0104642,0.011144,0.0129245,0.0111512,0.0115964,0.012667,0.0130653,0.0216271,0.00406367,0.0379043,0.0147021,0.0593913,0,0,0,0.022973,0
177,0,0,0,0,0,0,0.0499284,0.01955,0,0,0,0.00878229,0.0145932,0.00562186,0,0,0.0415246,0,0.0334496,0.0152919,0.0794309,0.0191359,0.0429859,0.0283318,0.0353595,0.034588,0.0134744,0.017361,0.0100702,0.0386093,0.0134556,0.0140112,0.0108469,0.0280607,0.0133689,0.0357547,0.0234744,0.00467889,0.013027,0.0150669,0.0109803,0.0548153,0,0,0.0117686,0,0.013606,0.0166362,0.0594085,0.0130206,0.0369205,0.0256534,0.0274313,0.0302852,0.00994535,0.0299842,0.0100252,0.0107194,0.0126626,0.011273,0.0114428,0.0124903,0.0125929,0.0218437,0.00513183,0.037301,0.0143917,0.0590711,0,0,0,0.0221897,0
178,0,0,0,0,0,0,0.0495395,0.0194499,0,0,0,0.00823548,0.0147106,0.00545277,0,0,0.0417307,0,0.0330569,0.0157031,0.0791785,0.0192126,0.0426498,0.0283526,0.0350684,0.0346521,0.0136342,0.0177382,0.0102131,0.0384704,0.0133125,0.0138251,0.0106455,0.028182,0.0128373,0.0360505,0.0233214,0.00448058,0.0124464,0.0152685,0.0105798,0.0542497,0,0,0.0124303,0,0.0130464,0.0164936,0.0592625,0.0125979,0.0367002,0.0252424,0.027209,0.0296531,0.00972702,0.0297618,0.00970749,0.0103705,0.0123706,0.0114191,0.0112531,0.0122811,0.0119839,0.0220666,0.00622682,0.0367125,0.0141086,0.0586233,0,0,0,0.0213675,0
179,0,0,0,0,0,0,0.0489732,0.019453,0,0,0,0.00769922,0.0148191,0.00534098,0,0,0.0420324,0,0.0325523,0.0162792,0.0788957,0.0193069,0.0423001,0.0284129,0.0346777,0.0346931,0.0137968,0.0181416,0.01042,0.0382957,0.0131909,0.013622,0.0104471,0.0282807,0.012321,0.0362404,0.0231172,0.00412331,0.011942,0.0154509,0.0102604,0.053502,0,0,0.0133851,0,0.0123395,0.0165587,0.0590938,0.0122167,0.0364903,0.0247838,0.0269676,0.0290252,0.00937557,0.02955,0.00931534,0.00999181,0.0120765,0.0115664,0.0110899,0.0120535,0.0114917,0.0223614,0.00742008,0.0361594,0.0139105,0.0580471,0,0,0,0.0205372,0
180,0,0,0,0,0,0,0.048189,0.0194391,0,0,0,0.00713946,0.0149263,0.00529281,0,0,0.0422982,0,0.031955,0.0170123,0.0785896,0.0194175,0.0419274,0.0284137,0.0341553,0.0346359,0.0139751,0.0184575,0.0105533,0.0380841,0.0130756,0.0133985,0.0102284,0.0283754,0.011796,0.0363519,0.0228815,0.00437018,0.0113591,0.015664,0.00981169,0.0525878,0,0,0.0144596,0,0.0116311,0.0170735,0.0589035,0.0117825,0.036294,0.0242372,0.0266925,0.0284244,0.00924996,0.0293222,0.00891122,0.00966201,0.0117407,0.0117396,0.0109378,0.01184,0.0109516,0.0226815,0.00850609,0.0356831,0.0137362,0.0573566,0,0,0,0.0196975,0
181,0,0,0,0,0,0,0.0474873,0.0195717,0,0,0,0.00658742,0.0150249,0.00527751,0,0,0.0426578,0,0.0313167,0.0178862,0.078241,0.019553,0.0415767,0.0283681,0.0334838,0.0345668,0.0141573,0.0187571,0.0107612,0.0378413,0.0129805,0.0131972,0.010027,0.0284697,0.0112732,0.0365145,0.0226567,0.00457144,0.0108462,0.01592,0.00945637,0.0516344,0,0,0.0155824,0,0.0110749,0.0174916,0.0586794,0.011436,0.0361168,0.023692,0.0261415,0.0278971,0.00901671,0.0290805,0.00847864,0.0093381,0.0114811,0.0119008,0.0107716,0.0116115,0.0104825,0.0229553,0.00952029,0.0352131,0.0136469,0.0566864,0,0,0,0.0189193,0
182,0,0,0,0,0,0,0.0468999,0.019787,0,0,0,0.00605831,0.0151201,0.00522989,0,0,0.043184,0,0.0306606,0.0188672,0.0778839,0.0196901,0.0412431,0.0283283,0.0326531,0.0346402,0.0143229,0.0190604,0.0110569,0.0376086,0.0128854,0.013019,0.00983771,0.0285815,0.0107422,0.0367994,0.0224345,0.00460512,0.0102629,0.0162165,0.00894431,0.0506875,0,0,0.016747,0,0.0106608,0.0178063,0.0584583,0.0110459,0.0359647,0.0231826,0.0255722,0.0274802,0.00871586,0.028834,0.00803535,0.00905033,0.0111921,0.0120933,0.0106186,0.0113542,0.00996167,0.02325,0.0104435,0.0347291,0.013677,0.0561146,0,0,0,0.0183063,0
183,0,0,0,0,0,0,0.0463795,0.0202055,0,0,0,0.00558248,0.015253,0.0051508,0,0,0.0439704,0,0.0298963,0.0198629,0.0775113,0.0198037,0.0409392,0.0283062,0.0316394,0.0349277,0.0144908,0.0193357,0.0113734,0.0373809,0.0128144,0.0128712,0.00964009,0.0286753,0.0104019,0.0373323,0.0222063,0.00468069,0.00980395,0.0165913,0.00860301,0.0497945,0,0,0.017916,0,0.0103733,0.0180636,0.0582526,0.010784,0.0358367,0.0226671,0.0249877,0.0272766,0.00843962,0.0285043,0.00750617,0.00865639,0.0108381,0.0122783,0.0104434,0.0110921,0.00959927,0.0236467,0.0112693,0.0342823,0.0138666,0.0556544,0,0,0,0.0176545,0
184,0,0,0,0,0,0,0.0457364,0.0208066,0,0,0,0.00514826,0.015454,0.00513134,0,0,0.0459779,0,0.0290567,0.0213805,0.0771162,0.0199148,0.0408602,0.0282852,0.0299029,0.0358249,0.0145794,0.0195968,0.0116506,0.0371509,0.0127386,0.0127055,0.00943164,0.0287345,0.0101085,0.0391634,0.021961,0.00609068,0.0092337,0.0169676,0.00821161,0.0489343,0,0,0.0194992,0,0.0101658,0.0184353,0.0579792,0.0105155,0.0358601,0.0222035,0.023943,0.0274627,0.00823986,0.0282302,0.00699258,0.00825243,0.0104163,0.0124943,0.0102324,0.0108556,0.00910499,0.0243458,0.0121835,0.0339196,0.0145742,0.0552637,0,0,0,0.0166241,0
185,0,0,0,0,0,0,0.045415,0.0220583,0,0,0,0.00478613,0.0157071,0.00514078,0,0,0.0508403,0,0.0283975,0.0243391,0.0766792,0.0200091,0.0410372,0.0282132,0.0275029,0.0379841,0.0146097,0.01987,0.011853,0.0369518,0.0126272,0.0125371,0.00922684,0.0287647,0.00986187,0.0433283,0.021621,0.00892531,0.00859363,0.0172648,0.00775868,0.0485751,0,0,0.0214051,0,0.00987808,0.0190346,0.0576511,0.010229,0.0359712,0.0217165,0.022177,0.0282493,0.0080414,0.0280469,0.00655373,0.00786881,0.00998694,0.0127346,0.00991894,0.0105337,0.00852102,0.0254131,0.0132728,0.0335618,0.0160886,0.0555376,0,0,0,0.0157968,0
