Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LILC,x77,
635,0.0105759,0.0146693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209583,0.0337835,0.0143533,0.0628162,0,0,0.101766,0,0.0602509,0.0618353,0,0.0244091,0.036294,0,0.00996753,0.0320027,0.0438875,0.0232111,0.0428506,0.0232544,0.0249476,0.0174801,0.0199493,0.0368875,0.0636455,0,0.0524444,0.0223255,0.0210972,0.0132581,0.0228773,0.00862843,0,0,0.0577135,0,0.015017,0.0397624,0.0735853,0.0176438,0,0.0122134,0.0461526,0.0214712,0.0184365,0.060297,0.0170491,0.0152234,0.0105707,0.0373593,0.0103812,0.0112884,0.0268176,0.0432581,0.00705397,0.0129559,0,0.0129021,0,0,0,0.0898582,0,0
636,0.0107748,0.0124889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172008,0.0336588,0.0207081,0.0644645,0,0,0.103062,0,0.0603628,0.0621625,0,0.0310354,0.0355171,0,0.00907927,0.0325328,0.0431226,0.0248009,0.0452893,0.0258784,0.0288483,0.0212935,0.0213768,0.036181,0.0654867,0,0.0529093,0.025241,0.0105043,0.0138842,0,0.0105727,0,0,0.0355497,0,0,0.0223726,0.0758242,0.0220087,0,0.0137165,0.0483507,0.0131579,0.0173937,0.0611795,0.0181437,0.0137607,0.0115191,0.0371873,0.0105664,0.0143294,0.0303325,0.0244094,0.0125012,0.0107454,0,0.0128797,0,0,0,0.0889275,0,0
637,0.011961,0.0182715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014295,0.0336391,0.0183596,0.0628967,0,0,0.104112,0,0.0603034,0.0624989,0,0.0244084,0.0410483,0,0.0102196,0.0348621,0.0500443,0.0269692,0.0444393,0.027419,0.0323052,0.017263,0.0212592,0.0280597,0.0662681,0,0.0529497,0.0194243,0.0226063,0.0107499,0,0.00747279,0,0,0.0495593,0,0.01426,0.0346995,0.0733618,0.0178838,0.027061,0.011676,0.0407624,0.0201754,0.0139609,0.0619746,0.0151073,0.0102249,0.0107596,0.0335094,0.0088551,0.0128125,0.0240151,0.0351274,0.00789659,0.013541,0,0.0115457,0,0,0,0.0953224,0,0
638,0.0125114,0.018795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109755,0.0336246,0.0204963,0,0,0,0.104696,0,0.0602234,0.0628723,0,0.0256252,0.0430987,0,0.0105759,0.0365338,0.0529573,0.0290082,0.0453441,0.0296128,0.0353229,0.0180374,0.0219203,0.0241819,0.0672024,0,0.0532993,0.0164297,0.0228523,0.00900801,0,0.00744718,0,0,0.0453831,0,0.0144251,0.0320632,0.0739334,0.0165966,0.0270115,0.0119003,0.0406219,0.0190017,0,0.06173,0.0145102,0.00835575,0.0104749,0.0326626,0.00821966,0.012333,0.0207107,0.0312787,0.00806931,0.0135636,0,0.0115651,0,0,0,0.0957744,0,0
639,0.0124329,0.0177336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00937364,0.0334288,0.0200054,0.0609515,0,0,0.105655,0,0.0601342,0.0633999,0,0.0244628,0.0468207,0,0.0114513,0.0391595,0.0575672,0.0312396,0.0463566,0.0309602,0.0371615,0.0165338,0.0222889,0.0198117,0.0682576,0,0.0535594,0.0137386,0.0133505,0.00755285,0,0.0104141,0,0,0.0255077,0,0,0.00672973,0.0739664,0.0156923,0.0274442,0.0125922,0.0401543,0.0188599,0.0119266,0.0616562,0.0147268,0.00740026,0.0101365,0.0321668,0.00780721,0.011802,0.0174845,0.0176342,0.0555614,0.0142661,0,0.0123905,0,0,0,0.0962801,0,0
640,0.0139887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00893837,0.0333751,0.018983,0.0594764,0,0,0.106338,0,0.059967,0.06373,0,0.0246167,0.0506575,0,0.0141602,0.0419146,0.0622153,0.0327998,0.0462355,0.031773,0.0383061,0.0140803,0.023052,0.0159723,0.0682811,0,0.0539019,0.0114038,0.0134231,0.00620439,0.0254651,0.0105201,0,0,0.0269041,0,0,0.00676217,0.0735648,0.0144505,0.0269562,0.0133832,0.0394478,0.0208974,0.0114192,0.0616518,0.0147628,0.00747386,0.0094317,0.0320753,0.00728242,0.0105779,0.0146476,0.0199189,0.0596497,0.0154908,0,0.0127523,0,0,0,0.0971324,0,0
641,0.0146332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00813241,0.0332822,0.018149,0.0588782,0,0,0.106735,0,0.0597373,0.0639629,0,0.0266139,0.0536774,0,0.0160053,0.0437131,0.065839,0.0334945,0.0458285,0.0327504,0.0396444,0.0126133,0.0238101,0.0136825,0.0683128,0,0.0542335,0.0105929,0.0232604,0.00560739,0.0252198,0.0100672,0,0,0.027376,0,0.0158186,0.0158089,0.0732845,0.0142146,0.0268121,0.0143479,0.0392543,0.0181953,0.0112286,0.0621835,0.0152948,0.0080275,0.00902335,0.0324234,0.00674345,0.00958593,0.013696,0.0173681,0.0135256,0.00931449,0,0.012144,0,0,0,0.0976981,0,0
642,0.0150325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00949503,0.0330966,0.0169846,0.0581634,0,0,0.106801,0,0.0595391,0.0640175,0,0.0289209,0.0566474,0,0.017181,0.0450934,0.0691485,0.034374,0.0455087,0.0337015,0.0409895,0.0115347,0.0244703,0.0137562,0.0682103,0,0.0544985,0.010534,0.023511,0.00538386,0.0256315,0.00968795,0,0,0.0282045,0,0.015912,0.0162634,0.0729794,0.0139382,0.0269215,0.0153083,0.0393252,0.0190211,0.0120322,0.0630316,0.0162801,0.00928229,0.00869511,0.0328531,0.00593908,0.00823181,0.0130598,0.0182733,0.013507,0.00973497,0,0.0113898,0,0,0,0.0979301,0,0
643,0.0151125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010938,0.0329039,0.0158878,0,0,0,0.106924,0,0.0594056,0.0639287,0,0.0302473,0.0590205,0,0.0183743,0.0463363,0.0717504,0.0351502,0.0450554,0.0346714,0.0420545,0.0110232,0.025195,0.0200154,0.067931,0,0.0547547,0.011752,0.023674,0.00528885,0.0273697,0.00912152,0,0,0.0288151,0,0.0159939,0.016479,0.072704,0.0140541,0.0274507,0,0.0398455,0.0195694,0.0135146,0.0642481,0,0.0109656,0.00857402,0.0337174,0.00568673,0.00676196,0.0139802,0.0185594,0.0130316,0.0100858,0,0.0104933,0,0,0,0.0977633,0,0
644,0.015106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137881,0.0328814,0.0147074,0.057285,0,0,0.107215,0,0.0592601,0.0637372,0,0.0320201,0.0611592,0,0.0191397,0.0477943,0.0742257,0.0357449,0.0447875,0.0352377,0.0423603,0.00998491,0.0260717,0.0291241,0.0678749,0,0.0550409,0.0122028,0.0236533,0.00576494,0.0296776,0.00872977,0,0,0.0294495,0,0.0161155,0.0165559,0.0721768,0.014465,0.0280161,0,0.0403191,0.0195839,0.0148054,0.065206,0.0191588,0.0126203,0.00848717,0.0340159,0.00512276,0.00527892,0.014391,0.0183418,0.0125025,0.0100253,0,0.0100885,0,0,0,0.0977366,0,0
645,0.0150565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191887,0.0329276,0.0144178,0.0573203,0,0,0.107358,0,0.0592,0.0633049,0,0.03418,0.0623198,0,0.0197614,0.0486231,0.0756595,0.0359787,0.0447521,0.036092,0.042831,0.00962035,0.0266784,0.0391354,0.0678688,0,0.055189,0.0127947,0.023678,0.00616223,0,0.00841039,0,0,0.029972,0,0.0161926,0.0166104,0.0717429,0.0152636,0.029308,0.0189672,0.0414336,0.0192181,0.0157291,0.0658451,0.0196037,0.0137821,0.00868334,0.0341927,0.00422842,0.00425915,0.0149143,0.0177363,0.0120307,0.00980093,0,0.0100171,0,0,0,0.0973771,0,0
646,0.0149551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245409,0.0330463,0.0146706,0.0573742,0,0,0.10739,0,0.0592228,0.0627766,0,0.0380402,0.0632978,0,0.020259,0.0492476,0.0769656,0.0363106,0.0448348,0.0366816,0.0429499,0.00837739,0.0276477,0.048053,0.0678795,0,0.0551427,0.0133946,0.0233458,0.00607771,0,0.00833034,0,0,0.0299579,0,0.0156932,0.0164396,0.0714831,0.015411,0.0300686,0.019933,0.0423312,0.0190455,0.0162842,0.0665886,0.0203417,0.0143615,0.00928896,0.0344477,0.00425647,0.00408871,0.0152555,0.0173244,0.0114202,0.00964831,0,0.00998613,0,0,0,0.0972056,0,0
647,0.0146932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290087,0.033207,0.0153763,0.0574201,0,0,0.107596,0,0.0592808,0.0622099,0,0.0427733,0.0642583,0,0.0204925,0.050154,0.0781373,0.036787,0.0451468,0.037191,0.0427595,0.00681452,0.0289461,0.0554105,0.0681245,0,0.0549091,0.0138507,0.0233668,0.00517572,0,0.00851299,0,0,0.0295271,0,0.015499,0.01623,0.0716332,0.0131289,0.0305318,0.0204534,0.0429805,0.0189792,0.016801,0.0668315,0.0210425,0.0150309,0.0107298,0.034958,0.00561653,0.00571476,0.0154298,0.0168812,0.0111291,0.00984878,0,0.00989208,0,0,0,0.0971522,0,0
648,0.0143415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328528,0.033486,0.0161557,0.0574978,0,0,0.109008,0,0.059305,0.0621841,0,0.0481009,0.0651086,0,0.0205411,0.0511466,0.0791678,0.0374528,0.045781,0.0373027,0.042137,0.00547196,0.0302007,0.059625,0.0701036,0,0.0549007,0.0122001,0.0139815,0.00547849,0,0.00879882,0,0,0.0258302,0,0,0.0070801,0.0720208,0.0111899,0.0312044,0.0202972,0.0438607,0.0249149,0.0168995,0.0666344,0.0211652,0.0153685,0.0121086,0.0353001,0.00710362,0.00805607,0.0147392,0.0214398,0.058715,0.0151659,0,0.00988544,0,0,0,0.0965746,0,0
649,0.0138836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332645,0.0336783,0.017229,0.0569723,0,0,0.108634,0,0.0595986,0.0618436,0,0.052444,0.0657054,0,0.0205242,0.0520541,0.0800951,0.0380397,0.045971,0.0363926,0.0408798,0.00523107,0.0321977,0.0628296,0.0701162,0,0.0545188,0.0115366,0.0146689,0.00635651,0,0.00909926,0,0,0.0266565,0,0,0.00756617,0.0720472,0.00957474,0.0312573,0.0202144,0.0439877,0.0258128,0.0166755,0.0667534,0.0212602,0.0152499,0.0127737,0.0353111,0.00784391,0.00933833,0.0132516,0.0219877,0.0562852,0.014526,0,0.00939307,0,0,0,0.0967175,0,0
650,0.0135993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332412,0.0338949,0.0184267,0.0562023,0,0,0.108943,0,0.0598439,0.0617696,0,0.055566,0.0657459,0,0.0203071,0.0526367,0.0803894,0.0384554,0.0461417,0.0347881,0.0394127,0.00630709,0.0340486,0.0636365,0.0707466,0,0.0542522,0.0104095,0.0152207,0.0072839,0,0.00921784,0,0,0.0252239,0,0,0.00799976,0.0722575,0.00853475,0.0315847,0.0204477,0.0441457,0.0258156,0.0162291,0.066644,0.0210487,0.0149311,0.01307,0.0353184,0.00843057,0.0100984,0.011257,0.0211415,0.0563301,0.0143081,0,0.00881739,0,0,0,0.096807,0,0
651,0.0132393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341878,0.0340664,0.0181888,0.0555146,0,0,0.109596,0,0.0600289,0.0617646,0,0.054968,0.0645229,0,0.0195479,0.0522363,0.0790319,0.0384265,0.0463917,0.0336583,0.0385522,0.00708187,0.0347632,0.0639054,0.0717673,0,0.0539802,0.00901298,0.0156633,0.00859172,0,0.00898118,0,0,0.0227352,0,0,0.00861297,0.0725777,0.00824352,0.0319043,0.0209662,0.0442858,0.025431,0.0157452,0.0664107,0.0207102,0.0145303,0.0130187,0.0353331,0.00885586,0.0103835,0.00930605,0.0200001,0.0557514,0.0141771,0,0.0082117,0,0,0,0.0969375,0,0
652,0.0116893,0.023421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035742,0.0341229,0.017227,0.0543499,0,0,0.11065,0,0.0602026,0.0618759,0,0.0530887,0.0636663,0,0.0175492,0.0520021,0.0778282,0.0388676,0.0464407,0.0331989,0.0384897,0.00713157,0.0348002,0.0639351,0.0735913,0,0.0538283,0.007107,0.0245101,0.00993128,0,0.00809117,0,0,0.0159766,0,0.0143173,0.0113214,0.0726678,0.00860712,0.0319689,0.0211221,0.0439561,0.0186944,0.0152493,0.0661968,0.0203618,0.0140772,0.0127081,0.035309,0.00906588,0.0102119,0.00761394,0.0110007,0.0115187,0.0101275,0,0.00731835,0,0,0,0.0975989,0,0
653,0.0108643,0.0233416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355839,0.0341092,0.0160233,0.053364,0,0,0.110975,0,0.0602897,0.0618461,0,0.0491537,0.0597797,0,0.0173375,0.0497828,0.0736605,0.0373294,0.0470238,0.0317745,0.0368737,0.00741846,0.0348946,0.061817,0.0741245,0,0.0536791,0.00640261,0.0248455,0.0112669,0,0.00810761,0,0,0.0142766,0,0.0145592,0.0111537,0.0726942,0.00871343,0.0321137,0.0210595,0.0440683,0.0192603,0.0149152,0.0659877,0.0200852,0.0138382,0.0125429,0.0352897,0.00929375,0.00999656,0.0059569,0.0104889,0.0115052,0.0105164,0,0.00701584,0,0,0,0.0979242,0,0
654,0.0106266,0.0231833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351081,0.0340111,0.015254,0.0525549,0,0,0.112143,0,0.0603877,0.0620492,0,0.0455839,0.0565171,0,0.0177203,0.0478551,0.0698431,0.0362609,0.0474548,0.0307529,0.0356151,0.0075343,0.0347375,0.0593846,0.0754335,0,0.0538322,0.00534872,0.0263288,0.0125237,0,0.00839852,0,0,0.020299,0,0.0156647,0.0150934,0.072658,0.00937347,0.0321229,0.0209483,0.0439755,0.0227629,0.0146189,0.0657962,0.0197756,0.013641,0.0126565,0.0352897,0.00962817,0.00998556,0.00468109,0.0169883,0,0.0105109,0,0.00666541,0,0,0,0.0984964,0,0
655,0.0105483,0.023117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342862,0.0340608,0.0145726,0.0519611,0,0,0.112769,0,0.0604866,0.062204,0,0.0416079,0.0530433,0,0.0180581,0.0458671,0.0656743,0.0349732,0.0480712,0.0294985,0.0343391,0.00760079,0.0344238,0.0565555,0.0761977,0,0.0540698,0.00504522,0.0260618,0.013839,0,0.00825811,0,0,0.0194143,0,0.0150464,0.0155499,0.072597,0.0100904,0.0322164,0.0208824,0.0440311,0.0235323,0.0143964,0.0656271,0.0195447,0.0135136,0.0128368,0.0353417,0.0101325,0.0104131,0.00341192,0.0177566,0,0.0104189,0,0.00627978,0,0,0,0.0988125,0,0
656,0.0103751,0.0233043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333947,0.0341479,0.013898,0.0516366,0,0,0.112965,0,0.0605694,0.0623254,0,0.0373587,0.049383,0,0.0179546,0.043679,0.0614894,0.0335973,0.0486863,0.0284663,0.0330351,0.00773264,0.0338979,0.0534153,0.0766469,0,0.0544527,0.00480249,0.0251457,0.0151571,0,0.00685797,0,0,0.00971402,0,0.0139742,0.0119973,0.0725176,0.0108736,0.0322747,0.0208463,0.0441885,0.0213772,0.0141497,0.0655175,0.019401,0.0133768,0.0131371,0.0353061,0.0106522,0.0111068,0.00234178,0.012502,0.0129779,0.0104448,0,0.00578136,0,0,0,0.0990345,0,0
657,0.0102668,0.0232849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325527,0.0339977,0.0133297,0.0512952,0,0,0.11365,0,0.0605845,0.0625979,0,0.0331688,0.0457218,0,0.0184986,0.0412369,0.0570933,0.0321234,0.0491625,0.0273304,0.0317354,0.00793272,0.0332486,0.050149,0.07755,0,0.0547212,0.00462283,0.0259258,0.0164399,0,0.00776075,0,0,0.0183095,0,0.0156367,0.0168469,0.0722678,0.01165,0.0320293,0.0209747,0.0439618,0.024924,0.0139694,0.0656252,0.0193628,0.0133944,0.0136424,0.0352957,0.0112855,0.0121638,0.00178454,0.0196723,0,0.0106665,0,0.00519519,0,0,0,0.0996154,0,0
658,0.0102505,0.0236302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317515,0.0340011,0.0127568,0.0506419,0,0,0.114119,0,0.0606091,0.0628105,0,0.0289734,0.0423338,0,0.0186388,0.0386822,0.0527221,0.0307254,0.0497284,0.0262579,0.030472,0.00832963,0.032423,0.0471602,0.0782568,0,0.0552425,0.00388767,0.0250694,0.0174372,0.0285097,0.00662044,0,0,0.0109509,0,0.0140642,0.0137862,0.0716725,0.0119541,0.0312496,0.0212971,0.0435882,0.0233155,0.0138795,0.0660414,0.0196193,0.0133806,0.0141713,0.0352866,0.0116764,0.0130394,0.00252384,0.0154536,0.0123265,0.0110572,0,0.00470587,0,0,0,0.100192,0,0
659,0.0101335,0.0236249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303701,0.0339801,0.012342,0.0502323,0,0,0.114486,0,0.0607041,0.0629334,0,0.0250073,0.0387349,0,0.0189549,0.0361725,0.0484084,0.02913,0.0499706,0.025112,0.0287907,0.00872639,0.0315746,0.0436688,0.0787589,0,0.0555294,0.00457514,0.0250018,0.0189776,0,0.00710521,0,0,0.0115541,0,0.0140321,0.0142398,0.0718931,0.0133937,0.0317063,0.0213015,0.0441193,0.0245059,0.0137693,0.0660982,0.0195399,0.0136462,0.015106,0.0356158,0.0128266,0.0147686,0.00220869,0.0167497,0.0125756,0.0110958,0,0.00424087,0,0,0,0.10036,0,0
660,0.0100759,0.0234757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288455,0.0339489,0.0117605,0.0495054,0,0,0.114941,0,0.0608834,0.0630347,0,0.0223101,0.0364314,0,0.0189063,0.0343389,0.0453789,0.0283984,0.0505336,0.0238678,0.0270482,0.00898195,0.0306336,0.0402272,0.079432,0,0.0558558,0.00473534,0.0154989,0.0197068,0.0282456,0.00784041,0,0,0.019883,0,0,0.0185408,0.0713965,0.0136146,0.0312354,0.0213912,0.0438216,0.02931,0.0135886,0.0671206,0.0197414,0.0135615,0.0155265,0.035682,0.0131944,0.015537,0.00313444,0.0254534,0.046574,0.0171988,0,0.00395435,0,0,0,0.100798,0,0
661,0.0104332,0.0241131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270658,0.0339476,0.0111457,0.0487789,0,0,0.115571,0,0.0611271,0.0631372,0,0.0193942,0.0324968,0,0.0187828,0.0314903,0.0408762,0.0264006,0.0502261,0.0221412,0.0245667,0.00917004,0.0297049,0.0365768,0.0799593,0,0.0562239,0.0068534,0.0249008,0.0200207,0.0280818,0.00751581,0,0,0.015826,0,0.0135686,0.0167643,0.0708475,0.0130643,0.0303201,0.021688,0.0435552,0.0264895,0.0136923,0.0680037,0.0201388,0.0137976,0.0158479,0.0355807,0.0132794,0.0159179,0.00385439,0.0205637,0.0132935,0.0111092,0,0.00322076,0,0,0,0.101871,0,0
662,0.00942741,0.0237614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024345,0.0341415,0.00994426,0.0458789,0,0,0.11593,0,0.0612825,0.0630736,0,0.0174821,0.0313129,0,0.0166656,0.0311925,0.0391116,0.0264995,0.051502,0.0201138,0.0219496,0.0090516,0.0283057,0.0326067,0.0804398,0,0.0565542,0.0285179,0.0243154,0.0384368,0.0295982,0.00834085,0,0,0.0160584,0,0.0131228,0.0168068,0.0605428,0.0365402,0.0261901,0.0414719,0.0395129,0.0271604,0.0297906,0,0.0395563,0.0311485,0.037451,0.0529433,0.0358105,0.0365876,0.0271142,0.021074,0.0137734,0.0109066,0,0.00506438,0,0,0,0.104068,0,0
663,0.0102458,0.0240351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242049,0.0338852,0.00973717,0.0477881,0,0,0.116626,0,0.0615805,0.0630762,0,0.0170395,0.0285842,0,0.0180233,0.0281559,0.0355634,0.0243346,0.0498387,0.0189117,0.0202971,0.00918635,0.0278416,0.0318549,0.0806452,0,0.0564307,0.00969299,0.025031,0.0223916,0.0286947,0.00945567,0,0,0.0173945,0,0.0137748,0.0175215,0.0707271,0.0156891,0.030277,0.0215895,0.0437246,0.0287271,0.013645,0.0678778,0.0200305,0.0151459,0.0172181,0.0360575,0.0149589,0.0181892,0.00603193,0.0226212,0.0135565,0.0111186,0,0.00208847,0,0,0,0.102599,0,0
664,0.00860706,0.0230034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157233,0.0343023,0.010127,0.0444736,0,0,0.117118,0,0.0617631,0.0632995,0,0.0112686,0.0212269,0,0.0158661,0.022177,0.0246404,0.0227298,0.0532906,0.0110442,0.0102859,0.00776126,0.0255762,0.0173696,0.0817038,0,0.0569382,0.0270763,0.0250746,0.0404691,0.0304296,0.0090348,0,0,0.0178437,0,0.0146822,0.0172627,0.060529,0.0391521,0.0265709,0.0411764,0.0396722,0.0286623,0.0297149,0,0.0392347,0.0321978,0.037767,0.0533554,0.0365039,0.0377119,0.0248218,0.0230285,0.0125315,0.0104928,0.0277758,0.00372326,0,0,0,0.104785,0,0
665,0.0099561,0.0232218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166089,0.0342022,0.0103152,0.0465271,0,0,0.117763,0,0.0622518,0.0635404,0,0.0116216,0.0204472,0,0.0177208,0.0208853,0.0234611,0.0212886,0.0515599,0.0109731,0.00972557,0.00757939,0.0251442,0.0183525,0.0818919,0,0.0569499,0.0109897,0.0253872,0.0248248,0.0292535,0.0102193,0,0,0.0191005,0,0.014646,0.0180698,0.0707552,0.018501,0.0304938,0.0214356,0.0440568,0.0301993,0.0136324,0.0669821,0.0197903,0.0158853,0.0178889,0.0362765,0.0163678,0.0196485,0.00751112,0.0243945,0.0126091,0.0109117,0.0276305,0.00120381,0,0,0,0.103156,0,0
666,0.0106692,0.0241265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160249,0.0343182,0.010213,0.0472582,0,0,0.119943,0,0.0622369,0.0644281,0,0.0108586,0.0208311,0,0.0187267,0.0211404,0.0229774,0.0212685,0.0513443,0.0104364,0.00920995,0.00746733,0.0244288,0.0176822,0.083527,0,0.0574612,0.00939533,0.0253272,0.0265186,0.0295957,0.010433,0,0,0.0217132,0,0.0146266,0.0196268,0.0708661,0.0209861,0.030859,0.0212416,0.0453125,0.0314044,0.0135971,0.0660577,0.0197667,0.0163052,0.0188207,0.0368776,0.0176506,0.0209869,0.00676284,0.0263604,0.0126644,0.011352,0,0.00127488,0,0,0,0.102385,0,0
667,0.00715019,0.02317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153915,0.0379146,0.0110439,0.0455822,0,0,0.116828,0,0.059632,0.0598059,0,0.011191,0.0235415,0,0.0169996,0.024398,0.0255533,0.0228126,0.0534634,0.0100575,0.0101632,0.00820098,0.0229073,0.0170269,0.0813506,0,0.0523538,0.00895569,0.0225043,0.0250923,0.0304542,0.00976352,0,0,0.0217979,0,0.0168194,0.0194637,0.0654508,0.0186935,0,0.0260721,0.0461834,0.0328821,0.0195786,0,0.0256852,0.0224045,0.0197999,0.0354104,0.0170854,0.0209181,0.00658955,0.0262482,0.0137525,0.010682,0.0285192,0.00344766,0,0,0,0.0994868,0,0
668,0.00877717,0.0209246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145715,0.0343817,0.0117542,0.047483,0,0,0.119574,0,0.0625967,0.0643511,0,0.011135,0.0217312,0,0.0184358,0.0225462,0.0232191,0.0210649,0.0513019,0.00903574,0.00928451,0.00833755,0.0231281,0.0143078,0.0830471,0,0.057387,0.0124219,0.0252783,0.0362824,0.0332765,0.00776655,0,0,0.0188436,0,0.0151332,0.0173987,0.0778134,0.0375599,0,0.0186559,0.0543382,0.0288258,0.0129748,0.0612648,0.0169984,0.0168403,0.0255345,0.0422661,0.0257528,0.0306718,0.00763721,0.022774,0.0113789,0.00975293,0,0.00414323,0,0,0,0.0960177,0,0
669,0.00869668,0.0209564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014354,0.0344836,0.0127054,0.0474813,0,0,0.120378,0,0.0626146,0.0648691,0,0.0113847,0.0217808,0,0.0183779,0.0223513,0.0227141,0.0208497,0.0507465,0.00892687,0.00980968,0.00860543,0.0226141,0.0133666,0.08386,0,0.0577781,0.00834031,0.0259858,0.0383954,0.0340425,0.00783497,0,0,0.0192705,0,0.0156039,0.0174123,0.0780493,0.0404548,0,0.0184408,0.0545665,0.0288913,0.0125356,0.0608173,0.0160605,0.0167015,0.026604,0.0428196,0.0270861,0.0323559,0.00585479,0.0228779,0.0107441,0.00926722,0.0244558,0.00444356,0,0,0,0.0960733,0,0
670,0.0109389,0.0246464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016555,0.0342848,0.0127892,0.0460636,0,0,0.122056,0,0.062854,0.065689,0,0.0111487,0.0200286,0,0.0188882,0.0202533,0.0207719,0.0185102,0.0483095,0.00933464,0.0113464,0.0081594,0.0228797,0.0170744,0.0855563,0,0.0579468,0.00967888,0.0264167,0.030263,0.0302028,0.0133452,0,0,0.02363,0,0.0151711,0.0205285,0.0694491,0.0241898,0.0357853,0.0209353,0.0445172,0.0356918,0.0131204,0.0675481,0.0184739,0.0170378,0.0200072,0.0366582,0.0193085,0.0236299,0.010818,0.0284062,0.012306,0.0110058,0.0285458,0.00201935,0,0,0,0.104321,0,0
671,0.0111368,0.0224243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016628,0.0342358,0.0134537,0.0461221,0,0,0.122781,0,0.0628704,0.0660211,0,0.0116596,0.0195668,0,0.0189709,0.0198943,0.0199497,0.0177327,0.0479647,0.00938863,0.0123443,0.00845191,0.0228667,0.0169635,0.0860786,0,0.0581494,0.0108875,0.0259188,0.0312975,0.030577,0.0142907,0,0,0.0237509,0,0.0148855,0.0206659,0.0693791,0.0252516,0.0357898,0.0212418,0.0444141,0.0377735,0.0128462,0.0675867,0.0192145,0.0170938,0.020639,0.0368618,0.020136,0.0247329,0.0109402,0.028791,0.012638,0.0113239,0.0294303,0.00254598,0,0,0,0.104716,0,0
672,0.01135,0.020724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160909,0.0340642,0.0139194,0.0461958,0,0,0.123474,0,0.0626686,0.0662567,0,0.0120794,0.0191498,0,0.0190648,0.0196164,0.0193111,0.0173707,0.0475944,0.00911578,0.0127775,0.00850738,0.022717,0.016219,0.086562,0,0.0584151,0.0113016,0.0256221,0.0323203,0.0309366,0.0148173,0,0,0.0240509,0,0.0147237,0.0208232,0.0694388,0.0264966,0.0357044,0.0211832,0.0444394,0.0390699,0.0124198,0.0675075,0.0196594,0.0170463,0.0212572,0.0371482,0.0210179,0.0257626,0.0116829,0.0291174,0.0134156,0.0115493,0.029177,0.0029689,0,0,0,0.105027,0,0
