Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LTHI,,LEAR
911,0.0151073,0.00788267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666,0.0125838,0.0131183,0.0292069,0,0.00530793,0,0.0275272,0.00333778,0.0451944,0,0.020064,0.0243355,0.0171981,0.01278,0.024342,0.0191841,0.0541264,0.0202476,0.0225817,0.0148848,0.0103392,0.0283221,0.0115548,0.0134965,0.00613457,0,0.0350907,0.0276634,0.0318787,0.0267167,0,0,0.0318525,0,0.0105469,0.0232928,0.0654791,0.0492065,0,0.0143656,0.0282047,0.0195747,0.00695024,0.0566762,0.0167273,0.0136158,0.0160669,0.0234162,0.0206602,0.0300266,0.0222732,0.0250714,0.0283045,0.0208304,0.0147918,0.0294717,0,0,0,0.0159567,0,0
912,0.0154862,0.00778982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013414,0.012253,0.0116669,0.0300416,0,0.00595645,0,0.0277275,0.00345382,0.0448079,0,0.0193628,0.0270247,0.0171401,0.0121537,0.0273268,0.0207028,0.0544034,0.0189791,0.0216172,0.0132304,0.00917057,0.0251202,0.0121128,0.0134511,0.00596697,0,0.0350439,0.0288706,0.0331528,0.0273857,0,0,0.0315883,0,0.0108241,0.0230067,0.0652061,0.0509386,0,0.014824,0.028738,0.019898,0.00685896,0.0564844,0.0172542,0.0146548,0.0164013,0.0239802,0.0210397,0.0315062,0.022098,0.0254833,0.0277485,0.020618,0.0150383,0.0306723,0,0,0,0.0178475,0,0
913,0.0158494,0.00759145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100194,0.0119097,0.0120124,0.0310516,0,0.00657579,0,0.0279777,0.00360101,0.044702,0,0.0186614,0.0294722,0.0169535,0.0116321,0.0289744,0.021962,0.0543087,0.018041,0.0204942,0.0121266,0.0082142,0.0213431,0.0123618,0.0133794,0.00547991,0,0.0349271,0.0303566,0.0342852,0.0283545,0,0,0.031543,0,0.0111073,0.022588,0.0648565,0.052888,0,0.0152097,0.0292114,0.020517,0.00701855,0.0563984,0.0178046,0.0159918,0.0170272,0.0246539,0.0217513,0.033257,0.0223703,0.0261342,0.0270391,0.0203007,0.0155022,0.0320299,0,0,0,0.0192331,0,0
914,0.0162111,0.00735179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812432,0.0116761,0.0130202,0.0320796,0,0.00706619,0,0.0281193,0.00381647,0.0448866,0,0.0179965,0.031001,0.0172099,0.011243,0.0286976,0.0226736,0.0538698,0.0174335,0.0194464,0.011266,0.00767767,0.0174112,0.012499,0.0132813,0.0050853,0,0.0347031,0.0314363,0.0354345,0.029532,0,0,0.0314455,0,0.0112794,0.0220287,0.064204,0.0543959,0,0.0145835,0.0297998,0.0213627,0.00711459,0.0563228,0.0175568,0.0169983,0.0182128,0.0252807,0.0224171,0.0349955,0.0223567,0.0268005,0.0263155,0.019905,0.0159388,0.0332884,0,0,0,0.0195616,0,0
915,0.0165955,0.00717457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00910763,0.0113907,0.013836,0.0330441,0,0.007561,0,0.0281046,0.00411292,0.0451628,0,0.0173637,0.031404,0.0179205,0.0111118,0.0270654,0.0227929,0.0533602,0.0171448,0.0187775,0.0106973,0.00757297,0.0144827,0.0125058,0.0132323,0.00496589,0,0.0343908,0.0324909,0.0364892,0.0305786,0,0,0.0313523,0,0.0112645,0.0215119,0.0634361,0.0557954,0,0.0138772,0.0306546,0.0220765,0.00746207,0.056329,0.0172548,0.01805,0.0196593,0.0261696,0.0234389,0.0367332,0.0225799,0.0273886,0.0256068,0.0194196,0.016234,0.0341081,0,0,0,0.0189227,0,0
916,0.0169045,0.00711847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111084,0.0111694,0.0141292,0.0338187,0,0.00798023,0,0.0281738,0.00443794,0.0454251,0,0.0167755,0.0313911,0.0184541,0.0112792,0.0255236,0.0226824,0.0531421,0.0172575,0.018631,0.0105323,0.00767242,0.0133587,0.0126309,0.013174,0.00497408,0,0.0341003,0.0337096,0.0373624,0.0311606,0,0,0.0310903,0,0.0111196,0.0210907,0.0627349,0.0571336,0,0.0129235,0.0314913,0.02244,0.00787452,0.0563993,0.0168589,0.0191128,0.0213749,0.0273364,0.0244729,0.0384881,0.0228689,0.0276763,0.0249731,0.0189753,0.0163611,0.0343449,0,0,0,0.0180566,0,0
917,0.0171198,0.00720783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012746,0.0109018,0.0145195,0.0343652,0,0.00838105,0,0.0282841,0.00477826,0.0456015,0,0.0161308,0.0313859,0.0187682,0.0114651,0.0246813,0.0230703,0.0534884,0.0174517,0.0185907,0.0102628,0.00784348,0.0128204,0.0127424,0.0131511,0.00503002,0,0.0337986,0.0348658,0.0381542,0.0311832,0,0,0.0305457,0,0.010912,0.0207269,0.0621935,0.0586131,0,0.0119335,0.0321902,0.0223902,0.00828099,0.0565374,0.0163244,0.0200834,0.0231833,0.0285445,0.0252176,0.0400687,0.0220628,0.0276223,0.0244247,0.0186031,0.0163658,0.0341551,0,0,0,0.0175054,0,0
918,0.0169318,0.00741582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138411,0.010779,0.0158224,0.034887,0,0.0085222,0,0.0284035,0.00506211,0.0456007,0,0.0157339,0.0315161,0.0189169,0.011553,0.0245442,0.0239264,0.054312,0.0172332,0.0181555,0.00960104,0.00827886,0.0122634,0.0127813,0.0131253,0.00505397,0,0.0334475,0.0357634,0.0389763,0.0306637,0,0,0.0299839,0,0.0106394,0.0204435,0.0617837,0.060428,0,0.0107929,0.0327921,0.0220501,0.00880212,0.0567493,0.0156052,0.0210513,0.0250083,0.029539,0.0254341,0.0413959,0.0200905,0.0274822,0.0240017,0.018373,0.016241,0.0337816,0,0,0,0.0177348,0,0
919,0.0163138,0.00762083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014808,0.0106368,0.0167912,0.0354791,0,0.00854386,0,0.0284903,0.00533371,0.0452478,0,0.0156045,0.0316082,0.0188688,0.0115932,0.024858,0.0249275,0.0553233,0.0162659,0.0169671,0.0085878,0.00895411,0.012412,0.012831,0.0130996,0.00472169,0,0.0330443,0.0362212,0.039729,0.0297586,0,0,0.029679,0,0.0102814,0.020286,0.0615077,0.0629918,0,0.00988268,0.0332686,0.0216962,0.00935575,0.0570908,0.0150518,0.0219758,0.0263474,0.0304068,0.0252905,0.0421838,0.0170713,0.0269996,0.0236819,0.0180539,0.0160862,0.0332609,0,0,0,0.0184696,0,0
920,0.0154704,0.0076691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159304,0.0105736,0.0172179,0.0360113,0,0.00868502,0,0.0285063,0.00553598,0.0446915,0,0.0157116,0.0318049,0.0187011,0.0117105,0.0253692,0.025951,0.0564827,0.0147387,0.0151918,0.00748809,0.00977414,0.0135909,0.0128727,0.0130624,0.00475942,0,0.0325754,0.0365384,0.0401968,0.0287338,0,0,0.0294469,0,0.00990418,0.0201062,0.0613625,0.0660755,0,0.00915527,0.0336042,0.0212434,0.00995977,0.0575129,0.0146495,0.0227353,0.0271059,0.0311285,0.0260598,0.0423072,0.0144552,0.0262109,0.0235325,0.0176627,0.01598,0.0325907,0,0,0,0.0193349,0,0
921,0.0146836,0.00752333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173021,0.0105464,0.0175209,0.0363485,0,0.00888009,0,0.0284621,0.00562062,0.0441648,0,0.0160119,0.0322223,0.0185378,0.0119733,0.0259486,0.0268799,0.0576075,0.0132211,0.0133285,0.00642472,0.0107107,0.0153385,0.0129507,0.0130843,0.00509279,0,0.0320784,0.0369353,0.0402936,0.0277807,0,0,0.0293558,0,0.00972292,0.0200122,0.0612972,0.0686651,0,0.0086915,0.0338089,0.0206464,0.0105199,0.0579607,0.014474,0.0232726,0.0272299,0.031534,0.0262705,0.0417518,0.0140625,0.025394,0.0234839,0.0172869,0.0160199,0.031995,0,0,0,0.0201656,0,0
922,0.0142655,0.00742913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187686,0.0105261,0.0176292,0.0364296,0,0.00874884,0,0.0283533,0.00566164,0.0437652,0,0.0163431,0.0325801,0.0184562,0.0119334,0.0262892,0.0275327,0.0584627,0.0121554,0.0119218,0.00558411,0.0115713,0.0174738,0.0128605,0.0131547,0.00525092,0,0.0315419,0.0373002,0.0400139,0.0270746,0,0,0.0296556,0,0.00971083,0.020048,0.0612538,0.0699448,0,0.00858383,0.0337175,0.0200896,0.0110037,0.058426,0.0145611,0.0233368,0.0269049,0.0316319,0.025893,0.0407978,0.0146699,0.0248855,0.0234685,0.0168911,0.0162212,0.0317202,0,0,0,0.0206299,0,0
923,0.0142642,0.0073682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201966,0.0106323,0.0179343,0.0362252,0,0.00825154,0,0.0281703,0.00571207,0.0437045,0,0.0165442,0.0326608,0.0184718,0.0115514,0.0261237,0.0279688,0.0590892,0.0117393,0.0112918,0.0049653,0.0121557,0.0196949,0.0126667,0.0132218,0.00499722,0,0.0310156,0.0374434,0.0394097,0.0267325,0,0,0.0305686,0,0.00986932,0.0203986,0.06121,0.0695553,0,0.00881687,0.0332285,0.0197476,0.0109839,0.0588806,0.0149533,0.022926,0.0264832,0.0314423,0.025969,0.0398465,0.0145023,0.0250276,0.0234094,0.016406,0.0165851,0.0317565,0,0,0,0.0206761,0,0
924,0.0140882,0.00744392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216495,0.0108237,0.0185501,0.035927,0,0.00755593,0,0.0279513,0.00554448,0.0438797,0,0.0164669,0.0324308,0.018564,0.0112211,0.0254613,0.0282596,0.0595895,0.0117423,0.0111737,0.00455424,0.0124755,0.0218962,0.0125486,0.0132531,0.00489515,0,0.0304779,0.0374253,0.038805,0.0265532,0,0,0.0319071,0,0.010119,0.0209808,0.0611533,0.0683889,0,0.00958271,0.0325149,0.0195149,0.0103932,0.0599091,0.0159874,0.0220398,0.0262155,0.0314944,0.0263456,0.0392658,0.0133562,0.0255661,0.0234135,0.0159686,0.017018,0.0317546,0,0,0,0.0204498,0,0
925,0.019988,0.0073783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223162,0.00861404,0.0197711,0.0389272,0,0.0170017,0,0.030552,0.0101421,0.0427323,0,0.0193219,0.0340873,0.0204311,0.00786313,0.0264619,0.0300816,0.0619769,0.0130442,0.0126069,0.00513572,0.0117883,0.0225376,0.0177686,0.0125409,0.00673251,0,0.0292558,0.0301419,0.0444411,0.0310301,0,0,0.0360553,0,0.0107169,0.0226444,0.0460868,0.0558438,0,0.0237844,0.035359,0.0210253,0.027876,0,0.0265624,0.0367108,0.0259188,0.0315856,0.0253181,0.0356301,0.0248177,0.0279965,0.0233253,0.0148307,0.0176577,0.0369609,0,0,0,0.0216317,0,0
