Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LASI,
445,0.00268574,0.00160021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170328,0.0115064,0.0129394,0,0,0.0489046,0,0.025426,0.0270218,0,0.0192591,0.049554,0.0328394,0.0076454,0.00367685,0.0285204,0.0431232,0,0.0304124,0.0130277,0.0134508,0.00541631,0.0215807,0.0174601,0.025548,0.0255089,0.011857,0.0351259,0.0236277,0.0131393,0.00455222,0.00516822,0,0,0.0708037,0,0.011784,0.0519245,0.0638723,0.00575789,0.0167061,0.0112211,0.00775569,0.0325046,0.0103255,0.062474,0.0122205,0.0127118,0.0131922,0.0301603,0.00553717,0.0113216,0.0365609,0.0581172,0.00885287,0.0134038,0.00416106,0.00447686,0,0,0,0.00252302,0
446,0.00274222,0.00169421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169638,0.0114408,0.0136621,0,0,0.0485278,0,0.0253052,0.0276471,0,0.019041,0.0492405,0.0319589,0.00747318,0.00370706,0.0280091,0.0421901,0,0.0308641,0.0126114,0.0132474,0.00532438,0.0212719,0.0174092,0.0253976,0.025763,0.0115745,0.0327537,0.0237819,0.0139048,0.00468072,0.00535464,0,0,0.0718161,0,0.0117037,0.0524615,0.064061,0.00819516,0.0170148,0.0124161,0.00794368,0.0323304,0.0109037,0.0628352,0.012808,0.0136625,0.00925751,0.0296787,0.0038025,0.00693377,0.03365,0.0586403,0.00847683,0.013649,0.0040504,0.00426836,0,0,0,0.00246324,0
447,0.00298781,0.0018221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175063,0.0113664,0.0147331,0,0,0.0483124,0,0.0248985,0.0277684,0,0.0204025,0.0493882,0.0312977,0.00749573,0.00380145,0.0263594,0.0406065,0,0.0306226,0.0122715,0.0124864,0.00616995,0.0217051,0.018387,0.0252807,0.0260383,0.0110885,0.0320284,0.0240285,0.0142887,0.00475929,0.00559925,0,0,0.0729913,0,0.0115725,0.0531398,0.0641832,0.00959219,0.0171286,0.0136436,0.00808276,0.032274,0.0116397,0.0633815,0.013625,0.0148171,0.00635568,0.0296957,0.00279216,0.00513508,0.0328175,0.0591747,0.00856217,0.0139888,0.00396108,0.00388268,0,0,0,0.00261098,0
448,0.0124187,0.00435046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248537,0.0124161,0.0172055,0,0,0.0483839,0,0.0240329,0.0275871,0,0.0247842,0,0.0412204,0.0189898,0.00739645,0.0308782,0.0467887,0,0.0184961,0.0200353,0.0207634,0.00855903,0.0247855,0.0209062,0.0240101,0.0270092,0.0111788,0.0341104,0.0282471,0.0138786,0.00524887,0.0193495,0,0,0.0749829,0,0.0091449,0.0541349,0.0615427,0.00861247,0.00536235,0.0153382,0.0153967,0.0392362,0.0141846,0.0658298,0.015516,0.0172377,0.00425887,0.0288885,0.0024872,0.00512011,0.0353795,0.0578588,0.011356,0.0178485,0.0103908,0.0111513,0,0,0,0.0253915,0
449,0.00305441,0.00190613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214671,0.0119179,0.0170039,0,0,0.0491754,0,0.0241825,0.0275943,0,0.0185197,0.048857,0.0228375,0.00777115,0.00429508,0.0200102,0.0306127,0,0.0306599,0.010414,0.00881057,0.00807304,0.0225047,0.0261232,0.027133,0.0261691,0.010866,0.0332382,0.0247289,0.0143378,0.00468136,0.00549933,0,0,0.069265,0,0.0111313,0.0504472,0.0643032,0.00941042,0.0170665,0.0160667,0.00831937,0.0292751,0.0131824,0.0647869,0.0154995,0.0165041,0.00422434,0.030236,0.00206005,0.00636215,0.034548,0.055145,0.00899131,0.0148401,0.00414982,0.00400034,0,0,0,0.00212347,0
450,0.00334583,0.00221113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223928,0.0121462,0.0177598,0,0,0.0493057,0,0.0240758,0.0277222,0,0.0183577,0.0484802,0.0203409,0.00770812,0.0046856,0.0184355,0.0278575,0,0.0309847,0.0101402,0.00841007,0.00841366,0.0225868,0.0275538,0.0273275,0.0262277,0.0109682,0.0346252,0.0248719,0.0144029,0.00377094,0.00556076,0,0,0.0695999,0,0.011057,0.0506605,0.0643165,0.00889429,0.0168287,0.0170551,0.00828861,0.0285885,0.0137907,0.0652747,0.0163258,0.0171561,0.00457743,0.0304914,0.00215387,0.00556141,0.0361557,0.0549185,0.00904708,0.0150693,0.00443496,0.00399618,0,0,0,0.0019282,0
451,0.00342051,0.00251576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228286,0.0122116,0.0184681,0,0,0.0495739,0,0.0242789,0.0276852,0,0.0188024,0.0480962,0.0182564,0.00743163,0.00514594,0.0172961,0.0256357,0,0.031358,0.00988335,0.00834761,0.00883357,0.0226004,0.0282946,0.027687,0.0262979,0.010997,0.0362668,0.0250124,0.0145917,0.00358519,0.00569142,0,0,0.0698055,0,0.0109518,0.0507715,0.0642399,0.00832143,0.0165752,0.0178895,0.00814547,0.0279434,0.0142844,0.0655534,0.0169744,0.0177916,0.00568155,0.030712,0.00261463,0.00465214,0.0379858,0.0544912,0.00914746,0.0152889,0.00483261,0.00396813,0,0,0,0.00179721,0
452,0.00378003,0.00294773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230345,0.012226,0.0186976,0,0,0.0499537,0,0.0244622,0.0275484,0,0.0190537,0.0478908,0.0164961,0.00712097,0.00562211,0.0162623,0.0235434,0,0.0317043,0.00961576,0.00835409,0.00929281,0.0226275,0.028711,0.0280993,0.0263847,0.0109316,0.0378532,0.0250885,0.0147789,0,0.00592916,0,0,0.0699417,0,0.0108966,0.0508441,0.0640861,0.00776056,0.0165031,0.0186448,0.00797063,0.0271098,0.0147662,0.0656793,0.0175033,0.0185252,0.00767865,0.0310639,0.0034707,0.00517242,0.0402136,0.0539254,0.0092205,0.0154642,0.00524353,0.00385444,0,0,0,0.00192651,0
453,0.00428981,0.00319381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224451,0.0122043,0.018026,0,0,0.0501956,0,0.0243549,0.0274762,0,0.0192642,0.0478728,0.0155949,0.00695985,0.00635425,0.0154506,0.0223171,0,0.0321046,0.00927121,0.00814032,0.00948009,0.022506,0.0275904,0.0285171,0.0264339,0.0109298,0.039243,0.0251867,0.0150164,0.00443876,0.00601503,0,0,0.0700023,0,0.0108627,0.0508485,0.0641799,0.00748902,0.0160073,0.0197532,0.00732974,0.0259521,0.0154544,0.0661375,0.0183072,0.0196927,0.0100737,0.0314247,0.00448517,0.00707138,0.0421218,0.0531601,0.0093562,0.015642,0.00570479,0.00386039,0,0,0,0.00196383,0
454,0.00500346,0.00360813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021693,0.0121145,0.017656,0,0,0.0502936,0,0.0241897,0.02738,0,0.0192221,0.0478915,0.0148327,0.00676691,0.00724499,0.0146471,0.0211859,0,0.0324265,0.00895252,0.00792611,0.00964576,0.0222598,0.0260203,0.029066,0.0264586,0.0108911,0.0400717,0.025243,0.0152112,0.00445749,0.00613425,0,0,0.0700485,0,0.010907,0.050796,0.0643967,0.00746759,0.0157597,0.0210598,0.00708353,0.0245928,0.0160796,0.0664821,0.0191976,0.0209109,0.0128395,0.0320471,0.00579136,0.00988875,0.0430958,0.0523515,0.00952492,0.0157937,0.00619472,0.0038522,0,0,0,0.00217405,0
455,0.00553213,0.00413216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207128,0.0120168,0.0177859,0,0,0.0505223,0,0.0242403,0.0273063,0,0.0191255,0.0478691,0.0142806,0.00672104,0.00807252,0.0138074,0.0200711,0,0.0327334,0.0086229,0.00768135,0.00980995,0.02191,0.0240348,0.0295719,0.0264485,0.0109253,0.040657,0.0252338,0.01536,0.00407421,0.00610348,0,0,0.0701425,0,0.0109575,0.0506949,0.0644233,0.00750947,0.0154821,0.0224076,0.00684491,0.0233047,0.0166483,0.0668155,0.0201766,0.0221537,0.0156518,0.0328237,0.00726259,0.0129595,0.0439232,0.0515159,0.00967862,0.015969,0.00670949,0.00378191,0,0,0,0.00231937,0
456,0.00594354,0.00464755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020491,0.0119821,0.0180405,0,0,0.0508056,0,0.0243558,0.027343,0,0,0.0478985,0.0138811,0.00688038,0.00906732,0.013002,0.0190413,0,0.0329083,0.00811807,0.00720409,0.00994136,0.0208699,0.0233968,0.0299405,0.0264048,0.0111108,0.0410343,0.0252277,0.0154815,0.0035332,0.00611542,0,0,0.0699002,0,0.0109733,0.0502878,0.0643981,0.00758636,0.0150817,0.0237229,0.00651739,0.0220903,0.0171394,0.0671428,0.0211688,0.023463,0.0182637,0.0336737,0.00872615,0.015859,0.0446616,0.0504224,0.00985111,0.0161552,0.00722604,0.00357644,0,0,0,0.00256222,0
457,0.00628231,0.00514805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197031,0.0119697,0.0181872,0,0,0.0512305,0,0.0244875,0.0274578,0,0,0.0479005,0.0133707,0.00731605,0.00985523,0.0122093,0.0178614,0,0.0331594,0.00793391,0.00696761,0.0103943,0.0205036,0.0214438,0.0305756,0.02627,0.0112888,0.0413292,0.0251891,0.0156303,0.00295762,0.00607673,0,0,0.0694399,0,0.0110586,0.0497246,0.0643438,0.0074602,0.0147434,0.0249306,0.00624878,0.0209077,0.0175894,0.0675098,0.0221281,0.0244932,0.0203824,0.0344538,0.00996222,0.0182378,0.0449904,0.0492906,0.0100719,0.01635,0.00772604,0.00336586,0,0,0,0.0029931,0
458,0.00570677,0.00625617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143802,0.0103724,0.0136458,0,0,0.0532426,0,0.0256482,0.0279418,0.0618393,0,0.0373758,0.0174406,0.00918084,0.0101516,0.0117497,0.0204117,0,0.0423261,0.00224214,0.00364627,0.00608033,0.0178393,0.0146527,0.0317428,0.0251637,0.0107025,0.0394367,0.0233697,0.0160786,0.00266794,0.00158389,0,0,0.0674861,0,0.0122316,0.0482285,0.0649849,0.00881069,0.0176687,0.0258606,0.00800934,0.0175067,0.0167096,0.068177,0.0227755,0.0239559,0.0204621,0.0344212,0.00983207,0.0181184,0.0424927,0.0483725,0.00890873,0.0151914,0.00813577,0.00850788,0,0,0,0.0132737,0
459,0.00566401,0.00661873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145979,0.0101369,0.0136212,0,0,0.053945,0,0.0257732,0.0278604,0.0615531,0,0.037669,0.0184872,0.00992131,0.0109051,0.012258,0.0210039,0,0.0425556,0.00244286,0.00467562,0.00590055,0.0169743,0.0129583,0.0325591,0.0249994,0.0100375,0.0391607,0.0232558,0.0163015,0.00317978,0.00175204,0,0,0.0663059,0,0.0122863,0.0472607,0.0650314,0.00909283,0.0176793,0.0267525,0.0081757,0.0165233,0.0170003,0.0682764,0.0234263,0.0242303,0.0210747,0.0347514,0.010269,0.0188365,0.0419233,0.0470386,0.00943309,0.015199,0.00856036,0.00809863,0,0,0,0.0134263,0
460,0.00547334,0.00691585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161811,0.00985187,0.013655,0,0,0.0545834,0,0.0259158,0.0278727,0.0613377,0,0.0377203,0.0195082,0.0102462,0.0117243,0.0128103,0.0215527,0,0.0425949,0.00324087,0.0060264,0.00566427,0.0160636,0.0137364,0.0334038,0.0247298,0.00971482,0.038464,0.0231161,0.0164359,0.00363519,0.00184195,0,0,0.064877,0,0.0123799,0.046223,0.0650851,0.00983418,0.0176491,0.0274697,0.00818842,0.0156258,0.0171534,0.0680425,0.0239213,0.0242372,0.0210745,0.0348769,0.0102896,0.0187157,0.0411323,0.0456817,0.00993389,0.0152715,0.00890606,0.00765337,0,0,0,0.0133748,0
461,0.00548593,0.00708053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186598,0.00958272,0.0136438,0,0,0.0549094,0,0.0260658,0.0279594,0.0611781,0,0.0377856,0.0202368,0.0104134,0.0123986,0.0129956,0.0216262,0,0.0426671,0.00444098,0.00730387,0.00552021,0.0151648,0.0164128,0.0342536,0.0244007,0.00956215,0.0373222,0.0229371,0.0163812,0.00418314,0.00199436,0,0,0.0635444,0,0.0125564,0.0453534,0.0651731,0.0106187,0.0176161,0.0278743,0.00818953,0.0149368,0.0170095,0.0677666,0.0241457,0.0238722,0.0205263,0.0348983,0.00995109,0.0178193,0.0397693,0.0444753,0.0101281,0.0154044,0.00906259,0.00727011,0,0,0,0.0132282,0
462,0.0056072,0.00692273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207629,0.00946028,0.013673,0,0,0.0549889,0,0.0261459,0.0279349,0.0607801,0,0.0384247,0.0205959,0.0116098,0.012888,0.0129368,0.0213366,0,0.0430035,0.00561297,0.00816849,0.00564192,0.0143622,0.0193738,0.035152,0.0241552,0.0094566,0.0356196,0.0228066,0.0163329,0.00504434,0.00204684,0,0,0.0619929,0,0.0128486,0.0444591,0.0653108,0.0115478,0.0175377,0.0281323,0.00877697,0.0142398,0.016604,0.067563,0.0240921,0.0231398,0.019402,0.0348142,0.00933353,0.0162219,0.0378943,0.0431411,0.010037,0.0155695,0.00885225,0.00717082,0,0,0,0.014023,0
463,0.00569821,0.00680512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230936,0.00937155,0.0133052,0,0,0.0552833,0,0.0260691,0.0278625,0.0605622,0.0243772,0.0389896,0.0208367,0.0128044,0.0132019,0.0130978,0.021019,0,0.0434776,0.00676146,0.00928432,0.00534713,0.0139323,0.0231988,0.036345,0.0239379,0.00926643,0.0334428,0.0225447,0.0162212,0.00581371,0.00201682,0,0,0.0599949,0,0.013106,0.0434117,0.065651,0.0124278,0.0174434,0.0281681,0.00914973,0.0135191,0.0161897,0.0675496,0.0238752,0.0222319,0.0179281,0.0346458,0.00858059,0.014204,0.0356711,0.041496,0.00994755,0.0155604,0.00861196,0.00720225,0,0,0,0.0146586,0
464,0.00574012,0.00675703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260536,0.00938711,0.0129541,0,0,0.05569,0,0.0260157,0.027767,0.0605955,0.0261202,0.0395219,0.0213095,0.0134053,0.0134568,0.0138838,0.021448,0,0.043833,0.00750819,0.010388,0.00540683,0.0132999,0.0280157,0.0376237,0.0236924,0.00911025,0.0308951,0.0222541,0.0160231,0.00651384,0.00191151,0,0,0.0577431,0,0.0133021,0.0421754,0.0662112,0.013312,0.0173201,0.0279555,0.00917667,0.0128918,0.0157443,0.0677453,0.0233992,0.0212184,0.0161386,0.0344336,0.00772231,0.0119062,0.0326373,0.0396841,0.00980058,0.0154494,0.00842571,0.00718434,0,0,0,0.0148164,0
465,0.0057314,0.00673447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290279,0.00949382,0.0125454,0,0,0.0560251,0,0.0259387,0.0276817,0.0602858,0.027789,0.0400914,0.0212368,0.0136799,0.0138615,0.0141695,0.0213031,0,0.0440922,0.00781354,0.0111219,0.00547585,0.0129275,0.0321582,0.03879,0.0234962,0.00898607,0.0280826,0.0219681,0.0157996,0.00725145,0.00185911,0,0,0.0557101,0,0.0134688,0.0410471,0.066721,0.0141931,0.0171646,0.0272584,0.00926237,0.0123913,0.0152169,0.0679049,0.0228751,0.0200257,0.0141487,0.0342555,0.00677974,0.00946648,0.0293426,0.0380129,0.00961969,0.0153177,0.0083186,0.00712533,0,0,0,0.0147858,0
466,0.00573832,0.00665036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314406,0.00973023,0.0122501,0,0,0.0562448,0,0.0257309,0.0276012,0.0592932,0.0288835,0.0407233,0.0206333,0.014228,0.0144471,0.0134756,0.0206698,0,0.0442964,0.00796802,0.0113348,0.00568651,0.012666,0.0352613,0.0399073,0.0233429,0.00889299,0.0250558,0.0217802,0.0156866,0.00806959,0.00198425,0,0,0.0537595,0,0.0135536,0.0399081,0.0667993,0.0151584,0.0168745,0.02621,0.00939953,0.0119395,0.0144451,0.0677926,0.0224771,0.0185553,0.0120819,0.0339994,0.00584302,0.00717154,0.0258665,0.0363178,0.00932949,0.0152027,0.00824607,0.00714309,0,0,0,0.0150168,0
467,0.00583255,0.00659824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338268,0.0100229,0.0120941,0,0,0.0563345,0,0.0255053,0.0275061,0.0586653,0.0306045,0.0413061,0.0203981,0.0147401,0.015117,0.0130975,0.0198559,0,0.0446065,0.00821965,0.0115187,0.00606583,0.0123026,0.0390438,0.0407643,0.0232166,0.00885187,0.0216377,0.0216295,0.0157593,0.00879287,0.00218175,0,0,0.0521778,0,0.0136155,0.0389492,0.0667863,0.0164108,0.0164682,0.025478,0.00944965,0.0115907,0.0137082,0.0674733,0.0222038,0.017046,0.0102549,0.0335738,0.00505442,0.0053656,0.0220244,0.0348382,0.00898164,0.0150611,0.00816298,0.00716387,0,0,0,0.0154298,0
468,0.00609379,0.00662289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362937,0.0103425,0.0120083,0,0,0.0564683,0,0.0252771,0.0273973,0.0584434,0.032749,0.0418875,0.020403,0.014905,0.0160525,0.0132209,0.0194368,0,0.0449675,0.00836582,0.0116958,0.00655471,0.0118685,0.0435802,0.0413933,0.0230956,0.00884161,0.0180352,0.0215003,0.0157612,0.00932722,0.00239941,0,0,0.0506755,0,0.0136647,0.0379469,0.0668462,0.0177663,0.0160549,0.0247119,0.00931669,0.011259,0.0131439,0.0673225,0.0216392,0.0158049,0.00888303,0.0330951,0.00448653,0.00417084,0.0179528,0.0334578,0.00850043,0.014867,0.00800922,0.00719193,0,0,0,0.015503,0
469,0.00648446,0.00669342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389758,0.0106043,0.0117891,0,0,0.0562413,0,0.0251455,0.0273225,0.0583555,0.0344294,0.0425232,0.0204033,0.0149367,0.0171821,0.0134887,0.0190832,0,0.0454128,0.00869588,0.0118625,0.00695314,0.0116659,0.0480264,0.0419299,0.0229838,0.00882643,0.0143764,0.0214105,0.0157611,0.00954168,0.0026825,0,0,0.0491662,0,0.0137356,0.0367975,0.0670883,0.0192189,0.0159528,0.0236341,0.0090285,0.0108896,0.0123879,0.0672861,0.0209044,0.0147525,0.00787232,0.032649,0.00410863,0.0034674,0.0137909,0.0321103,0.00806112,0.0145837,0.00790365,0.00722996,0,0,0,0.0154228,0
470,0.00691995,0.00672142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419947,0.0108856,0.0112744,0,0,0.0555645,0,0.025212,0.027286,0.0584534,0.0358314,0.0430731,0.0206211,0.0148856,0.0183226,0.0139395,0.0187678,0,0.0458948,0.00947017,0.0123767,0.00723176,0.0118064,0.0526352,0.0425247,0.022933,0.00894206,0.0109729,0.0214077,0.0159174,0.0095229,0.00305113,0,0,0.0479556,0,0.0138069,0.0358114,0.0671843,0.0205439,0.016025,0.0225192,0.00877878,0.0104457,0.0115288,0.0671036,0.0201367,0.0136848,0.00708726,0.0322431,0.00387253,0.00323532,0.00968339,0.0310719,0.00766933,0.0142886,0.00792896,0.00728154,0,0,0,0.0153602,0
471,0.00737482,0.00679092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449717,0.011197,0.0109062,0,0,0.0549269,0,0.0252096,0.0272543,0.0588361,0.0373941,0.0433698,0.0208347,0.0149801,0.019425,0.0142321,0.0188145,0,0.0462581,0.0099762,0.0128751,0.00765777,0.0118611,0.0571448,0.0438345,0.0229553,0.00909975,0.00786336,0.0214838,0.0157969,0.00972716,0.00350673,0,0,0.0468095,0,0.0139284,0.0348164,0.0671613,0.0217095,0.0160795,0.0216251,0.00871467,0.010204,0.0107224,0.0668516,0.0193979,0.012444,0.00645625,0.0318537,0.00367024,0.00319458,0.00563506,0.0301732,0.00714875,0.0139436,0.00804713,0.0072588,0,0,0,0.0154678,0
472,0.00805652,0.00723186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047782,0.0114065,0.0108156,0,0,0.0541175,0,0.0249618,0.0271245,0.058867,0.0389046,0.0436927,0.0207543,0.0154696,0.020705,0.0141867,0.0186736,0,0.0465495,0.0101507,0.0130743,0.00816143,0.0117923,0.0611642,0.0456004,0.0229829,0.00918806,0.0061621,0.021699,0.0156662,0.0100381,0.00417777,0,0,0.0464962,0,0.0142781,0.0343801,0.0671312,0.0224505,0.0161908,0.0206101,0.0088362,0.00996457,0.00985585,0.0664809,0.0185547,0.0112774,0.0057919,0.0313204,0.00372472,0.00329546,0.00311782,0.0299572,0.00669351,0.0135331,0.00822069,0.00708722,0,0,0,0.0157695,0
473,0.00862138,0.0076142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498512,0.0116692,0.0108438,0,0,0.0536702,0,0.0247391,0.0271808,0.0586448,0.0403167,0.0440443,0.020331,0.0159642,0.021812,0.0137836,0.0180512,0,0.0468138,0.0102558,0.012923,0.00875282,0.0117597,0.0642535,0.0463085,0.0230036,0.00952962,0.0058923,0.0219565,0.0154628,0.0104708,0.00476726,0,0,0.0453097,0,0.0145519,0.0334176,0.0671233,0.0227276,0.0162458,0.0194459,0.009067,0.00965171,0.00871877,0.0659874,0.0176571,0.0101975,0.00506344,0.0307469,0.00388502,0.00344481,0.00255805,0.0291363,0.00659014,0.0131804,0.00823672,0.00701758,0,0,0,0.0161613,0
474,0.00843639,0.00948052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513197,0.0122895,0.0107178,0,0,0.0532559,0,0.0244665,0.02728,0.0580582,0.0411326,0.0435524,0.0197197,0.0154893,0.0232793,0.0129628,0.0168775,0,0.0474088,0.0104909,0.0126402,0.0092136,0.0117855,0.0665525,0.0466062,0.0231551,0.0102719,0.00595499,0.0122816,0.0150265,0.010069,0.00446684,0,0,0.0118173,0,0,0.00664208,0.0670291,0.0222789,0.0161059,0.0179989,0.00860902,0.0172491,0.00734224,0.0655194,0.0166095,0.00918989,0.00423643,0.0301018,0.00404907,0.00360989,0.00292747,0.0126689,0.0476539,0.015011,0.00979789,0.00633324,0,0,0,0.0157746,0
475,0.00890904,0.0100474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530821,0.0125749,0.0105933,0,0,0.0528653,0,0.0243896,0.0273344,0.0579204,0.0417961,0.0438221,0.0193947,0.0158059,0.0242515,0.0123976,0.0160302,0,0.0477433,0.0105422,0.0124211,0.00950432,0.0118609,0.0692384,0.0474206,0.0232666,0.0106367,0.0066227,0.0122913,0.0143542,0.0102475,0.00495907,0,0,0.0133103,0,0,0.00747397,0.0670707,0.0211865,0.0160937,0.016408,0.00895036,0.0181995,0.00597651,0.0651423,0.0152281,0.00803489,0.00326989,0.0295539,0.00428808,0.0039779,0.00374091,0.0145812,0.0455767,0.0158709,0.0100302,0.00628865,0,0,0,0.0155797,0
476,0.00989573,0.0090703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550304,0.0128203,0.0103503,0,0,0.0533388,0,0.0242981,0.027842,0.0580186,0.0422901,0.0447183,0.0191474,0.0170439,0.0245129,0.0120212,0.0153419,0,0.0477697,0.0104964,0.0123306,0.0096822,0.0120781,0.0719638,0.0497021,0.0231878,0.0115933,0.00711045,0.0222112,0.013684,0.0112078,0.00616213,0,0,0.0349737,0,0.01458,0.0256087,0.0671605,0.0202094,0.0163274,0.0152691,0.0102368,0.00875074,0.0055071,0.0641071,0.013815,0.00678457,0.00241769,0.0289719,0.00450492,0.00463862,0.004768,0.0219583,0.00799714,0.0109972,0.00862636,0.00702073,0,0,0,0.0161285,0
477,0.0103304,0.00960326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561001,0.0133384,0.0103737,0,0,0.0533548,0,0.0242582,0.0282495,0.057933,0.0428303,0.044928,0.0186427,0.0172321,0.0252593,0.0112853,0.0142387,0,0.0480734,0.0103776,0.0118845,0.0100562,0.0121612,0.0738988,0.0508602,0.0233172,0.0125629,0.00764078,0.0224355,0.0129343,0.01144,0.00663995,0,0,0.0309233,0,0.0148173,0.0224662,0.0671704,0.0188156,0.0165806,0.0136748,0.0105629,0.00886314,0.00532611,0.0628782,0.0120517,0.00568535,0.00189154,0.0281862,0.00478051,0.0052709,0.00567386,0.0191851,0.00854289,0.0100575,0.00887547,0.00689108,0,0,0,0.0161975,0
478,0.0102576,0.00987819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569898,0.013984,0.010448,0,0,0.0539889,0,0.0242032,0.0291489,0.0579756,0.0433052,0.0450335,0.018104,0.0173381,0.026134,0.0108134,0.0130629,0,0.0484708,0.0103145,0.0113341,0.0104609,0.0122727,0.0756291,0.0530005,0.0234544,0.0142399,0.00780448,0.0228108,0.012125,0.011557,0.0067601,0,0,0.016982,0,0.0147063,0.0130709,0.0671934,0.0171102,0.0169242,0.0114548,0.0108352,0.0107816,0.00452894,0.0615493,0.00984703,0.00468832,0.00201427,0.0273395,0.00516658,0.00573493,0.00546611,0.00884741,0.012593,0.00963741,0.00902991,0.00713865,0,0,0,0.0162121,0
479,0.0103349,0.0108218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577034,0.0149632,0.0103843,0,0,0.0544105,0,0.0239769,0.0301497,0.0581054,0.0435336,0.0454484,0.017675,0.0174606,0.0268371,0.0105393,0.0118994,0,0.04882,0.0101197,0.0111077,0.0107767,0.0124572,0.0769624,0.0550883,0.023536,0.0161577,0.00819974,0.0248068,0.0112256,0.0117393,0.00731824,0,0,0.0268976,0,0.0154717,0.019938,0.0671811,0.0152836,0.0171869,0.00922772,0.0111459,0.0204108,0.00321744,0.0600914,0.00785591,0.00391115,0.00274922,0.0263806,0.00542651,0.00594226,0.00454396,0.0197747,0.0132214,0.0107107,0.00954401,0.00610933,0,0,0,0.0162445,0
480,0.0108306,0.0113057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582547,0.0155054,0.0104197,0,0,0.0544386,0,0.0238667,0.0306476,0.0581969,0.043748,0.0457047,0.0175292,0.0177131,0.0275365,0.0103124,0.0108288,0,0.049213,0.00982941,0.0110317,0.0110779,0.0126083,0.0777846,0.0563301,0.0235228,0.0167899,0.00891,0.0253417,0.0103613,0.0122185,0.00765271,0,0,0.0294634,0,0.0158964,0.0221475,0.0672449,0.0134295,0.0177088,0.00737677,0.0117124,0.0209462,0.00246424,0.0585498,0.00545488,0.00375515,0.00365597,0.0252513,0.00557756,0.00601824,0.00378414,0.0216174,0.0131921,0.0122194,0.00974235,0.00636128,0,0,0,0.0164056,0
