Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LEAR,LFHD,
1491,0.0259443,0.0192299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609075,0.00769225,0,0.027729,0,0.0460929,0.0363073,0.0237795,0.0505614,0.0157363,0.0346471,0.0251519,0.0220539,0.0352378,0.00769638,0.0198566,0.0245515,0.0456947,0.0148065,0.0196773,0.0176458,0.0168864,0.0666729,0.0296755,0.0127014,0.0127331,0.0391361,0.0143148,0.0316232,0.0194866,0.0270993,0,0,0.0241031,0,0.024984,0.0147008,0.067768,0.0286852,0.0218541,0.0147868,0.0180281,0.0113578,0.0112926,0.0517537,0.0126203,0.0125955,0.0187316,0.0270198,0.0201378,0.0186143,0.038407,0.0197662,0.0104698,0.0126332,0.0193848,0.0315437,0,0,0,0,0,0
1492,0.0257408,0.0191898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609529,0.00796877,0,0.0276512,0,0.0459073,0.0363969,0.0239049,0.0505458,0.0156889,0.0347078,0.0251545,0.0220665,0.0349583,0.00766046,0.0197924,0.0245524,0.045673,0.0147803,0.0196743,0.0176066,0.0168546,0.0667844,0.029529,0.0129567,0.0127402,0.039012,0.0143161,0.0315488,0.019521,0.0268748,0,0,0.0238191,0,0.0251476,0.0145039,0.0677939,0.0286679,0.0217911,0.0147682,0.0180514,0.0112333,0.0113105,0.0517457,0.0125897,0.0126056,0.0186931,0.0270153,0.0200415,0.0185605,0.0383066,0.0195061,0.0105281,0.0128113,0.0194362,0.0313931,0,0,0,0,0,0
1493,0.0288848,0.0212366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636216,0.00722687,0,0.0349515,0,0.0416748,0.0345099,0.0214053,0.0489549,0.0170149,0.0308708,0.0259163,0.0278506,0.0360926,0.010006,0.0212918,0.0261159,0.0486586,0.0171423,0.0217018,0.019283,0.0187131,0.0703916,0.0270147,0.0140138,0.010193,0.0300822,0.0141598,0.0297511,0.0370787,0.0301421,0,0,0.0204904,0,0.0241101,0.0116081,0.0669813,0.0306242,0,0.013312,0.0346157,0.010303,0.00916511,0.0509433,0.012051,0.00862207,0.014338,0.0264925,0.0169459,0.0150664,0.03054,0.0169949,0.00983265,0.0110866,0.0209348,0.0348946,0,0,0,0,0,0
1494,0.0289744,0.0213725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637318,0.00731189,0,0.0350304,0,0.0414769,0.0343612,0.0213612,0.0489602,0.0170187,0.0309315,0.0259122,0.0279547,0.0361871,0.0100043,0.0212946,0.0261386,0.0486715,0.0171488,0.0217596,0.0193123,0.018672,0.070536,0.027127,0.0140768,0.0100462,0.0299069,0.0141366,0.0296676,0.0371834,0.0299986,0,0,0.0201126,0,0.0241948,0.0113262,0.0669666,0.0305663,0,0.0133026,0.0347539,0.0104542,0.00917892,0.0509436,0.0120193,0.00862473,0.0142858,0.0264657,0.0168837,0.0150204,0.0303721,0.0166602,0.00998042,0.0111487,0.0210246,0.0348643,0,0,0,0,0,0
1495,0.028997,0.0215688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639908,0.00730896,0,0.0350702,0,0.0413235,0.0341631,0.0211877,0.0489861,0.0170517,0.0309397,0.0258527,0.0279946,0.0361936,0.0100105,0.0212749,0.0261156,0.0486898,0.0171841,0.0218837,0.0193374,0.0186443,0.0707729,0.0272224,0.0140976,0.00987714,0.0297854,0.014207,0.0295498,0.037723,0.0297977,0,0,0.0197284,0,0.024395,0.0110804,0.0669645,0.0304542,0,0.0133029,0.0347877,0.0105814,0.00923799,0.0509392,0.0119961,0.00865823,0.0142522,0.0264452,0.0168393,0.0149614,0.0302264,0.0163452,0.0103781,0.0111948,0.0211848,0.0347939,0,0,0,0,0,0
1496,0.0290458,0.0217416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642059,0.00734159,0,0.0350458,0,0.041243,0.0343216,0.0210437,0.0490573,0.0171251,0.0309225,0.0257557,0.0279828,0.0361987,0.010026,0.0212227,0.0260939,0.0487113,0.0172042,0.0219808,0.019349,0.018631,0.0711513,0.0272918,0.0142159,0.00973113,0.0295597,0.0142533,0.0293752,0.0387123,0.0295973,0,0,0.0193584,0,0.024604,0.0108526,0.0669667,0.0302724,0,0.0133,0.0348215,0.0108124,0.00926458,0.0509419,0.0119878,0.00867878,0.0142136,0.0264368,0.0167177,0.0148938,0.0300135,0.0161438,0.0109608,0.0112109,0.0213806,0.0347193,0,0,0,0,0,0
1497,0.0292452,0.0219708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643609,0.00730851,0,0.0354391,0,0.0409715,0.034241,0.0208726,0.0490534,0.0172158,0.0308613,0.0258516,0.028516,0.0362355,0.0101872,0.0212918,0.0262672,0.0489053,0.0172963,0.022061,0.019443,0.0187209,0.0714679,0.0272469,0.0143023,0.00953577,0.0283415,0.014275,0.029162,0,0.0295908,0,0,0.0187074,0,0.024702,0.0103851,0.0666696,0.030535,0,0.0132091,0.0364132,0.0109126,0.00903132,0.051113,0.011965,0.00824486,0.0137843,0.0261724,0.0163681,0.0146831,0.02894,0.0157848,0.0112511,0.0109828,0.0216808,0.0349443,0,0,0,0,0,0
1498,0.0294253,0.0220595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644249,0.00724903,0,0.0354529,0,0.0410258,0.0342212,0.0208765,0.0489281,0.0171384,0.0309373,0.0257232,0.0283793,0.0361414,0.0100793,0.0212594,0.0260932,0.0487597,0.0172975,0.0220661,0.0194404,0.0186343,0.0714793,0.0274173,0.0142643,0.00946387,0.0285871,0.014361,0.0292746,0.0385407,0.0294042,0,0,0.0183592,0,0.0249761,0.0101938,0.0668428,0.0306163,0,0.0132814,0.0359305,0.0116343,0.00918085,0.0510402,0.0120502,0.00836768,0.0138787,0.0262655,0.0164955,0.0147679,0.0291807,0.0160368,0.0115014,0.0107645,0.0216343,0.0348598,0,0,0,0,0,0
1499,0.0294927,0.0221752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643906,0.00724806,0,0.0355116,0,0.0412417,0.0342505,0.0209817,0.0488972,0.0170933,0.0310209,0.0256298,0.0284309,0.0359948,0.0100218,0.0211877,0.0259923,0.0486979,0.0172734,0.0219679,0.0193832,0.0185692,0.0712156,0.0275482,0.0142405,0.0095286,0.0284378,0.0142728,0.0291248,0.0381719,0.0292534,0,0,0.0180455,0,0.0251345,0.00987542,0.0668433,0.0304277,0,0.0133365,0.0359649,0.0121518,0.0092242,0.0510609,0.0121159,0.00844239,0.0138028,0.0262534,0.0164096,0.0146434,0.0290361,0.0162946,0.0119772,0.0106044,0.0217201,0.0348489,0,0,0,0,0,0
1500,0.0295424,0.0222646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064435,0.00726578,0,0.0354011,0,0.0414144,0.0343563,0.0210393,0.048903,0.0170151,0.0311612,0.0255603,0.0284648,0.0359252,0.00994438,0.0211375,0.0259326,0.0487174,0.0172202,0.0219316,0.0193078,0.018481,0.0712028,0.0276174,0.0142637,0.00960088,0.0283806,0.0141553,0.0290701,0.0381153,0.0290881,0,0,0.0177363,0,0.0252637,0.009477,0.0668621,0.0303867,0,0.0133691,0.0359948,0.0126559,0.00920542,0.0510755,0.0121821,0.00846732,0.013785,0.0262479,0.0163769,0.0145922,0.0289797,0.0166051,0.0121827,0.0104033,0.0218053,0.0348185,0,0,0,0,0,0
1501,0.0295594,0.0223618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644771,0.00731322,0,0.0354908,0,0.0415322,0.0343838,0.0210753,0.048936,0.016966,0.0312403,0.0255228,0.0285219,0.0358144,0.0099159,0.0211246,0.0259232,0.0487081,0.017214,0.0219596,0.0193048,0.0184479,0.0712415,0.0276545,0.0142455,0.00969409,0.0282176,0.0141849,0.0289746,0.0382591,0.028998,0,0,0.0176376,0,0.0255864,0.0092462,0.0668343,0.0303235,0,0.0133633,0.036177,0.0131842,0.00912748,0.0510741,0.0121518,0.00838762,0.0137093,0.0262017,0.0162844,0.0145212,0.0288011,0.0172761,0.0124013,0.01027,0.0219315,0.034836,0,0,0,0,0,0
1502,0.0295645,0.0225391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645246,0.00733664,0,0.0356656,0,0.0416402,0.0343656,0.0210995,0.0489244,0.0169228,0.0313164,0.0255056,0.0285798,0.0357229,0.00989689,0.0211258,0.0259001,0.0485964,0.0172233,0.0219219,0.019295,0.0184248,0.0713405,0.0277194,0.0141852,0.00979239,0.0280613,0.014207,0.0288815,0.0383808,0.028954,0,0,0.0177392,0,0.025964,0.00905679,0.0668127,0.0302217,0,0.013358,0.0363601,0.0137537,0.00908779,0.0510663,0.0121792,0.00833075,0.0136655,0.0261802,0.0161961,0.0144635,0.0286383,0.0181793,0.0128862,0.0101298,0.0220862,0.0348649,0,0,0,0,0,0
1503,0.0295021,0.0226986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645291,0.00734931,0,0.035518,0,0.04176,0.0343315,0.0211033,0.0489061,0.016834,0.0314263,0.0254687,0.0285923,0.0357841,0.00984725,0.0211139,0.0258604,0.0485006,0.0171926,0.0219225,0.0192559,0.0183665,0.0714712,0.0277816,0.0141345,0.00989704,0.0280157,0.0142704,0.0288138,0.0383533,0.028888,0,0,0.0178284,0,0.0263135,0.00894076,0.0668391,0.0301017,0,0.0133653,0.0363723,0.0140623,0.00908638,0.0510567,0.0122684,0.00833964,0.0136583,0.0261816,0.0161495,0.0144186,0.0285709,0.0188951,0.0133731,0.0100684,0.0222766,0.0348448,0,0,0,0,0,0
1504,0.0294424,0.0228328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645077,0.00730646,0,0.0352469,0,0.0418778,0.0342178,0.021204,0.0489029,0.0167336,0.0315383,0.0254103,0.0285775,0.0358108,0.0097651,0.0211066,0.0257846,0.048436,0.0171548,0.0219674,0.0192077,0.0182888,0.0716425,0.0277982,0.0140757,0.00996895,0.0280692,0.01423,0.0287613,0.0381806,0.0288169,0,0,0.0178033,0,0.0265054,0.00879635,0.0669086,0.0300138,0,0.0133963,0.036281,0.0142465,0.00910473,0.0510603,0.0122249,0.00838401,0.0136767,0.0261982,0.0161706,0.0144017,0.0286065,0.0193601,0.0137086,0.00996842,0.022491,0.0348381,0,0,0,0,0,0
1505,0.0293809,0.0229694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646148,0.00726226,0,0.0350783,0,0.0419389,0.0340308,0.0212662,0.0489117,0.0166551,0.0315916,0.0253458,0.0285649,0.0358219,0.00969933,0.0210974,0.0257284,0.0484082,0.0171435,0.022025,0.0191706,0.0182516,0.0717522,0.0278618,0.0139886,0.01003,0.0280042,0.0141868,0.0286776,0.0380787,0.0287654,0,0,0.0177807,0,0.0266596,0.008702,0.0669503,0.0299029,0,0.0134021,0.0362524,0.014364,0.00908162,0.0510768,0.0122007,0.00837398,0.0136789,0.0261973,0.0161686,0.0143562,0.0285541,0.0197408,0.014127,0.00988215,0.0227316,0.0348718,0,0,0,0,0,0
1506,0.029315,0.0231173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647971,0.0072716,0,0.034996,0,0.0419449,0.034014,0.0213013,0.0489502,0.0165184,0.0316832,0.0253386,0.028568,0.0358933,0.00963655,0.0211049,0.025709,0.0483724,0.0170706,0.0219771,0.0191084,0.0181994,0.0717932,0.0279323,0.0139467,0.0100575,0.0279092,0.0141633,0.0285844,0.0379726,0.0286823,0,0,0.0177767,0,0.0268203,0.00863114,0.0669861,0.0298013,0,0.0133887,0.0362296,0.0143909,0.00904063,0.0511002,0.0121828,0.00833273,0.0136725,0.0261669,0.0161232,0.0143014,0.0284526,0.0200219,0.0146102,0.00984135,0.0229553,0.0348877,0,0,0,0,0,0
1507,0.0292171,0.0232322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647704,0.00732574,0,0.0349795,0,0.0418997,0.0341205,0.0212788,0.0490585,0.0162522,0.0318339,0.0254555,0.0285177,0.0359657,0.0095773,0.0211491,0.0257888,0.0483495,0.0168962,0.0218317,0.0189797,0.0181349,0.0717972,0.0279881,0.0139261,0.010064,0.0278226,0.0141514,0.0284768,0.0378175,0.0285501,0,0,0.017742,0,0.0269576,0.00855465,0.0670047,0.0296902,0,0.0133836,0.0361343,0.0143877,0.0089983,0.0511132,0.0121812,0.00829842,0.0136316,0.0261452,0.0160484,0.0142455,0.0283392,0.0202405,0.0151088,0.00976581,0.0231077,0.0348492,0,0,0,0,0,0
1508,0.0291056,0.0233196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647077,0.00740657,0,0.0349903,0,0.0418854,0.0342798,0.0212678,0.0491352,0.0161021,0.0319312,0.0255149,0.0284563,0.0360107,0.00953821,0.0211668,0.0258351,0.0483198,0.0168262,0.0217805,0.0189135,0.0180701,0.0718617,0.0280505,0.0138986,0.0100648,0.0276749,0.0141593,0.0283128,0.0377528,0.0284276,0,0,0.0177558,0,0.0270904,0.00855985,0.0670095,0.0295114,0,0.0133777,0.0360498,0.014292,0.00893535,0.0511102,0.0122197,0.00827601,0.0135572,0.026147,0.0159206,0.0141589,0.0281754,0.0203741,0.0153498,0.00971112,0.023271,0.0347886,0,0,0,0,0,0
1509,0.0290988,0.0234083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647602,0.00744777,0,0.0349673,0,0.0418985,0.0343477,0.0212609,0.0491504,0.0160436,0.0319891,0.0254962,0.0284497,0.0360889,0.00951859,0.0211578,0.0258147,0.0482841,0.0168158,0.0217772,0.0188745,0.0180155,0.0718936,0.0280787,0.0139096,0.0100427,0.0275108,0.0141203,0.0281476,0.0377386,0.0283404,0,0,0.0177739,0,0.0272238,0.00856399,0.0670378,0.029333,0,0.0133717,0.0360441,0.0141986,0.0088699,0.0511236,0.0122943,0.00822828,0.0134743,0.0261396,0.0157813,0.0140338,0.0279804,0.0204047,0.0155469,0.0096936,0.0234719,0.0347346,0,0,0,0,0,0
1510,0.0291123,0.0235017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648656,0.00748737,0,0.0349605,0,0.041914,0.034422,0.021264,0.049175,0.0159972,0.0320353,0.0254672,0.0284779,0.0361514,0.00950372,0.0211582,0.0257767,0.0482428,0.01682,0.0217794,0.0188515,0.0179956,0.071915,0.028102,0.0139154,0.0100346,0.0273325,0.0141346,0.0279835,0.0377604,0.0282598,0,0,0.0177472,0,0.0274001,0.00853562,0.0670919,0.0291503,0,0.0133673,0.0360714,0.0141002,0.00880301,0.0511471,0.01226,0.00816531,0.0133911,0.0261154,0.0156136,0.0139071,0.0277965,0.0203578,0.0159843,0.00964646,0.0236739,0.0346859,0,0,0,0,0,0
1511,0.0290859,0.0236098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648761,0.00749772,0,0.0349252,0,0.0418856,0.0344865,0.0212839,0.0492045,0.0159503,0.0320785,0.02544,0.0285006,0.0363113,0.00948192,0.0211469,0.025722,0.0482221,0.0168431,0.0217628,0.0188449,0.0179807,0.0720406,0.0280972,0.0138975,0.0100442,0.0271355,0.0141497,0.0278291,0.0377705,0.0281747,0,0,0.0176849,0,0.0275648,0.00849075,0.0671117,0.02898,0,0.0133691,0.0360858,0.0139811,0.00872975,0.0511972,0.0122432,0.00806155,0.0133142,0.0260896,0.0154831,0.0137932,0.0276076,0.0202458,0.0165576,0.00952234,0.023856,0.0346353,0,0,0,0,0,0
1512,0.0290275,0.0237116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064989,0.00751404,0,0.0348521,0,0.0418625,0.0345279,0.0213161,0.0492068,0.0159296,0.0321021,0.0253609,0.0284831,0.0363533,0.00944722,0.0211165,0.025651,0.048216,0.0168463,0.0217554,0.0188928,0.0179505,0.0721768,0.0280924,0.0138981,0.0100843,0.0269098,0.0141624,0.0276523,0.0377366,0.0280697,0,0,0.0175767,0,0.0277077,0.0084627,0.0671385,0.0288105,0,0.0133768,0.0360791,0.013825,0.0086925,0.051278,0.0122444,0.00798161,0.0132051,0.0260426,0.0153498,0.0136857,0.0273649,0.0200663,0.0169213,0.00945647,0.0239683,0.0345855,0,0,0,0,0,0
1513,0.0221282,0.0209504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683807,0.00741029,0,0.0284498,0,0.0405959,0.0341035,0.0205101,0.0555667,0.0146734,0,0.0244708,0.0323134,0.0337456,0.00377955,0.0176943,0.0237536,0.0419634,0.0113804,0.0202566,0.0159199,0.0127382,0.074619,0.0259766,0.0140333,0.00947652,0.0271946,0.0144002,0.027679,0.0362041,0.0219244,0,0,0.0120129,0,0.0252486,0.00372804,0.0648761,0.0283223,0,0.0149065,0.0347852,0.00690198,0.00930884,0.0540939,0.0128977,0.00885587,0.0152108,0.0238242,0.0165429,0.0150473,0.027468,0.0138788,0.0170697,0.00619733,0.02155,0.0307897,0,0,0,0,0,0
1514,0.0220022,0.0212041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068473,0.00743315,0,0.0288232,0,0.0406819,0.0341604,0.0205557,0.055635,0.0146225,0,0.0245455,0.0322639,0.0340459,0.00377228,0.0177088,0.0237983,0.0419075,0.0113009,0.0203243,0.0158878,0.0127086,0.0746007,0.0261102,0.0140131,0.00948409,0.0268612,0.0143309,0.0273881,0.0362639,0.0218527,0,0,0.0120562,0,0.0253196,0.0037799,0.0648566,0.0280725,0,0.0149226,0.0347715,0.00670095,0.0092381,0.0541982,0.0129317,0.00875435,0.0150858,0.0237538,0.0163964,0.0148579,0.0270809,0.0137872,0.0177405,0.00624531,0.0218802,0.0307257,0,0,0,0,0,0
1515,0.0219884,0.0214699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685635,0.00744788,0,0.0296092,0,0.0407084,0.0342455,0.020536,0.0556433,0.0146617,0,0.024456,0.0322058,0.0343697,0.00370769,0.0176734,0.0237235,0.0419379,0.0113676,0.0203984,0.0159022,0.0126748,0.074812,0.0262667,0.0139907,0.00946346,0.0265194,0.0141978,0.0271568,0.0363906,0.0218151,0,0,0.0119568,0,0.0254045,0.00377338,0.0648584,0.0278977,0,0.0149208,0.034805,0.00662495,0.00917463,0.0542774,0.0129373,0.00860896,0.0149477,0.0236781,0.0162358,0.014689,0.026719,0.0135559,0.018267,0.00618993,0.0221784,0.0307065,0,0,0,0,0,0
1516,0.021958,0.0215716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686123,0.00749625,0,0.0289262,0,0.0407258,0.0343035,0.0204933,0.0556176,0.0146174,0,0.0243494,0.0322069,0.0345722,0.0036343,0.0176354,0.023606,0.0419166,0.0114392,0.0204395,0.0159201,0.012609,0.0749167,0.0263299,0.0139754,0.00949816,0.0263742,0.0140986,0.0270162,0.0363083,0.0217568,0,0,0.0118555,0,0.0254447,0.00372115,0.0649174,0.0277151,0,0.0149292,0.0347531,0.00664805,0.00925048,0.0543102,0.012993,0.00860731,0.0149068,0.0236634,0.0161293,0.0146024,0.0265873,0.0134346,0.0187948,0.00606492,0.0222778,0.0306749,0,0,0,0,0,0
1517,0.0218956,0.0215929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686331,0.00750844,0,0.0284427,0,0.0407243,0.0343071,0.0204641,0.055607,0.0145565,0,0.0243073,0.0321609,0.034578,0.00360361,0.0176039,0.0235557,0.0418677,0.0114101,0.0204486,0.0159116,0.0125752,0.0748889,0.0263842,0.0139421,0.00949161,0.026265,0.014048,0.02683,0.0362107,0.0217018,0,0,0.0116281,0,0.025493,0.00365849,0.0649722,0.0274132,0,0.0149325,0.0346156,0.00667597,0.00932247,0.054316,0.0130429,0.00864876,0.0148741,0.023667,0.0160891,0.0145051,0.026474,0.0131496,0.019147,0.0059142,0.0223012,0.0306333,0,0,0,0,0,0
1518,0.0218021,0.0215694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687228,0.00747001,0,0.0283646,0,0.0406443,0.034272,0.0204918,0.0556183,0.0145217,0,0.0243805,0.0320901,0.0346249,0.00361399,0.0176335,0.0236256,0.0418071,0.0113499,0.02022,0.0158964,0.0125608,0.0748919,0.0263917,0.0139053,0.00943237,0.0260747,0.0140516,0.0266157,0.0362071,0.0216555,0,0,0.0114673,0,0.0255785,0.00357653,0.0649967,0.0271223,0,0.0149159,0.0345227,0.00669107,0.0092974,0.0543248,0.013011,0.00860812,0.014828,0.023652,0.0160358,0.0143857,0.0262777,0.0129382,0.0194807,0.00575998,0.0223065,0.0306081,0,0,0,0,0,0
1519,0.0217137,0.0215716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687501,0.00742573,0,0.0287045,0,0.0405134,0.0342011,0.0204164,0.0556633,0.0144482,0,0.0245992,0.0320084,0.0346537,0.00369676,0.0177248,0.0238026,0.04174,0.0112584,0.0200978,0.0158537,0.0125484,0.0749718,0.0264086,0.0138652,0.00934882,0.0257359,0.0140211,0.0263772,0.036286,0.0216043,0,0,0.0112804,0,0.0256401,0.00351964,0.0649914,0.0269298,0,0.0148594,0.0345359,0.00670408,0.00916664,0.054351,0.0129417,0.00847044,0.0147616,0.0235901,0.0158869,0.0142509,0.0259308,0.0126842,0.0196618,0.00560482,0.0223486,0.0305731,0,0,0,0,0,0
1520,0.0217025,0.0216137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688863,0.00745843,0,0.0293537,0,0.0404081,0.034189,0.0203408,0.0556829,0.014439,0,0.0247255,0.0319394,0.0346722,0.00375821,0.0177758,0.0238892,0.0417381,0.0111996,0.0202223,0.0158454,0.012552,0.0750985,0.0264141,0.0138255,0.00931635,0.025394,0.0139696,0.0262229,0.0363761,0.0216012,0,0,0.0111114,0,0.0256715,0.00354496,0.064998,0.0268235,0,0.0147822,0.0345621,0.0067503,0.00901349,0.0543971,0.0129103,0.00831097,0.0146642,0.0235144,0.0157468,0.0141544,0.0256065,0.0125449,0.0199347,0.00551243,0.0223467,0.0305586,0,0,0,0,0,0
1521,0.0216425,0.0215859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689697,0.00751791,0,0.0286533,0,0.0404525,0.0342394,0.0202806,0.0556737,0.01438,0,0.0247292,0.0319057,0.0346773,0.00373248,0.0178065,0.0238842,0.0417021,0.0111821,0.0203607,0.0158332,0.012541,0.0752363,0.0263702,0.0137992,0.00934833,0.0253151,0.0139136,0.0261052,0.0363211,0.0215835,0,0,0.0110291,0,0.0256797,0.00356364,0.0650818,0.0266745,0,0.0147875,0.034456,0.00672603,0.00897162,0.0544178,0.0129249,0.00828111,0.014629,0.0235177,0.0156795,0.0141209,0.0255085,0.0124297,0.0204241,0.00545958,0.0223018,0.0305182,0,0,0,0,0,0
1522,0.0216025,0.0215413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691291,0.00755996,0,0.0282101,0,0.0404442,0.0343294,0.0202877,0.0556747,0.0143075,0,0.0247297,0.0318703,0.0346589,0.00369388,0.0178554,0.0238646,0.0416576,0.0111665,0.0203056,0.0158401,0.012531,0.0753272,0.026344,0.0137885,0.00938312,0.0252984,0.0139068,0.0259745,0.0362292,0.0215539,0,0,0.0108959,0,0.0257309,0.0035433,0.0651724,0.0264846,0,0.0148175,0.0343284,0.00669893,0.00895436,0.0544558,0.012924,0.00829522,0.0145941,0.023524,0.0156003,0.0140669,0.0254712,0.0122527,0.021184,0.00538556,0.0222449,0.0304657,0,0,0,0,0,0
1523,0.0215973,0.0215093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692655,0.00757458,0,0.0281873,0,0.0403909,0.0344135,0.0203579,0.0556754,0.0142619,0,0.0247385,0.0318462,0.0346569,0.00368661,0.0178986,0.0238418,0.0416313,0.011163,0.0202725,0.015793,0.012513,0.0754158,0.0263157,0.0137887,0.00939638,0.0252163,0.0138994,0.0258145,0.0361223,0.0215333,0,0,0.0107258,0,0.0257659,0.00351351,0.0652191,0.0263002,0,0.0148291,0.0342383,0.00667977,0.00892662,0.0545091,0.01294,0.00828874,0.0145301,0.0235206,0.0154869,0.013952,0.0253449,0.0120792,0.0215825,0.00529001,0.0222185,0.030409,0,0,0,0,0,0
1524,0.0215768,0.0214787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693589,0.00753823,0,0.0282729,0,0.0404003,0.0344265,0.0203926,0.0556719,0.0142518,0,0.0247679,0.0318399,0.034639,0.00368607,0.0179541,0.0238381,0.041611,0.0111426,0.0204635,0.0157803,0.0125041,0.0755141,0.0262396,0.0137779,0.00937007,0.025125,0.0138745,0.0256841,0.0360216,0.0215091,0,0,0.0105341,0,0.0257646,0.00348739,0.065241,0.0261601,0,0.014823,0.0341848,0.00666212,0.00886168,0.0545771,0.012948,0.00823931,0.0144365,0.0234877,0.0154258,0.0138301,0.0252211,0.0118816,0.0215224,0.00517733,0.0221687,0.0303392,0,0,0,0,0,0
1525,0.0215495,0.0214073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693954,0.00754755,0,0.0282651,0,0.0403545,0.0344238,0.0203654,0.0557,0.014262,0,0.024815,0.031841,0.0346067,0.00369206,0.0180306,0.0238532,0.0415989,0.0111567,0.0205639,0.0157876,0.0125394,0.075645,0.0261689,0.0137407,0.00932656,0.025022,0.0138755,0.0255792,0.0359728,0.0214575,0,0,0.0103718,0,0.025781,0.00345821,0.0652714,0.0260033,0,0.0148101,0.034137,0.00664487,0.0088134,0.0546594,0.012991,0.00820199,0.0143267,0.0234551,0.01537,0.0137426,0.0251446,0.0116831,0.0210991,0.00503965,0.0221234,0.0302506,0,0,0,0,0,0
1526,0.0214968,0.0213273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693827,0.00758315,0,0.0282038,0,0.0402806,0.0344156,0.0203232,0.0556915,0.0142561,0,0.0248896,0.0318347,0.0345056,0.00370172,0.0181217,0.0238785,0.0415915,0.0111679,0.020529,0.0158026,0.0125777,0.0757806,0.0261426,0.0137118,0.00930086,0.0249441,0.013896,0.0254461,0.0359272,0.0214037,0,0,0.0102418,0,0.0258287,0.00344222,0.0653038,0.0257833,0,0.0148086,0.034092,0.0066228,0.00882271,0.0547478,0.0130404,0.00818675,0.0143161,0.0234463,0.0152637,0.0136575,0.0250657,0.0114841,0.0209754,0.0048737,0.0221123,0.0301319,0,0,0,0,0,0
1527,0.021417,0.0213416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695219,0.00755378,0,0.0281644,0,0.0402752,0.0343517,0.0202807,0.0556746,0.0142604,0,0.0249583,0.0318395,0.0344012,0.0037175,0.0182171,0.0238857,0.0415932,0.0111804,0.0205078,0.0158342,0.0125906,0.0759113,0.0260841,0.0137135,0.00931491,0.0249014,0.0139224,0.0253275,0.0358655,0.0213701,0,0,0.010173,0,0.0258803,0.00340132,0.0653358,0.0255928,0,0.0147784,0.0340694,0.00656964,0.00884349,0.0548289,0.0130718,0.00818697,0.01432,0.0234306,0.0151934,0.0135953,0.0250045,0.0112839,0.0211213,0.00472793,0.022122,0.0300009,0,0,0,0,0,0
