Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,RTOE,x73,x74,REAR
1952,0.0167951,0.00908657,0,0,0,0,0,0,0.0589901,0.0235436,0.0186453,0.00287301,0,0,0.0313567,0,0.0445756,0.00960063,0.0510273,0.0240225,0.00495212,0.0418522,0.00999897,0.0299586,0.0309235,0.0655302,0.0349461,0.0678907,0.0369809,0.0203522,0.0144687,0.0373913,0.0471664,0.0314132,0.0393658,0.00552495,0.00431479,0.0243357,0.00543835,0.00299825,0.0191805,0,0.0454868,0,0.0314517,0.0240318,0.0311417,0.00816613,0.0228671,0.00454323,0.0092088,0.0162278,0.00167219,0.014019,0.00230473,0.00260082,0.00689081,0.0207502,0.00453066,0.00852997,0.0191015,0.0105303,0.00898381,0.0100599,0.0166261,0,0,0,0,0,0,0.00604384,0,0,0
1953,0.0167844,0.00948745,0,0,0,0,0,0,0.059018,0.0235581,0.0186254,0.0031595,0,0,0.0302935,0,0.0446177,0.00917886,0.0510428,0.0241303,0.00515823,0.0418546,0.00910862,0.0291969,0.0308861,0.0654928,0.0349329,0.0679556,0.0370004,0.0203309,0.0145239,0.0374033,0.0473868,0.0304697,0.0396061,0.00551368,0.00426238,0.0245974,0.0053847,0.00279324,0.0192322,0,0.0428636,0,0.0311993,0.0230951,0.0309685,0.00838455,0.0227818,0.00458422,0.00839034,0.0130023,0.00171176,0.0140116,0.00226278,0.00256908,0.00687703,0.020847,0.00456965,0.00836935,0.0186427,0.0106907,0.00927619,0.0100268,0.016489,0,0,0,0,0,0,0.00601679,0,0,0
1954,0.0163726,0.00965255,0,0,0,0,0,0,0.059086,0.0236277,0.0186381,0.00330039,0,0,0.029307,0,0.0446464,0.00876866,0.0509915,0.0241736,0.00533729,0.0418773,0.00847051,0.0282064,0.0308711,0.0654702,0.0349206,0.0679836,0.0370394,0.0203709,0.0145843,0.0373936,0.0476662,0.0294257,0.0398892,0.00544892,0.0042435,0.02475,0.00536909,0.0026519,0.0190402,0,0.0407091,0,0.0310168,0.0221833,0.0306419,0.00836976,0.0227423,0.00460515,0.00781678,0.0109498,0.00175178,0.0139962,0.00228375,0.00259814,0.00685825,0.0209366,0.00464502,0.00824931,0.0181863,0.0109184,0.00935433,0.010126,0.0160338,0,0,0,0,0,0,0.00601429,0,0,0
1955,0.0157015,0.00953282,0,0,0,0,0,0,0.0591401,0.0236879,0.0186366,0.00339782,0,0,0.0283817,0,0.0446695,0.00839917,0.050932,0.0241969,0.00550563,0.0418753,0.00796795,0.0271303,0.03088,0.0654437,0.0349119,0.067992,0.0370297,0.0204287,0.0146231,0.0373882,0.0479579,0.0283774,0.0401723,0.00535501,0.0042814,0.0248329,0.00539415,0.00260635,0.0186554,0,0.0385309,0,0.0308607,0.0215057,0.030361,0.00829099,0.02275,0.00462666,0.00733359,0.0098329,0.00173415,0.0139768,0.00228659,0.0026658,0.00684563,0.0210037,0.00473616,0.00827004,0.0177743,0.0111085,0.00947863,0.0101425,0.0154547,0,0,0,0,0,0,0.00607741,0,0,0
1956,0.015206,0.00946961,0,0,0,0,0,0,0.0591491,0.0237587,0.0186142,0.0035571,0,0,0.0275415,0,0.0446662,0.00814787,0.0509735,0.0241979,0.00570124,0.0418931,0.00751582,0.0262109,0.0309257,0.0654293,0.0349204,0.0679915,0.0369661,0.0204902,0.0146294,0.0373681,0.0481573,0.0275275,0.0404293,0.00524505,0.00427012,0.0248979,0.00544577,0.00262416,0.0183644,0,0.0366456,0,0.030745,0.0210396,0.0302433,0.00809198,0.022711,0.00481541,0.00682115,0.00881281,0.00174058,0.0139698,0.00228435,0.00269981,0.00691754,0.0210402,0.00479888,0.00829411,0.0173311,0.0112915,0.00971152,0.0102359,0.014913,0,0,0,0,0,0,0.00607532,0,0,0
1957,0.0147475,0.00946019,0,0,0,0,0,0,0.0591317,0.0238387,0.0185915,0.0037448,0,0,0.0267811,0,0.0446156,0.00796926,0.0510505,0.0241794,0.00592432,0.0419265,0.00704731,0.0253481,0.0309755,0.0654752,0.034916,0.0679607,0.0369604,0.0205328,0.0145853,0.0373304,0.0482654,0.0268459,0.0406422,0.00517476,0.00421978,0.0249737,0.0054435,0.00269293,0.0180222,0,0.0351444,0,0.0306584,0.020537,0.0302308,0.00792038,0.0226442,0.00502377,0.00634234,0.00793574,0.00177307,0.0139651,0.00225954,0.00266533,0.00697282,0.0210642,0.00485327,0.00831436,0.0170016,0.0114848,0.0099416,0.0104145,0.0143208,0,0,0,0,0,0,0.00601111,0,0,0
1958,0.0142153,0.00939368,0,0,0,0,0,0,0.0591549,0.0238852,0.0185788,0.00389017,0,0,0.0260719,0,0.0445762,0.00777846,0.051057,0.0242252,0.00612444,0.0419658,0.00666746,0.0245265,0.0309991,0.0655228,0.0348706,0.0679438,0.0369474,0.0205379,0.0145454,0.0373232,0.0484556,0.0262469,0.0407967,0.00511964,0.00421829,0.0250585,0.00537627,0.00271989,0.017616,0,0.033868,0,0.0305612,0.0198869,0.0303023,0.00777528,0.0226827,0.00502773,0.00593124,0.00753852,0.00175232,0.0139706,0.00222361,0.00265196,0.00699443,0.0211057,0.00483131,0.00840156,0.0165465,0.0116523,0.00994935,0.0105548,0.0137335,0,0,0,0,0,0,0.00604789,0,0,0
1959,0.0136949,0.00938288,0,0,0,0,0,0,0.059214,0.0238921,0.0185952,0.00400664,0,0,0.0253029,0,0.0445255,0.00745377,0.0509885,0.0242742,0.00636083,0.0420795,0.00629681,0.0237597,0.0309814,0.0655336,0.0348543,0.0679617,0.0369598,0.0205484,0.0145193,0.0373498,0.0487859,0.0255489,0.0409032,0.00510631,0.0042239,0.0251376,0.00529575,0.00270453,0.0173395,0,0.0325022,0,0.03046,0.0191031,0.0304466,0.00766055,0.0228193,0.00501316,0.00545766,0.00725955,0.00171504,0.0139731,0.00220377,0.00265626,0.00699198,0.0211709,0.00468451,0.00839669,0.0161019,0.011765,0.00998585,0.0107207,0.0132462,0,0,0,0,0,0,0.00606452,0,0,0
1960,0.0131153,0.009371,0,0,0,0,0,0,0.0592805,0.023892,0.0186332,0.00413856,0,0,0.0245298,0,0.044432,0.00704448,0.050903,0.0243113,0.00662507,0.0422695,0.00594455,0.0229977,0.0309904,0.0655326,0.0348957,0.0679636,0.0369977,0.0205851,0.0145317,0.0373606,0.0490872,0.0247465,0.0410114,0.00509651,0.00421081,0.0252304,0.00525104,0.00271958,0.017037,0,0.0310797,0,0.030364,0.018352,0.0306111,0.00756922,0.0229173,0.0050701,0.0049296,0.00716222,0.00168839,0.0139517,0.00218894,0.00272677,0.00700231,0.0212239,0.00464291,0.00834379,0.0154634,0.011764,0.0100549,0.0109051,0.0127935,0,0,0,0,0,0,0.00597545,0,0,0
1961,0.012434,0.00933449,0,0,0,0,0,0,0.0593171,0.0239006,0.0186334,0.00431996,0,0,0.0237483,0,0.0443229,0.00667081,0.0508729,0.0243236,0.00692619,0.0425144,0.00559157,0.0221607,0.0310092,0.0655394,0.0349408,0.0679573,0.0369963,0.0206304,0.014532,0.0373695,0.0492334,0.0239053,0.0411291,0.00506996,0.00417418,0.0253215,0.00522424,0.00279556,0.0166727,0,0.0297348,0,0.0302433,0.0176655,0.0307746,0.00749571,0.0229953,0.00522935,0.00437688,0.00716526,0.00168351,0.0139601,0.00223345,0.00268964,0.00701046,0.0212806,0.00475427,0.00826088,0.0147874,0.0118659,0.010142,0.011106,0.0123171,0,0,0,0,0,0,0.00588017,0,0,0
1962,0.0117381,0.00931428,0,0,0,0,0,0,0.0593427,0.0239037,0.0186232,0.00456017,0,0,0.022923,0,0.0442444,0.00634193,0.0508992,0.0243619,0.00725065,0.0425964,0.00516676,0.0211802,0.031029,0.0655458,0.0349523,0.0679559,0.0369528,0.0206264,0.0145341,0.0374044,0.0492793,0.0230114,0.0412532,0.0050465,0.00411381,0.0253982,0.00520264,0.0028874,0.0162455,0,0.0279994,0,0.0300924,0.017014,0.030967,0.00740749,0.0230815,0.00544997,0.00381525,0.00729664,0.00173278,0.0140312,0.00238767,0.00266535,0.0070079,0.0213396,0.00497832,0.00815934,0.014387,0.0119663,0.0102175,0.0113702,0.0117622,0,0,0,0,0,0,0.00578737,0,0,0
1963,0.0110436,0.00937217,0,0,0,0,0,0,0.0593577,0.0238991,0.0186137,0.00479499,0,0,0.0220975,0,0.0441502,0.006144,0.0509186,0.0243927,0.00755506,0.0425638,0.00492055,0.0201007,0.0310492,0.0655683,0.0349639,0.0679624,0.0369277,0.0205841,0.0145262,0.0374517,0.0493018,0.0220471,0.0413737,0.00498239,0.00409427,0.0254888,0.00517745,0.00295259,0.015758,0,0.0262423,0,0.0299525,0.0163875,0.0312228,0.00726583,0.0232317,0.00555277,0.00326729,0.00755999,0.00179645,0.0140919,0.00242623,0.0026403,0.00697796,0.0214059,0.00505838,0.00803926,0.0140174,0.012141,0.010289,0.011708,0.01113,0,0,0,0,0,0,0.00572878,0,0,0
1964,0.0104556,0.00948875,0,0,0,0,0,0,0.0593575,0.0238811,0.018624,0.00493782,0,0,0.0213069,0,0.0440535,0.00599425,0.0509275,0.0244349,0.00784774,0.0425689,0.00466644,0.0189955,0.0310297,0.0655718,0.0349624,0.067974,0.0368697,0.0205047,0.0144467,0.037497,0.0493333,0.0210331,0.0414934,0.00489202,0.00412437,0.0256124,0.00519796,0.0030126,0.0153836,0,0.0245347,0,0.0298486,0.0157151,0.0313947,0.00712781,0.0234127,0.00563609,0.00282413,0.00782265,0.0017868,0.0141495,0.00248793,0.0026754,0.00697443,0.0214644,0.00508816,0.0079664,0.0136219,0.0123014,0.010325,0.0120663,0.0104536,0,0,0,0,0,0,0.00572599,0,0,0
1965,0.00973623,0.00970189,0,0,0,0,0,0,0.0593257,0.0238704,0.0185926,0.00505169,0,0,0.0205241,0,0.0439771,0.00590681,0.0508963,0.0242948,0.00811256,0.0426963,0.00441075,0.0178934,0.0310004,0.0655748,0.0350042,0.0679653,0.0369052,0.0205278,0.0144116,0.0374591,0.0494109,0.0199357,0.041605,0.0047574,0.00412688,0.0256876,0.00531386,0.00306035,0.0151039,0,0.0227421,0,0.0297064,0.0149539,0.0313908,0.00701104,0.0235302,0.00571136,0.00263575,0.00806234,0.00173223,0.0142031,0.00228283,0.00276422,0.00699271,0.0215214,0.00514639,0.00788404,0.0132062,0.0124443,0.0101706,0.0124856,0.00971219,0,0,0,0,0,0,0.00567512,0,0,0
1966,0.00897697,0.0100292,0,0,0,0,0,0,0.0593324,0.0238502,0.0185645,0.00515834,0,0,0.0197486,0,0.0438961,0.00583364,0.0508499,0.0241266,0.00833604,0.0427403,0.00430656,0.0167984,0.0309823,0.0655852,0.0350684,0.0679652,0.036945,0.0205451,0.0143723,0.0374114,0.0495004,0.0187976,0.0417081,0.00460135,0.00411631,0.0256127,0.00528321,0.00310919,0.014707,0,0.0209118,0,0.0294147,0.0141683,0.0312007,0.00679386,0.0235764,0.00562936,0.00265933,0.00826503,0.00172616,0.0142198,0.00213713,0.00277662,0.0069434,0.0215709,0.00518393,0.0077352,0.0128444,0.012507,0.00975693,0.0130386,0.00906114,0,0,0,0,0,0,0.00562731,0,0,0
1967,0.00842739,0.01049,0,0,0,0,0,0,0.0592806,0.0238231,0.0184892,0.00529872,0,0,0.0189992,0,0.0438235,0.00576745,0.0508932,0.023922,0.00857756,0.0426905,0.00418218,0.01577,0.0309707,0.0655748,0.0351425,0.0679747,0.0369294,0.0205072,0.0143196,0.0373572,0.0494525,0.0176299,0.0418256,0.00443406,0.00412598,0.0255149,0.00522341,0.00328555,0.0143127,0,0.0192525,0,0.0290524,0.0135401,0.031168,0.00658446,0.0236435,0.00538318,0.00281023,0.00842561,0.00172708,0.0142238,0.0020739,0.00273897,0.00690835,0.0215696,0.0051915,0.00757873,0.0125591,0.0124381,0.00945673,0.0137324,0.00850768,0,0,0,0,0,0,0.00561964,0,0,0
1968,0.00790649,0.0110503,0,0,0,0,0,0,0.0592011,0.0238293,0.0184144,0.0054564,0,0,0.018316,0,0.0437694,0.00576926,0.0509687,0.0238408,0.0088279,0.0426464,0.00420036,0.0148766,0.0309104,0.0655896,0.0352195,0.0680084,0.0368858,0.020449,0.0143037,0.0373195,0.0493576,0.0164476,0.0419676,0.00428822,0.00418277,0.0255949,0.00511294,0.00348315,0.0139683,0,0.0175689,0,0.0288065,0.0129242,0.0313152,0.00635954,0.0237573,0.00528621,0.00304751,0.00860125,0.00174899,0.0142258,0.00204428,0.00274327,0.00679207,0.0215446,0.00505481,0.00736692,0.0122783,0.0123199,0.00933756,0.0144766,0.00777935,0,0,0,0,0,0,0.00564546,0,0,0
