Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73
146,0.0353449,0.0304191,0,0,0,0,0,0,0.0879147,0.0259453,0.046932,0.0068115,0,0,0.0351899,0,0.0388164,0.0229457,0.0490116,0.057664,0.0061908,0.043307,0.0227782,0.0378211,0.0323402,0.0670696,0.0367381,0.0662145,0.0287495,0.0150235,0.0099037,0.0243048,0.0693988,0.0303232,0.0362172,0.0109803,0.0204556,0.0266282,0.01939,0.00552433,0.0296271,0,0,0.0182813,0,0.0252186,0.00742031,0.0328781,0.0174201,0.0216281,0.00838965,0.0235918,0.0369931,0.00908625,0,0.00805322,0.0100743,0.00471761,0.0234084,0.0107167,0.00674599,0.0206641,0.0188563,0.0139566,0.0134469,0.0270486,0.0305346,0,0,0,0,0,0,0
147,0.0351187,0.0304711,0,0,0,0,0,0,0.0881476,0.0260093,0.0474062,0.00691633,0,0,0.034828,0,0.0385986,0.0233653,0.0490164,0.0578491,0.00620627,0.0433285,0.0226224,0.037762,0.0321462,0.0670144,0.0366457,0.0662635,0.0289943,0.014901,0.00955936,0.0243716,0.0695245,0.029918,0.0360054,0.0114456,0.0206142,0.0266597,0.0194391,0.00560172,0.0297492,0,0,0.0184509,0,0.0252434,0.00727633,0.0328705,0.0175014,0.0213909,0.00837325,0.0236102,0.0370025,0.00902692,0,0.00797527,0.0100592,0.00470834,0.023421,0.0107195,0.00673928,0.0207593,0.0191669,0.0148142,0.0135381,0.0271079,0.0305624,0,0,0,0,0,0,0
148,0.0352857,0.0306789,0,0,0,0,0,0,0.0882532,0.0259884,0.0476368,0.00694631,0,0,0.0347212,0,0.0384996,0.0234695,0.0489972,0.0577892,0.00633906,0.0433213,0.0227613,0.0378548,0.031966,0.0670059,0.0364454,0.066265,0.0291602,0.0147978,0.00929552,0.0243643,0.069499,0.0296511,0.035887,0.0116835,0.0206208,0.0267399,0.0194322,0.00576097,0.0298909,0,0,0.018547,0,0.0252978,0.00697721,0.0328654,0.0176032,0.0206721,0.00831682,0.0239052,0.0370362,0.0088795,0,0.00777522,0.00994147,0.0047285,0.0233072,0.0106803,0.00679631,0.0208282,0.0194324,0.0154575,0.0136727,0.0272972,0.0307394,0,0,0,0,0,0,0
149,0.0359643,0.031525,0,0,0,0,0,0,0.0875931,0.0260291,0.0470716,0.00611169,0,0,0.0345273,0,0.0384699,0.0230658,0.0493023,0.0570392,0.00680251,0.0425949,0.0242192,0.0381802,0.0316093,0.066575,0.0358165,0.0667258,0.0286943,0.014598,0.00963095,0.0242913,0.0688903,0.0292613,0.0359997,0.0117767,0.0169279,0.0268904,0.0147147,0.00599681,0.0305697,0,0,0.0187337,0,0.0254035,0.00674706,0.0330938,0.0120502,0.0224443,0.00473471,0.0243376,0.0376981,0.00329768,0.0168063,0.00420554,0.00388347,0.00793494,0.021801,0.011077,0.00891532,0.0166018,0.0198579,0.0158069,0.01377,0.0282064,0.0311349,0,0,0,0,0,0,0
150,0.035938,0.0315245,0,0,0,0,0,0,0.0880486,0.0261037,0.0476638,0.00652564,0,0,0.0349464,0,0.0383328,0.0229021,0.0491783,0.0574536,0.00666734,0.0432832,0.024518,0.0383503,0.0318754,0.0669849,0.03635,0.0662282,0.0289697,0.0148694,0.00889919,0.024275,0.0685591,0.029523,0.0360155,0.0120986,0.0195426,0.0270062,0.0185828,0.00614111,0.0303858,0,0,0.0192122,0,0.0255275,0.00704384,0.0324959,0.0175766,0.0191232,0.00749868,0.0254802,0.0374113,0.00839861,0,0.00686081,0.00932879,0.00502208,0.023072,0.0104612,0.00704108,0.0197791,0.0198114,0.0158862,0.0137408,0.0281778,0.0310141,0,0,0,0,0,0,0
151,0.0359516,0.0317109,0,0,0,0,0,0,0.0877871,0.0260592,0.0473646,0.00614772,0,0,0.033929,0,0.0383336,0.0222532,0.0491461,0.057252,0.00690382,0.0429215,0.0246392,0.0379831,0.0316619,0.0666708,0.0359693,0.066647,0.0287418,0.0150105,0.0094529,0.0243094,0.0688702,0.0285,0.0361249,0.0121764,0.0179043,0.027111,0.0159773,0.00658886,0.0308827,0,0,0.019794,0,0.0256222,0.00736286,0.0326161,0.0140042,0.022286,0.00402354,0.0247988,0.0376071,0.00445545,0.0168667,0.00329157,0.00500559,0.00591859,0.0212434,0.0102848,0.00764168,0.0176063,0.0199748,0.0163133,0.0139472,0.0282192,0.0310936,0,0,0,0,0,0,0
152,0.0358998,0.0318129,0,0,0,0,0,0,0.0879212,0.0261614,0.0474947,0.00609408,0,0,0.0335522,0,0.0381636,0.0224657,0.0491237,0.0573538,0.00697533,0.0430736,0.0251725,0.0377786,0.0317317,0.0667365,0.0360225,0.0665993,0.0289352,0.0150088,0.00945586,0.0243254,0.0689117,0.0280194,0.0361405,0.0125293,0.0180958,0.0272235,0.0160276,0.00660393,0.0309768,0,0,0.0206302,0,0.0257524,0.00765348,0.0325098,0.0143443,0.0224215,0.00390158,0.0252189,0.0373032,0.00462761,0.0168822,0.00320769,0.00512049,0.00582585,0.0212446,0.0101803,0.00756682,0.0175251,0.0199683,0.0167178,0.013955,0.0281903,0.0312446,0,0,0,0,0,0,0
153,0.0359651,0.0318294,0,0,0,0,0,0,0.0880885,0.0262563,0.0476585,0.00606206,0,0,0.0331311,0,0.0379831,0.0228567,0.0491702,0.0574229,0.0070279,0.0431239,0.0255745,0.0374966,0.0317997,0.0668057,0.0360669,0.0665634,0.0288912,0.0149827,0.0094827,0.0243566,0.0689802,0.0274459,0.036112,0.0128811,0.0178246,0.0273095,0.016,0.00662057,0.0311075,0,0,0.0213919,0,0.0258649,0.00796324,0.0324608,0.0144039,0.0224679,0.00371593,0.025578,0.0369458,0.0045729,0.0168043,0.00314365,0.00505856,0.00598152,0.0213139,0.0102241,0.00760207,0.0175194,0.0199387,0.0170247,0.0139311,0.0281096,0.03134,0,0,0,0,0,0,0
154,0.0359731,0.0318639,0,0,0,0,0,0,0.0881958,0.0263096,0.0477628,0.0061917,0,0,0.0327982,0,0.0378311,0.0231787,0.0491914,0.0574984,0.00708332,0.0431537,0.0258415,0.0373026,0.0318881,0.0668812,0.0361165,0.0665229,0.0286633,0.0150274,0.00951032,0.0243736,0.0690155,0.026918,0.0360235,0.0132569,0.0174692,0.0273373,0.0158868,0.00676167,0.0313726,0,0,0.0220001,0,0.0259298,0.00834739,0.0324821,0.0144769,0.0224607,0.00359493,0.0259057,0.0366764,0.00451871,0.0167521,0.00304638,0.00500252,0.00603222,0.0213525,0.0102616,0.00761194,0.0175727,0.0199942,0.0172693,0.014117,0.0281219,0.031377,0,0,0,0,0,0,0
155,0.035732,0.0318089,0,0,0,0,0,0,0.0882085,0.0263836,0.0477621,0.00663094,0,0,0.032565,0,0.0376635,0.0233638,0.0491991,0.0574729,0.0071126,0.0432243,0.0260174,0.0372499,0.0319479,0.0669528,0.0361621,0.0664585,0.028511,0.0150899,0.00952099,0.0243542,0.0689218,0.0266406,0.0359479,0.0136568,0.0173694,0.0273982,0.0157736,0.00699436,0.0317571,0,0,0.0226767,0,0.0260277,0.00872094,0.0325188,0.0145204,0.0224901,0.00353679,0.0261193,0.0364577,0.00451998,0.0167553,0.00293586,0.00497961,0.006001,0.0213708,0.0102679,0.00759792,0.0176473,0.0201968,0.0174177,0.0141885,0.0281292,0.0312992,0,0,0,0,0,0,0
156,0.0356168,0.0317029,0,0,0,0,0,0,0.0879548,0.0266023,0.0474852,0.00717049,0,0,0.0322911,0,0.0374926,0.0234914,0.0491896,0.0571511,0.0071438,0.0433077,0.0262431,0.0373015,0.0320021,0.0670263,0.0362165,0.0663606,0.0284445,0.0151551,0.00945477,0.0242462,0.0686564,0.0264143,0.0359207,0.0140529,0.0174635,0.0274515,0.015849,0.00735784,0.0320032,0,0,0.0234461,0,0.0261248,0.00919193,0.0324957,0.0145742,0.0225628,0.0034654,0.026217,0.0364125,0.00452404,0.0167736,0,0.00499371,0.00603691,0.021347,0.0102723,0.0075793,0.0178061,0.0206091,0.017519,0.0141967,0.0281263,0.0312598,0,0,0,0,0,0,0
157,0.0356699,0.0316176,0,0,0,0,0,0,0.0875347,0.0267362,0.0470473,0.00697718,0,0,0.0319988,0,0.037335,0.0235881,0.0491725,0.0565956,0.00720385,0.0433038,0.0264015,0.0374427,0.0320711,0.0671182,0.0362584,0.0662671,0.0284831,0.0152268,0.00935666,0.0240824,0.0682694,0.0261893,0.0358669,0.0143894,0.0176077,0.0274997,0.0160661,0.0076043,0.0320776,0,0,0.0241617,0,0.0262115,0.00972519,0.0324756,0.0146832,0.0225622,0.00336282,0.0263294,0.0364671,0.0044678,0.0167623,0,0.00491948,0.00609542,0.0213783,0.0103477,0.00759603,0.0179768,0.0211699,0.0176078,0.0141953,0.0281222,0.0312026,0,0,0,0,0,0,0
158,0.0357344,0.0316308,0,0,0,0,0,0,0.0876755,0.0267559,0.0472209,0.0056541,0,0,0.0317367,0,0.0372331,0.0236282,0.0491727,0.0567283,0.00725846,0.0432755,0.0264792,0.0376653,0.0321431,0.0671496,0.0361823,0.0662552,0.0284445,0.0151561,0.00941203,0.0241262,0.0682246,0.0259717,0.0357572,0.0145967,0.0175732,0.0275605,0.0161228,0.00754064,0.0321078,0,0,0.0249448,0,0.0262875,0.0102336,0.032476,0.0145827,0.0225134,0.00337539,0.0264913,0.0365273,0.0044295,0.0166966,0,0.0048783,0.00601274,0.0214734,0.0103371,0.00756121,0.0178918,0.021771,0.0177609,0.0142089,0.0281903,0.0311103,0,0,0,0,0,0,0
159,0.0357037,0.0316704,0,0,0,0,0,0,0.0878137,0.026827,0.047352,0.00513744,0,0,0.0314858,0,0.0371648,0.023557,0.0492027,0.0567663,0.00728737,0.0432734,0.0264233,0.0378816,0.0321875,0.0671847,0.0359892,0.0662609,0.0286024,0.0150885,0.00944412,0.0241444,0.0682026,0.0257505,0.0357155,0.0147845,0.0166316,0.0276245,0.0153666,0.00749548,0.0321985,0,0,0.0259264,0,0.0263643,0.0107112,0.032479,0.0138003,0.0225101,0.00365917,0.0266105,0.0364964,0.00454681,0.0167121,0,0.00509483,0.00571992,0.0213667,0.00987557,0.00712632,0.0171385,0.0222592,0.0178673,0.0142457,0.0282416,0.0310576,0,0,0,0,0,0,0
160,0.0357111,0.0317862,0,0,0,0,0,0,0.087912,0.0268525,0.0473634,0.00526194,0,0,0.0312646,0,0.0370548,0.0235196,0.0492388,0.0566583,0.00727995,0.0433021,0.02639,0.0380763,0.0321786,0.0672054,0.0356657,0.0662463,0.0288059,0.0150645,0.00939708,0.0241225,0.068153,0.0254932,0.0356664,0.0150275,0.0148358,0.0276068,0.0140214,0.00753483,0.0324099,0,0,0.0269989,0,0.0264539,0.0112076,0.0325502,0.0125653,0.0224505,0.00387054,0.0266785,0.0364267,0.00473702,0.0168169,0.00350799,0.00539693,0.00530217,0.0206513,0.00908012,0.00636115,0.0156101,0.0226707,0.0180575,0.0144189,0.0282888,0.0310509,0,0,0,0,0,0,0
161,0.0357461,0.0318368,0,0,0,0,0,0,0.0879758,0.0268289,0.047304,0.00564685,0,0,0.0309876,0,0.0369374,0.0236218,0.0493603,0.0565779,0.00733563,0.0433007,0.0264702,0.0382021,0.0320902,0.0671425,0.0353111,0.0662884,0.0288913,0.0149477,0.00941766,0.0240917,0.0678903,0.0251773,0.0356619,0.0152832,0.0165163,0.0276406,0.0157561,0,0.0326506,0,0,0.0276883,0,0.0265312,0.0118261,0.0325683,0.014122,0.0226821,0.00379908,0.0267269,0.0362591,0.00452765,0.0166085,0.0033191,0.00515256,0.0057932,0.0216293,0.0100095,0.0072649,0.0170191,0.0229396,0.0183183,0.0146711,0.0282997,0.0310033,0,0,0,0,0,0,0
162,0.0354801,0.0314702,0,0,0,0,0,0,0.087887,0.0268665,0.0472616,0.00623639,0,0,0.0305291,0,0.0368667,0.0238,0.049468,0.0565283,0.00734868,0.0432989,0.0266824,0.037954,0.031976,0.0670737,0.0352786,0.0663325,0.0288681,0.0147011,0.00940532,0.0240619,0.0677203,0.0246118,0.0355605,0.0155221,0.0169392,0.0277346,0.0159499,0.00770668,0.0325358,0,0,0.0281427,0,0.0266097,0.0124891,0.0325239,0.0142391,0.0225666,0.00389407,0.0268709,0.0354465,0.00451324,0.0165802,0.00318274,0.00512572,0.00589798,0.0216118,0.0101527,0.00738724,0.0173673,0.0227485,0.0185318,0.0150543,0.0280199,0.0308131,0,0,0,0,0,0,0
163,0.0351386,0.0311005,0,0,0,0,0,0,0.0877357,0.0269537,0.0473373,0.00668001,0,0,0.0301229,0,0.0367811,0.0240207,0.0495318,0.0566589,0.00735084,0.0432706,0.0267911,0.0377293,0.0318399,0.0669741,0.0359261,0.0663963,0.0289488,0.0145534,0.00942104,0.0240818,0.0677256,0.024076,0.0354728,0.0157573,0.0153962,0.0278312,0.0144179,0.00774203,0.0323833,0,0,0.0284902,0,0.0267132,0.0130065,0.0325161,0.0129213,0.0223903,0.00406564,0.0270948,0.0345098,0.00470101,0.016703,0.00328982,0.00535846,0.00551766,0.0204531,0.0093023,0.00662588,0.0160955,0.0224372,0.018698,0.0151927,0.0277519,0.0306692,0,0,0,0,0,0,0
164,0.0348411,0.0307592,0,0,0,0,0,0,0.0877132,0.0269831,0.0474232,0.0067044,0,0,0.0296089,0,0.0366793,0.024089,0.0496288,0.0566579,0.00743989,0.0431259,0.0270233,0.0374993,0.0317307,0.0668836,0.0364704,0.0664843,0.028907,0.0144473,0.0094966,0.0241121,0.0676948,0.0235656,0.0353402,0.0159495,0.016581,0.0279589,0.0155506,0.00777279,0.0322263,0,0,0.0287716,0,0.0268364,0.0133062,0.0324837,0.0139372,0.0224392,0.00391184,0.0273056,0.0334866,0.00451337,0.0165774,0.00307409,0.00501288,0.0057866,0.0211188,0.00988924,0.00719859,0.0172662,0.0219936,0.0187728,0.0151599,0.0274424,0.0305789,0,0,0,0,0,0,0
165,0.0346297,0.0305268,0,0,0,0,0,0,0.0877653,0.0269528,0.0474971,0.00665712,0,0,0.0291122,0,0.0365648,0.0240588,0.0496764,0.0566269,0.00750695,0.0431801,0.0272882,0.0373803,0.0317072,0.0668922,0.036467,0.0665192,0.0288455,0.0144416,0.00955263,0.0241307,0.0677127,0.0231378,0.035139,0.0161706,0.017471,0.0280755,0.0164907,0.00777938,0.0320703,0,0,0.0293396,0,0.0269213,0.0136471,0.0324368,0.0147383,0.0225591,0.00364618,0.0274884,0.0325314,0.00435431,0.0165025,0.00273436,0.00496657,0.00593519,0.0216731,0.0103365,0.00758469,0.0182591,0.0216038,0.0188099,0.0153835,0.0272092,0.030523,0,0,0,0,0,0,0
166,0.0345471,0.0302752,0,0,0,0,0,0,0.0877697,0.0269692,0.0474902,0.00664818,0,0,0.0286321,0,0.0364716,0.0240115,0.049613,0.0567156,0.00753939,0.0432395,0.0274476,0.0372945,0.0317726,0.0669661,0.0363087,0.0664712,0.02883,0.0145044,0.00954631,0.0241273,0.067728,0.0227413,0.0349801,0.0163662,0.017606,0.0281535,0.0166115,0.00781414,0.0319245,0,0,0.0300101,0,0.0269791,0.0140987,0.0324047,0.0147832,0.0226305,0.00339571,0.0276206,0.0315662,0.00430481,0.0165024,0.00260874,0.00505287,0.00584989,0.0217035,0.010326,0.00757166,0.0183322,0.0212243,0.018879,0.015612,0.027011,0.030507,0,0,0,0,0,0,0
167,0.0345193,0.0300938,0,0,0,0,0,0,0.0875107,0.0270199,0.0472599,0.00670733,0,0,0.0281721,0,0.0364121,0.0239202,0.0495076,0.0565088,0.00757438,0.0432601,0.0276119,0.0372938,0.0318815,0.0670275,0.0362536,0.0663252,0.028882,0.014556,0.00946979,0.0240278,0.0675418,0.0223539,0.0348763,0.0165226,0.0175668,0.0282078,0.0164962,0.00795654,0.0318218,0,0,0.0302722,0,0.0270479,0.0145488,0.0324388,0.0146509,0.02262,0.00323286,0.0277993,0.030668,0.00428891,0.0164696,0.00299631,0.00504993,0.00573819,0.0215618,0.0102155,0.0074749,0.017946,0.0208985,0.018979,0.0158281,0.0269081,0.030532,0,0,0,0,0,0,0
168,0.034476,0.0299303,0,0,0,0,0,0,0.0871063,0.0270387,0.0469251,0.00672275,0,0,0.0277458,0,0.0363674,0.0238784,0.0493645,0.056124,0.00760153,0.043187,0.0278352,0.0373809,0.0320079,0.0670972,0.036301,0.0661336,0.0289409,0.0145764,0.00936225,0.0238959,0.0673198,0.0220259,0.0347709,0.0166995,0.0175767,0.0282771,0.0164716,0.00810516,0.0316555,0,0,0.0307892,0,0.0271098,0.0150839,0.0325522,0.0146118,0.0225546,0.00311503,0.0280869,0.0296291,0.00421949,0.0164197,0.00318761,0.00493639,0.00569585,0.0214431,0.0101552,0.00742223,0.0177527,0.0205309,0.0190482,0.0161112,0.026789,0.0302969,0,0,0,0,0,0,0
169,0.0343457,0.0298282,0,0,0,0,0,0,0.0872232,0.0271078,0.0469997,0.0066957,0,0,0.0273261,0,0.0363117,0.0239019,0.0493012,0.056186,0.00762397,0.0430636,0.0279657,0.0375245,0.032119,0.0671818,0.0364046,0.066108,0.0288946,0.0145317,0.00936539,0.0239286,0.0674378,0.0216748,0.0347311,0.0168895,0.0175604,0.0283305,0.0164838,0.00789471,0.0315123,0,0,0.0315582,0,0.0271767,0.015674,0.03254,0.0146395,0.0226042,0.00305236,0.0282532,0.0286859,0.00417873,0.0164547,0.00317007,0.00483286,0.00574315,0.0214079,0.0101598,0.00740537,0.017617,0.0203247,0.01913,0.0164299,0.0267228,0.0298489,0,0,0,0,0,0,0
170,0.0341249,0.0296421,0,0,0,0,0,0,0.087404,0.0272102,0.0470867,0.00668866,0,0,0.0267998,0,0.036257,0.0239908,0.0492528,0.0562736,0.00765093,0.0430812,0.0280892,0.0375826,0.0322057,0.0672435,0.0364892,0.0661413,0.0288576,0.01451,0.0093475,0.0239631,0.0675893,0.0213034,0.0347584,0.0170759,0.0175124,0.0284047,0.01648,0.0075832,0.0313482,0,0,0.0320217,0,0.0272508,0.0163017,0.032492,0.0147643,0.0226482,0.00303851,0.0283896,0.0276591,0.00413615,0.0164732,0.00312124,0.00474366,0.00575374,0.021403,0.0101735,0.00739206,0.0175985,0.0200584,0.0192819,0.0168014,0.026592,0.0300363,0,0,0,0,0,0,0
171,0.0339416,0.0293992,0,0,0,0,0,0,0.0874024,0.0272175,0.0470487,0.00669423,0,0,0.0262377,0,0.0362199,0.0241022,0.0492895,0.0561592,0.00765049,0.0432249,0.0281042,0.0376412,0.032241,0.067243,0.0364934,0.0661643,0.0288192,0.0143847,0.00933131,0.0239462,0.0675924,0.0208715,0.034711,0.0172247,0.0173216,0.0284828,0.0163977,0.00783782,0.0312394,0,0,0.0326262,0,0.0273406,0.0169086,0.0324418,0.0149006,0.0227279,0.00302132,0.0284301,0.0266102,0.0041222,0.0164765,0.0031185,0.00472541,0.00576392,0.0214174,0.0101937,0.00741869,0.017713,0.0198055,0.0193982,0.017066,0.0264129,0.0299959,0,0,0,0,0,0,0
172,0.0337935,0.0291992,0,0,0,0,0,0,0.0874228,0.0271975,0.0470883,0.0066779,0,0,0.0257268,0,0.0361917,0.0241817,0.0493201,0.0561421,0.00764875,0.0432625,0.0282214,0.037737,0.0322383,0.0672234,0.036453,0.0661895,0.0287333,0.014227,0.0093416,0.0239678,0.0676158,0.0205498,0.0346182,0.0173927,0.0172876,0.0285465,0.0163904,0.0077847,0.0313016,0,0,0.0332827,0,0.0274282,0.0174228,0.0324223,0.0149581,0.022793,0.00300731,0.0284667,0.0256097,0.00406549,0.0164394,0.00312661,0.00473165,0.00575772,0.0214038,0.0102147,0.00740488,0.0177231,0.0195622,0.0195282,0.0171235,0.0262809,0.0295202,0,0,0,0,0,0,0
173,0.033696,0.029023,0,0,0,0,0,0,0.0873886,0.027218,0.0470842,0.00672273,0,0,0.0252302,0,0.0361798,0.024158,0.0493189,0.0557421,0.0076628,0.0432589,0.0283456,0.0378177,0.0322634,0.0672326,0.0364463,0.0661965,0.028636,0.0141841,0.00931712,0.0239692,0.0676552,0.0202,0.0345615,0.0175981,0.0172476,0.028611,0.0163697,0.00787087,0.0311829,0,0,0.0336337,0,0.0275009,0.0178212,0.0324523,0.0149616,0.0228267,0.00300104,0.0284779,0.0246595,0.00401522,0.0165239,0.00305143,0.00472754,0.00578947,0.0213491,0.0101904,0.00739882,0.0176591,0.0192849,0.0197182,0.0171561,0.0262051,0.0292349,0,0,0,0,0,0,0
174,0.0335971,0.0288555,0,0,0,0,0,0,0.087182,0.0272698,0.0469025,0.00674969,0,0,0.0246461,0,0.0361268,0.0241074,0.0493498,0.0549972,0.00770807,0.0432652,0.0284091,0.0379462,0.0323447,0.0672865,0.0365111,0.0661853,0.0285677,0.0141333,0.00917042,0.0238901,0.067422,0.0198423,0.0344858,0.0178629,0.0172238,0.02873,0.0163165,0.00804064,0.0308881,0,0,0.0341562,0,0.0275655,0.0181043,0.0325366,0.0149193,0.0228749,0.00299337,0.0284635,0.023717,0.00395845,0.0167512,0.00294458,0.00467304,0.00580384,0.0212803,0.0101943,0.00742662,0.0176223,0.0190301,0.0198241,0.017434,0.0261554,0.0290698,0,0,0,0,0,0,0
175,0.0334264,0.0287027,0,0,0,0,0,0,0.0872306,0.0273341,0.046948,0.00671502,0,0,0.0239613,0,0.0360701,0.0241598,0.0494,0.0556965,0.00772832,0.0432307,0.0284005,0.0381279,0.0323466,0.0673274,0.0365412,0.0662987,0.0284763,0.0139439,0.00896588,0.0239494,0.0673059,0.0195282,0.0344498,0.0180745,0.0171057,0.0288264,0.016297,0.00811294,0.0306064,0,0,0.0347729,0,0.0276411,0.0183468,0.0326774,0.0149755,0.0229043,0.00299708,0.0284914,0.02274,0.0040163,0.0167813,0.00292198,0.00469977,0.00583105,0.0212424,0.0102595,0.00746673,0.0175846,0.0187883,0.0198012,0.0174848,0.0261309,0.0289939,0,0,0,0,0,0,0
176,0.0332207,0.028594,0,0,0,0,0,0,0.0876664,0.0273363,0.0474095,0.00670425,0,0,0.0232977,0,0.0360067,0.0243271,0.0494642,0.0563574,0.00771148,0.0431888,0.0283815,0.0383869,0.0323423,0.0673596,0.0365605,0.0664327,0.0283564,0.0137282,0.00878132,0.0241052,0.0675559,0.0193418,0.0343807,0.0182682,0.0169736,0.0289105,0.016307,0.00813723,0.0302341,0,0,0.0351306,0,0.027745,0.01867,0.0327461,0.0150434,0.022909,0.0030002,0.0285185,0.0217688,0.00408426,0.0166117,0.00297577,0.00471308,0.00590146,0.0212015,0.0103326,0.00753074,0.0175749,0.0185719,0.01965,0.0174153,0.0261297,0.0290856,0,0,0,0,0,0,0
177,0.0330565,0.0285078,0,0,0,0,0,0,0.0878203,0.0272926,0.0476064,0.00671434,0,0,0.0226794,0,0.0359919,0.0243414,0.0495091,0.05613,0.00768482,0.0432205,0.0283898,0.0386535,0.0323015,0.0673079,0.0365356,0.0663618,0.0284086,0.0137059,0.0085226,0.0241184,0.0675354,0.0192097,0.0343035,0.0183765,0.0169379,0.028963,0.0163662,0.0081473,0.0297429,0,0,0.0356732,0,0.0278031,0.0191732,0.032791,0.015071,0.0229137,0.00298226,0.0284791,0.0208244,0.00409062,0.0164934,0.00300648,0.00466796,0.00599114,0.0210808,0.0104028,0.00762004,0.0175807,0.018495,0.0195293,0.0174867,0.0261244,0.0294778,0,0,0,0,0,0,0
178,0.0329503,0.0284443,0,0,0,0,0,0,0.0877432,0.0272292,0.047582,0.00673677,0,0,0.0220392,0,0.0359616,0.0242011,0.049547,0.0555513,0.00764417,0.0432109,0.028323,0.0389476,0.0322218,0.0672298,0.0364912,0.0662281,0.0286215,0.013729,0.00859451,0.0240646,0.0672434,0.0191819,0.0342401,0.0184746,0.0168669,0.0289945,0.0163355,0.00816081,0.0294378,0,0,0.0364877,0,0.027835,0.0197859,0.0329169,0.0149265,0.0229291,0.00299379,0.0283878,0.0198994,0.00411197,0.0164555,0.00305735,0.00467199,0.00600159,0.0209633,0.0103728,0.00761098,0.0174287,0.0184404,0.0195107,0.0176578,0.0261175,0.0296483,0,0,0,0,0,0,0
179,0.0329007,0.0284401,0,0,0,0,0,0,0.0875294,0.027234,0.0474013,0.00675565,0,0,0.0214289,0,0.0359554,0.0240689,0.049508,0.0558077,0.00760855,0.0431179,0.0282512,0.0393314,0.0320913,0.0671249,0.0363554,0.0661294,0.0286043,0.013792,0.00896681,0.0240292,0.0667399,0.0192291,0.0341465,0.0185667,0.0166713,0.0290378,0.0162139,0.00817118,0.0293073,0,0,0.0372758,0,0.0278753,0.0204354,0.0329952,0.0148215,0.0229734,0.00304093,0.0283653,0.019056,0.00415435,0.0164781,0.00309181,0.00470872,0.00598705,0.0208955,0.010394,0.00757628,0.0172257,0.0183743,0.0195679,0.0178918,0.0261332,0.029362,0,0,0,0,0,0,0
180,0.0329363,0.0285647,0,0,0,0,0,0,0.0873591,0.0272913,0.047255,0.00681832,0,0,0.0208832,0,0.036002,0.024136,0.0495411,0.0556093,0.00762528,0.0431003,0.0282186,0.0398021,0.0320874,0.0671294,0.0363446,0.0662291,0.0286517,0.0137203,0.00908275,0.0240165,0.0664452,0.0193427,0.0341128,0.0186407,0.0165153,0.0291144,0.0161566,0.00820831,0.0292177,0,0,0.0375807,0,0.0279292,0.0210473,0.0330374,0.0148345,0.0230431,0.00310017,0.0284288,0.0183448,0.00418279,0.0165254,0.00313995,0.00476046,0.00596476,0.0208644,0.0104488,0.00758594,0.0171612,0.0184189,0.0197,0.018014,0.0262436,0.0286602,0,0,0,0,0,0,0
181,0.0328777,0.0287547,0,0,0,0,0,0,0.0871692,0.0273396,0.0470741,0.00688324,0,0,0.0203454,0,0.0360355,0.0242646,0.0496277,0.0549406,0.00767785,0.0431368,0.0281524,0.0402865,0.0321399,0.0671312,0.0363986,0.0663329,0.028705,0.0136226,0.00892056,0.023967,0.0662646,0.0195334,0.0341208,0.018638,0.0164378,0.0292122,0.0161502,0.0082467,0.0289178,0,0,0.0379182,0,0.0280053,0.0214558,0.033055,0.0149024,0.0230821,0.00313645,0.0284303,0.0176648,0.00414811,0.0165509,0.00316988,0.00477197,0.00593727,0.0208265,0.0104348,0.00758255,0.0171904,0.0184618,0.0197925,0.0180524,0.0263863,0.0283772,0,0,0,0,0,0,0
182,0.0328021,0.0289719,0,0,0,0,0,0,0.0871317,0.0273152,0.0470006,0.00691192,0,0,0.0197945,0,0.0360263,0.0242588,0.049642,0.055273,0.00767516,0.0431916,0.0280458,0.0407542,0.0321126,0.0670587,0.0364325,0.0663649,0.0287235,0.0135858,0.00880016,0.0239452,0.0660672,0.0198429,0.0340687,0.0186584,0.0164295,0.029313,0.016145,0.00822256,0.0284628,0,0,0.0383865,0,0.0280806,0.021567,0.0330219,0.014927,0.0231549,0.00315465,0.0284031,0.0169181,0.00412361,0.0165669,0.00308482,0.00473952,0.00590834,0.0207775,0.0103766,0.00760154,0.0172089,0.0185005,0.0197724,0.0180769,0.0265353,0.02844,0,0,0,0,0,0,0
