Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58,x59,LWRA
All Timesteps RMSE,0.0175037,0.0567064,0.0352375,0,0.0196312,0.0551621,0.0225759,0,0.0436909,0.0598043,0.0310859,0.0283865,0.0205201,0.049633,0.0322905,0.0377305,0.0614796,0.0618028,0.0310228,0.0587743,0.0634239,0.0349693,0.0368517,0.0262376,0.0324099,0.0139601,0.0275497,0,0.0237588,0.0516881,0.0431077,0.0161159,0,0.0295826,0.0728247,0.0219568,0.019855,0.0298425,0.0448789,0.0323825,0.0211673,0.0374593,0.0496329,0.0421037,0.0242919,0.0239196,0.0104627,0.032595,0.0369922,0.0380675,0.0100231,0.0192638,0.0505614,0.0502916,0,0,0,0,0,0.0142846
0,0.0168771,0.0585588,0.0270182,0,0.015613,0.04427,0.0159801,0,0.0335152,0.0639579,0.0452913,0.0332855,0.016948,0.0538654,0.027032,0.0492432,0.0774355,0.0676828,0.0361472,0.0636238,0.0666776,0.0365826,0.0440821,0.0502028,0.0349012,0.0202301,0.0282805,0,0.0246975,0.0631741,0.0431207,0.0191495,0,0.0299968,0.0692952,0.00865137,0.0234135,0.0299099,0.0421315,0.0348338,0.0201042,0.0311269,0.0457202,0.0446355,0.02534,0.0256681,0.0108195,0.0368788,0.00930067,0.0355498,0.00987539,0.0197871,0.0520972,0.0481381,0,0,0,0,0,0
1,0.0167983,0.0588521,0.0255727,0,0.0158766,0.0448673,0.0157788,0,0.0335381,0.0640383,0.0433541,0.0320533,0.0159744,0.0537127,0.0267915,0.0494227,0.0776432,0.0671795,0.0364065,0.0636842,0.0668358,0.0369624,0.0431943,0.0448337,0.0352259,0.020194,0.0289206,0,0.0249175,0.0630803,0.043193,0.0189307,0,0.0298924,0.0692925,0.00846195,0.023648,0.0305965,0.0422407,0.0346938,0.0202956,0.03068,0.0453206,0.0446402,0.0257741,0.025554,0.0108113,0.036604,0.0087834,0.0356639,0.00986317,0.0196346,0.0523658,0.0478853,0,0,0,0,0,0
2,0.016903,0.0590055,0.0248753,0,0.0164313,0.0457576,0.0155949,0,0.0334783,0.0640624,0.0414635,0.030911,0.0150178,0.0535354,0.0262766,0.0493934,0.0770518,0.0668123,0.0368108,0.0635707,0.0668019,0.0378088,0.0423742,0.0384833,0.0355075,0.0201244,0.0295387,0,0.0250101,0.0629406,0.0433044,0.0188754,0,0.0298468,0.0694031,0.00841286,0.0237515,0.0308074,0.0423943,0.0345484,0.0205527,0.0301217,0.0449679,0.0446139,0.0260826,0.0254823,0.0108198,0.0371983,0.00834383,0.0358685,0.0099057,0.0194444,0.0524167,0.047756,0,0,0,0,0,0
3,0.0170593,0.0590983,0.0258023,0,0.0171613,0.0465829,0.0155116,0,0.0334609,0.0641725,0.0397171,0.0316226,0.0144367,0.0531642,0.0258365,0.0493649,0.0764837,0.0664809,0.0371284,0.0635208,0.0667674,0.0383035,0.0421049,0.0319602,0.0356946,0.0200589,0.0299858,0,0.0251043,0.0622043,0.0434138,0.0188862,0,0.0298554,0.0695284,0.00857309,0.0237126,0.030835,0.0422216,0.0344244,0.0207251,0.0297208,0.0447059,0.0445733,0.0263257,0.0252096,0.0107465,0.0375131,0.00805907,0.0359859,0.00993511,0.0194022,0.052417,0.0476078,0,0,0,0,0,0
4,0.0172892,0.0591621,0.0274011,0,0.0179953,0.0474779,0.0154735,0,0.0333367,0.0639881,0.0378586,0.0320971,0.0141905,0.052791,0.0253987,0.04919,0.0757726,0.0661594,0.0375341,0.0635774,0.0669806,0.0386725,0.0420104,0.0255017,0.0358806,0.01992,0.0304886,0,0.0253539,0.0614105,0.0435153,0.0187043,0,0.0297841,0.0698197,0.00871036,0.0235178,0.0313199,0.0420596,0.0342283,0.0209263,0.0293954,0.0444924,0.0445275,0.0265333,0.0250071,0.0106846,0.0376766,0.00763474,0.0361476,0.00998823,0.0192947,0.0524234,0.0473702,0,0,0,0,0,0
5,0.0175623,0.0592701,0.0290547,0,0.0190357,0.0487888,0.015423,0,0.0331868,0.0633462,0.0361508,0.0321497,0.0146963,0.0524868,0.024974,0.0488553,0.0745489,0.0658335,0.0379183,0.0636652,0.0674125,0.0391871,0.0412355,0.0196962,0.0361375,0.0197524,0.031137,0,0.0255106,0.0604892,0.0436022,0.0184173,0,0.0297112,0.0703898,0.00866288,0.0234253,0.0317817,0.0420069,0.0339396,0.0212906,0.0290545,0.0441614,0.0445594,0.0268463,0.0249339,0.0106361,0.0379866,0.00716113,0.0363994,0.0100236,0.0190942,0.0524733,0.0470929,0,0,0,0,0,0
6,0.0178423,0.0594356,0.0307719,0,0.0202631,0.0501842,0.0153149,0,0.0330038,0.0625751,0.034891,0.0321522,0.0160518,0.0521827,0.0246008,0.0483606,0.0728097,0.0655051,0.0381865,0.0635437,0.0676082,0.0397004,0.0402714,0.0149936,0.0364684,0.01959,0.0319257,0,0.0255877,0.0595222,0.0436982,0.0181917,0,0.0296661,0.0710716,0.00852887,0.0233709,0.0321255,0.0420049,0.0335572,0.0216989,0.0287605,0.0438016,0.04458,0.0271902,0.0249269,0.0105673,0.0382479,0.00683066,0.0367744,0.00997333,0.0189716,0.0524901,0.0468277,0,0,0,0,0,0
7,0.0181137,0.0595392,0.0315314,0,0.0217759,0.0516284,0.0151881,0,0.0328014,0.0616019,0.0342887,0.0324082,0.0178423,0.0518361,0.0241957,0.0477925,0.0702459,0.0652509,0.0384361,0.062789,0.0674439,0.039979,0.0392952,0.0120504,0.0368622,0.0194375,0.0329471,0,0.0258066,0.0584708,0.0437717,0.0180252,0,0.0296563,0.071814,0.00828674,0.0233924,0.0328358,0.0419856,0.0331532,0.0221646,0.0284981,0.0434373,0.044647,0.027438,0.0250428,0.0105356,0.0381974,0.00655575,0.0372926,0.0099186,0.0189023,0.052474,0.0466002,0,0,0,0,0,0
8,0.0183274,0.0592693,0.0302845,0,0.0236009,0.0529858,0.0149927,0,0.0325655,0.0605434,0.0347256,0.0328482,0.0201704,0.0514531,0.0237665,0.0471941,0.0674971,0.0651317,0.0383278,0.0617503,0.0669235,0.0400732,0.0380846,0.0113935,0.0371821,0.0193327,0.0340254,0,0.0259639,0.0576667,0.0438395,0.0178139,0,0.0295984,0.0725351,0.00804499,0.0233284,0.0334016,0.0419455,0.0328009,0.0225677,0.0280905,0.0431533,0.044758,0.0276402,0.0250761,0.0105088,0.0380345,0.00655133,0.0376159,0.00990447,0.0188158,0.0524482,0.0464781,0,0,0,0,0,0
9,0.0183802,0.0585039,0.0279987,0,0.0251496,0.053767,0.0150423,0,0.032499,0.0599365,0.0357366,0.0328228,0.0230808,0.0511241,0.023335,0.0465929,0.0651998,0.0649413,0.0376628,0.0605015,0.0659451,0.0397557,0.0367205,0.012779,0.0372952,0.0192164,0.0348267,0,0.0260071,0.0572028,0.0438379,0.0175874,0,0.0294769,0.0731768,0.00787471,0.0233481,0.0336199,0.0420707,0.032483,0.0228049,0.0276287,0.0428392,0.0447619,0.0277192,0.0251007,0.0105006,0.0383986,0.00680295,0.0376834,0.00991069,0.0187133,0.0525485,0.0465097,0,0,0,0,0,0
10,0.0182587,0.0583184,0.0291968,0,0.0242666,0.053965,0.0143193,0,0.0332332,0.0598129,0.0365523,0.0315836,0.0220492,0.0507003,0.0232384,0.0450351,0.0638823,0.0644396,0.036438,0.0613296,0.0668348,0.0401019,0.0373238,0.0133191,0.0372159,0.0185627,0.0317142,0,0.0252072,0.0568654,0.0435628,0.0175029,0,0.0294209,0.0739592,0.00700559,0.0232289,0.0348634,0.0413417,0.0323453,0.0232913,0.026074,0.0419661,0.04461,0.0291263,0.0232147,0.0101445,0.03983,0.00652513,0.0375697,0.00954545,0.0186322,0.0530892,0.0465764,0,0,0,0,0,0
11,0.0182515,0.0584266,0.0315255,0,0.0234216,0.0541443,0.0137373,0,0.0337814,0.0591427,0.0379041,0.0304817,0.0209847,0.0503378,0.0232774,0.043443,0.0631396,0.0642406,0.0354646,0.062702,0.0682168,0.040724,0.0381085,0.0143897,0.0372178,0.0179749,0.0317447,0,0.0253021,0.0566865,0.0434617,0.0172284,0,0.0294883,0.0742818,0.00713539,0.0232499,0.0349889,0.0407574,0.0320942,0.0230741,0.025799,0.0415221,0.0441078,0.0292605,0.0231201,0.0101403,0.0398438,0.00657031,0.0377717,0.00918216,0.0184312,0.0535414,0.0466338,0,0,0,0,0,0
12,0.0182561,0.0585196,0.0334735,0,0.0230104,0.0544556,0.0133039,0,0.0341204,0.0588335,0.0391647,0.0308369,0.0207477,0.0499453,0.023359,0.0425,0.0627949,0.0642326,0.035012,0.0637845,0.0692653,0.0413995,0.0387063,0.0157711,0.0372448,0.0176547,0.0319571,0,0.0252374,0.0565311,0.0433911,0.0170557,0,0.0295538,0.0745168,0.00740874,0.0231546,0.035106,0.0401835,0.0317478,0.0229166,0.0256565,0.0411971,0.0437534,0.0294109,0.0229806,0.0100845,0.0398021,0.00655935,0.0381453,0.00894787,0.0183243,0.0534109,0.0467425,0,0,0,0,0,0
13,0.0186791,0.0582961,0.0345865,0,0.0227832,0.0537798,0.0106093,0,0.0362978,0.0585455,0.0396312,0.0306832,0.0208573,0.0502711,0.0210799,0.0421396,0.0630037,0.0639636,0.0344047,0.0644952,0.0700951,0.0420173,0.0392673,0.0165437,0.042068,0.0240765,0.0341898,0,0.0240489,0.055126,0.0441139,0.0198218,0,0.0283942,0.0746772,0.0068548,0.0236571,0.0369713,0.0411916,0.0318555,0.02254,0.026298,0.0407285,0.0434801,0.0300274,0.0229725,0.00971105,0.0402069,0.00644438,0.0384964,0.0126412,0.0155324,0.0526806,0.0468249,0,0,0,0,0,0
14,0.0184666,0.058283,0.0354741,0,0.0225829,0.0546432,0.0127028,0,0.0343344,0.0584292,0.0403374,0.0313185,0.0212602,0.049459,0.0238501,0.0417086,0.062833,0.0641477,0.0351681,0.064592,0.0702784,0.041966,0.0393963,0.0171688,0.0373519,0.0176398,0.0329921,0,0.0245126,0.0564596,0.0434441,0.0165528,0,0.0294932,0.0749126,0.00755608,0.0231142,0.0353601,0.0399792,0.0309926,0.0229931,0.0255133,0.0408379,0.0435635,0.0297408,0.0226546,0.00985708,0.0396863,0.00683913,0.0385915,0.00859744,0.0182029,0.0531614,0.0472113,0,0,0,0,0,0
15,0.0188285,0.0579369,0.0350456,0,0.022618,0.05395,0.0103729,0,0.0349592,0.0583699,0.0397085,0.0311424,0.0216463,0.0494204,0.0236186,0.0421736,0.0629903,0.0640027,0.0353485,0.0643132,0.0699726,0.041899,0.0391846,0.0164349,0.0385386,0.0198413,0.0331333,0,0.0241144,0.056487,0.0438592,0.0178624,0,0.028882,0.075025,0.00793743,0.0233628,0.0351594,0.0402887,0.0310174,0.0230272,0.025437,0.0407962,0.0434812,0.0295702,0.022449,0.0098195,0.039534,0.00728849,0.0386395,0.010367,0.0163479,0.0524337,0.0474266,0,0,0,0,0,0
16,0.0182824,0.058272,0.0342371,0,0.0228931,0.0537193,0.0219612,0,0.0463336,0.0585479,0.0386648,0.031546,0.0220827,0.0493317,0.0285082,0.0429807,0.0631667,0.0640293,0.0357924,0.0635413,0.0691559,0.0415476,0.0386017,0.0149507,0.0363582,0.00968,0.0337469,0,0.0234931,0.056805,0.0437746,0.0159812,0,0.0291968,0.0752775,0.00805572,0.0228176,0.0350495,0.0399894,0.030646,0.0230588,0.0252484,0.0405548,0.043508,0.02939,0.0223453,0.00994924,0.0395015,0.00786847,0.039319,0.00902164,0.0178602,0.0526818,0.0476327,0,0,0,0,0,0.0154897
17,0.0189771,0.0579053,0.0327491,0,0.0234358,0.0528919,0.0135113,0,0.0335574,0.058807,0.0370182,0.0317571,0.0229086,0.0499664,0.0235665,0.0442758,0.063647,0.0641199,0.0360806,0.0624597,0.0680636,0.0411111,0.0378858,0.0131547,0.0374632,0.0184543,0.0340259,0,0.0228395,0.0568791,0.0435025,0.0161361,0,0.0290927,0.0752908,0.00855408,0.0227905,0.0347832,0.0407657,0.0300064,0.0229783,0.0252708,0.0404793,0.0434314,0.0290243,0.0221397,0.00984751,0.0391676,0.00859911,0.0389922,0.00915392,0.0180563,0.0523135,0.0480283,0,0,0,0,0,0
18,0.0190044,0.0577827,0.0341899,0,0.0233462,0.0520484,0.0232793,0,0.0450122,0.0591902,0.0383233,0.0317147,0.0254539,0.0503267,0.0289675,0.0461819,0.0643505,0.0643014,0.0366974,0.0598029,0.0662043,0.0388897,0.0341276,0.0142707,0.0368068,0.0103079,0.0385918,0,0.0230349,0.0574312,0.0442458,0.0155553,0,0.0287895,0.0749519,0.00876277,0.0226613,0.0331122,0.0414891,0.0299689,0.0219303,0.0267805,0.0409334,0.0429364,0.0269597,0.0246069,0.0103467,0.0372162,0.0114536,0.0398403,0.00967864,0.0178375,0.0519312,0.0482171,0,0,0,0,0,0.0169615
19,0.019186,0.0578818,0.0316374,0,0.0250161,0.0511849,0.0145599,0,0.0324376,0.0589149,0.0337952,0.0314675,0.0239541,0.0514447,0.0236873,0.0462679,0.0650456,0.0643116,0.0367127,0.0609265,0.0662935,0.0400645,0.0371088,0.00852911,0.037796,0.0192869,0.0389949,0,0.0220752,0.0571181,0.043579,0.0156517,0,0.0288217,0.0750743,0.00934419,0.0222816,0.0329133,0.0419122,0.0292385,0.0216293,0.0268685,0.0408093,0.0425855,0.0265268,0.0247585,0.0104754,0.03674,0.0120025,0.0395478,0.00963141,0.0178993,0.0511732,0.0484883,0,0,0,0,0,0
20,0.0186242,0.0581041,0.0329845,0,0.0243464,0.0510314,0.022988,0,0.0440791,0.0588416,0.0324318,0.0320018,0.0216326,0.0515791,0.0291299,0.0465715,0.0661323,0.0645152,0.0369318,0.0613246,0.0663955,0.0399127,0.0380634,0.00690358,0.0365733,0.0109241,0.0389575,0,0.0214647,0.057319,0.043901,0.0150904,0,0.0287445,0.0750261,0.00996859,0.0217241,0.0326093,0.0409075,0.0293679,0.0211332,0.0270255,0.040652,0.0420196,0.0261068,0.0248481,0.0106309,0.0362679,0.0124222,0.0403856,0.00969061,0.0176453,0.0513084,0.0483354,0,0,0,0,0,0.0160769
21,0.0186193,0.0579942,0.0322887,0,0.0243796,0.0511725,0.0228609,0,0.0438215,0.0585967,0.0316339,0.0313434,0.0204393,0.0513746,0.0292719,0.0465882,0.0664475,0.0646009,0.0368452,0.061327,0.0661491,0.039615,0.0385557,0.00668982,0.0364122,0.0113721,0.0388875,0,0.0207139,0.0575179,0.0439238,0.0150582,0,0.0288495,0.0750513,0.010642,0.0218391,0.0322508,0.0407198,0.0296681,0.020892,0.0271933,0.0406323,0.0416621,0.0255667,0.0248313,0.0107801,0.0357629,0.0128768,0.0402527,0.00977334,0.0177526,0.0513291,0.0483001,0,0,0,0,0,0.0154712
22,0.0186061,0.0579648,0.0320425,0,0.0240163,0.0509566,0.0227907,0,0.0436598,0.0583551,0.0303679,0.0307994,0.0190413,0.0512139,0.0293877,0.0463429,0.0667801,0.0645738,0.0365302,0.0614055,0.0659729,0.039166,0.0389585,0.00643406,0.0363015,0.0114739,0.0386263,0,0.0200741,0.0575996,0.0439369,0.0149962,0,0.0288407,0.0748781,0.0114361,0.0220431,0.032009,0.0404311,0.029916,0.0205465,0.0273672,0.0405941,0.0412005,0.025085,0.0248285,0.0109185,0.0352136,0.0133257,0.0401836,0.00976849,0.0179421,0.0514982,0.048266,0,0,0,0,0,0.0152775
23,0.0184849,0.0581646,0.0310906,0,0.0234578,0.0504493,0.0228784,0,0.0435486,0.0581674,0.0287333,0.0307818,0.0182632,0.0520273,0.0291456,0.0455655,0.0666988,0.0641326,0.0357148,0.0615777,0.0660291,0.0387901,0.0390126,0.00669452,0.0365525,0.0112763,0.0384271,0,0.0194047,0.0564961,0.043931,0.0147145,0,0.0287475,0.0747624,0.0122423,0.0214509,0.0318587,0.0406738,0.0297702,0.0203572,0.0273538,0.0404889,0.0408298,0.0246486,0.0249467,0.0111141,0.0346516,0.0139917,0.0405222,0.00978531,0.0178494,0.0515992,0.0485525,0,0,0,0,0,0.0154217
24,0.0185222,0.0581063,0.0297932,0,0.0223851,0.0510909,0.0225795,0,0.0438087,0.057873,0.0269352,0.0309693,0.0175486,0.0514548,0.0294578,0.045013,0.0669649,0.064035,0.0350054,0.0612565,0.0657307,0.0380066,0.038404,0.00749594,0.0364278,0.0114313,0.037769,0,0.0185395,0.0565272,0.0439324,0.0151383,0,0.0286118,0.0744634,0.0132757,0.0222323,0.0317207,0.0397186,0.0302459,0.0197776,0.0276195,0.0405176,0.0401629,0.0240851,0.0250225,0.011275,0.0339412,0.0145926,0.0402974,0.00977549,0.0175805,0.0523806,0.0484847,0,0,0,0,0,0.0155139
25,0.0184088,0.0582385,0.0279911,0,0.022133,0.0512588,0.0228765,0,0.0437784,0.0576324,0.0253925,0.0309872,0.0178275,0.051624,0.0293843,0.0439848,0.0666435,0.0635546,0.0338462,0.0608514,0.065631,0.0374903,0.0374641,0.00827767,0.0364053,0.0110854,0.0371544,0,0.0178025,0.0559477,0.0437952,0.0147854,0,0.0285771,0.0745815,0.0141278,0.0223569,0.0314044,0.0394747,0.0303752,0.0194703,0.0276493,0.0405651,0.0396941,0.0234504,0.0250704,0.0115103,0.0332334,0.0154521,0.0404764,0.00982913,0.0175655,0.0526284,0.0487663,0,0,0,0,0,0.0156713
26,0.0182738,0.0583247,0.0274089,0,0.0219293,0.0512036,0.0229284,0,0.04333,0.0575413,0.0240203,0.0309054,0.018433,0.051899,0.0293769,0.0429188,0.0664629,0.0631649,0.0325819,0.0604697,0.0655304,0.0370332,0.036916,0.00858802,0.0362649,0.0116645,0.0367871,0,0.0170338,0.0553627,0.0435736,0.0144026,0,0.0285958,0.0745309,0.0151297,0.0223693,0.0312297,0.039246,0.0303928,0.0189493,0.0277731,0.0406386,0.0390589,0.0227665,0.0251305,0.011741,0.0324282,0.016568,0.040688,0.00989262,0.0175614,0.0525703,0.049167,0,0,0,0,0,0.0149462
27,0.0181963,0.0582673,0.0277852,0,0.0213541,0.0513842,0.0228907,0,0.0432606,0.0573587,0.0232241,0.0307314,0.0185381,0.0514514,0.0297354,0.042142,0.0666798,0.0630163,0.0314132,0.0603666,0.0653708,0.0366827,0.0370714,0.00904356,0.0359257,0.0117752,0.0359623,0,0.0162572,0.0552166,0.0433712,0.0141924,0,0.0286944,0.0740331,0.0161842,0.0229539,0.0309409,0.0386553,0.0306204,0.0182612,0.0280682,0.0409505,0.0383341,0.022016,0.0250734,0.0119465,0.0313832,0.0181547,0.0406358,0.00996854,0.0177573,0.0526698,0.0494398,0,0,0,0,0,0.0149186
28,0.0180285,0.0583178,0.0289853,0,0.0204837,0.051003,0.0229098,0,0.0433305,0.0574863,0.0228637,0.0304432,0.018267,0.0515508,0.0301162,0.0413862,0.0667656,0.0624092,0.0300476,0.060676,0.0654944,0.0365366,0.0378378,0.00969116,0.0356434,0.0115451,0.0350044,0,0.0154705,0.0545898,0.0431518,0.0139784,0,0.0287895,0.0737638,0.0170991,0.0229435,0.0305518,0.0386417,0.030603,0.0175745,0.0284254,0.0413315,0.0377167,0.0214055,0.0249465,0.0122353,0.0304222,0.0204666,0.0406967,0.00998469,0.0177923,0.0525824,0.0500655,0,0,0,0,0,0.015175
29,0.017841,0.0584479,0.0304454,0,0.0194259,0.0504483,0.0229329,0,0.0433563,0.0579993,0.0230258,0.0299722,0.0182221,0.0515417,0.030496,0.0407069,0.066544,0.0617669,0.0290081,0.0608186,0.0654097,0.0360904,0.0386244,0.0106117,0.0352294,0.0114628,0.0340555,0,0.0147626,0.0537905,0.0429942,0.0138653,0,0.0288886,0.0737552,0.0179776,0.0228295,0.0302028,0.0390063,0.0306469,0.0168495,0.0289797,0.0418409,0.0370598,0.0208747,0.0246512,0.0125058,0.0294921,0.023456,0.0406647,0.00986849,0.0178649,0.0524669,0.0507705,0,0,0,0,0,0.0152153
30,0.0175971,0.0584145,0.0318975,0,0.018452,0.0495483,0.0229606,0,0.0434354,0.0587052,0.0234611,0.0294515,0.0190091,0.0513906,0.0307689,0.0401663,0.0663677,0.0611722,0.0283697,0.0605587,0.0648516,0.0352236,0.0390844,0.0114886,0.0348463,0.0115067,0.0331637,0,0.0141719,0.0528902,0.0429039,0.01381,0,0.0290003,0.0739178,0.018892,0.0224596,0.0298892,0.0396129,0.0308873,0.0161866,0.0297833,0.0426259,0.0365045,0.0204389,0.0241919,0.0127403,0.0284907,0.0270847,0.0405446,0.00980566,0.0181393,0.0521428,0.0513892,0,0,0,0,0,0.0151729
31,0.0173801,0.0582765,0.0328248,0,0.0178374,0.0485753,0.0229735,0,0.0434069,0.0592251,0.0238516,0.0291912,0.0200774,0.0513045,0.0312021,0.0397501,0.066199,0.0608651,0.0279118,0.0599459,0.0639815,0.0343256,0.0390286,0.0120838,0.0343578,0.0118633,0.0322971,0,0.0136881,0.0518574,0.0428334,0.0138968,0,0.0291485,0.0738911,0.0198546,0.0220106,0.0294855,0.0403879,0.0313685,0.0158292,0.0306558,0.0436758,0.0362706,0.0200437,0.0236877,0.0130045,0.0273345,0.0312762,0.0402355,0.00963843,0.0184577,0.0518392,0.0518718,0,0,0,0,0,0.0148609
32,0.0171598,0.0581164,0.0326514,0,0.017825,0.0479884,0.0231653,0,0.0430773,0.0591916,0.0239064,0.029607,0.0200714,0.0514973,0.0318581,0.0394526,0.0659018,0.0608065,0.0273806,0.0591588,0.0631954,0.0335802,0.0384855,0.0120425,0.0337016,0.0122049,0.0310414,0,0.0132774,0.050614,0.0428327,0.0143485,0,0.0291493,0.0737288,0.0211596,0.0215027,0.0289501,0.0412489,0.031948,0.0157053,0.0314224,0.0448398,0.0364054,0.0194424,0.0232781,0.0132809,0.0260929,0.0360025,0.0398026,0.00944248,0.0186727,0.0515883,0.0521469,0,0,0,0,0,0.0146651
33,0.0172073,0.05794,0.0275747,0,0.019808,0.0485435,0.0231636,0,0.0431508,0.0580993,0.024677,0.0317554,0.0175266,0.0521854,0.0324577,0.0398509,0.0638126,0.0610329,0.0281183,0.0585347,0.063163,0.0341507,0.0367625,0.0129702,0.0332244,0.0129063,0.0300112,0,0.0130021,0.0495956,0.0428077,0.0142497,0,0.0293998,0.0735974,0.022034,0.0212746,0.0280217,0.0418324,0.0320005,0.015895,0.0322447,0.0462309,0.0369126,0.0185563,0.0230832,0.0136837,0.0247755,0.040482,0.0395628,0.00949627,0.0192013,0.0513573,0.0519642,0,0,0,0,0,0.0141609
34,0.0170145,0.0575706,0.0329971,0,0.01792,0.0462801,0.023565,0,0.0434053,0.0587878,0.0226276,0.0309592,0.0197138,0.0524584,0.0334013,0.0388434,0.0656155,0.06089,0.0262384,0.0582415,0.0626589,0.0329081,0.0378437,0.0121046,0.0322166,0.0134542,0.0289105,0,0.0126433,0.0487807,0.0429444,0.0150399,0,0.0298787,0.0729472,0.0229641,0.019667,0.0277687,0.0428977,0.0333586,0.0151682,0.0337108,0.0476354,0.0370205,0.0173237,0.0236302,0.0139903,0.0233,0.0442608,0.0384577,0.00954562,0.0204145,0.050977,0.052392,0,0,0,0,0,0.0138695
35,0.0169353,0.0573747,0.0337028,0,0.0177205,0.0452886,0.0239716,0,0.0435479,0.0584815,0.0216685,0.0317084,0.0201318,0.0533142,0.0341591,0.038582,0.0654992,0.0608929,0.0255444,0.0581097,0.0626459,0.0327085,0.0377889,0.0127268,0.0315116,0.0137193,0.0270344,0,0.012898,0.0481825,0.043037,0.0162909,0,0.029873,0.0726529,0.0243457,0.0184799,0.02737,0.043643,0.0343303,0.015182,0.0349687,0.0492288,0.0374287,0.0163589,0.024073,0.0140051,0.0222102,0.0483939,0.037667,0.00995562,0.0204976,0.0507488,0.0523796,0,0,0,0,0,0.0137612
36,0.0171148,0.057348,0.0259979,0,0.0206296,0.0478401,0.0245139,0,0.043453,0.0565532,0.0221518,0.0349208,0.0171799,0.0543727,0.0347233,0.0391344,0.0626848,0.0611464,0.0268193,0.0579466,0.0631386,0.0342711,0.0357757,0.0129803,0.0311525,0.0136609,0.025519,0,0.0141288,0.0477687,0.0430019,0.0163575,0,0.0298893,0.0731984,0.0252324,0.018357,0.0254532,0.0437898,0.0341252,0.0172479,0.0352512,0.0508949,0.0390737,0.016453,0.0235067,0.0137928,0.022173,0.0533636,0.0375208,0.00971772,0.0208127,0.0508096,0.0517971,0,0,0,0,0,0.0139047
37,0.017017,0.056956,0.0322521,0,0.0186699,0.046955,0.0249256,0,0.0439031,0.0571267,0.0202763,0.0340164,0.0196831,0.0550577,0.0359805,0.037807,0.0648336,0.0608553,0.0249252,0.0578991,0.0627653,0.0331808,0.0368677,0.012124,0.0303403,0.0145634,0.0251911,0,0.0138768,0.0468158,0.043029,0.0171138,0,0.0303043,0.0725725,0.0255947,0.0179285,0.0264122,0.0444562,0.0352202,0.0163056,0.0381703,0.0529524,0.0392154,0.0146495,0.0251561,0.0139209,0.0206605,0.0554474,0.0365062,0.00951669,0.0219501,0.050492,0.0525945,0,0,0,0,0,0.0135788
38,0.0170336,0.0567837,0.0328316,0,0.0184356,0.0474611,0.0253035,0,0.043954,0.0570309,0.0200416,0.0342636,0.0203168,0.0557565,0.0368012,0.0371997,0.0648087,0.0605571,0.0245706,0.0578662,0.062816,0.0330534,0.0367774,0.0126826,0.0299488,0.0149877,0.023722,0,0.0144485,0.0460902,0.0429359,0.0176016,0,0.0302824,0.0722082,0.0257914,0.0173049,0.026562,0.0447872,0.0354639,0.0165529,0.0404963,0.0548955,0.039768,0.013882,0.025956,0.0140218,0.019989,0.0586815,0.0361175,0.00945815,0.0223073,0.0503486,0.0529471,0,0,0,0,0,0.0134766
39,0.0170621,0.0568724,0.0250997,0,0.0211356,0.0504141,0.0256052,0,0.0438323,0.0556519,0.0212438,0.0367232,0.0177341,0.0563231,0.0374389,0.0373223,0.0616779,0.0603671,0.0263341,0.0577508,0.063246,0.0344483,0.0352043,0.0135823,0.0299172,0.0151111,0.0224602,0,0.0156128,0.0452755,0.0426316,0.0175451,0,0.0298691,0.072577,0.0272987,0.0171641,0.0261177,0.0448358,0.0348471,0.0179102,0.0417722,0.056275,0.0406264,0.0135672,0.0258928,0.0138329,0.0198318,0.0619845,0.0363336,0.00970639,0.02176,0.0503631,0.0528625,0,0,0,0,0,0.0134485
40,0.0168665,0.0568933,0.0320648,0,0.0192835,0.0499015,0.0259514,0,0.0437978,0.0560327,0.0201713,0.0347346,0.0194982,0.0557214,0.0380912,0.0364766,0.0640982,0.0601213,0.0251485,0.0574947,0.0626359,0.032926,0.0361658,0.0117166,0.0295568,0.0151111,0.0229735,0,0.0176298,0.0445056,0.0425422,0.0176156,0,0.0300159,0.0724911,0.0293683,0.0159492,0.0261272,0.0456098,0.0354171,0.0178769,0.0427949,0.0568777,0.0404601,0.0140996,0.0252712,0.0129839,0.0203367,0.0648089,0.0360712,0.00952921,0.0223251,0.0500683,0.0534499,0,0,0,0,0,0.0136047
