Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58
286,0.0161465,0.0570315,0.0359281,0,0.0244285,0.0538143,0.0216355,0,0.0450222,0.0616681,0.0412405,0.0287932,0.0225536,0.0481121,0.0298091,0.0419004,0.0602892,0.0631611,0.0343405,0.0646168,0.0706489,0.0417269,0.0391282,0.0195132,0.0348741,0.0132258,0.0110738,0.036624,0,0.0240254,0.0602693,0.0417926,0.0196764,0,0.0312734,0.0753741,0.00905355,0.0229663,0.0361296,0.0398119,0.0332184,0.0234811,0.0236197,0.0416569,0.044553,0.0313398,0.0206675,0.0111521,0.0399152,0.00547924,0.0351781,0.0093149,0.0204022,0.0514089,0.0447905,0,0,0,0
287,0.0160347,0.0571964,0.0376442,0,0.0241317,0.054091,0.0213906,0,0.045337,0.0612048,0.041943,0.0287656,0.0227563,0.0478082,0.029745,0.0410324,0.0598432,0.0632799,0.0344599,0.0655866,0.0716057,0.0422961,0.0398157,0.0209422,0.0348364,0.0130408,0.0108135,0.0365472,0,0.0240889,0.0604728,0.0416276,0.0193418,0,0.0312748,0.0757037,0.00939203,0.023296,0.0360317,0.0392192,0.0327464,0.0235302,0.0232131,0.0413535,0.0443944,0.0313166,0.0205128,0.0111135,0.039731,0.00555141,0.035399,0.00906376,0.0202602,0.0514457,0.0447957,0,0,0,0
288,0.0159628,0.0573362,0.0383342,0,0.0242073,0.054217,0.0212548,0,0.0453857,0.061171,0.0421869,0.0288885,0.0229833,0.0474257,0.0296504,0.0405456,0.059554,0.0632637,0.0345358,0.0659856,0.0720341,0.0425775,0.0401347,0.0215855,0.0348334,0.0129444,0.0107488,0.0368823,0,0.0238184,0.0605695,0.0415405,0.0189917,0,0.0312745,0.0760384,0.0096706,0.0235709,0.0360184,0.0388853,0.03233,0.0236217,0.0229851,0.0411244,0.0443256,0.0312376,0.0204054,0.0110487,0.0396089,0.00596749,0.0356206,0.00895953,0.0201846,0.0514109,0.04552,0,0,0,0
289,0.0159821,0.0576048,0.0382802,0,0.0244254,0.0535353,0.0211281,0,0.0453424,0.0622082,0.0420993,0.0288155,0.0231763,0.0468348,0.0294172,0.040989,0.0595389,0.0631547,0.0347666,0.0657076,0.0717826,0.0424773,0.0399852,0.0209888,0.0349352,0.0129659,0.0106726,0.0411977,0,0.0216928,0.0619589,0.0415749,0.01864,0,0.0311747,0.0743953,0.010523,0.024394,0.0356083,0.0386707,0.031825,0.0217131,0,0.0418315,0.0439239,0.0303362,0.0213803,0.0110745,0.0398869,0.011316,0.0359213,0.00891097,0.0200518,0.0516017,0.046636,0,0,0,0
290,0.0158551,0.0574854,0.0370931,0,0.0242749,0.0537713,0.0213782,0,0.0450421,0.0620683,0.0411489,0.0293478,0.0231609,0.0472905,0.0295782,0.0408591,0.0594884,0.0626645,0.0342373,0.0651579,0.0711689,0.0422463,0.0396135,0.0198692,0.0349163,0.0131633,0.0109576,0.0381225,0,0.0226531,0.0607004,0.041665,0.0184897,0,0.0310847,0.0765146,0.0103334,0.0228308,0.0360233,0.0391639,0.0316173,0.0237254,0.022871,0.0408502,0.044318,0.0308681,0.0202993,0.01085,0.039437,0.00740024,0.0359721,0.00907871,0.0201702,0.0511823,0.0473621,0,0,0,0
291,0.0160236,0.0572518,0.0354145,0,0.0246157,0.0531941,0.0216268,0,0.0446517,0.0624039,0.0394441,0.0296012,0.0237445,0.0478726,0.0296584,0.0417944,0.059694,0.0622777,0.0340594,0.0641441,0.0700712,0.041781,0.0389356,0.0176734,0.0350471,0.0134646,0.0112291,0.0380385,0,0.0221246,0.0608107,0.0417789,0.018373,0,0.030933,0.0766952,0.0108951,0.0226139,0.0354446,0.0393471,0.0313422,0.0237494,0.0227707,0.0408306,0.0442329,0.0304392,0.020161,0.0108832,0.0391314,0.00789948,0.0361073,0.00924447,0.020184,0.0507948,0.046324,0,0,0,0
292,0.0162175,0.0571025,0.0332058,0,0.0255217,0.0525454,0.021975,0,0.0441667,0.0624554,0.0370042,0.0300354,0.0250105,0.0484597,0.0297306,0.0432095,0.0602534,0.0621869,0.0340309,0.0628678,0.0686713,0.0412187,0.0381266,0.0149141,0.0352043,0.0138009,0.0116407,0.0380738,0,0.0212696,0.0607574,0.0419011,0.0181388,0,0.0308026,0.076752,0.0115767,0.0225301,0.0349497,0.0396558,0.0311093,0.0236303,0.0229275,0.040784,0.0441199,0.029971,0.0200348,0.0109019,0.0388649,0.00854147,0.0362951,0.00947438,0.0202208,0.0504034,0.046348,0,0,0,0
293,0.0166806,0.0570258,0.034158,0,0.0263851,0.051031,0.0229338,0,0.0430572,0.0627955,0.0377017,0.0301783,0.0283499,0.0492212,0.0294512,0.0455616,0.0612999,0.0626075,0.03472,0.0603783,0.0668251,0.0392819,0.0348422,0.0145151,0.0356211,0.0146645,0.0123037,0.0479263,0,0.020293,0.0619874,0.0425534,0.017569,0,0.0304674,0.0738769,0.0129073,0.0238718,0.0316588,0.0403413,0.030639,0.0198085,0,0.0428803,0.0428272,0.0259892,0.0250783,0.0114712,0.0363532,0.0196214,0.0368742,0.0099868,0.0199832,0.0500115,0.0472574,0,0,0,0
294,0.016654,0.0571145,0.0311833,0,0.0284982,0.0509051,0.022949,0,0.0430398,0.0622057,0.0333568,0.0308219,0.0276196,0.0496203,0.0295486,0.0456749,0.0616123,0.0627646,0.0344782,0.0612207,0.0666112,0.0404545,0.0375269,0.00883006,0.0355247,0.0146148,0.0122663,0.0483272,0,0.0192878,0.061721,0.0425354,0.017519,0,0.0304069,0.0739151,0.0139011,0.02358,0.0314796,0.0402681,0.0305495,0.0194735,0,0.0430182,0.0425094,0.0254007,0.0253181,0.0114925,0.0357964,0.0201321,0.0369149,0.00992619,0.0200804,0.05007,0.0477631,0,0,0,0
295,0.016711,0.0572101,0.0316654,0,0.0283689,0.0507403,0.0229699,0,0.0429871,0.0617138,0.031779,0.0312869,0.0261816,0.0499294,0.0297468,0.0456665,0.0618968,0.0628375,0.0341942,0.0616211,0.0668229,0.0405449,0.038276,0.00795886,0.0354607,0.0145583,0.0123051,0.0481992,0,0.0184822,0.0614376,0.0424793,0.0173971,0,0.0303999,0.0739617,0.0147782,0.0236351,0.0310551,0.0401175,0.0304755,0.0191542,0,0.0430675,0.0420865,0.0247522,0.0253899,0.0115993,0.0351492,0.0200856,0.0369941,0.00984421,0.0201558,0.0501552,0.0477665,0,0,0,0
296,0.0165177,0.0572779,0.0322523,0,0.0274209,0.051034,0.0230166,0,0.042941,0.0607373,0.0297618,0.0318606,0.0241317,0.0501326,0.030077,0.0449933,0.0620147,0.0626574,0.0334656,0.0619013,0.067141,0.0402865,0.0386279,0.00829428,0.0353318,0.0144796,0.0123896,0.0430845,0,0.0191335,0.059777,0.0423678,0.017314,0,0.0303584,0.076106,0.0140658,0.0228897,0.031751,0.0401602,0.0304343,0.0213866,0.0253611,0.0415568,0.0422839,0.0255677,0.0231231,0.010946,0.0345308,0.0137442,0.0369606,0.00978178,0.0202416,0.0501282,0.0481053,0,0,0,0
297,0.0163956,0.0574343,0.0316893,0,0.0267404,0.0508344,0.0230777,0,0.0429014,0.0602688,0.0282076,0.0320778,0.0227107,0.0501734,0.0302129,0.0441421,0.0617206,0.0623345,0.0327892,0.0618403,0.0673279,0.0396631,0.0380963,0.00913496,0.0353382,0.0144467,0.0123872,0.0426998,0,0.0184517,0.0592333,0.0423184,0.0171645,0,0.0302583,0.0760525,0.0147038,0.0229258,0.031303,0.0397755,0.0302835,0.0211296,0.0252273,0.041328,0.0417448,0.025055,0.0231026,0.0111287,0.0338455,0.0139363,0.0370452,0.00978112,0.0202077,0.0502573,0.0484188,0,0,0,0
298,0.0162647,0.0575393,0.0304821,0,0.0267887,0.0506261,0.0230823,0,0.0428769,0.0599422,0.0266789,0.0321805,0.0217443,0.0501857,0.0304472,0.042835,0.0613106,0.0618321,0.0318127,0.0615141,0.0672003,0.0388365,0.0370155,0.00980766,0.0353705,0.0144308,0.0124064,0.0424482,0,0.0176697,0.0585807,0.0421636,0.0170227,0,0.0302033,0.0759566,0.015471,0.0223803,0.0310074,0.0394812,0.0301956,0.0207956,0.0252925,0.0412459,0.0410222,0.0245041,0.0230986,0.0113287,0.0331763,0.0143266,0.0372003,0.0097464,0.0202236,0.050304,0.0484791,0,0,0,0
299,0.0161727,0.0576122,0.0287951,0,0.0276129,0.050485,0.0230636,0,0.0427926,0.0596934,0.0255387,0.0322033,0.0215099,0.0503121,0.0306002,0.0412876,0.0609364,0.0613127,0.0308151,0.0610267,0.066846,0.0382293,0.0361257,0.0103597,0.0353667,0.0143764,0.012463,0.0421548,0,0.0168919,0.0580033,0.042014,0.0168274,0,0.0301825,0.0758334,0.0163404,0.0216348,0.030847,0.0390539,0.0301543,0.02034,0.0255023,0.0413399,0.0402886,0.0239362,0.0229574,0.0114262,0.0324505,0.0149793,0.0373688,0.00973229,0.0201776,0.0503459,0.0486586,0,0,0,0
300,0.0161695,0.0577188,0.0282474,0,0.028169,0.049783,0.0230635,0,0.0426779,0.0599966,0.0246715,0.0317684,0.0213597,0.0505901,0.0305896,0.0403209,0.0607092,0.0608415,0.030051,0.0608287,0.0666854,0.0378347,0.0360327,0.0108684,0.035486,0.0143835,0.0124408,0.0455922,0,0.0149775,0.0583562,0.0419003,0.0164046,0,0.03016,0.0736045,0.0186535,0.0228642,0.0291073,0.0382465,0.0299765,0.0169437,0,0.0432359,0.0387912,0.0221653,0.0251081,0.0126803,0.0316318,0.0196023,0.0377213,0.00974867,0.0199692,0.050456,0.0487656,0,0,0,0
301,0.0162162,0.0575307,0.0288946,0,0.0269113,0.0492772,0.0231475,0,0.0426487,0.0594386,0.0233543,0.0315952,0.0202394,0.0480444,0.0303001,0.0390385,0.0608633,0.0605191,0.0291243,0.0605776,0.0663232,0.0368556,0.0362716,0.0117278,0.0352416,0.0144424,0.012332,0.0406783,0,0.0154447,0.0600591,0.0421291,0.0168241,0,0.0304353,0.0748324,0.018427,0,0.0317783,0.0396337,0.0315271,0.017664,0.0270835,0.041426,0.0372669,0.0234494,0.0215061,0.0109412,0.030773,0.0167673,0.0369711,0.00957614,0.0206353,0.0510493,0.0483297,0,0,0,0
302,0.0154765,0.0575745,0.0290834,0,0.0259974,0.0492428,0.022952,0,0.0427366,0.0602741,0.0231579,0.0312959,0.019763,0.0516273,0.0315285,0.0382579,0.0604341,0.0595413,0.0280753,0.0609278,0.0664673,0.0363126,0.0368534,0.011978,0.0351723,0.0143139,0.0125958,0.0414996,0,0.0142429,0.0560823,0.0413277,0.0161515,0,0.0302006,0.0750923,0.0196236,0.0230269,0.0300015,0.0380676,0.0302802,0.0180834,0.0271476,0.0426459,0.0386774,0.0228402,0.0211161,0.0117002,0.0299127,0.0194802,0.0378364,0.00969774,0.0199183,0.0500576,0.0502204,0,0,0,0
303,0.0152407,0.0575405,0.0295407,0,0.0245602,0.0477048,0.0229821,0,0.0426879,0.0612371,0.0232051,0.0305484,0.0195589,0.0513124,0.0317985,0.037943,0.0605465,0.0590245,0.0276149,0.0608075,0.0661015,0.0353137,0.0372046,0.0128206,0.0349518,0.0143349,0.0125545,0.0433971,0,0.0127696,0.0565439,0.0413188,0.0158779,0,0.0302985,0.0722896,0.0213453,0.0226672,0.0280211,0.0380825,0.030139,0.0143385,0,0.0458069,0.0374948,0.0215083,0.0227817,0.0130518,0.0288079,0.0235278,0.0380002,0.00950417,0.0201019,0.050042,0.0503931,0,0,0,0
304,0.0149746,0.0572936,0.0285759,0,0.0239942,0.0473988,0.0230831,0,0.0428379,0.061115,0.0233185,0.0311382,0.0196751,0.0517049,0.0326253,0.0374405,0.0604882,0.0587478,0.0272788,0.0604163,0.0656308,0.0347917,0.0370643,0.013994,0.0343785,0.0141929,0.012828,0.0405099,0,0.0130669,0.0549108,0.0411993,0.0160297,0,0.0304933,0.0740144,0.0225074,0.021456,0.0294755,0.0388621,0.0304967,0.0167338,0.0291171,0.0445914,0.0382023,0.0225546,0.0194889,0.0121241,0.027781,0.025954,0.037631,0.00945261,0.0205444,0.0497379,0.0511516,0,0,0,0
305,0.0148202,0.0570858,0.028185,0,0.0238227,0.0465409,0.0232823,0,0.0430399,0.0612313,0.0231158,0.0316461,0.019793,0.0522903,0.0332113,0.0373604,0.060381,0.0585753,0.0269902,0.0600324,0.065238,0.0344486,0.0368198,0.0149998,0.0338895,0.014059,0.0130902,0.0399148,0,0.0126555,0.0541208,0.0411874,0.0163203,0,0.0307207,0.0735638,0.0237423,0.0213696,0.029093,0.0396388,0.0309998,0.0163474,0.0299036,0.045592,0.0384384,0.021913,0.0193824,0.0125615,0.0265631,0.0300587,0.0372432,0.00941623,0.0209981,0.0494988,0.0514344,0,0,0,0
306,0.0146879,0.0568454,0.0280965,0,0.0237458,0.0457148,0.0235432,0,0.0432286,0.0611969,0.0223878,0.0323019,0.0196273,0.0526617,0.0338181,0.0373124,0.0602033,0.0584406,0.0264906,0.0596035,0.0649063,0.0342684,0.0363973,0.0155578,0.0332969,0.013874,0.0134292,0.0384506,0,0.0123357,0.0533392,0.0411827,0.0168866,0,0.0309883,0.073271,0.0243879,0.0213385,0.0285421,0.0402076,0.0317023,0.0161938,0.030429,0.0466237,0.0388292,0.0208898,0.0198401,0.0130017,0.0253498,0.033878,0.0366506,0.00939251,0.02166,0.0491784,0.0514838,0,0,0,0
307,0.0145768,0.056601,0.0281796,0,0.0238067,0.0450004,0.0239288,0,0.0433382,0.0609536,0.0213416,0.0331278,0.0194422,0.0531419,0.0345578,0.037151,0.0600519,0.0584949,0.0259049,0.0592033,0.0646973,0.0341926,0.035921,0.0159893,0.032648,0.0137275,0.0137726,0.0360065,0,0.0124271,0.0527207,0.0412708,0.0176726,0,0.0313641,0.0731286,0.0245209,0.0207735,0.0278999,0.040735,0.0325619,0.0164336,0.0310287,0.0477649,0.0393371,0.0197124,0.0205908,0.0132203,0.0244667,0.0368356,0.0358908,0.00939961,0.0224208,0.0488399,0.0516572,0,0,0,0
308,0.0145277,0.0563449,0.028274,0,0.0240295,0.0446194,0.0243491,0,0.0434555,0.0605415,0.0203674,0.0340634,0.0195195,0.0538366,0.0353946,0.0368427,0.0598993,0.0586363,0.0254268,0.0589603,0.064654,0.034269,0.0355409,0.0163483,0.0320705,0.0135828,0.0141862,0.0328638,0,0.0130488,0.0522365,0.0413567,0.0185087,0,0.0317464,0.0730703,0.0245591,0.0203991,0.0271469,0.0412402,0.0332899,0.0171427,0.031551,0.0490467,0.0399218,0.0186983,0.0213465,0.0132265,0.0241547,0.0395784,0.0350603,0.00943976,0.0230905,0.0484793,0.051578,0,0,0,0
309,0.014577,0.056065,0.0280078,0,0.0242229,0.0445685,0.0247309,0,0.0435524,0.0601376,0.0197787,0.0349155,0.0198106,0.0545847,0.0363293,0.03635,0.0596445,0.0586404,0.0250087,0.0588408,0.0646815,0.0343469,0.035172,0.0164636,0.031513,0.0134648,0.0146117,0.0295492,0,0,0.0518047,0.0414414,0.0192922,0,0.0320519,0.0732764,0.0248506,0.0201328,0.0260812,0.0417411,0.0338747,0.0179162,0.0320719,0.0501964,0.0404339,0.0180916,0.0222125,0.0126,0.0242086,0.041639,0.0342916,0.00955132,0.0237198,0.0481168,0.0516448,0,0,0,0
310,0.014863,0.0557824,0.0276196,0,0.0244165,0.0450903,0.0250435,0,0.0436479,0.059808,0.0195888,0.0354,0.0201027,0.0550485,0.0370467,0.0356698,0.0592748,0.0584663,0.0247334,0.0587222,0.0646327,0.0342893,0.0348495,0.016491,0.0310947,0.0133827,0.0149767,0.0261743,0,0,0.0514103,0.0415455,0.0198813,0,0.0321139,0.0732097,0.0249926,0.0194493,0.0256316,0.0421885,0.0343394,0.0186109,0.0329505,0.0512969,0.0410525,0.0174337,0.022697,0.0124684,0.0239265,0.0437814,0.0337021,0.00952662,0.0242578,0.0478409,0.0516917,0,0,0,0
311,0.0152919,0.0555014,0.0275621,0,0.024542,0.0457539,0.025411,0,0.0436811,0.0595465,0.0196552,0.0355628,0.0201596,0.0553118,0.037679,0.0350273,0.0589122,0.0581883,0.0245866,0.0585471,0.0645104,0.0340752,0.0346601,0.0165241,0.0308314,0.013351,0.0152299,0.0221243,0,0,0.0509472,0.0415648,0.0202687,0,0.0320931,0.0732332,0.0256229,0.0182352,0.0254729,0.042649,0.0346565,0.0189551,0.0339413,0.0521517,0.0412857,0.0170793,0.0229027,0.0120354,0.0235631,0.0463839,0.0333251,0.00944861,0.024559,0.0476274,0.0516555,0,0,0,0
312,0.0155669,0.0552619,0.0279227,0,0.0244522,0.0464792,0.0257069,0,0.0436576,0.0592763,0.0199553,0.0353721,0.0200578,0.0553227,0.038074,0.0345623,0.0586515,0.0579168,0.0245852,0.0584079,0.0643949,0.0338763,0.0346447,0.0163071,0.0307929,0.0134724,0.0152221,0.0182779,0,0,0.0502744,0.0415126,0.0203819,0,0.0319955,0.0733442,0.0276235,0.0172248,0.0254144,0.04307,0.0347544,0.0190082,0.0349578,0.0528451,0.0411927,0.017455,0.0227152,0.0112671,0.0239022,0.0495622,0.0331972,0.00945622,0.0246587,0.0474031,0.0516834,0,0,0,0
313,0.0156544,0.0550704,0.0284841,0,0.0243478,0.0473597,0.0257319,0,0.0436179,0.0591852,0.0202025,0.0350168,0.0198799,0.0549983,0.0383392,0.0342014,0.0584145,0.0576689,0.0247333,0.0583984,0.0643482,0.0337743,0.0346161,0.0158335,0.0308818,0.0136808,0.0150707,0.0167093,0,0,0.0494308,0.0414566,0.0202581,0,0.0318643,0.073669,0.0310195,0.0165746,0.02536,0.0433222,0.0347663,0.0189284,0.0359594,0.0534818,0.0410386,0.0182025,0.0222825,0.0102552,0.0247729,0.0539916,0.0332723,0.00948563,0.0245064,0.0471373,0.0519342,0,0,0,0
314,0.0159057,0.0549294,0.02871,0,0.0243375,0.0480544,0.0258048,0,0.0435296,0.0588492,0.0203884,0.0354226,0.0194625,0.0524155,0.038359,0.0340344,0.0582773,0.0576903,0.0251443,0.0581697,0.0640955,0.0335771,0.0343164,0.0153526,0.0306817,0.0136407,0.0150704,0.0172301,0,0,0.0503663,0.0416893,0.0207494,0,0.0318517,0.0735886,0.0346598,0,0.026035,0.0434052,0.0354643,0.0191239,0.0376556,0.0541186,0.040202,0.0180929,0.0215913,0.00943781,0.0249849,0.0590951,0.0328735,0.00950229,0.0246169,0.0475882,0.0516262,0,0,0,0
315,0.0158345,0.0552509,0.0294955,0,0.0244896,0.049048,0.0252926,0,0.0433512,0.0593625,0.0204607,0.0341177,0.0198819,0.0533783,0.0378626,0.0340408,0.0580099,0.0572792,0.0251245,0.0582851,0.0642808,0.0336786,0.034381,0.0148115,0.0313467,0.0137655,0.0146957,0.0180276,0,0,0.0484106,0.0416226,0.0197107,0,0.0314085,0.0722575,0.0306536,0.017112,0.0236797,0.0433642,0.0342507,0.0186359,0,0.0574356,0.0410179,0,0.0227818,0.0102549,0.0273814,0.0645269,0.0339742,0.00952458,0.0237263,0.0472126,0.0520339,0,0,0,0
316,0.0159663,0.0551447,0.0295526,0,0.0246458,0.0506416,0.0252281,0,0.0435561,0.058813,0.0201664,0.0350023,0.019607,0.051294,0.0382041,0.0334276,0.0575803,0.0573542,0.025641,0.0578303,0.06394,0.0335869,0.0338318,0.0143336,0.0311237,0.0137353,0.014893,0.0221219,0,0.0216905,0.0482019,0.0417238,0.0202018,0,0.0317685,0.074238,0.0371057,0,0.0278377,0.0434734,0.0352435,0.0194865,0.0389672,0.0549822,0.0404485,0.0172608,0.0207116,0.0105397,0.0231059,0.0696403,0.0334421,0.00961043,0.0239741,0.0475342,0.0520858,0,0,0,0
317,0.0157851,0.0555072,0.0296252,0,0.0248276,0.0531541,0.0246042,0,0.0435001,0.058545,0.0200232,0.0338957,0.019457,0.0522911,0.0373069,0.0330586,0.0571623,0.0573148,0.0258478,0.0576403,0.0638398,0.0337082,0.0335511,0.0139766,0.031699,0.0139015,0.0144127,0.0241335,0,0.0224027,0.045602,0.0418316,0.0194471,0,0.031658,0.0752981,0.0388236,0.0144758,0.0278058,0.0440719,0.0345258,0,0.0385809,0.0555005,0.0418712,0.0177253,0.0198836,0.0103132,0.0228587,0.0734249,0.0342541,0.00960729,0.0232959,0.047259,0.0524619,0,0,0,0
318,0.015879,0.0553793,0.0302409,0,0.0249958,0.052927,0.0245184,0,0.0438165,0.0587096,0.0197798,0.0344062,0.0193712,0.0510836,0.0377486,0.032831,0.0565406,0.0572159,0.02614,0.057632,0.0638883,0.0338465,0.0334031,0.0133183,0.0313992,0.0139633,0.0145231,0.0258598,0,0.022408,0.0465085,0.0418838,0.0197925,0,0.0318334,0.0745505,0.0403671,0,0.0291919,0.043726,0.0350074,0.0199664,0.0404473,0.0559648,0.0409362,0.0176229,0.0194905,0.00992935,0.0224793,0.0762286,0.0338029,0.00959779,0.0236393,0.0476549,0.0525368,0,0,0,0
319,0.015643,0.0554873,0.0308934,0,0.0250812,0.054191,0.0242394,0,0.0440268,0.0588885,0.0195296,0.033632,0.0193696,0.0523061,0.0378102,0.0325992,0.0558784,0.057047,0.0262887,0.0576786,0.0640119,0.033962,0.0333237,0.0127575,0.0316329,0.0141556,0.0143191,0.0271831,0,0.0227839,0.0450036,0.0416916,0.0192306,0,0.0316513,0.0752069,0.0410328,0.0122401,0.0296618,0.0437703,0.0342758,0.0197679,0.0402577,0.0560045,0.0413164,0.0179189,0.0190886,0.00959191,0.0226525,0.0788995,0.0343226,0.00956747,0.0232027,0.0473422,0.0530048,0,0,0,0
320,0.0154517,0.0554086,0.0299564,0,0.0247435,0.055341,0.0249438,0,0.0439559,0.0580925,0.019079,0.0324916,0.0195031,0.0496513,0.0369792,0.0310779,0.0552285,0.0567319,0.0257781,0.0579537,0.0642962,0.0343988,0.033548,0.0124977,0.0306088,0.0150176,0.0141548,0.0216055,0,0.0281464,0.0440561,0.0426912,0.0189473,0,0.0325366,0.0745868,0.0480059,0,0.0304983,0.0453796,0.0356721,0.0204598,0.0423705,0.05812,0.0420795,0.0146949,0.0244044,0.0138748,0.0200488,0.069199,0.0341664,0.00932872,0.0235632,0.0478154,0.0520925,0,0,0,0
321,0.0154861,0.0553457,0.0302321,0,0.0247739,0.0560302,0.024894,0,0.044143,0.0579779,0.0188665,0.0319959,0.0194181,0.0498312,0.0370673,0.0295551,0.0547012,0.0566695,0.0259259,0.0579363,0.0642539,0.0345292,0.0334366,0.0120879,0.0304462,0.0150333,0.0142959,0.0218274,0,0.0288882,0.0437014,0.0426382,0.0190954,0,0.0326949,0.0744399,0.0486575,0,0.0308563,0.0457605,0.0356248,0.0207182,0.0428402,0.0585003,0.0422189,0.0146546,0.0243936,0.0140257,0.0200182,0.070439,0.0340824,0.00933161,0.023503,0.0478554,0.0520549,0,0,0,0
322,0.0156753,0.0552716,0.0305287,0,0.0245313,0.0564079,0.0246737,0,0.0442862,0.0581534,0.0184306,0.0311424,0.0194982,0.049744,0.0371311,0.0287154,0.0539868,0.0565861,0.0263517,0.0580638,0.0643914,0.0347842,0.0334596,0.0117035,0.0305031,0.0149218,0.0144089,0.0196172,0,0,0.0442014,0.0422976,0.0194079,0,0.0325976,0.0740683,0.0531888,0,0.0300806,0.0458521,0.035422,0.0211982,0.0429906,0.0589571,0.0425377,0.016266,0.0248499,0.0149783,0.0226647,0.0674184,0.0339001,0.00931423,0.023481,0.0478795,0.0519195,0,0,0,0
323,0.0157651,0.0551939,0.029965,0,0.0245365,0.0577008,0.0245294,0,0.0442429,0.0569829,0.019034,0.0302259,0.0192504,0.0487552,0.036636,0.0282601,0.053758,0.0567678,0.0265511,0.0576876,0.0641217,0.0345695,0.033159,0.0116386,0.0303706,0.0148508,0.0145332,0.0218671,0,0.02905,0.0434812,0.0424542,0.0194378,0,0.032387,0.0737419,0.0495607,0,0.0301881,0.047079,0.0356936,0,0.0438094,0.0595911,0.043164,0.0145909,0.0230335,0.013821,0.0205237,0.0716315,0.0337272,0.00957778,0.0233784,0.0479666,0.0514349,0,0,0,0
