Timestep,C7,CLAV,L5FT,L5HD,LASI,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x55,x56,x57,x58,LANK
306,0.0167504,0.0601559,0,0,0.0526326,0.0213186,0,0.0466393,0.0584802,0.0411237,0.0305979,0.0217006,0.0504787,0.0286956,0.0446698,0.0642684,0.0656663,0.0345152,0.0597024,0.0656992,0.0378755,0.0346452,0.0150563,0.0347144,0.014355,0.0126036,0.0309431,0,0.0222972,0.0552005,0.0432199,0.0174114,0,0.0285251,0.0777569,0.00923353,0.0215299,0.0361446,0.0427467,0.0303136,0.0223806,0.0287806,0.0448363,0.0460282,0.0282357,0.0257977,0.0105616,0.0384,0.00946432,0.0373763,0.00927872,0.0182973,0.054448,0.0462054,0,0,0,0,0.0246993
307,0.016567,0.0600599,0.0312699,0,0.05183,0.0215905,0,0.0464978,0.0588425,0.0354933,0.0304237,0.0235454,0.0503824,0.0288638,0.0452185,0.0640814,0.0651327,0.0345541,0.0611181,0.0661033,0.0400633,0.0373157,0.0118084,0.034627,0.0142439,0.012893,0.0311875,0,0.0217144,0.055304,0.0434626,0.0173123,0,0.0286856,0.0779159,0.00983168,0.0219747,0.0356332,0.0434385,0.0301045,0.0222091,0.0289307,0.0447405,0.0458579,0.0280203,0.0257745,0.010851,0.0383211,0.00998539,0.0371813,0.00934426,0.0182845,0.0541447,0.0467065,0,0,0,0,0.0244596
308,0.0168139,0.0598231,0.0296914,0,0.0510565,0.02206,0,0.0454942,0.0588647,0.0338773,0.0308977,0.0255047,0.0511614,0.0290236,0.0466368,0.0650835,0.0653578,0.0349961,0.0598725,0.0646136,0.0395213,0.036572,0.00960555,0.0348177,0.0146409,0.0135794,0.0344719,0,0.0217317,0.0554536,0.04391,0.0171023,0,0.0284651,0.0774158,0.0100395,0.0219076,0.0341222,0.0440126,0.029564,0.0214269,0.0302964,0.0454422,0.0455975,0.0261193,0.0276927,0.0114275,0.0365488,0.0109922,0.037429,0.00972447,0.018222,0.0535246,0.0471996,0,0,0,0,0.0261633
309,0.0168905,0.0598223,0.0290852,0,0.0507197,0.0219615,0,0.0448904,0.0585331,0.0327822,0.0314704,0.0243575,0.0512855,0.0292872,0.0469322,0.0659558,0.065508,0.0351187,0.060259,0.0647581,0.039736,0.0374869,0.00966665,0.0346131,0.0143903,0.0134996,0.0343707,0,0.0211942,0.0555883,0.0438609,0.0171192,0,0.0284719,0.0773386,0.0108586,0.0215271,0.0336837,0.0437514,0.0292732,0.0212544,0.0303981,0.0454212,0.0454418,0.0256089,0.0276012,0.0114364,0.0360722,0.011443,0.0374321,0.00976772,0.018205,0.0534326,0.0474027,0,0,0,0,0.026151
310,0.0171293,0.0598597,0.0309133,0,0.0500172,0.0221502,0,0.0443238,0.0583189,0.031002,0.0316999,0.0218309,0.05146,0.0295831,0.0470579,0.0672152,0.0655827,0.0349713,0.0611177,0.0653659,0.0399007,0.0388586,0.00857951,0.0343961,0.0145656,0.0130505,0.0340999,0,0.0207274,0.0555724,0.0436765,0.0171186,0,0.0285181,0.0771543,0.0116997,0.0214497,0.0333857,0.0434384,0.0290214,0.0208238,0.0305972,0.0453698,0.044926,0.0252549,0.0275627,0.011375,0.0354682,0.0119096,0.0374895,0.00980843,0.0182529,0.0534104,0.0472563,0,0,0,0,0.0253647
311,0.0170905,0.0599228,0.029595,0,0.0499474,0.0222659,0,0.044186,0.0579958,0.0302816,0.0322167,0.0211133,0.0516892,0.0297383,0.047027,0.0677859,0.0656454,0.034788,0.0613618,0.0655573,0.039763,0.039227,0.00923304,0.0343224,0.0143499,0.0130981,0.0338905,0,0.0201423,0.0553981,0.0435937,0.0170214,0,0.0284952,0.0771673,0.0125125,0.0216949,0.0329735,0.0433246,0.0288347,0.0206745,0.0305745,0.0454348,0.0446597,0.0249254,0.0274103,0.0113844,0.034792,0.012691,0.0375493,0.00972851,0.0183348,0.0534571,0.0472677,0,0,0,0,0.0253439
312,0.0168887,0.0600158,0.0281305,0,0.0499399,0.0224465,0,0.0441042,0.0577329,0.0291551,0.0325983,0.0203022,0.0518023,0.0298534,0.0466099,0.0677904,0.0654121,0.0343474,0.0613924,0.0657031,0.0392595,0.0388656,0.00973854,0.0343081,0.014258,0.0130187,0.0337504,0,0.0195298,0.0550311,0.0436397,0.0169171,0,0.0283895,0.0772212,0.0132746,0.0217183,0.0327339,0.0431592,0.0287209,0.0204082,0.0305516,0.0454154,0.0443346,0.0244091,0.0272331,0.0114303,0.0341802,0.0135901,0.0376521,0.00970258,0.0182991,0.0535692,0.0470791,0,0,0,0,0.0246373
313,0.0166608,0.0600595,0.0263957,0,0.050075,0.0226145,0,0.0440512,0.0574613,0.0276415,0.0328293,0.0199422,0.0523009,0.029982,0.0459434,0.0673179,0.065044,0.0336755,0.0609128,0.0654465,0.0384972,0.0378078,0.0107435,0.0342676,0.0142475,0.0129385,0.0336305,0,0.0188313,0.0545215,0.0436267,0.0168484,0,0.0283969,0.0772974,0.0139536,0.0216659,0.032638,0.0430203,0.0286901,0.0200641,0.0305361,0.0453583,0.0439097,0.0239191,0.0270785,0.0114771,0.0335897,0.01458,0.0377602,0.00976107,0.0182648,0.0536948,0.0468435,0,0,0,0,0.0239791
314,0.0164681,0.0601355,0.0252029,0,0.0502717,0.0227564,0,0.0439532,0.0572458,0.0261665,0.0330143,0.0200054,0.052662,0.030154,0.0451145,0.0668703,0.0646782,0.0329467,0.0602363,0.0650219,0.0377934,0.0366917,0.0118549,0.0341988,0.0142441,0.0128598,0.03352,0,0.018077,0.053858,0.0434739,0.0165822,0,0.0284103,0.0774131,0.0146834,0.021851,0.0326134,0.0426184,0.0286972,0.0196899,0.0305374,0.0453868,0.0434125,0.0237438,0.0268835,0.0115665,0.0329487,0.015754,0.0379215,0.00971635,0.0183204,0.053788,0.0468667,0,0,0,0,0.023923
315,0.0163231,0.0602369,0.0249189,0,0.0504883,0.0228392,0,0.0439043,0.0570652,0.0251125,0.0331472,0.0199307,0.0529496,0.0303113,0.044242,0.0666108,0.0643226,0.0322501,0.0599696,0.0648911,0.0374883,0.0362118,0.0122449,0.0340956,0.0143327,0.0127665,0.0334975,0,0.0172973,0.0530864,0.0432422,0.0162857,0,0.0283505,0.0775087,0.0155465,0.0222954,0.0325243,0.0421346,0.0286984,0.0192047,0.0306173,0.0455951,0.042786,0.0235249,0.026621,0.0116888,0.0322791,0.0174104,0.0380767,0.00966636,0.0183129,0.0538357,0.0472884,0,0,0,0,0.0241186
316,0.0159614,0.0602258,0.0281981,0,0.0499568,0.0228262,0,0.0439551,0.0574534,0.0231629,0.0325302,0.0189739,0.0532451,0.0306268,0.0428538,0.0669757,0.0636951,0.0310704,0.0607149,0.0654095,0.0373245,0.0373633,0.0104941,0.0338937,0.014538,0.0126868,0.0331857,0,0.0165412,0.0523812,0.0429494,0.01611,0,0.0282736,0.0774099,0.0163547,0.0223919,0.0323254,0.0418384,0.0289138,0.0182274,0.0308809,0.0459454,0.0419387,0.0225681,0.0260903,0.0118239,0.031696,0.0195211,0.0381396,0.00960315,0.0183525,0.0538352,0.0480507,0,0,0,0,0.0230196
317,0.0155854,0.060244,0.0269962,0,0.0504125,0.0229379,0,0.0439499,0.0572646,0.0235993,0.0329359,0.0186638,0.0536282,0.0309483,0.0423069,0.0661389,0.0630906,0.0303888,0.0608141,0.0655233,0.037323,0.037344,0.0119785,0.0337925,0.0144282,0.0127426,0.0332383,0,0.0158289,0.0517144,0.0426943,0.0158716,0,0.0282668,0.077478,0.0170207,0.0224607,0.031875,0.0417165,0.028973,0.0176492,0.0311376,0.0465369,0.0415151,0.0216849,0.025331,0.0119558,0.0309501,0.0219605,0.0383332,0.00987753,0.0182054,0.053958,0.0481279,0,0,0,0,0.0234232
318,0.0151193,0.0602499,0.03376,0,0.0489047,0.022937,0,0.0441071,0.0585342,0.0216273,0.0313494,0.0191087,0.0528859,0.03154,0.0409022,0.0670145,0.0621942,0.0285852,0.0614488,0.0654591,0.0362356,0.0393769,0.0118643,0.0333866,0.0144006,0.0129577,0.0330268,0,0.0151998,0.0511534,0.0426547,0.0157731,0,0.0284088,0.0769475,0.0180868,0.0216431,0.031754,0.0419202,0.0293566,0.0167839,0.0318053,0.0471152,0.0408025,0.0214285,0.0243939,0.0118853,0.0299976,0.0248637,0.0382058,0.00984349,0.0185782,0.0539345,0.0489292,0,0,0,0,0.0210248
319,0.0147117,0.0601541,0.0363182,0,0.0481564,0.0230112,0,0.0441986,0.0592339,0.0215993,0.0306703,0.0201705,0.0523581,0.0320135,0.0407196,0.0669716,0.061649,0.0276196,0.0609709,0.0648302,0.0351456,0.0394316,0.0131518,0.0330745,0.0142464,0.0131546,0.0334455,0,0.0146752,0.050365,0.0424333,0.0156692,0,0.0287784,0.0764382,0.0192681,0.0215474,0.0315729,0.0423585,0.029738,0.0164643,0.0324991,0.0478675,0.0403135,0.0214856,0.0233042,0.0118534,0.0287927,0.0282068,0.0381232,0.00982894,0.0188824,0.0537944,0.0497063,0,0,0,0,0.0202885
320,0.0142296,0.0605514,0.0287529,0,0.048414,0.0226717,0,0.0439258,0.057564,0.0228135,0.0324342,0.0195069,0.0536085,0.0299805,0.0394409,0.0636522,0.0604791,0.0275452,0.0609806,0.0654357,0.0364363,0.0379154,0.012994,0.0339686,0.0145685,0.0126597,0.0347413,0,0.0137587,0.0478452,0.042713,0.0150735,0,0.0288568,0.0772007,0.0213835,0.0233195,0.0308921,0,0.0299017,0.0178003,0.0331466,0.0492622,0.0409968,0.0209508,0.0224373,0.0121548,0.0274423,0.0315764,0.0388822,0.00964428,0.0187669,0.053188,0.0497088,0,0,0,0,0.0222557
321,0.0142524,0.0602276,0.0366639,0,0.0457864,0.0226579,0,0.0441476,0.058893,0.021363,0.0306335,0.021668,0.0535615,0.0305834,0.0389871,0.066945,0.0603442,0.0257284,0.0604649,0.0645032,0.0343696,0.0389262,0.0135901,0.0332454,0.0142425,0.0131172,0.0342437,0,0.0133179,0.047063,0.0426532,0.0158723,0,0.0291512,0.0762536,0.0228509,0.0218957,0.0302229,0,0.0311561,0.017469,0.0340458,0.0504408,0.0413753,0.0207295,0.0216137,0.0124288,0.0263931,0.035635,0.0380634,0.00981983,0.0190778,0.0527298,0.0502824,0,0,0,0,0.0196733
322,0.0140003,0.060068,0.0365688,0,0.0446554,0.0230894,0,0.0441846,0.0589745,0.0212537,0.0311618,0.0211529,0.0545373,0.0311504,0.0393006,0.0666343,0.060403,0.0253946,0.0600007,0.0640643,0.0340111,0.0384856,0.0135598,0.0326409,0.0143288,0.0130246,0.03319,0,0.0127939,0.0460608,0.0426137,0.0156411,0,0.029538,0.0757488,0.024099,0.0210893,0.0293139,0,0.031515,0.0178373,0.0349897,0.0518141,0.0421343,0.0200415,0.0213749,0.0127434,0.0252035,0.0390155,0.0377449,0.00931216,0.0201878,0.0523831,0.0506662,0,0,0,0,0.0195318
323,0.0123285,0.061392,0.0362831,0,0.0396907,0.0227817,0,0.0438914,0.0583083,0.0213469,0.0373535,0.0195724,0,0.0307684,0.040197,0.0666444,0.0613408,0.0262185,0.0588681,0.0629432,0.0331837,0.0376255,0.0137346,0.0342074,0.0147765,0.0123935,0.0308938,0,0.0129967,0.0425545,0.0419013,0.0136918,0,0.028561,0.0761802,0.0239937,0.0137329,0.0297887,0,0.0273813,0.0176864,0.0353719,0.0519302,0.0416865,0.0193598,0.021763,0.0125493,0.024426,0.0409499,0.0409954,0.00989215,0.0177945,0.0501989,0.0534066,0,0,0,0,0.0193747
324,0.0136243,0.0596581,0.0292093,0,0.0448302,0.0238192,0,0.0442758,0.0576602,0.0212785,0.034621,0.0187666,0.0562167,0.0327271,0.0396317,0.0625914,0.0604645,0.0265086,0.0597807,0.0644765,0.0354302,0.0368664,0.0122375,0.0313713,0.0140945,0.0136546,0.0272774,0,0.0135312,0.0460721,0.0428382,0.0169564,0,0.0296498,0.0747082,0.0249551,0.0202773,0.0264908,0,0.0324934,0.0207072,0.0371315,0.0552913,0.0445167,0.0176221,0.0222816,0.0132343,0.0231902,0.0439752,0.0366349,0.00960208,0.02104,0.0519902,0.0502361,0,0,0,0,0.0215451
325,0.0125312,0.0608896,0.0363941,0,0.0389718,0.0233003,0,0.0439584,0.0569634,0.0202112,0.0396378,0.0191804,0,0.032491,0.0403083,0.0658831,0.0616615,0.0258812,0.058428,0.0628357,0.0332834,0.0367678,0.0139398,0.0327432,0.0141962,0.0133718,0.0243093,0,0.0142142,0.0426545,0.0422465,0.0146855,0,0.0287825,0.0752062,0.0244514,0.0121612,0.0281858,0,0.0285622,0.0198559,0.0381134,0.0554042,0.0435994,0.0161726,0.0237129,0.0129877,0.0222204,0.0441704,0.039493,0.00975478,0.0191849,0.0493904,0.0538113,0,0,0,0,0.0198978
326,0.0142655,0.0590318,0.0295346,0,0.0451555,0.0250696,0,0.0443655,0.0561844,0.0200303,0.0366557,0.0192713,0.0584223,0.0348509,0.0387926,0.0619095,0.0600991,0.0257005,0.0597682,0.0646815,0.0356745,0.0363314,0.0123002,0.0298206,0.0138277,0.0145851,0.0208582,0,0.0150037,0.0447181,0.042896,0.018542,0,0.0299852,0.0739087,0.0247865,0.0181923,0.0258791,0,0.0337873,0.0223758,0.041372,0.0592367,0.0463974,0.0142294,0.0259137,0.0141613,0.0209664,0.0445668,0.0351406,0.00974294,0.022092,0.0512035,0.0508143,0,0,0,0,0.021891
327,0.0146099,0.058721,0.0298169,0,0.0456728,0.0252481,0,0.0444622,0.0559029,0.0197812,0.0370407,0.0194678,0.058777,0.0353724,0.0381464,0.0616465,0.059812,0.0254398,0.0596778,0.0646753,0.0355845,0.0361521,0.012413,0.0295089,0.0135352,0.0150175,0.0174389,0,0.0164951,0.0443397,0.042977,0.0185241,0,0.03023,0.0736802,0.0243288,0.0167302,0.0252518,0,0.0340031,0.0234699,0.042675,0.0606738,0.0472655,0.0138302,0.026588,0.0141074,0.0208511,0.0464121,0.0348242,0.00951341,0.0228041,0.0508408,0.0511289,0,0,0,0,0.021926
328,0.0147824,0.0585347,0.0300842,0,0.0465477,0.025588,0,0.0445009,0.055952,0.0197218,0.0370998,0.0195088,0.059289,0.0357728,0.0373274,0.0614733,0.0595237,0.0253304,0.0595455,0.0646268,0.0354635,0.0358996,0.0125405,0.0292893,0.0134658,0.0152323,0.015954,0,0.018774,0.0436873,0.0431979,0.0186599,0,0.0301973,0.0736317,0.0254543,0.0158398,0.0246001,0,0.0342226,0.0242536,0.0437558,0.0617379,0.047754,0.0138424,0.0268369,0.0135477,0.0211677,0.0506556,0.034629,0.0094525,0.022953,0.0505092,0.0514558,0,0,0,0,0.0220364
329,0.0148025,0.0583927,0.0301676,0,0.0479321,0.0259046,0,0.04469,0.0558414,0.0197802,0.0371776,0.0193076,0.0593052,0.036136,0.0365167,0.0611693,0.0593095,0.0254573,0.0594041,0.0645457,0.0353526,0.0355074,0.0122986,0.0291011,0.0134875,0.0154111,0.0177334,0,0.0211075,0.0428996,0.0434436,0.019073,0,0.0300168,0.0737883,0.0282372,0.0151616,0.0240288,0,0.034448,0.0244612,0.0446742,0.0625314,0.0479366,0.0142544,0.0267433,0.0128297,0.0217123,0.0573026,0.0344635,0.00948709,0.0227765,0.050252,0.0518472,0,0,0,0,0.0222378
330,0.0150821,0.0582909,0.0307952,0,0.0492625,0.0257509,0,0.0444842,0.055737,0.0198595,0.0371729,0.0191929,0.0589081,0.036158,0.0360984,0.0608165,0.059153,0.0255911,0.0593218,0.0644598,0.0352709,0.0354662,0.0121986,0.0291487,0.0133807,0.0153828,0.0207124,0,0.0221908,0.0418066,0.0433676,0.0188667,0,0.0299714,0.074,0.0306378,0.0149049,0.0241346,0,0.0343824,0.0243473,0.0453484,0.0630556,0.0478615,0.0144917,0.0265342,0.012557,0.0218105,0.0645099,0.034625,0.0095477,0.0227146,0.0500017,0.0521977,0,0,0,0,0.022308
331,0.015588,0.0584292,0.030412,0,0.0510647,0.025909,0,0.0439527,0.0557158,0.019388,0.0364541,0.019569,0.0576868,0.0354993,0.0352686,0.0598494,0.0586601,0.0253136,0.0597627,0.0649082,0.03581,0.0358413,0.0124478,0.0289026,0.0140397,0.0151037,0.0186734,0,0.0254695,0.0398298,0.0438785,0.0181405,0,0.0303536,0.0741162,0.0371568,0.0154215,0.0261102,0,0.034681,0.0245172,0.0470249,0.0649119,0.0485229,0.0129275,0.0315271,0.0161915,0.0183554,0.0606935,0.0350504,0.0093972,0.0225917,0.0499579,0.0525803,0,0,0,0,0.0218706
332,0.0157541,0.0585995,0.030973,0,0.0523349,0.0256358,0,0.0438167,0.0558213,0.0193289,0.0361817,0.0196489,0.0571289,0.0351708,0.0347916,0.0594306,0.0584385,0.0254316,0.0597296,0.0649389,0.0359164,0.0358566,0.0121937,0.0290742,0.014262,0.0148001,0.0207098,0,0.0259324,0.038828,0.0440591,0.0177366,0,0.0303243,0.0745143,0.0396543,0.0154189,0.0272785,0,0.0345462,0.0245878,0.0475306,0.0654034,0.0485703,0.0132896,0.0317143,0.0167263,0.0180597,0.0648461,0.035424,0.00950758,0.0222871,0.0500149,0.0531239,0,0,0,0,0.0218206
333,0.0159784,0.0586789,0.0312286,0,0.0537573,0.0249971,0,0.044045,0.0558344,0.0191707,0.0359988,0.0196736,0.0566764,0.0347788,0.034325,0.059176,0.0582979,0.0257284,0.0595929,0.0648849,0.036024,0.0356358,0.0118193,0.029252,0.0140325,0.0150738,0.0209203,0,0,0.038059,0.0442022,0.0169704,0,0.0304532,0.0751666,0.0437598,0.0151157,0.0280715,0,0.0343514,0.0246099,0.0477106,0.0658014,0.0486798,0.0150426,0.0319687,0.0172458,0.0199353,0.0657167,0.0358445,0.00918854,0.0225895,0.0501033,0.0533956,0,0,0,0,0.0220464
334,0.015837,0.0588465,0.0318142,0,0.0549797,0.0250622,0,0.0437734,0.0556771,0.0189211,0.0356548,0.0197085,0.0563079,0.034383,0.0337764,0.0587994,0.0581619,0.0258115,0.0595356,0.0648986,0.0361091,0.035483,0.011698,0.0292827,0.0144345,0.0144795,0.0229673,0,0.0269625,0.0372125,0.0443139,0.0167072,0,0.0305277,0.0753886,0.0427173,0.0148867,0.0297019,0,0.034415,0.02472,0.0484245,0.0662416,0.0487023,0.0140708,0.0311434,0.0172771,0.0185589,0.0705649,0.036262,0.00932906,0.0221985,0.0503115,0.0534946,0,0,0,0,0.0219106
335,0.0156571,0.0589279,0.0322257,0,0.0561305,0.0247628,0,0.0438753,0.0555669,0.0185812,0.0353753,0.0197576,0.0558591,0.0340092,0.03324,0.0579817,0.0580327,0.0259606,0.0594178,0.0648572,0.0362028,0.0353003,0.0113515,0.0293386,0.0145269,0.0143679,0.0235776,0,0.0276066,0.0365597,0.0444962,0.0163635,0,0.0306489,0.0757804,0.0432923,0.0147526,0.0308339,0,0.034383,0.0249086,0.0488143,0.0665887,0.0487513,0.0147335,0.0307569,0.0173913,0.0190552,0.0721632,0.0365571,0.00926806,0.0220734,0.0504903,0.0536978,0,0,0,0,0.0219507
336,0.0154047,0.0589193,0.0325955,0,0.0571665,0.024551,0,0.0441383,0.0554426,0.0183905,0.0351548,0.0198948,0.0553577,0.0337033,0.0325879,0.0573057,0.0578756,0.0260683,0.0593084,0.0648168,0.0362565,0.0351997,0.0110187,0.0293808,0.0145998,0.014387,0.0239871,0,0.0281073,0.0359577,0.0445124,0.0161294,0,0.0307302,0.0761779,0.0434132,0.0150162,0.03181,0,0.0343194,0.0250776,0.049038,0.0668376,0.0489105,0.0153262,0.0304451,0.0172665,0.0196453,0.0731776,0.0367326,0.00923184,0.0219284,0.0505171,0.0534513,0,0,0,0,0.0219756
337,0.0156416,0.0589851,0.032915,0,0.0580441,0.0244273,0,0.0444016,0.0552884,0.0183487,0.0348647,0.0199986,0.0550159,0.0334558,0.0319355,0.0568692,0.0576884,0.0262598,0.0592705,0.0647733,0.0363082,0.0351321,0.0107575,0.0293553,0.0145954,0.0144765,0.0241699,0,0.0283145,0.0354894,0.0443114,0.0160361,0,0.0307172,0.0764887,0.0432347,0.0152689,0.0324071,0,0.0342411,0.025171,0.0491952,0.0670012,0.0490286,0.0157225,0.030212,0.0171945,0.0202613,0.0737139,0.0367478,0.00921377,0.02189,0.0505889,0.0535428,0,0,0,0,0.0220194
338,0.0155122,0.058943,0.0330126,0,0.0589131,0.0237126,0,0.0448921,0.0551173,0.0184652,0.0346917,0.0199897,0.0546766,0.033238,0.0313617,0.0563131,0.0576958,0.0264447,0.0590866,0.0645797,0.0363134,0.0347294,0.0104645,0.0293816,0.0143867,0.015054,0.0241759,0,0.028308,0.0351775,0.0444466,0.016303,0,0.03069,0.0766664,0.0430362,0.0152539,0.0324717,0,0.0342909,0.0253534,0.0494069,0.0671843,0.0491168,0.0160439,0.0299505,0.0171036,0.020864,0.0739177,0.0365629,0.00943219,0.0215968,0.0506781,0.0536374,0,0,0,0,0.0222224
339,0.0152104,0.058869,0.0331947,0,0.0596172,0.0237573,0,0.0450465,0.055012,0.0183461,0.0344561,0.0200166,0.0545844,0.0332374,0.0308775,0.0556844,0.0576976,0.0263756,0.0588982,0.0644323,0.0363578,0.0342626,0.0102223,0.0292388,0.0144931,0.0151215,0.0241098,0,0.0285246,0.0350752,0.0444999,0.0164581,0,0.0306847,0.0765468,0.0428354,0.0150041,0.0324766,0,0.034265,0.0254973,0.0496741,0.0673329,0.0490301,0.0162935,0.0295539,0.0168044,0.021391,0.0738223,0.0364967,0.00948317,0.0216386,0.0507608,0.0535633,0,0,0,0,0.0222579
340,0.015415,0.0587753,0.0335173,0,0.0603455,0.0238716,0,0.045092,0.0548575,0.0182322,0.0342931,0.0200947,0.0545724,0.0332772,0.0304435,0.055311,0.0576314,0.0261995,0.0586988,0.0642865,0.0363641,0.0340846,0.01017,0.0290404,0.0145099,0.0152,0.0240361,0,0.0285391,0.0350956,0.0442424,0.0166514,0,0.0306875,0.076239,0.0425044,0.014997,0.0324203,0,0.0342556,0.0255438,0.0499533,0.0674157,0.0488542,0.0166276,0.0292156,0.016547,0.0217914,0.0734544,0.0363934,0.00948144,0.0216609,0.0507843,0.0534681,0,0,0,0,0.0222495
341,0.0155258,0.0586143,0.0338948,0,0.0610528,0.0241128,0,0.0450287,0.0549129,0.018347,0.0339808,0.0201605,0.0545908,0.033346,0.0297818,0.0548206,0.0575841,0.0266739,0.0585831,0.0641672,0.03636,0.0340709,0.0102475,0.028826,0.0145118,0.0152435,0.0238258,0,0.0283851,0.0351319,0.044114,0.0168991,0,0.0307146,0.0762518,0.0420708,0.0151464,0.032551,0,0.0342687,0.0255184,0.0502751,0.0674535,0.0486741,0.0169613,0.0288996,0.0161392,0.0220322,0.0728918,0.0362182,0.00947581,0.021722,0.0507806,0.0534122,0,0,0,0,0.0221845
342,0.015389,0.0585204,0.0344722,0,0.061522,0.0248887,0,0.0447637,0.0549663,0.0182537,0.0336363,0.0203509,0.0545629,0.0334458,0.0290106,0.0542431,0.0575246,0.0268125,0.0585696,0.0641137,0.0364384,0.0340975,0.0103475,0.0285628,0.0144909,0.0150267,0.0236169,0,0.0281744,0.0353588,0.0440729,0.0167767,0,0.030749,0.0763691,0.0417626,0.0150279,0.0328198,0,0.0340408,0.0256498,0.0507129,0.0674719,0.0484603,0.0172107,0.0286325,0.0156272,0.0221846,0.0723712,0.0361121,0.00917657,0.0220832,0.0509007,0.0532996,0,0,0,0,0.0219517
343,0.0153162,0.0586132,0.0347828,0,0.0618626,0.0248604,0,0.0446621,0.0550175,0.0183583,0.0327326,0.020526,0.0539097,0.0327655,0.0287934,0.0538438,0.0576305,0.0268966,0.0585004,0.064036,0.0364833,0.0340275,0.0104275,0.0288404,0.0143912,0.0150081,0.0249176,0,0.0292935,0.0360829,0.0442937,0.0169518,0,0.0304635,0.0769552,0.0450511,0.0152864,0.0300468,0,0.0338694,0.0272424,0.0484566,0.0658612,0.0485583,0.0173391,0.0252594,0.0133894,0.0226945,0.0753074,0.0360971,0.00946622,0.0214919,0.0513543,0.0523874,0,0,0,0,0.021951
344,0.0152429,0.0582188,0.0348002,0,0.0629444,0.0252469,0,0.0446915,0.0550324,0.0184231,0.0329711,0.0207843,0.0543909,0.0335719,0.0282669,0.05333,0.0578266,0.0271795,0.0582931,0.0638338,0.036462,0.0337927,0.0104023,0.0284386,0.0143692,0.01523,0.0236065,0,0.0277775,0.035715,0.0439334,0.0170398,0,0.0305174,0.0768351,0.0413475,0.0151517,0.0334802,0,0.033997,0.0264427,0.0518675,0.0675382,0.0477129,0.0178129,0.0284499,0.0149681,0.0223446,0.0715495,0.0357493,0.00933755,0.0219163,0.0510654,0.0529855,0,0,0,0,0.0219886
345,0.0154394,0.0582175,0.0349193,0,0.0637069,0.0254318,0,0.0445033,0.0551295,0.0187751,0.0325484,0.0209696,0.0541724,0.0336229,0.0279383,0.0529666,0.057879,0.0274391,0.05821,0.0637374,0.0365134,0.033649,0.0104891,0.0282174,0.0143337,0.0151278,0.0238653,0,0.0279616,0.0357523,0.0439732,0.0170232,0,0.030514,0.0771027,0.0412544,0.0155939,0.0337442,0,0.0338357,0.0262451,0.0526167,0.0675728,0.0473066,0.0179033,0.0284149,0.0148503,0.0223259,0.0715988,0.035791,0.009293,0.0218914,0.0511951,0.0528985,0,0,0,0,0.0219844
346,0.015129,0.0582791,0.0349871,0,0.0644598,0.0255661,0,0.0443437,0.0552666,0.0190836,0.0322864,0.0211803,0.0538742,0.0337312,0.0276593,0.0526369,0.0578404,0.0276637,0.058149,0.0636207,0.0365745,0.033578,0.0105694,0.0280806,0.0143121,0.0150572,0.0240542,0,0.0280524,0.0357661,0.0440414,0.0169821,0,0.0304678,0.0773613,0.0413278,0.0159466,0.0339442,0,0.0335518,0.0260525,0.0534357,0.0676364,0.0470059,0.0178743,0.0285063,0.014792,0.0222671,0.0717893,0.0358193,0.00929999,0.0217803,0.0513707,0.0527946,0,0,0,0,0.0219649
347,0.0149952,0.0585139,0.0352667,0,0.0648255,0.0255311,0,0.0439856,0.0553689,0.0189585,0.0315759,0.0213332,0.0528641,0.0330088,0.0276436,0.0524563,0.0577334,0.0277472,0.0581918,0.0636344,0.036611,0.0334723,0.0106455,0.0283249,0.0143166,0.0147537,0.0260307,0,0.0297967,0.0362338,0.0439875,0.0165872,0,0.0303866,0.0778345,0.0450934,0.0167129,0.0303958,0,0.0330727,0.0269636,0.0511134,0.0660536,0.0473988,0.0179467,0.0251785,0.0127902,0.0230133,0.0763166,0.0361587,0.00927182,0.0214511,0.0517992,0.0519292,0,0,0,0,0.0218528
348,0.0156071,0.0585109,0.0354694,0,0.065514,0.0254289,0,0.0438376,0.0555461,0.0182696,0.0312511,0.0215605,0.0524542,0.0329656,0.0274533,0.052163,0.0578583,0.0278939,0.0579552,0.0635167,0.0364719,0.0330845,0.0105271,0.0283888,0.0143045,0.0147087,0.0261163,0,0.0298966,0.0362312,0.043957,0.0165265,0,0.0302974,0.0780503,0.0450296,0.0171194,0.0300286,0,0.0329203,0.0270095,0.0518604,0.0661167,0.0471741,0.0180317,0.0250942,0.0124476,0.0232689,0.0764353,0.0362374,0.00929702,0.0213273,0.0517564,0.051845,0,0,0,0,0.0217563
