Timestep,,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,RTIBI
223,0,0,0,0,0,0.0280718,0.06088,0,0,0,0.0334796,0,0.0213354,0.0385883,0,0,0.0215558,0,0,0.0447532,0.0551905,0.0614483,0.0209064,0.0236411,0.0617958,0.0454032,0.0554423,0.0746273,0.0549655,0.0132444,0.059545,0.0594569,0.0309158,0.0465277,0.0724619,0.0343143,0.0141627,0.0213654,0.0085427,0,0,0.0542753,0.0445292,0,0,0.0194919,0,0,0.0237052,0.0687776,0.0110099,0.0282369,0.0274736,0.0541432,0.0270903,0.0316165,0.0631481,0,0.0312852,0,0.0255218,0.0338363,0.029921,0.0390434,0.00702675,0.0191996,0.0567487,0.0503774,0,0,0,0.0104922
224,0,0,0,0,0,0.028164,0.0606462,0,0,0,0.0345771,0,0.021369,0.0371677,0,0,0.0222551,0,0,0.0450479,0.0550122,0.0631146,0.0227261,0.0238707,0.0623498,0.0466623,0.0562482,0.0749679,0.054564,0.0134954,0.0602705,0.0598274,0.0316029,0.0476523,0.0760865,0.0341583,0.0144253,0.0215769,0.0082679,0,0,0.0530884,0.0443241,0,0,0.0203862,0,0,0.0232241,0.0716768,0.00837423,0.025689,0.0286288,0.0535406,0.0273258,0.0302354,0.0600438,0.059686,0.0286059,0,0.0258511,0.0369885,0.0301888,0.0387109,0.00715542,0.0189474,0.0565608,0.0513647,0,0,0,0.0130169
225,0,0,0,0,0,0.0282982,0.0604832,0,0,0,0.0348747,0,0.0215282,0.0366507,0,0,0.0223212,0,0,0.0451685,0.0551846,0.0636093,0.0233749,0.0236521,0.0624033,0.0468076,0.0569917,0.0755221,0.0546112,0.0141396,0.0602514,0.0596992,0.0316434,0.0479347,0.0775614,0.0343164,0.0142976,0.0218132,0.00967277,0,0,0.0533422,0.0442106,0,0,0.0200687,0,0,0.0232065,0.0720837,0.00756526,0.0253186,0.0278012,0.0536429,0.0272509,0.0305727,0.0595675,0.059174,0.0279829,0,0.0270805,0.0370733,0.0287992,0.0386723,0.00708323,0.0191739,0.0565417,0.0514795,0,0,0,0
226,0,0,0,0,0,0.0283107,0.0603908,0,0,0,0.0346715,0,0.0217966,0.0362205,0,0,0.0223782,0,0,0.0451598,0.0553246,0.0634117,0.023877,0.0235469,0.0626696,0.046828,0.0578008,0.0760981,0.0546666,0.0148076,0.0598839,0.0593745,0.0312497,0.0478289,0.0776707,0.0344597,0.0141644,0.021981,0.0103785,0,0,0.0536509,0.0442221,0,0,0.0199181,0,0,0.023476,0.0720435,0.00768219,0.0254612,0.0276574,0.053833,0.0272565,0.0305858,0.0593721,0.0591786,0.0282914,0,0.0269609,0.0370699,0.0280293,0.0386096,0.00699781,0.0193119,0.0565994,0.0514391,0,0,0,0
227,0,0,0,0,0,0.028387,0.0603256,0,0,0,0.0342791,0,0.0218705,0.035932,0,0,0.0224701,0,0,0.045087,0.0553665,0.0626285,0.0243952,0.0235438,0.0631787,0.0468515,0.0586253,0.0766718,0.05471,0.0153084,0.0595087,0.0590099,0.0308279,0.0476112,0.0769922,0.0345605,0.0140166,0.0221244,0.0109731,0,0,0.0538796,0.0442762,0,0,0.0199323,0,0,0.0234184,0.0720049,0.00778552,0.0255428,0.0275429,0.0540376,0.0273439,0.0304531,0.0591904,0.0591392,0.0284362,0,0.0268585,0.0371504,0.0272142,0.0385138,0.00691023,0.019359,0.0566781,0.0512618,0,0,0,0
228,0,0,0,0,0,0.0281914,0.0602319,0,0,0,0.0339398,0,0.0216318,0.0361179,0,0,0.0226044,0,0,0.0449849,0.0552658,0.061386,0.0250672,0.0235215,0.0638372,0.0470283,0.0592039,0.077131,0.0546903,0.015771,0.0593943,0.0588271,0.0307489,0.047567,0.0760073,0.0345357,0.0138695,0.0222705,0.0188763,0,0,0.0536632,0.0442279,0,0,0.0201174,0,0,0.0232574,0.0715653,0.00755922,0.0248791,0.0262386,0.0540475,0.0275672,0.0307978,0.0601271,0.058944,0.0275793,0,0,0.0358156,0.018218,0.0383332,0.00694368,0.0193596,0.0566665,0.0512938,0,0,0,0
229,0,0,0,0,0,0.0279016,0.0603031,0,0,0,0.0335037,0,0.0211386,0.036966,0,0,0.0223365,0,0,0.0442904,0.0558178,0.0594518,0.024019,0.0226555,0.0630912,0.0455412,0.0598841,0.07798,0.0553643,0.0171274,0.0591286,0.058602,0.0306962,0.0472105,0.0742108,0.0348086,0.0143437,0.0210304,0.0152452,0,0.0251911,0.0566606,0.0445754,0,0,0.0197733,0,0,0.0233173,0.0681109,0.0126756,0.0286484,0.0260664,0.0546352,0.0275897,0.0316416,0.0629429,0,0.032239,0,0.0257398,0.0346717,0.0234354,0.0386779,0.00698487,0.0193262,0.0570464,0.0498515,0,0,0,0
230,0,0,0,0,0,0.0277863,0.0602272,0,0,0,0.0336317,0,0.0205,0.0370206,0,0,0.0219606,0,0,0.0441562,0.0559016,0.0577097,0.0242565,0.0223176,0.0635688,0.0450673,0.0606613,0.078768,0.0555549,0.018042,0.0593619,0.0588493,0.0311297,0.0472742,0.0732406,0.0349783,0.0139344,0.0212374,0.0181036,0,0.0252229,0.0576208,0.0448281,0,0,0.0198741,0,0,0.0235871,0.0668949,0.0147007,0.0297958,0.0263524,0.0546392,0.0278729,0.03175,0.06425,0,0.0333698,0.0252683,0.0265255,0.0328134,0.0199311,0.0386425,0.00686854,0.0194646,0.0571289,0.049537,0,0,0,0
231,0,0,0,0,0,0.0278495,0.060149,0,0,0,0.0337957,0,0.020097,0.0371355,0,0,0.0221246,0,0,0.0440731,0.0557089,0.0564619,0.0251921,0.0224324,0.0646138,0.0453167,0.061258,0.0792957,0.0554687,0.0184494,0.0599541,0.0593462,0.0317549,0.0475975,0.0724242,0.0348943,0.0138913,0.0212957,0.0226428,0,0.0252183,0.057211,0.0448462,0,0,0.0200619,0,0,0.0237524,0.0673534,0.0128324,0.0287072,0.0238586,0.0542489,0.0282145,0.0322804,0.0639644,0,0.0324007,0,0,0.0335441,0.0144926,0.0384565,0.00686692,0.0196455,0.0571183,0.0497324,0,0,0,0
232,0,0,0,0,0,0.0279487,0.0602439,0,0,0,0.0336947,0,0.0198778,0.0372171,0,0,0.0220219,0,0,0.0438582,0.0557652,0.0557349,0.0254028,0.0224471,0.0650201,0.0448465,0.0618723,0.0800333,0.0556599,0.0192253,0.0604051,0.0597083,0.0322341,0.0478002,0.0712843,0.0349356,0.0139588,0.0209582,0.025178,0,0.0256324,0.0583695,0.0450259,0,0,0.0202174,0,0,0.0236614,0.0662323,0.0148218,0.0299018,0.0241352,0.0542156,0.0284332,0.0321563,0.0651518,0,0.0333406,0.0247839,0,0.0313134,0.0118081,0.0384759,0.00705939,0.0195356,0.057405,0.049189,0,0,0,0
233,0,0,0,0,0,0.0277583,0.0603014,0,0,0,0.03351,0,0.0197822,0.0368696,0,0,0.021933,0,0,0.0436799,0.0558009,0.0551449,0.0258537,0.0225853,0.0655756,0.0446338,0.0626861,0.0808245,0.0557072,0.0199797,0.0609062,0.0600906,0.0326898,0.0480057,0.0702872,0.0349812,0.0140319,0.0206973,0.0195142,0,0.0250373,0.0589557,0.0450116,0,0,0.020429,0,0,0.0237561,0.0671257,0.015727,0.0306793,0.0257674,0.054117,0.0287035,0.0312343,0.0637191,0,0.0337417,0.0255886,0.0264231,0.0327462,0.0175398,0.0384567,0.00719804,0.0194883,0.0576388,0.0489202,0,0,0,0
234,0,0,0,0,0,0.0275126,0.0603947,0,0,0,0.0332028,0,0.0196546,0.0368091,0,0,0.0219449,0,0,0.0434958,0.0559071,0.0541476,0.0263786,0.0229353,0.0659696,0.0445596,0.0634858,0.0816605,0.0557072,0.0205337,0.0613613,0.0604316,0.0330388,0.0480964,0.0690199,0.0350041,0.0143759,0.0202122,0.0198177,0,0.0251255,0.0595723,0.0450541,0,0,0.0208055,0,0,0.0236861,0.0673332,0.0158341,0.0310233,0.0255235,0.0535875,0.0291149,0.0309674,0.0634313,0,0.0334954,0.0254023,0.0262936,0.0327293,0.0171382,0.0383338,0.00739113,0.0192801,0.0578284,0.0487956,0,0,0,0
235,0,0,0,0,0,0.0273849,0.060406,0,0,0,0.0325957,0,0.0193734,0.0366716,0,0,0.0217843,0,0,0.0434531,0.0559162,0.0523386,0.026901,0.0239701,0.0661585,0.0443843,0.0645384,0.083446,0.0560506,0.0209794,0.0614873,0.0603845,0.0331313,0.0481705,0.0664029,0.0350923,0.0143239,0.0200948,0.0203017,0,0.0251955,0.0602365,0.0451223,0,0,0.0205433,0,0,0.0239243,0.0674432,0.0159201,0.0310127,0.025109,0.0530684,0.0292861,0.0307624,0.0630982,0,0.0334354,0.0246225,0.0263321,0.0327152,0.0165899,0.0383261,0.0073648,0.0195053,0.0578462,0.0488143,0,0,0,0
236,0,0,0,0,0,0.0274479,0.060418,0,0,0,0.0322032,0,0.0192645,0.0367158,0,0,0.0215908,0,0,0.0434111,0.0560654,0.0513866,0.027305,0.0240305,0.066025,0.0441299,0.0648115,0.0841423,0.0559895,0.0216749,0.0618628,0.0608497,0.0335198,0.0482237,0.0653843,0.0352288,0.0143065,0.0199151,0.0208106,0,0.0254739,0.0607549,0.0450868,0,0,0.0203241,0,0,0.0239438,0.0674807,0.0160769,0.0307021,0.0248043,0.0524924,0.0293227,0.0306332,0.0627898,0,0.033396,0.0243122,0.026358,0.0326648,0.0159819,0.0384354,0.00729857,0.0194376,0.0578316,0.0484696,0,0,0,0
237,0,0,0,0,0,0.0276881,0.0602089,0,0,0,0.031837,0,0.019189,0.0356965,0,0,0.0217936,0,0,0.0436653,0.0560617,0.0507775,0.0288721,0.0243066,0.0667591,0.0450899,0.0653215,0.0847585,0.0555392,0.0220813,0.0624768,0.0615344,0.0341344,0.0484847,0.0647048,0.0350956,0.0142381,0.0202818,0.0256071,0,0.0274531,0.059058,0.0447911,0,0,0.0203303,0,0,0.0239346,0.0694874,0.0110668,0.029076,0.0245379,0.0515745,0.0294626,0.0295109,0.0606377,0.0620502,0.0294548,0.0270095,0,0.0344198,0.0101017,0.0383257,0.00729282,0.0193989,0.057372,0.0486362,0,0,0,0
238,0,0,0,0,0,0.0278138,0.0601475,0,0,0,0.0311467,0,0.0191908,0.0355928,0,0,0.0216223,0,0,0.0436882,0.0562689,0.0497151,0.0292152,0.023972,0.0663254,0.0447767,0.0659344,0.0854721,0.0554846,0.0227784,0.0627058,0.0619511,0.0345214,0.0483111,0.0632228,0.0352016,0.0143152,0.020041,0.0201652,0,0.0270222,0.0597167,0.0448229,0,0,0.0200611,0,0,0.0238942,0.0700786,0.0121679,0.0291232,0.0259249,0.0512234,0.0293957,0.0287191,0.059452,0.062041,0.0303161,0.0276227,0.026943,0.0354471,0.0156116,0.0385791,0.00734452,0.019138,0.0571092,0.0478382,0,0,0,0
239,0,0,0,0,0,0.0278018,0.0601703,0,0,0,0.0301277,0,0.0192472,0.0341962,0,0,0.0213439,0,0,0.0436285,0.0569655,0.0480546,0.0302731,0.0235009,0.0638929,0.0435991,0.0664168,0.0860811,0.0554791,0.0237487,0.0628609,0.062347,0.0349071,0.0479396,0.0604851,0.0352191,0.0143237,0.0197064,0.0182852,0,0.0268267,0.0650415,0.0452605,0,0,0.0201388,0,0,0.0238821,0.0681253,0.0130136,0,0.0254181,0.0519277,0.0301952,0.030066,0.0608322,0.0621813,0.0295195,0.0269245,0.0264797,0.0345734,0.0181977,0.0382054,0.0072706,0.0196564,0.0577218,0.0465336,0,0,0,0
240,0,0,0,0,0,0.027906,0.0600388,0,0,0,0.0295148,0,0.0190987,0.0364545,0,0,0.0213953,0,0,0.0437453,0.0566542,0.0465966,0.0301071,0.0235085,0.0652477,0.0444452,0.0666162,0.0865757,0.0551166,0.023902,0.0634712,0.063181,0.0357125,0.0478852,0.0582493,0.0354066,0.0142271,0.0199386,0.0258618,0,0.0273405,0.0604151,0.04468,0,0,0.0195054,0,0,0.0236605,0.0698806,0.0116914,0.0285652,0.0242258,0.0501168,0.0290639,0.0290949,0.0597317,0.0611168,0.0300268,0.0270579,0,0.0343,0.0102074,0.0390099,0.00723935,0.0188632,0.0564965,0.0483456,0,0,0,0
241,0,0,0,0,0,0.0278683,0.0600535,0,0,0,0.0282734,0,0.0191719,0.0358249,0,0,0.0212829,0,0,0.043618,0.0571695,0.0450753,0.0311504,0.0226649,0.0628206,0.0435152,0.0670385,0.0870459,0.055147,0.0250604,0.0636787,0.0637839,0.0363631,0.0474599,0.0543182,0.0353546,0.0143622,0.0195091,0.024325,0,0.0270992,0.065156,0.0450151,0,0,0.0200238,0,0,0.0238634,0.0682796,0.0125234,0,0.0238565,0.0513783,0.0297726,0.0303347,0.0610687,0.0613486,0.0290748,0.0260063,0,0.0335486,0.0120239,0.0386265,0.00732093,0.0189809,0.0571728,0.0471349,0,0,0,0
242,0,0,0,0,0,0.0281098,0.0600296,0,0,0,0.0277563,0,0.0191644,0.0361564,0,0,0.0207604,0,0,0.0432996,0.0584297,0.0434622,0.0297353,0.0216325,0.0612301,0.0419215,0.0675836,0.087396,0.0550642,0.0265341,0.0635987,0.0640869,0.0366575,0.0468821,0.0490062,0.0358145,0.0143915,0.018837,0.0314849,0,0.0248986,0.0686414,0.0452326,0,0,0.0192044,0,0,0.0240748,0.0638008,0.01774,0,0.0203402,0.0520962,0.0293073,0.033758,0,0.0643434,0.0304063,0.0228848,0,0.031259,0.00865343,0.0393085,0.00731776,0.0189069,0.0571707,0.0457892,0,0,0,0
243,0,0,0,0,0,0.0279408,0.0597527,0,0,0,0.0270737,0,0.0195062,0.0395845,0,0,0.02138,0,0,0.0435462,0.0568814,0.0417054,0.0314881,0.0211291,0.0637998,0.0441561,0.0675769,0.0873654,0.0543315,0.0262882,0.0639121,0.064952,0.037603,0.0462888,0.0452099,0.0355802,0.0145125,0.0192899,0.0266923,0,0.0273214,0.0605184,0.044261,0,0,0.019712,0,0,0.0232644,0.07099,0.0118234,0.0285645,0.0241639,0.0493851,0.0283663,0.0287338,0.0595919,0.060708,0.0303299,0.0267471,0,0.034211,0.0093415,0.0397774,0.00748413,0.0175016,0.0556638,0.0480752,0,0,0,0
244,0,0,0,0,0,0.0280419,0.0597697,0,0,0,0.0281425,0,0.0199469,0.0387361,0,0,0.0207716,0,0,0.0430192,0.0585635,0.0402606,0.0299753,0.0194897,0.060021,0.0414547,0.0678998,0.0870605,0.05407,0.0283195,0.0632208,0.0645554,0.0374063,0.0451602,0.0376854,0.0359202,0.0146142,0.018279,0.0306718,0,0.0256762,0.0684548,0.0452929,0,0,0.0194646,0,0,0.023337,0.0649264,0.0175615,0,0.0217824,0.0520335,0.0289884,0.033363,0,0.0640878,0.0305505,0.0227807,0,0.0316734,0.00965403,0.0397118,0.00748046,0.017822,0.0566107,0.0456565,0,0,0,0.0153151
245,0,0,0,0,0,0.0281955,0.0595653,0,0,0,0.0299196,0,0.0205153,0.0417213,0,0,0.0206659,0,0,0.0430788,0.0582699,0.0386761,0.0300065,0.0187103,0.0615647,0.0421647,0.0675887,0.0863344,0.0532416,0.0288959,0.0629329,0.0645701,0.0375809,0.0441875,0.0307116,0.0361142,0.0143997,0.0186387,0.0354079,0,0.0254761,0.0628069,0.0446522,0,0,0.0190988,0,0,0.0229502,0.0675555,0.0163248,0.0317456,0.0216452,0.0498836,0.0277468,0.0321803,0,0.0627307,0.031163,0.0243931,0,0.0328506,0.0101298,0.0404983,0.00752325,0.0168636,0.0553479,0.0471925,0,0,0,0
246,0,0,0,0,0,0.0283973,0.059501,0,0,0,0.0317131,0,0.022194,0.0436541,0,0,0.0205379,0,0,0.0429264,0.0579688,0.0382855,0.0301543,0.0181038,0.0610885,0.0416778,0.0669955,0.0846315,0.0526408,0.0299498,0.0623627,0.064332,0.0376984,0.0430404,0.0243089,0.0361545,0.01434,0.0184579,0.0367131,0,0.0257485,0.0618579,0.0447167,0,0,0.0189107,0,0,0.0229583,0.0684657,0.0159435,0.0313624,0.0222204,0.0497482,0.0273492,0.0321329,0,0.062184,0.0311044,0.0247875,0,0.0331136,0.0108957,0.0407648,0.00748136,0.0165615,0.0551667,0.0471088,0,0,0,0
247,0,0,0,0,0,0.0286874,0.0595866,0,0,0,0.0344514,0,0.0239027,0.0456191,0,0,0.0203553,0,0,0.0427647,0.0576649,0.0386684,0.0301255,0.0188899,0.0605726,0.0410191,0.0659905,0.0821733,0.0521128,0.0307,0.0617132,0.0639924,0.0377328,0.0418092,0.0188177,0.0362712,0.0143093,0.0182284,0.0360422,0,0.026729,0.0611311,0.0448146,0,0,0.0186773,0,0,0.0231582,0.0693986,0.0156646,0.0315584,0.0236243,0.0497108,0.0270589,0.0315546,0,0.0620869,0.0315845,0.024493,0,0.0332969,0.0116179,0.041017,0.00748551,0.0163463,0.0552241,0.0470272,0,0,0,0.0162615
248,0,0,0,0,0,0.0285882,0.0598049,0,0,0,0.0356598,0,0.0262352,0.0479842,0,0,0.0200987,0,0,0.0426776,0.0569082,0.0408304,0.030405,0.0221324,0.0600593,0.0404433,0.0644539,0.0784503,0.0516501,0.0311001,0.0605662,0.0632867,0.0376708,0.0399855,0.0164237,0.0364277,0.0142495,0.0180873,0.0368054,0,0.0271795,0.060242,0.0450685,0,0,0.0188189,0,0,0.0229131,0.0706799,0.0149227,0.0319301,0.0239933,0.049304,0.0269168,0.0315655,0,0.0615538,0.0323273,0.0249599,0,0.0336567,0.0119518,0.0411915,0.00756477,0.0158787,0.0554639,0.047588,0,0,0,0.0162541
249,0,0,0,0,0,0.0286744,0.0599863,0,0,0,0.0364609,0,0.0280743,0.0479003,0,0,0.0198219,0,0,0.0424171,0.0569067,0.0432602,0.0297517,0.0261736,0.0574545,0.038509,0.0627888,0.0746234,0.0512577,0.0311065,0.0590072,0.0621238,0.0372122,0.0379324,0.015802,0.0366263,0.0142571,0.0175144,0.0370545,0,0.0267755,0.0649099,0.0459506,0,0,0.0186007,0,0,0.0232782,0.0700329,0.0145129,0,0.0234529,0.0516171,0.0279399,0.0335767,0,0.0608701,0.0307567,0.0255937,0,0.033332,0.01021,0.0407064,0.00737739,0.0168603,0.056666,0.046147,0,0,0,0
250,0,0,0,0,0,0.0287841,0.0604001,0,0,0,0.0391933,0,0.0261409,0.0505182,0,0,0.0192866,0,0,0.043225,0.0569055,0.0434329,0.0300112,0.0248421,0.0589917,0.039659,0.0599517,0.0724681,0.0514117,0.0288717,0.0597205,0.0631102,0.0377995,0.0383618,0.0162581,0.0367503,0.0135607,0.0174806,0.0342965,0,0.0250043,0.0588373,0.0448818,0,0,0.0184933,0,0,0.0226764,0.0729906,0.0150124,0.0339265,0.0257064,0.0478826,0.0268331,0.0313089,0,0.0600982,0.0323482,0.0284025,0,0.0359812,0.00819639,0.0413965,0.00725172,0.0160432,0.0563563,0.0475162,0,0,0,0
