Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,
39,0,0,0,0,0.0301267,0.0608289,0,0,0,0.0328559,0,0.025382,0.047356,0,0,0.0196532,0,0,0.0422454,0.0547056,0.0313669,0.0348286,0.0225648,0.0602205,0.0405249,0.0611871,0.0744667,0.050835,0.0287349,0.0602606,0.0628706,0.0378967,0.0398192,0.0103939,0.0376791,0.0146923,0.0174854,0.0291109,0,0.0241943,0.0582856,0.04566,0,0,0.0178093,0,0,0.0240065,0.0752325,0.0163962,0.0319583,0.0292575,0.0455266,0.0286062,0.0268693,0.0554474,0.057164,0.0302078,0.0258906,0.0262299,0.0129695,0.0317401,0.0129375,0.0419542,0.00799089,0.0148962,0.0562254,0.0444166,0,0,0,0
40,0,0,0,0,0.0300007,0.0609347,0,0,0,0.0315542,0,0.0239107,0.0476706,0,0,0.0195731,0,0,0.042369,0.0546392,0.0295215,0.0348209,0.0217096,0.0609033,0.0403383,0.0602736,0.074168,0.050789,0.0273124,0.0595181,0.0625824,0.036784,0.0386919,0.0106196,0.0377151,0.0147175,0.0174398,0.0289669,0,0.0235105,0.0583898,0.0456449,0,0,0.0178242,0,0,0.0240824,0.075118,0.0171398,0.0280599,0.0293272,0.0451785,0.0289076,0.0268902,0.0555384,0.0568081,0.0294884,0.025526,0.02575,0.0128993,0.0316542,0.0137128,0.0417844,0.00792639,0.0151469,0.0568565,0.0440303,0,0,0,0
41,0,0,0,0,0.0298616,0.0609855,0,0,0,0.0316601,0,0.0231098,0.0476436,0,0,0.0190412,0,0,0.0426607,0.0546203,0.0276956,0.034366,0.0213436,0.0619862,0.0399751,0.0590091,0.0741068,0.0510182,0.0258706,0.0586998,0.0620527,0.0358402,0.0376292,0.0100822,0.0378196,0.0145503,0.0178447,0.0290823,0,0.022785,0.0580988,0.0456491,0,0,0.0177628,0,0,0.0241878,0.0751374,0.0179322,0.0265278,0.0293009,0.0451294,0.0290702,0.0267838,0.0557066,0.0564111,0.028623,0.0249072,0.0250703,0.0127114,0.0322887,0.0145114,0.0416263,0.00793363,0.0153741,0.057233,0.0438911,0,0,0,0
42,0,0,0,0,0.0296816,0.0611594,0,0,0,0.0310595,0,0.0232445,0.047608,0,0,0.0191511,0,0,0.0427055,0.054342,0.0267551,0.0342208,0.0213126,0.0630023,0.0401989,0.0579209,0.0741242,0.0515789,0.024576,0.0583159,0.0617474,0.0357648,0.0371999,0.00999532,0.0376112,0.0145177,0.0178911,0.0287646,0,0.0220213,0.0575415,0.0455855,0,0,0.0178948,0,0,0.024196,0.0753041,0.0185736,0.0261505,0.0292249,0.0451252,0.0292751,0.0267022,0.0559341,0.0565442,0.0278715,0.0245326,0.024782,0.0126671,0.0317421,0.0159652,0.0414211,0.00786279,0.0155753,0.0575407,0.0438894,0,0,0,0
43,0,0,0,0,0.0295516,0.0612634,0,0,0,0.0311315,0,0.0228595,0.0471908,0,0,0.019058,0,0,0.0428103,0.0541422,0.0259069,0.0341737,0.0208636,0.0639864,0.0405756,0.0569498,0.0743767,0.0520157,0.0233915,0.0586727,0.0620523,0.0359749,0.0377801,0.0101113,0.0376743,0.0144903,0.0179927,0.0284347,0,0.0210477,0.0566207,0.0455805,0,0,0.0180164,0,0,0.0241572,0.0752407,0.0191753,0.0274314,0.0293067,0.0451659,0.0292992,0.026635,0.0560379,0.0575423,0.0270633,0.0242409,0.0248159,0.0127857,0.0316791,0.0179422,0.0412603,0.00774593,0.0157158,0.0575764,0.044194,0,0,0,0
44,0,0,0,0,0.0294393,0.061377,0,0,0,0.0320232,0,0.0221175,0.04655,0,0,0.0189546,0,0,0.0429245,0.0540931,0.0253282,0.0341934,0.0206319,0.0645342,0.04082,0.0560576,0.0742792,0.0518051,0.0221983,0.0592118,0.0624845,0.035998,0.0386064,0.0105195,0.0377751,0.0144708,0.0181217,0.0282602,0,0.0201524,0.0557752,0.0455037,0,0,0.0180618,0,0,0.0240827,0.0749143,0.0198415,0.0277962,0.0295699,0.045398,0.0292793,0.0267999,0.0562397,0.0579136,0.0263032,0.02413,0.0244664,0.0128783,0.0313777,0.0202545,0.0411294,0.00765842,0.0158138,0.0575903,0.0447081,0,0,0,0
45,0,0,0,0,0.0294227,0.0614131,0,0,0,0.0332573,0,0.0214692,0.0460071,0,0,0.0189286,0,0,0.0429748,0.0541895,0.0250318,0.0343398,0.0207485,0.0647478,0.0410525,0.0555582,0.073893,0.0510928,0.0213223,0.0594203,0.062576,0.0357007,0.039134,0.0110695,0.0377268,0.0144088,0.0183135,0.0286682,0,0.0193105,0.0550748,0.0453661,0,0,0.0180299,0,0,0.0240321,0.0743003,0.0208693,0.0273332,0.0294798,0.0458558,0.0292487,0.0272959,0.0567679,0.0578407,0.0257777,0.0242141,0.0235767,0.012925,0.0307111,0.02279,0.0410266,0.00765902,0.0159178,0.0575204,0.0453571,0,0,0,0
46,0,0,0,0,0.0294692,0.0613318,0,0,0,0.0340271,0,0.0210695,0.0455277,0,0,0.0189507,0,0,0.0429757,0.0542423,0.0248128,0.0346666,0.0210802,0.0649665,0.0415718,0.0554227,0.073547,0.0503706,0.0207395,0.059155,0.0623105,0.0351768,0.0391582,0.0114681,0.0374516,0.0142626,0.0187526,0.0297944,0,0.0183468,0.0542577,0.0452751,0,0,0.0179688,0,0,0.0240543,0.0733186,0.0223091,0.0265375,0.0292354,0.0464275,0.0292821,0.0282273,0.0577184,0.0575168,0.0256661,0.024543,0.0226393,0.0131868,0.0298831,0.0255602,0.0408978,0.00772724,0.0161026,0.057243,0.0459921,0,0,0,0
47,0,0,0,0,0.0294052,0.0612739,0,0,0,0.033965,0,0.021096,0.0451682,0,0,0.0201989,0,0,0.0425619,0.0540596,0.0244532,0.03539,0.0214362,0.0653588,0.0428484,0.0551572,0.0729642,0.0499187,0.0201867,0.0585437,0.0618434,0.0345962,0.0385734,0.0113595,0.0367147,0.0150169,0.0180283,0.0309814,0,0.017166,0.0531368,0.0452672,0,0,0.0189649,0,0,0.0234034,0.07222,0.0246572,0.0255605,0.0287217,0.0472043,0.0297451,0.0294388,0.0590246,0.0572943,0.02603,0.0251147,0.0219797,0.0135349,0.0289526,0.0285473,0.040537,0.00759498,0.0157141,0.0570808,0.046492,0,0,0,0
48,0,0,0,0,0.0296232,0.0610779,0,0,0,0.033831,0,0.0213669,0.0464015,0,0,0.0204823,0,0,0.0423693,0.0537264,0.0236976,0.0352907,0.021183,0.0650043,0.0426281,0.0544732,0.0723625,0.0500436,0.0198393,0.057684,0.0611756,0.03381,0.0376397,0.0106258,0.0364984,0.0149498,0.0179582,0.0341496,0,0.0149155,0.0532029,0.0456467,0,0,0.0190656,0,0,0.0233129,0.0690324,0.0287869,0.0239052,0.0248798,0.0486944,0.0299418,0.0326339,0.0635173,0,0.0290756,0.023107,0.0226217,0.0140197,0.0260009,0.0312008,0.0404304,0.00746686,0.0159897,0.0569779,0.0461634,0,0,0,0
49,0,0,0,0,0.0297679,0.0607032,0,0,0,0.0330636,0,0.0216532,0.0458944,0,0,0.0210314,0,0,0.042417,0.0533971,0.0231211,0.036099,0.0208309,0.0659426,0.0434577,0.0542615,0.0721879,0.0502283,0.0191537,0.0572245,0.0609389,0.0333662,0.0370033,0.010344,0.036031,0.0147135,0.0185986,0.0352249,0,0.0143794,0.0515432,0.0456718,0,0,0.0194597,0,0,0.0234218,0.0683567,0.0297379,0.0232303,0.0235914,0.0499513,0.0303399,0.0345558,0.0655927,0,0.0300132,0.0233281,0.0221133,0.0135194,0.0256372,0.0329314,0.0399042,0.00738715,0.0166527,0.0566987,0.0464072,0,0,0,0
50,0,0,0,0,0.0299131,0.0603462,0,0,0,0.0327229,0,0.0218174,0.0456847,0,0,0.0215838,0,0,0.0425641,0.0530043,0.0224313,0.0369151,0.0206821,0.0669021,0.0444918,0.054021,0.0720303,0.0506163,0.0187464,0.0570668,0.0607264,0.0331404,0.0365456,0.0103825,0.0355591,0.0145079,0.0193774,0.0349493,0,0.0148106,0.0503016,0.0456836,0,0,0.0197729,0,0,0.0235653,0.0679887,0.0296193,0.0228592,0.0223479,0.0511642,0.0307839,0.0368229,0.0678002,0,0.0314001,0.0233187,0.0211083,0.0124977,0.0255151,0.0336089,0.0393774,0.00730549,0.0173445,0.0565081,0.0464164,0,0,0,0
51,0,0,0,0,0.030046,0.0600209,0,0,0,0.0325978,0,0.0219747,0.0453723,0,0,0.0221305,0,0,0.042854,0.052716,0.0218293,0.0377095,0.0208151,0.0677314,0.045715,0.0536325,0.0718372,0.0508969,0.0186326,0.0573151,0.0606357,0.0329383,0.0363062,0.0104181,0.0351645,0.0144037,0.0202944,0.0312822,0,0.0164543,0.0499356,0.0455661,0,0,0.020041,0,0,0.0236672,0.0685099,0.0264918,0.0219787,0.0211971,0.0520145,0.0311598,0.0391749,0.0687959,0,0.0328226,0,0.0191175,0.012454,0.0275726,0.0363542,0.0388024,0.00723978,0.0179852,0.0564913,0.0464329,0,0,0,0
52,0,0,0,0,0.0299313,0.0595966,0,0,0,0.0316753,0,0.0222861,0.0437194,0,0,0.023453,0,0,0.043492,0.0527057,0.0215767,0.0393583,0.0213387,0.0697417,0.0483844,0.0529521,0.0716473,0.0504163,0.0181615,0.0577307,0.0608871,0.0331564,0.0364444,0.0105477,0.0345426,0.0141289,0.0219102,0.0289405,0,0.0185989,0.0481955,0.0449009,0,0,0.0207862,0,0,0.0237836,0.0708194,0.0234752,0.0209541,0.0232672,0.0521362,0.0316361,0.0402571,0.0682442,0.0641313,0.0312763,0,0,0.0134295,0.0285994,0.0340318,0.0378103,0.00723894,0.0186192,0.0562838,0.0478375,0,0,0,0
53,0,0,0,0,0.0298887,0.0593863,0,0,0,0.0309003,0,0.0226852,0.0444771,0,0,0.0241317,0,0,0.0436248,0.0525986,0.0214313,0.0396524,0.021544,0.070151,0.0494508,0.0520841,0.0710465,0.0500182,0.0179616,0.0574036,0.0606459,0.032893,0.0363072,0.0105869,0.0344383,0.0139763,0.0224304,0.0247393,0,0.0195009,0.0477322,0.0446056,0,0,0.0204818,0,0,0.0243802,0.0709133,0.0218784,0.0203129,0.0230589,0.0528658,0.031503,0.0421803,0.0699017,0.0655176,0.0323502,0,0,0.0120407,0.0282238,0.0342917,0.0375925,0.00735337,0.0193388,0.0563287,0.0481571,0,0,0,0
54,0,0,0,0,0.029662,0.0593154,0,0,0,0.0305027,0,0.0230441,0.0453129,0,0,0.0243417,0,0,0.0438012,0.0526279,0.0212499,0.0398449,0.0217524,0.0703445,0.0503168,0.0513425,0.0703394,0.0495421,0.0177954,0.0569504,0.0603816,0.0328048,0.0361328,0.0109237,0.0344915,0.0138505,0.0227853,0.0208428,0,0.0207928,0.0473686,0.0444508,0,0,0.0206893,0,0,0.0245788,0.0710784,0.0202573,0.0195776,0.0228273,0.0535763,0.0315029,0.0434841,0.071084,0.0659693,0.0328192,0,0,0.0102607,0.0285365,0.0361521,0.037355,0.00731551,0.0195346,0.0563142,0.0484777,0,0,0,0
55,0,0,0,0,0.0294514,0.0593672,0,0,0,0.030609,0,0.0233485,0.0466592,0,0,0.02431,0,0,0.0440055,0.0525344,0.0210128,0.0399817,0.0218447,0.070261,0.0507062,0.0505915,0.06974,0.0492286,0.0177018,0.0566528,0.0600991,0.0326879,0.0359066,0.0113813,0.0345937,0.0137747,0.0229309,0.0205809,0,0.0221838,0.0469412,0.0444335,0,0,0.0209726,0,0,0.024766,0.071124,0.020068,0.0186315,0.0220315,0.0541034,0.0315798,0.0445937,0.0721307,0.0661309,0.0330411,0,0,0,0.0291108,0.0391687,0.0371528,0.00734893,0.0196117,0.0562208,0.0486496,0,0,0,0
56,0,0,0,0,0.0293051,0.059505,0,0,0,0.0310198,0,0.0237634,0.0476156,0,0,0.0242013,0,0,0.0441639,0.0525694,0.0208219,0.0401761,0.0219225,0.070163,0.0508489,0.0500524,0.069092,0.0489875,0.0178573,0.0565238,0.059978,0.0325165,0.0358347,0.0115713,0.034756,0.0136985,0.0230035,0.019669,0,0.0245409,0.0468127,0.0444436,0,0,0.0213118,0,0,0.0249856,0.071794,0.0217067,0.0182282,0.0233127,0.0542259,0.0317078,0.0444486,0.0713885,0.0656694,0.0331278,0,0.0204924,0,0.0305967,0.0446769,0.0369415,0.00756142,0.0195658,0.0561367,0.0488006,0,0,0,0
57,0,0,0,0,0.0291239,0.0597932,0,0,0,0.0315105,0,0.0240552,0.04876,0,0,0.023935,0,0,0.0442199,0.0525984,0.0204931,0.0403134,0.0219928,0.0698193,0.0505664,0.0495882,0.0684874,0.0488895,0.0178974,0.0564254,0.0598886,0.0324488,0.0356309,0.0115903,0.0349668,0.0137651,0.0227945,0.019677,0,0.0247217,0.046342,0.0445453,0,0,0.021647,0,0,0.0250289,0.0721471,0.022107,0.0176098,0.023667,0.0541106,0.0318934,0.0448259,0.0716002,0.06571,0.0332959,0,0.0204285,0,0.0306686,0.045131,0.0367731,0.00751499,0.0195501,0.0559678,0.0489204,0,0,0,0
58,0,0,0,0,0.0289347,0.0601738,0,0,0,0.0320883,0,0.0243309,0.0498237,0,0,0.0235769,0,0,0.044248,0.0527467,0.0201251,0.0403069,0.0220811,0.0692083,0.0505685,0.0489601,0.0678293,0.0489162,0.0178771,0.05624,0.0597818,0.0324376,0.0353398,0.0114192,0.035082,0.0139095,0.0224785,0.0196172,0,0.0247667,0.0457884,0.0446625,0,0,0.0218368,0,0,0.0249047,0.0726171,0.0223804,0.0170199,0.0244398,0.0537116,0.032005,0.0453437,0.0719052,0.0658286,0.033588,0,0.0201517,0,0.0305203,0.0454583,0.0367507,0.00731872,0.0194644,0.0557308,0.0490162,0,0,0,0
59,0,0,0,0,0.0288184,0.0605198,0,0,0,0.0327147,0,0.0245082,0.0508891,0,0,0.0232583,0,0,0.0442355,0.0528657,0.0198112,0.0401624,0.0222162,0.0683587,0.050622,0.0482194,0.0673073,0.0490404,0.0177095,0.0560062,0.0596214,0.032394,0.034951,0.011208,0.0350927,0.0141122,0.0220779,0.0196308,0,0.0250628,0.0450594,0.0447583,0,0,0.0218918,0,0,0.0247724,0.0730796,0.0227824,0.016468,0.025307,0.0531198,0.0320293,0.0458279,0.07222,0.0658912,0.0338596,0,0.0198336,0,0.0304824,0.046466,0.0368009,0.00720819,0.01936,0.0554832,0.0490612,0,0,0,0
60,0,0,0,0,0.0288033,0.0606848,0,0,0,0.0336404,0,0.0245279,0.0517843,0,0,0.0230273,0,0,0.0441926,0.0529605,0.0193436,0.0400067,0.0223063,0.0675114,0.0504437,0.0474825,0.0666221,0.0491655,0.0175013,0.0558389,0.0595104,0.0323552,0.0344543,0.0111272,0.0350648,0.0143791,0.0216132,0.0195093,0,0.0255208,0.0443281,0.044807,0,0,0.0218255,0,0,0.024693,0.0733592,0.0234087,0.0160306,0.0257857,0.0526735,0.03197,0.0463226,0.072257,0.065765,0.0339717,0,0.0194145,0,0.030525,0.0479063,0.0369046,0.00720532,0.0192506,0.0553193,0.0490367,0,0,0,0
61,0,0,0,0,0.0287688,0.0606282,0,0,0,0.0334619,0,0.0250529,0.053143,0,0,0.0222573,0,0,0.044477,0.0528565,0.0194746,0.0399887,0.0225773,0.0666108,0.0497607,0.0466992,0.0656544,0.0492936,0.0171412,0.055562,0.0592585,0.0323848,0.0339487,0.0106568,0.035283,0.014216,0.0217001,0.0210869,0,0.0248927,0.0436842,0.0449255,0,0,0.0218444,0,0,0.02443,0.0731352,0.0273611,0.0161982,0.0259418,0.0527414,0.0318737,0.0460254,0.0723318,0.066016,0.0337691,0.025178,0.0203026,0,0.027678,0.0473225,0.0370259,0.00703893,0.0191415,0.0552963,0.0487912,0,0,0,0
62,0,0,0,0,0.0287871,0.0604084,0,0,0,0.0338522,0,0.0253093,0.0541759,0,0,0.0221344,0,0,0.0445584,0.052928,0.0194478,0.0396436,0.0228378,0.0659838,0.0495381,0.0460028,0.0648562,0.049322,0.0169855,0.0554011,0.0591322,0.0325103,0.0338574,0.0104642,0.0353017,0.0144103,0.0214639,0.0205437,0,0.0253003,0.0431585,0.0448927,0,0,0.0215766,0,0,0.0243205,0.0732931,0.0276593,0.0159865,0.0257837,0.0528753,0.031618,0.0460619,0.0719759,0.0654007,0.03392,0.0239847,0.020231,0,0.0275113,0.0486734,0.0371977,0.00703467,0.0191224,0.0552861,0.0486624,0,0,0,0
63,0,0,0,0,0.0288516,0.060097,0,0,0,0.0340214,0,0.0255679,0.0551818,0,0,0.0221425,0,0,0.0445855,0.0530559,0.0195827,0.0391908,0.0231797,0.0654683,0.0495178,0.0454667,0.0641964,0.0492459,0.0168987,0.0552297,0.0589651,0.0325248,0.0336083,0.010299,0.0352988,0.0145214,0.021384,0.0199363,0,0.0272358,0.0426369,0.044754,0,0,0.0212563,0,0,0.0242442,0.0736417,0.0276325,0.0156096,0.0258479,0.05312,0.0312742,0.0459574,0.072305,0.0654287,0.0340357,0.022989,0.0204563,0,0.0272252,0.0499419,0.0373579,0.00713655,0.0191109,0.0553118,0.0486104,0,0,0,0
64,0,0,0,0,0.0289716,0.0597899,0,0,0,0.0338298,0,0.0258928,0.0560956,0,0,0.0222493,0,0,0.0445252,0.0530125,0.0198624,0.0387064,0.0236465,0.0649752,0.0495676,0.0450076,0.0635993,0.0491834,0.0168228,0.0550296,0.0587639,0.0324713,0.0331531,0.0100857,0.0352825,0.0145278,0.0214483,0.0196945,0,0.0313857,0.0422407,0.0445263,0,0,0.0209784,0,0,0.0241357,0.0741038,0.0274832,0.0149772,0.0260339,0.0535183,0.0308778,0.0462242,0.0726361,0.0654397,0.0341168,0.0225546,0.0207755,0,0.026874,0.0512932,0.0375091,0.0071461,0.0191488,0.0552974,0.0486373,0,0,0,0
65,0,0,0,0,0.0290901,0.0595784,0,0,0,0.0335541,0,0.0262356,0.0568084,0,0,0.0224281,0,0,0.0444579,0.0530554,0.0202176,0.0382597,0.0241577,0.0644474,0.049713,0.0444356,0.0630674,0.0491231,0.0167527,0.0548229,0.058531,0.0323377,0.0326475,0.00975343,0.0352566,0.0145594,0.0215807,0.0193894,0,0.0323132,0.0420723,0.0442782,0,0,0.0206913,0,0,0.0239491,0.0745169,0.0275688,0.0145117,0.0264301,0.0539817,0.0304351,0.046411,0.0728634,0.0652947,0.0340843,0.0222267,0.0207333,0,0.026613,0.0528139,0.0376729,0.00703039,0.0191669,0.0552255,0.0487139,0,0,0,0
66,0,0,0,0,0.0292243,0.0594091,0,0,0,0.0335237,0,0.0265131,0.0574116,0,0,0.0227348,0,0,0.0444489,0.053402,0.0204996,0.037907,0.0246773,0.06405,0.050202,0.0436528,0.0623579,0.0490348,0.0166777,0.0546048,0.0582941,0.0320976,0.0324043,0.00944357,0.0352691,0.0145927,0.0218365,0.0183274,0,0.0377275,0.0419326,0.0440026,0,0,0.0204554,0,0,0.0237417,0.0753361,0.0241199,0.0138297,0.026528,0.0545328,0.0299413,0.0474651,0.0727381,0.0643735,0.0342479,0.0252455,0.019095,0,0,0.0564899,0.0378114,0.00683927,0.0191709,0.0551429,0.0489906,0,0,0,0
67,0,0,0,0,0.029387,0.0593019,0,0,0,0.0332008,0,0.0266692,0.0581595,0,0,0.0229553,0,0,0.0443247,0.0536418,0.0209383,0.0373973,0.025104,0.0633354,0.0503091,0.0433107,0.0620259,0.0489947,0.016389,0.0543238,0.0580061,0.0319567,0.032152,0.00927601,0.0354195,0.0145792,0.0219914,0.0199024,0,0.0370898,0.0417145,0.0438615,0,0,0.0202715,0,0,0.0235932,0.0750692,0.0274818,0.0139504,0.0271974,0.055352,0.0294823,0.0470619,0.0733267,0.0647005,0.0334467,0.0227534,0.0202566,0,0.0275529,0.0566001,0.0380121,0.00679899,0.0190566,0.0551673,0.0489302,0,0,0,0
68,0,0,0,0,0.0295092,0.0591912,0,0,0,0.033161,0,0.0266776,0.0590076,0,0,0.023196,0,0,0.0442328,0.0538722,0.0211628,0.0369013,0.0254501,0.0627996,0.0504747,0.0431334,0.0616725,0.0489571,0.0160835,0.0541152,0.0578109,0.0319023,0.031853,0.00920054,0.0355695,0.014532,0.0221934,0.0223096,0,0.0487757,0.0412671,0.0437445,0,0,0.0202168,0,0,0.0235081,0.0751607,0.029251,0.0141289,0.0277845,0.0561556,0.0291259,0.0468541,0.0733741,0.0645556,0.0326995,0.0222598,0.0201798,0,0.0268888,0.0588095,0.0381631,0.00677304,0.0189294,0.0551552,0.0489978,0,0,0,0
69,0,0,0,0,0.0296468,0.0590664,0,0,0,0.0328344,0,0.027001,0.0596378,0,0,0.0234158,0,0,0.0441119,0.0544187,0.0216647,0.0362952,0.0262324,0.0624057,0.0508148,0.0429901,0.0608634,0.0488088,0.0159747,0.053946,0.0576444,0.0317663,0.0314604,0.00893136,0.035569,0.0145519,0.0222913,0.015595,0,0,0.0411279,0.0436546,0,0,0.02014,0,0,0.0234508,0.0754601,0.0294394,0.0145975,0.0278289,0.0567297,0.0287978,0.0466339,0.0726523,0.0642218,0.0318739,0.0242404,0.0186826,0,0.0306535,0.0563127,0.0383562,0.00677238,0.0187247,0.0551941,0.0489393,0,0,0,0
70,0,0,0,0,0.0296976,0.0589352,0,0,0,0.0333041,0,0.0269,0.0604045,0,0,0.0235529,0,0,0.0440198,0.0545903,0.0215346,0.0359165,0.0265507,0.0622323,0.0509666,0.0422379,0.0603669,0.0487603,0.0158829,0.0537585,0.0574667,0.0315975,0.0312348,0.00896407,0.0354765,0.0145462,0.0223617,0.0160548,0,0,0.0405768,0.0436215,0,0,0.0201588,0,0,0.0234031,0.075384,0.0298515,0.0144252,0.0281793,0.0573392,0.0286451,0.0466891,0.0728015,0.0640202,0.0308921,0.024771,0.0181481,0,0.0311528,0.0577642,0.0384519,0.00668332,0.0185978,0.055261,0.0488162,0,0,0,0
71,0,0,0,0,0.0297281,0.0587682,0,0,0,0.0319903,0,0.0271336,0.0612007,0,0,0.0232574,0,0,0.0440633,0.0543424,0.0221504,0.0359844,0.0273455,0.0620025,0.0504358,0.0420257,0.0600263,0.0485963,0.0150381,0.0534482,0.0571511,0.0314734,0.0306987,0.00874795,0.0355624,0.0141329,0.0226991,0.0236196,0,0.129875,0.0395095,0.0437124,0,0,0.0200827,0,0,0.0235286,0.0733386,0.0466002,0.0156827,0.0370561,0.0581036,0.0286743,0.0436848,0.0758409,0.0681034,0.0293198,0.0176991,0.0267498,0,0.024342,0.0564144,0.0384835,0.00655557,0.0187181,0.0554133,0.0483757,0,0,0,0
72,0,0,0,0,0.0297239,0.0586823,0,0,0,0.0318163,0,0.0272734,0.0619574,0,0,0.0232633,0,0,0.0440031,0.0546184,0.0223857,0.0354458,0.0278739,0.061759,0.0500459,0.0414963,0.0595099,0.0485761,0.0145824,0.0532685,0.0569452,0.0313388,0.0302627,0.00862719,0.0355754,0.0140473,0.0226929,0.0236338,0,0.138287,0.0393436,0.043707,0,0,0.0200676,0,0,0.0235589,0.0732735,0.0476091,0.0161831,0.0380131,0.0584407,0.0286457,0.0437134,0.0761818,0.0683603,0.0291026,0.0189581,0.0274617,0,0.0257222,0.0570226,0.0385638,0.00651954,0.0186339,0.055541,0.0480104,0,0,0,0
73,0,0,0,0,0.0297313,0.0587187,0,0,0,0.0316541,0,0.0273957,0.0624538,0,0,0.0231642,0,0,0.0440125,0.0550821,0.0226924,0.034841,0.0284476,0.0612494,0.0497998,0.0411529,0.0588028,0.0485104,0.0143117,0.0531009,0.0567247,0.0312053,0.0299486,0.00845115,0.0355184,0.0140457,0.0226008,0.0243011,0,0.135607,0.0396144,0.0437261,0,0,0.0200148,0,0,0.0236039,0.0740237,0.047394,0.016235,0.0375455,0.0587127,0.0286121,0.0435479,0.0749117,0.0676622,0.0295676,0.0204928,0.0253113,0,0.0269025,0.0605449,0.0386691,0.0066172,0.0185115,0.0557255,0.0475575,0,0,0,0
74,0,0,0,0,0.0296422,0.0588017,0,0,0,0.0321644,0,0.0271755,0.063004,0,0,0.0231348,0,0,0.0441189,0.0552459,0.0224239,0.0345572,0.028598,0.0608444,0.0499519,0.0405607,0.0584296,0.0485328,0.0142857,0.0529206,0.0565099,0.0310387,0.0297299,0.00836381,0.0353623,0.0140943,0.0225311,0.0236202,0,0.132697,0.0393597,0.0436907,0,0,0.0200775,0,0,0.0236102,0.0736025,0.0460799,0.015662,0.037944,0.0588675,0.0286498,0.0441197,0.0765682,0.0681168,0.028876,0.0201072,0.0263871,0,0.0266041,0.0586981,0.0386707,0.00660968,0.018498,0.0557689,0.0474255,0,0,0,0
75,0,0,0,0,0.0295927,0.0589457,0,0,0,0.0331076,0,0.0264171,0.0632255,0,0,0.0232282,0,0,0.0440696,0.0553054,0.0224727,0.0342642,0.0286658,0.0602355,0.0499145,0.040058,0.0579776,0.0485148,0.0141921,0.0527853,0.056521,0.0308492,0.0291841,0.00824636,0.0352411,0.0143075,0.0221654,0.0236135,0,0.13211,0.0395157,0.0436685,0,0,0.0202239,0,0,0.0234432,0.0735351,0.0457227,0.0157203,0.0380958,0.05898,0.0286397,0.0442198,0.0767844,0.0681434,0.0290717,0.0205508,0.0253885,0,0.0271267,0.0585161,0.0387393,0.00655562,0.0182989,0.0558511,0.0470819,0,0,0,0
76,0,0,0,0,0.029623,0.0590686,0,0,0,0.0341036,0,0.0254634,0.0631975,0,0,0.0231182,0,0,0.0440309,0.0554024,0.0228886,0.0339049,0.0287147,0.0594954,0.0496081,0.0399749,0.0575304,0.048427,0.013932,0.0527002,0.0566708,0.0307462,0.0285564,0.00834851,0.0351313,0.0143218,0.0219358,0.0241435,0,0.134186,0.040099,0.0436601,0,0,0.0201858,0,0,0.0233017,0.073799,0.0460923,0.0162853,0.0378096,0.0591241,0.0285183,0.0438651,0.0755099,0.0677254,0.0302546,0.0218358,0.0227549,0,0.028527,0.0600994,0.0388637,0.00651333,0.0181368,0.0559081,0.0466207,0,0,0,0
77,0,0,0,0,0.0296256,0.0591718,0,0,0,0.0348898,0,0.0247014,0.0631973,0,0,0.0230039,0,0,0.0440528,0.0555511,0.0230154,0.0335893,0.0287179,0.0588678,0.049364,0.039774,0.0571476,0.0483773,0.0136495,0.0524449,0.0566879,0.03062,0.0281442,0.00874971,0.0350554,0.0143426,0.0217551,0.0234654,0,0.135761,0.0405637,0.043653,0,0,0.0201365,0,0,0.0232054,0.073561,0.0453532,0.0162363,0.0375794,0.0592308,0.0284978,0.0440342,0.0756971,0.0678689,0.0309758,0.0221472,0.0232533,0,0.0291542,0.0585304,0.0389649,0.00646971,0.0180264,0.0558881,0.0463726,0,0,0,0
78,0,0,0,0,0.0296401,0.0592117,0,0,0,0.0354204,0,0.0241724,0.06315,0,0,0.0228723,0,0,0.0441255,0.0557563,0.0230647,0.0332778,0.0287235,0.0583197,0.0490761,0.0395562,0.0570097,0.0483274,0.013681,0.052153,0.0565817,0.0305806,0.0278356,0.00907628,0.0350383,0.0144047,0.0215673,0.0227305,0,0.136563,0.0411797,0.0436807,0,0,0.020079,0,0,0.0231284,0.0732956,0.0440759,0.0164985,0.0371629,0.0593014,0.0284803,0.0442629,0.0759407,0.0680359,0.0316771,0.0226764,0.0236156,0,0.0297495,0.0564236,0.039087,0.0064542,0.0179164,0.0558407,0.0462236,0,0,0,0
