Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,
195,0,0,0,0,0.0285797,0.0600156,0,0,0,0.0349348,0,0.0237957,0.0458544,0,0,0.0202922,0,0,0.0430795,0.0538938,0.04171,0.0368205,0.0229787,0.0661209,0.0400355,0.055606,0.0701462,0.0517105,0.0221298,0.0584389,0.0620562,0.0371993,0.0369355,0.0198053,0.0357444,0.0139937,0.0172349,0.00659625,0,0,0.0489094,0.0472308,0,0,0.0214849,0,0,0.0243305,0.0791347,0.00513783,0.0246879,0.0301737,0.048984,0.0356751,0.0293991,0.0544185,0,0.0277356,0,0.0396303,0.128092,0.0442037,0.0324814,0.0371639,0.007623,0.0185696,0.0570818,0.0461256,0,0,0,0
196,0,0,0,0,0.0284526,0.0600508,0,0,0,0.0385512,0,0.022494,0.0459022,0,0,0.0203437,0,0,0.0433474,0.0536905,0.0412778,0.0365052,0.0211581,0.0659764,0.0403688,0.0529896,0.0700996,0.0531235,0.0209765,0.0600385,0.063612,0.0379645,0.0384342,0.0184167,0.035551,0.013735,0.0171298,0.00593849,0,0,0.0479131,0.0471005,0,0,0.0215848,0,0,0.0245445,0.0802393,0.00668165,0.0247703,0.0313685,0.0485016,0.0356714,0.0295984,0.0534601,0,0.0271759,0,0.0372499,0.126963,0.0314605,0.0336363,0.0369993,0.00743825,0.0187542,0.0573059,0.0462292,0,0,0,0
197,0,0,0,0,0.0282419,0.0600475,0,0,0,0.0411689,0,0.0217208,0.0451801,0,0,0.0205574,0,0,0.0436776,0.0534059,0.0421887,0.0370473,0.0208115,0.066305,0.0411467,0.0521452,0.0701018,0.0542407,0.0206285,0.0614425,0.0649922,0.0386266,0.0395535,0.0193058,0.0352056,0.0135824,0.0172644,0.00626826,0,0,0.0470425,0.0467987,0,0,0.0217637,0,0,0.0247862,0.0823785,0.0112068,0.0252919,0.0339778,0.0480656,0.0356817,0.0295802,0.0514061,0,0.0269098,0,0.0332873,0.124957,0.0425473,0.0369517,0.0367234,0.00731183,0.0190353,0.0573814,0.0467324,0,0,0,0
198,0,0,0,0,0.0281314,0.0601275,0,0,0,0.0430679,0,0.0210564,0.0448982,0,0,0.0206533,0,0,0.0438514,0.0533606,0.0432161,0.0374044,0.0210453,0.0662531,0.0414625,0.0515211,0.0698643,0.0546848,0.0210162,0.0623368,0.0658457,0.038924,0.0400161,0.0202782,0.0350235,0.0135676,0.0171823,0.00705723,0,0,0.0468852,0.0465623,0,0,0.0217481,0,0,0.0248491,0.0833687,0.0130504,0.0256089,0.0349962,0.0477436,0.0354821,0.029716,0.0505916,0,0.0268688,0,0.0310262,0.124458,0.0585068,0.0381271,0.0366551,0.00716341,0.0191911,0.0574591,0.0469398,0,0,0,0
199,0,0,0,0,0.0280676,0.0601963,0,0,0,0.0441952,0,0.020546,0.0449225,0,0,0.020017,0,0,0.0441497,0.0535568,0.0436535,0.0375116,0.0214494,0.066037,0.0411805,0.0510637,0.0694163,0.0542662,0.0215621,0.0626133,0.066084,0.0391615,0.0401526,0.0203579,0.0352072,0.0129454,0.0179172,0.00688073,0,0,0.0470626,0.0465482,0,0,0.0221881,0,0,0.0243531,0.0834449,0.0128242,0.0255519,0.0348793,0.0477306,0.0353592,0.0300115,0.0506206,0,0.0268719,0,0.0302724,0.124698,0.0584312,0.0379145,0.03661,0.00705921,0.0185805,0.0574244,0.0469338,0,0,0,0
200,0,0,0,0,0.0281189,0.0602231,0,0,0,0.0440231,0,0.020323,0.0446143,0,0,0.0200308,0,0,0.0439994,0.0537518,0.0431494,0.0376623,0.0220515,0.0660361,0.0410436,0.0508945,0.0689496,0.0532644,0.0221092,0.062247,0.0657041,0.0391214,0.0399374,0.0194908,0.0352741,0.0131236,0.0179303,0.00652692,0,0,0.0474976,0.0465343,0,0,0.0219202,0,0,0.0241912,0.0833019,0.0124193,0.0250322,0.0345886,0.0479301,0.0349894,0.030246,0.0507164,0,0.0268592,0,0.03029,0.124854,0.0566995,0.0375821,0.0367521,0.00707253,0.0184455,0.0572399,0.0469964,0,0,0,0
201,0,0,0,0,0.0281508,0.0602143,0,0,0,0.0429076,0,0.0206624,0.0439407,0,0,0.0201061,0,0,0.0437271,0.0538362,0.04175,0.0378615,0.0229797,0.0662807,0.0409712,0.0512736,0.068651,0.0519619,0.0223238,0.0613135,0.0648355,0.038792,0.0393365,0.017885,0.0353587,0.0134035,0.0180143,0.00618444,0,0,0.0480007,0.046597,0,0,0.0216444,0,0,0.0240323,0.0831987,0.0122822,0.0253481,0.0342491,0.0482863,0.0345698,0.0303852,0.0506871,0,0.0268336,0,0.0305522,0.124931,0.0570483,0.0376571,0.0369303,0.00714193,0.0182847,0.0569435,0.047123,0,0,0,0
202,0,0,0,0,0.0282222,0.0601641,0,0,0,0.0412434,0,0.0216329,0.0431629,0,0,0.0202408,0,0,0.0434125,0.0538474,0.0398185,0.0381937,0.0243152,0.0666367,0.0409081,0.0527261,0.0686497,0.0506654,0.0227534,0.0600611,0.0635912,0.0381939,0.0384276,0.0160154,0.035427,0.0138095,0.0181355,0.00587498,0,0,0.0485454,0.046744,0,0,0.0214481,0,0,0.0238547,0.0831304,0.0122112,0.0257006,0.0337912,0.0487436,0.0341328,0.0304002,0.0506059,0,0.0267151,0,0.0307265,0.124988,0.0579505,0.037904,0.0371127,0.00724699,0.0181111,0.0565925,0.047238,0,0,0,0
203,0,0,0,0,0.0284857,0.0600163,0,0,0,0.0398279,0,0.0232462,0.0422529,0,0,0.0222709,0,0,0.0422918,0.053843,0.0372,0.0389491,0.0263263,0.067239,0.041783,0.0555187,0.0689977,0.0496201,0.0236303,0.0588533,0.0622818,0.0376492,0.0372774,0.0138245,0.0348504,0.0178142,0.0156988,0.00734588,0,0,0.0485546,0.0466113,0,0,0.0205219,0,0,0.0244571,0.0827982,0.0119023,0.0255858,0.032993,0.0488346,0.0335276,0.0310652,0.0515476,0,0.0255169,0,0,0.124086,0.0605471,0.0316195,0.0373283,0.00754673,0.018886,0.0561163,0.0477019,0,0,0,0
204,0,0,0,0,0.028611,0.0600461,0,0,0,0.0400893,0,0.0252004,0.0420116,0,0,0.0201565,0,0,0.0430885,0.0534585,0.0369192,0.039834,0.028943,0.067138,0.0409111,0.0583263,0.0696979,0.0493498,0.0246077,0.0570253,0.0604604,0.0362012,0.0353832,0.0108863,0.0357001,0.0141813,0.0188654,0.00449039,0,0,0.0488738,0.0466551,0,0,0.0211121,0,0,0.0234403,0.0831029,0.0116553,0.0254768,0.033102,0.0488173,0.0332347,0.0308546,0.0507866,0,0.0257903,0,0,0.12389,0.0600132,0.0356894,0.0374902,0.00762528,0.0180186,0.055926,0.0475896,0,0,0,0
205,0,0,0,0,0.028698,0.0601655,0,0,0,0.0385455,0,0.0268854,0.0420417,0,0,0.0202128,0,0,0.0429154,0.0529947,0.0348967,0.0401087,0.0288558,0.0664032,0.0407099,0.0591267,0.0698785,0.0496402,0.0245046,0.057443,0.0604115,0.0367172,0.0366382,0.00884012,0.0359115,0.0145633,0.0183048,0.00657059,0,0,0.0493989,0.0467731,0,0,0.0208362,0,0,0.0233105,0.0834647,0.0117244,0.025899,0.0335751,0.0485403,0.0327751,0.0301806,0.0495979,0,0.0262094,0,0.0280116,0.124648,0.0576468,0.0433845,0.0378443,0.00754992,0.0177595,0.055984,0.0471028,0,0,0,0
206,0,0,0,0,0.0287299,0.0602492,0,0,0,0.0375145,0,0.0265146,0.042371,0,0,0.0200316,0,0,0.0429124,0.0526866,0.0335596,0.0403918,0.0281589,0.0657829,0.0406977,0.0589697,0.0701055,0.0498689,0.0242926,0.0576899,0.0606917,0.0365652,0.0368491,0.00704367,0.0361839,0.0145655,0.0182865,0.00682802,0,0,0.0494988,0.0468143,0,0,0.0205952,0,0,0.0232106,0.0834028,0.0111626,0.0261321,0.0333077,0.0480333,0.032429,0.030362,0.049823,0,0.0255503,0,0.0285489,0.124667,0.0574844,0.0440138,0.0381219,0.00754654,0.0175246,0.0559945,0.0468555,0,0,0,0
207,0,0,0,0,0.0287015,0.0603307,0,0,0,0.0362251,0,0.0252123,0.0429185,0,0,0.0198516,0,0,0.042902,0.0526743,0.0322716,0.0404192,0.0269015,0.0654581,0.0407642,0.0580853,0.0700131,0.0500221,0.0237924,0.057739,0.0609087,0.035922,0.0362256,0.00570951,0.0364839,0.0145834,0.0182554,0.00702209,0,0,0.049404,0.0468103,0,0,0.0203355,0,0,0.0231054,0.0832518,0.0106192,0.026355,0.0331764,0.0474287,0.0320804,0.0305959,0.0500757,0,0.0249348,0,0.0289728,0.124464,0.0572347,0.0445787,0.0384462,0.00752354,0.0173116,0.056039,0.0465996,0,0,0,0
208,0,0,0,0,0.0287312,0.0604911,0,0,0,0.035962,0,0.0240435,0.0440866,0,0,0.0195878,0,0,0.0428178,0.0527562,0.0309315,0.0399618,0.0255557,0.0650656,0.0403917,0.0567611,0.0698597,0.0502453,0.0231497,0.0574713,0.0608988,0.0350401,0.035192,0.0050635,0.0369405,0.0146515,0.0180138,0.00741698,0,0,0.0497203,0.0468712,0,0,0.0199661,0,0,0.0229557,0.0815608,0.00744259,0.0259139,0.0314834,0.046952,0.0317552,0.0299158,0.0514941,0,0.0245799,0.0340844,0.0287742,0.126549,0.0577356,0.0427342,0.0389458,0.00747527,0.016966,0.05623,0.0459567,0,0,0,0
209,0,0,0,0,0.0286341,0.0606085,0,0,0,0.0357317,0,0.0240541,0.0445654,0,0,0.0194579,0,0,0.0428632,0.0524746,0.0297042,0.0399376,0.0246664,0.065517,0.0405336,0.0557738,0.0699428,0.0504799,0.022333,0.0575651,0.0609963,0.0345485,0.0346365,0.00485207,0.0371676,0.0146397,0.0181029,0.00830217,0,0,0.0498849,0.046685,0,0,0.0197405,0,0,0.0229528,0.081336,0.00636876,0.025782,0.0313948,0.0462439,0.0317066,0.0303308,0.0518539,0,0.0238514,0.0337919,0.0284491,0.126258,0.058027,0.0436588,0.039181,0.0075131,0.0168707,0.056467,0.0457494,0,0,0,0
210,0,0,0,0,0.0284904,0.0607245,0,0,0,0.0353128,0,0.024614,0.044957,0,0,0.0193427,0,0,0.0428763,0.052311,0.0283655,0.0397745,0.0240819,0.0663581,0.0408146,0.0548508,0.0699867,0.0506504,0.0217821,0.0579908,0.0612762,0.0345626,0.0349858,0.0044251,0.0373438,0.0146476,0.0181037,0.00992166,0,0,0.0501598,0.0464583,0,0,0.019579,0,0,0.0230019,0.0810436,0.00507146,0.0253797,0.0312181,0.0457402,0.0316235,0.0310901,0.0524381,0,0.0232093,0.0349409,0.0283837,0.126107,0.0583533,0.0449113,0.0393916,0.00758388,0.016799,0.0567784,0.0456757,0,0,0,0
211,0,0,0,0,0.0282877,0.0607993,0,0,0,0.0355563,0,0.0244831,0.0452597,0,0,0.0192413,0,0,0.0429406,0.0524718,0.0270367,0.0395005,0.0234429,0.0673902,0.0413622,0.0535759,0.0698128,0.0505003,0.0215047,0.0585065,0.0616726,0.0346619,0.0358098,0.00507345,0.0374548,0.0146576,0.0181559,0.0117114,0,0,0.0502739,0.046151,0,0,0.0194513,0,0,0.0230622,0.0805292,0.00379443,0.0256078,0.0307676,0.0454014,0.0314498,0.0321523,0.0533287,0,0.0227456,0.0365596,0.028503,0.125984,0.0586393,0.046439,0.0395939,0.00763681,0.0166767,0.0570383,0.0458382,0,0,0,0
212,0,0,0,0,0.0280895,0.0607428,0,0,0,0.0386312,0,0.0227126,0.0448152,0,0,0.0192048,0,0,0.0430582,0.0531698,0.0248829,0.0386994,0.0222386,0.0682241,0.0420973,0.0523696,0.0700231,0.0500426,0.021446,0.0590134,0.0620879,0.0343621,0.0368428,0.00900584,0.0374186,0.0147049,0.0182915,0.0133359,0,0,0.0504294,0.0457434,0,0,0.0187347,0,0,0.0235418,0.0795198,0.0026942,0.0255362,0.0302267,0.0452751,0.0310497,0.0333526,0.0545417,0,0.0221598,0.0369384,0.0281501,0.125625,0.0586624,0.0485777,0.0398351,0.007638,0.0170369,0.0570925,0.0462943,0,0,0,0
213,0,0,0,0,0.0278654,0.0606504,0,0,0,0.0390794,0,0.0221125,0.0445287,0,0,0.0192213,0,0,0.0431577,0.0533664,0.0245679,0.0385466,0.0221245,0.0683982,0.042756,0.0518098,0.0693409,0.0493221,0.021051,0.058972,0.0619777,0.0340494,0.0369822,0.0100473,0.0373428,0.0145261,0.0186332,0.0157778,0,0,0.0504479,0.04537,0,0,0.0186646,0,0,0.02349,0.0783732,0.00377756,0.0251795,0.0295788,0.045679,0.030976,0.0343655,0.0560016,0,0.0224298,0.0397112,0.0277776,0.125323,0.058659,0.0504415,0.0399426,0.00752836,0.0169354,0.0570472,0.0467567,0,0,0,0
214,0,0,0,0,0.0278483,0.0605159,0,0,0,0.0397975,0,0.0214481,0.043755,0,0,0.019297,0,0,0.0432217,0.0535038,0.0240123,0.0385548,0.021978,0.0678898,0.0433361,0.0516232,0.0691012,0.0488109,0.0204176,0.0586461,0.0616083,0.0335635,0.036931,0.0110208,0.0371186,0.0143201,0.0190716,0.0181618,0,0,0.0504177,0.0450818,0,0,0.0186268,0,0,0.0234811,0.0769443,0.0060844,0.0244047,0.0290004,0.046466,0.0309471,0.0353285,0.057907,0,0.0231678,0.0421841,0.0275809,0.124762,0.0585617,0.0528427,0.0399239,0.00755822,0.0170435,0.0569842,0.047107,0,0,0,0
215,0,0,0,0,0.0279392,0.0602793,0,0,0,0.0397834,0,0.0212607,0.0427957,0,0,0.0194744,0,0,0.0432979,0.0534695,0.0234021,0.0387929,0.0217992,0.0671066,0.0440863,0.0513982,0.0689661,0.0486792,0.0194215,0.0582005,0.0611368,0.0331315,0.0367116,0.011874,0.0367938,0.0141558,0.0195768,0.020294,0,0,0.0502483,0.0449469,0,0,0.0187759,0,0,0.0235736,0.0755747,0.00858312,0.0234166,0.0285141,0.0474466,0.0310324,0.0366194,0.0600847,0,0.0241595,0.0434019,0.0273311,0.123971,0.0583395,0.0554393,0.0397709,0.00763147,0.0173592,0.0568691,0.0472563,0,0,0,0
216,0,0,0,0,0.0280411,0.0599585,0,0,0,0.0395447,0,0.0214128,0.0421615,0,0,0.0197931,0,0,0.0436139,0.0532349,0.022712,0.0391088,0.0215151,0.0663331,0.0449428,0.0511134,0.0687815,0.0489241,0.0184425,0.0577431,0.0607601,0.0328025,0.0363227,0.0127634,0.0364304,0.0140164,0.02026,0.0215614,0,0,0.0498392,0.0449107,0,0,0.0189847,0,0,0.0237177,0.0744341,0.0105842,0.0224657,0.0276722,0.0485274,0.0312489,0.0387129,0.062507,0,0.0255138,0.0437697,0.0274089,0.123342,0.0579099,0.058001,0.0395151,0.00770859,0.0178654,0.0567023,0.0473019,0,0,0,0
217,0,0,0,0,0.0281476,0.0595912,0,0,0,0.0393706,0,0.0216758,0.0414132,0,0,0.0203903,0,0,0.0439687,0.0530215,0.0219286,0.0396888,0.0213703,0.0662396,0.0461714,0.0510509,0.0686969,0.0492768,0.0177418,0.0574904,0.0606152,0.0326758,0.0360299,0.0132471,0.0359691,0.0138198,0.0212155,0.0195771,0,0,0.0492782,0.0447976,0,0,0.019394,0,0,0.0239332,0.0747626,0.0109777,0.0215188,0.0293868,0.0494804,0.031617,0.0425522,0.0648985,0,0.0279022,0,0.0315297,0.118593,0.0568964,0.0625436,0.0390122,0.00773445,0.0184973,0.0564653,0.0476565,0,0,0,0
218,0,0,0,0,0.0282946,0.0593638,0,0,0,0.0393053,0,0.0218788,0.0418756,0,0,0.0210086,0,0,0.0443897,0.0526984,0.0211334,0.0399953,0.021284,0.0661109,0.0468471,0.0507519,0.0687427,0.0496916,0.0175368,0.0573985,0.0604775,0.0325999,0.0358066,0.0135008,0.0356928,0.0137744,0.021904,0.0188672,0,0,0.0488887,0.0447847,0,0,0.019776,0,0,0.0240518,0.0739871,0.0114977,0.0199469,0.0282795,0.0504315,0.0319367,0.044757,0.0675138,0,0.0300295,0,0.0323725,0.11755,0.0558013,0.0640999,0.0386035,0.00767445,0.0189771,0.0563858,0.0475605,0,0,0,0
219,0,0,0,0,0.0284461,0.0592008,0,0,0,0.0391946,0,0.0221715,0.0428747,0,0,0.0216371,0,0,0.044703,0.0524942,0.0207442,0.0403071,0.0212956,0.0663531,0.0475939,0.0502074,0.0686849,0.0498603,0.0175149,0.0574964,0.0605296,0.0326382,0.0357903,0.0136154,0.0355119,0.0137719,0.0224522,0.0178119,0,0,0.048461,0.0447281,0,0,0.0201754,0,0,0.0241214,0.0733718,0.0125986,0.0186707,0.027397,0.0510996,0.0322095,0.0468447,0.0699791,0,0.0322344,0,0.0324327,0.116109,0.0547196,0.0656653,0.0382165,0.00763468,0.0193377,0.056386,0.0475549,0,0,0,0
220,0,0,0,0,0.0284832,0.0590917,0,0,0,0.0391723,0,0.0225622,0.0442621,0,0,0.0221895,0,0,0.0448413,0.052362,0.0207178,0.0405921,0.0214027,0.0668669,0.0483563,0.0494894,0.0683629,0.0496871,0.0174501,0.0575778,0.0606248,0.0326935,0.0358134,0.0138745,0.0354298,0.0138058,0.0227857,0.0171614,0,0,0.0479652,0.0446334,0,0,0.0205967,0,0,0.0242083,0.0728623,0.0146589,0.0178631,0.027002,0.051593,0.0323871,0.0486833,0.0721412,0,0.0343156,0,0.0321631,0.115654,0.0544297,0.0668729,0.0378619,0.00764869,0.0195638,0.0564472,0.04771,0,0,0,0
221,0,0,0,0,0.0283512,0.0590361,0,0,0,0.0394745,0,0.022835,0.045793,0,0,0.0226174,0,0,0.0448126,0.0521778,0.0208369,0.0406465,0.0215933,0.0675097,0.0489254,0.0488447,0.0677387,0.0493186,0.017417,0.0576202,0.0607074,0.0327316,0.0358221,0.0143548,0.0354395,0.0138944,0.0228318,0.017386,0,0,0.0475105,0.0445252,0,0,0.0210578,0,0,0.0242727,0.072511,0.016708,0.0174409,0.0273132,0.0520089,0.0325353,0.0502843,0.0739076,0,0.035959,0,0.0318439,0.115674,0.054056,0.0670396,0.0375387,0.00773442,0.01968,0.0564363,0.0479272,0,0,0,0
222,0,0,0,0,0.0281791,0.0587646,0,0,0,0.040112,0,0.0231654,0.0454753,0,0,0.0248473,0,0,0.0447666,0.0525423,0.0209106,0.0418395,0.0222317,0.0694582,0.0516513,0.0479349,0.0667804,0.0485113,0.0175283,0.0580752,0.0611943,0.0331388,0.0360523,0.0149998,0.0345976,0.0148856,0.022536,0.0180891,0,0,0.0467236,0.0439261,0,0,0.0217446,0,0,0.0248313,0.0751308,0.0186884,0.0173178,0.0294469,0.0513021,0.0332343,0.0494363,0.0717294,0.062164,0.0344353,0,0.0305565,0.1154,0.0519862,0.0663417,0.0366649,0.00796754,0.0204649,0.0559602,0.049784,0,0,0,0
223,0,0,0,0,0.0275012,0.0589014,0,0,0,0.0371309,0,0.0218252,0.0483582,0,0,0.0241266,0,0,0.0444524,0.0528209,0.0196877,0.040787,0.0226698,0.068559,0.0502259,0.0462491,0.0649616,0.048226,0.0179745,0.0590958,0.0618302,0.0343355,0.0370475,0.0118832,0.0347012,0.0143579,0.0227408,0.0125114,0,0,0.0453218,0.0446225,0,0,0.0214623,0,0,0.0257205,0.073515,0.0226328,0.0165718,0.0264331,0.0526821,0.0339003,0.0509893,0.0749728,0.0649784,0.035444,0,0.0339655,0.116393,0,0.0525836,0.0365951,0.00763043,0.0208366,0.05568,0.049169,0,0,0,0
224,0,0,0,0,0.0272068,0.0590541,0,0,0,0.0376226,0,0.0220355,0.0498016,0,0,0.0237899,0,0,0.044126,0.0532749,0.0193812,0.0407557,0.0228083,0.0684306,0.0500167,0.0457517,0.0641043,0.0482117,0.0182799,0.0589337,0.0616177,0.0342654,0.0367193,0.0122263,0.0348301,0.0142739,0.0225006,0.0113056,0,0,0.0447629,0.0447697,0,0,0.021842,0,0,0.0259096,0.073675,0.0222884,0.0157713,0.0266853,0.0529283,0.0344045,0.0515974,0.0753625,0.0651163,0.0358976,0,0.0340174,0.116019,0,0.0521465,0.0363755,0.00769782,0.0209944,0.05524,0.0491923,0,0,0,0
225,0,0,0,0,0.0269626,0.0592763,0,0,0,0.0380407,0,0.022169,0.0509695,0,0,0.0233337,0,0,0.0439496,0.053337,0.0191607,0.0406584,0.0229453,0.0679319,0.0496486,0.0451203,0.0632799,0.0483532,0.0183497,0.0588081,0.0614487,0.0342455,0.0361152,0.0125787,0.0349335,0.014284,0.0221617,0.0106383,0,0,0.0442288,0.0450463,0,0,0.0220981,0,0,0.0259999,0.073916,0.0222213,0.0151127,0.0271066,0.0530636,0.0348274,0.0519108,0.0756117,0.0652278,0.0363249,0,0.0341382,0.115839,0,0.0522307,0.0362147,0.0076243,0.0211237,0.054854,0.049189,0,0,0,0
226,0,0,0,0,0.0268471,0.0595139,0,0,0,0.0382675,0,0.0222971,0.0520504,0,0,0.022839,0,0,0.0438533,0.0536297,0.0190519,0.0405189,0.0231418,0.0671456,0.0490754,0.044441,0.0626023,0.048551,0.0181649,0.0586343,0.0612871,0.0341928,0.0359153,0.012822,0.0349394,0.0143348,0.0217871,0.0103692,0,0,0.0436868,0.0453484,0,0,0.0222266,0,0,0.0260507,0.0742144,0.0228173,0.0151689,0.0277494,0.0529131,0.0351115,0.052265,0.0757692,0.0654192,0.036494,0,0.0345052,0.115577,0,0.052839,0.0361314,0.00756209,0.0212156,0.054625,0.0491934,0,0,0,0
227,0,0,0,0,0.0267537,0.0596652,0,0,0,0.0382765,0,0.0224833,0.0531502,0,0,0.0223455,0,0,0.0437542,0.0537729,0.0190546,0.040309,0.0233978,0.0662797,0.0484497,0.0437198,0.0619936,0.0487571,0.0181006,0.0584732,0.0611081,0.0341455,0.0356162,0.0129224,0.0348294,0.0144064,0.0213899,0.0102751,0,0,0.0431219,0.045662,0,0,0.0222194,0,0,0.026172,0.0745282,0.0238952,0.0151367,0.0282301,0.052554,0.0352455,0.0525991,0.0759114,0.0655881,0.0364944,0,0.0351445,0.115568,0,0.0540659,0.0361506,0.00755788,0.0212944,0.0544587,0.0491855,0,0,0,0
228,0,0,0,0,0.0266912,0.0596333,0,0,0,0.0380639,0,0.0227078,0.0542098,0,0,0.0219028,0,0,0.0436726,0.0537506,0.0191785,0.0400414,0.0236897,0.0653944,0.0478619,0.0429842,0.0614335,0.0489247,0.0179619,0.0583133,0.0609156,0.0341068,0.0353889,0.0128318,0.034678,0.0144425,0.0210172,0.0105121,0,0,0.0426165,0.0458914,0,0,0.0221509,0,0,0.02622,0.0747575,0.0254677,0.0145296,0.0283714,0.0522707,0.03524,0.0527653,0.0762233,0.0656846,0.0365545,0,0.0356408,0.115947,0,0.0557046,0.0362162,0.00756337,0.0213765,0.0542951,0.0490983,0,0,0,0
229,0,0,0,0,0.0267023,0.0594678,0,0,0,0.0376875,0,0.0229496,0.0551184,0,0,0.0216655,0,0,0.0437806,0.0537352,0.0190884,0.0397034,0.0239317,0.064564,0.0474255,0.042306,0.0609467,0.0490238,0.0177167,0.0581236,0.0607465,0.0340031,0.0349262,0.0125476,0.0345088,0.014505,0.0207182,0.0111048,0,0,0.0422267,0.0459971,0,0,0.0220164,0,0,0.026157,0.0748783,0.0273115,0.0138257,0.0283129,0.0520929,0.0350296,0.0529379,0.0765163,0.0657666,0.0366487,0,0.0351079,0.116016,0,0.0576617,0.0363264,0.00741085,0.021398,0.0541895,0.0489608,0,0,0,0
230,0,0,0,0,0.0267236,0.0592205,0,0,0,0.0373158,0,0.0231317,0.055816,0,0,0.0216006,0,0,0.0439635,0.0538256,0.0186843,0.0392774,0.0240489,0.0637859,0.047151,0.0417571,0.0606143,0.0490786,0.017462,0.0577767,0.0605216,0.0338385,0.0345486,0.0122015,0.0343375,0.0146569,0.0205455,0.0119516,0,0,0.0419377,0.0459598,0,0,0.0218148,0,0,0.0260117,0.0749833,0.0290452,0.0137367,0.0281353,0.052209,0.0346232,0.0530138,0.0766576,0.0657559,0.0366298,0,0.0347301,0.116078,0,0.0595725,0.0364507,0.00728127,0.0213191,0.0540445,0.0489128,0,0,0,0
231,0,0,0,0,0.0267674,0.0590371,0,0,0,0.0367247,0,0.0233368,0.056515,0,0,0.021573,0,0,0.0441204,0.0537742,0.0184226,0.0388423,0.0239858,0.0627038,0.0468352,0.0417172,0.0606535,0.049141,0.0169589,0.0572386,0.0601422,0.0335645,0.0341026,0.0116101,0.034226,0.0147917,0.0203331,0.0131595,0,0,0.0416733,0.0459419,0,0,0.0215311,0,0,0.0258295,0.0746499,0.0297974,0.0139599,0.0252689,0.0525912,0.0340913,0.0514126,0.0762942,0.0655425,0.0350955,0.0422716,0.0315061,0.122243,0,0.0598734,0.0365344,0.00719113,0.021229,0.0540349,0.0486623,0,0,0,0
232,0,0,0,0,0.0267995,0.0588906,0,0,0,0.0354439,0,0.0240617,0.0573016,0,0,0.0214445,0,0,0.0444272,0.0541744,0.0189943,0.0385285,0.0243031,0.0618821,0.0467515,0.0415258,0.0604239,0.0491417,0.0164052,0.0566565,0.0596436,0.0332408,0.0334214,0.0104245,0.0341415,0.0145917,0.0207549,0.0136807,0,0,0.0415797,0.0458739,0,0,0.0210739,0,0,0.0258275,0.0749107,0.0307053,0.0130871,0.0254707,0.0529646,0.0333277,0.0517677,0.076639,0.0655665,0.0350482,0.0406389,0.0316602,0.122048,0,0.0611097,0.0365677,0.00698817,0.0214595,0.053909,0.0487098,0,0,0,0
233,0,0,0,0,0.0269648,0.0588314,0,0,0,0.034831,0,0.0242313,0.0578377,0,0,0.0216436,0,0,0.0445728,0.0544298,0.0190752,0.0381083,0.0242983,0.0611979,0.0469144,0.0411217,0.0603142,0.0492322,0.0161202,0.0563852,0.0593851,0.0330161,0.033173,0.0099083,0.0340591,0.014625,0.0210132,0.0138318,0,0,0.0416064,0.045692,0,0,0.0208479,0,0,0.025711,0.0750578,0.0312311,0.0121472,0.0259682,0.0535283,0.0326794,0.0520207,0.0768628,0.0655096,0.0347342,0.0392938,0.0315791,0.121758,0,0.0619263,0.0367109,0.00691921,0.0214432,0.0537601,0.0489197,0,0,0,0
234,0,0,0,0,0.0271616,0.0588123,0,0,0,0.0341602,0,0.0244739,0.0584834,0,0,0.0219463,0,0,0.0446638,0.0546767,0.0191498,0.0376577,0.0244674,0.0606111,0.0471654,0.0406416,0.0601295,0.0493196,0.0158729,0.0560986,0.0591489,0.0327864,0.0329879,0.00938011,0.0340163,0.0146828,0.0212438,0.0135853,0,0,0.0416842,0.045498,0,0,0.0205924,0,0,0.0255962,0.0751735,0.0313552,0.0119023,0.0265848,0.054237,0.0320029,0.0520872,0.0768886,0.0652986,0.0341899,0.0391122,0.0311983,0.121485,0,0.0623236,0.0368975,0.00682584,0.0214131,0.0536129,0.0491275,0,0,0,0
