Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,LTHIP,RTHIA
229,0,0,0,0,0.0287731,0.0608375,0,0,0,0.0555742,0,0.0146037,0.0575493,0,0,0.0189142,0,0,0.0425582,0.0594155,0.0255614,0.0220412,0.0222851,0.0475613,0.0416582,0.038076,0.0590836,0.0467914,0.0550411,0.0608167,0.0302709,0.0309574,0.0251327,0.0354928,0.0143402,0.0186427,0.0139355,0,0.0305066,0.0518959,0.0450767,0,0,0.018143,0,0,0.0217355,0.0697141,0.0101838,0.0228823,0.0292148,0.0538787,0.0243315,0.0363124,0.0607258,0.0348807,0.0298544,0.0234452,0.011271,0.0380126,0.0288417,0.0417614,0.00754054,0.0149085,0.0556692,0.0487358,0,0,0,0.0129547,0.063184
230,0,0,0,0,0.0284107,0.0606156,0,0,0,0.0557092,0,0.0140747,0.0564041,0,0,0.0189634,0,0,0.0427437,0.0588293,0.0279998,0.0215528,0.0220361,0.0487859,0.0417803,0.038982,0.0601491,0.0472075,0.0551012,0.0611648,0.0297485,0.0310253,0.0253189,0.0354415,0.0142505,0.0190315,0.0142608,0,0.0299697,0.0516985,0.0450923,0,0,0.01833,0,0,0.0217587,0.0697423,0.00982626,0.0226105,0.0297482,0.0538679,0.0246856,0.0364307,0.0599649,0.0338574,0.0294752,0.0227074,0.0105104,0.0375285,0.0285391,0.0413769,0.00739294,0.0152771,0.0555738,0.0490402,0,0,0,0.0130795,0.0629841
231,0,0,0,0,0.0282526,0.0604119,0,0,0,0.0553021,0,0.0134916,0.0545486,0,0,0.0194227,0,0,0.042811,0.0582221,0.0304596,0.0208886,0.0219561,0.0505809,0.042127,0.0398693,0.0613648,0.0477038,0.0552935,0.061369,0.0290933,0.0314098,0.0254006,0.0351965,0.0142175,0.0192264,0.0144799,0,0.029365,0.051352,0.0450898,0,0,0.0186017,0,0,0.0219437,0.0697714,0.00945221,0.0223,0.0299361,0.0538301,0.0250802,0.0366935,0.0595579,0.0331037,0.028979,0.0221691,0.00982252,0.0367908,0.0281463,0.0409595,0.00731549,0.0157486,0.0553928,0.0492255,0,0,0,0.0128238,0.0630694
232,0,0,0,0,0.0283705,0.0601539,0,0,0,0.0536512,0,0.0132833,0.0530751,0,0,0.0195825,0,0,0.0430951,0.0576344,0.0319655,0.0204736,0.0216229,0.0527106,0.0425826,0.0408508,0.0624787,0.0483203,0.055338,0.0613258,0.0285737,0.0318611,0.0241295,0.0349096,0.0140988,0.019927,0.014267,0,0.0290693,0.0510199,0.0451169,0,0,0.0189349,0,0,0.0222222,0.0698467,0.00912907,0.0220736,0.0296475,0.0537007,0.0255858,0.036825,0.0594961,0.0326523,0.0285533,0.0220272,0.00939619,0.036217,0.0277449,0.0403235,0.0072134,0.0164023,0.0552425,0.0491944,0,0,0,0.0118764,0.0630872
233,0,0,0,0,0.0287497,0.0599553,0,0,0,0.0513273,0,0.012685,0.0513222,0,0,0.0200226,0,0,0.0434077,0.057002,0.0328632,0.019981,0.0213126,0.0552241,0.0431983,0.0418631,0.0635332,0.048954,0.0554235,0.0611166,0.0281187,0.0328951,0.0211034,0.0345422,0.0138966,0.0207176,0.0136282,0,0.0289217,0.0505939,0.0450945,0,0,0.0192498,0,0,0.0224453,0.0696409,0.00863175,0.0223406,0.0291908,0.0539265,0.0261485,0.0367227,0.059709,0.0322656,0.0282594,0.0220157,0.00926496,0.0357979,0.0275714,0.0396706,0.00702144,0.0170617,0.0550732,0.049197,0,0,0,0.0106466,0.0631183
234,0,0,0,0,0.0290314,0.0597823,0,0,0,0.0483615,0,0.0120816,0.0497198,0,0,0.0205918,0,0,0.0437793,0.0562601,0.0333549,0.0196472,0.0210032,0.0576646,0.0439117,0.0431286,0.0648035,0.0497935,0.0559163,0.0610891,0.0282023,0.0344679,0.0164358,0.0341954,0.013814,0.021439,0.0127507,0,0.0291197,0.0502713,0.0450678,0,0,0.0196637,0,0,0.022551,0.0691618,0.00791556,0.0230081,0.028793,0.0541913,0.026707,0.0364493,0.0601101,0.0321263,0.0281151,0.0222375,0.00943099,0.0355444,0.0275306,0.0390862,0.00692045,0.0175972,0.0549477,0.0494339,0,0,0,0.0105087,0.0631722
235,0,0,0,0,0.0291045,0.0595174,0,0,0,0.0453666,0,0.0117516,0.0482706,0,0,0.0212174,0,0,0.0441394,0.055745,0.0341658,0.019476,0.0209798,0.0598007,0.0446393,0.0445364,0.0663299,0.0507928,0.0569607,0.0614238,0.028948,0.0365086,0.011868,0.0339128,0.0138196,0.0219904,0.0116564,0,0.0293609,0.0501294,0.0450397,0,0,0.0201767,0,0,0.0226062,0.0685291,0.00723466,0.0238638,0.0285204,0.0545406,0.027294,0.0360819,0.0605533,0.0321455,0.0281043,0.0225252,0.00989449,0.035418,0.0278796,0.0384883,0.00690449,0.0179844,0.0548228,0.0495098,0,0,0,0.0111508,0.0632706
236,0,0,0,0,0.0288082,0.0592248,0,0,0,0.0428373,0,0.0116521,0.0469874,0,0,0.0217938,0,0,0.0443979,0.055289,0.0355212,0.0194387,0.0212113,0.0614654,0.0452315,0.0457178,0.0678554,0.0518578,0.0583554,0.0618126,0.0298757,0.0385296,0.0105791,0.0337257,0.0138795,0.0222943,0.0104905,0,0.0295193,0.050226,0.0450458,0,0,0.0205519,0,0,0.0226823,0.0679767,0.00661823,0.0246699,0.0283427,0.0548746,0.0278606,0.0356223,0.060838,0.0322452,0.0281036,0.0230207,0.0104451,0.0353586,0.0285108,0.0379553,0.00686781,0.0183614,0.0547361,0.0497348,0,0,0,0.0113996,0.0633233
237,0,0,0,0,0.0284291,0.0590797,0,0,0,0.0407492,0,0.0113577,0.0458464,0,0,0.0220878,0,0,0.0444632,0.0551423,0.0362353,0.0194511,0.0217017,0.0625942,0.0455673,0.0471151,0.0693169,0.0526209,0.0589428,0.0618133,0.0304098,0.0399796,0.0144115,0.0337372,0.0140131,0.0223446,0.00938275,0,0.0294839,0.0505249,0.0450648,0,0,0.0209911,0,0,0.0228522,0.0676784,0.00609774,0.0252484,0.0282236,0.0553229,0.02838,0.0350316,0.0607175,0.032222,0.0280353,0.0235232,0.0108211,0.0352679,0.0293571,0.0375422,0.00692381,0.0186239,0.0547751,0.0501211,0,0,0,0.0115872,0.063196
238,0,0,0,0,0.028157,0.0590255,0,0,0,0.038134,0,0.0104752,0.0447868,0,0,0.022191,0,0,0.0444242,0.0549487,0.0359717,0.0195024,0.0222894,0.0632743,0.0457546,0.0486815,0.0707233,0.0530969,0.0586706,0.0613845,0.0302097,0.0403725,0.0229372,0.0338196,0.0141283,0.0222143,0.00834968,0,0.029285,0.0509907,0.045209,0,0,0.0214904,0,0,0.0230806,0.0675843,0.00573844,0.0255548,0.0281769,0.0555621,0.0289419,0.0344048,0.0601785,0.0319761,0.0278626,0.0238251,0.0109819,0.0351187,0.0303895,0.037191,0.00703027,0.0188674,0.0548669,0.0502216,0,0,0,0.0117539,0.0629204
239,0,0,0,0,0.0279906,0.0590672,0,0,0,0.0352089,0,0.00857504,0.043626,0,0,0.0222208,0,0,0.0444036,0.0548911,0.0353801,0.0195552,0.0228048,0.0637439,0.0458278,0.050389,0.0722839,0.0533575,0.0579967,0.0607853,0.0296157,0.0399511,0.0360138,0.0338065,0.0141594,0.0220623,0.00741674,0,0.0291083,0.0514405,0.0454118,0,0,0.0219836,0,0,0.0233114,0.0676187,0.00568889,0.025615,0.0280723,0.0556011,0.0296417,0.0338502,0.0597732,0.0315378,0.0276477,0.0239579,0.0110232,0.0350277,0.0315405,0.0368793,0.00710356,0.0191862,0.0549714,0.0502385,0,0,0,0.0118942,0.0626611
240,0,0,0,0,0.027901,0.0591786,0,0,0,0.0336562,0,0.0111252,0.0426845,0,0,0.0221206,0,0,0.0443799,0.0549694,0.0378989,0.0198552,0.0228926,0.0641626,0.0458802,0.0517827,0.0732478,0.0535765,0.0578764,0.0605528,0.0297953,0.0402012,0.0465599,0.0337444,0.0141321,0.0219202,0.00674799,0,0.0290721,0.0518739,0.0456186,0,0,0.0223433,0,0,0.023467,0.0676594,0.0058171,0.0255801,0.0276888,0.0555835,0.0303186,0.0335535,0.0605157,0.0311508,0.0275203,0.0241177,0.0112039,0.0351118,0.0324836,0.0366453,0.00717723,0.0194061,0.0551189,0.0503402,0,0,0,0.0120136,0.0625952
241,0,0,0,0,0.027827,0.0593113,0,0,0,0.0336528,0,0.0128439,0.0418448,0,0,0.0220238,0,0,0.0443201,0.055234,0.0411236,0.0201892,0.023011,0.0645146,0.0458908,0.0529824,0.0739704,0.0538392,0.0579992,0.0603351,0.0299438,0.040751,0.0544009,0.0335867,0.014154,0.0216853,0.00621347,0,0.029046,0.0521951,0.0457419,0,0,0.0223109,0,0,0.0238423,0.0676624,0.00612053,0.0256357,0.0272402,0.0558205,0.030849,0.0333344,0.0608662,0.0309528,0.0274244,0.0240883,0.0113244,0.0350546,0.033306,0.0364815,0.00731256,0.0197719,0.0552652,0.05056,0,0,0,0.0120902,0.0627021
242,0,0,0,0,0.0277201,0.0594783,0,0,0,0.0332046,0,0.0130324,0.0412168,0,0,0.0213908,0,0,0.0444376,0.0554134,0.0440101,0.0205221,0.0230954,0.0647601,0.0454682,0.0537681,0.0744405,0.0542137,0.0580195,0.0599783,0.0298034,0.0413852,0.0582879,0.0336198,0.0136597,0.0220008,0.00586409,0,0.0290299,0.0523906,0.0458512,0,0,0.0222925,0,0,0.0240264,0.0676803,0.00624176,0.0255973,0.0270191,0.0556563,0.0312497,0.0332728,0.0609225,0.030884,0.0273354,0.0240254,0.0114879,0.0349439,0.0337531,0.0363796,0.00742237,0.0200128,0.055334,0.0507688,0,0,0,0.0120516,0.0628469
243,0,0,0,0,0.0276573,0.0596118,0,0,0,0.0328569,0,0.0133835,0.0406782,0,0,0.0211862,0,0,0.0444499,0.0555474,0.0462557,0.0208763,0.0234817,0.0647413,0.0452029,0.054342,0.0748802,0.0546281,0.0580691,0.059825,0.0297566,0.042166,0.0601172,0.0335941,0.0137322,0.0216356,0.00567363,0,0.0291614,0.0526521,0.0459175,0,0,0.0222928,0,0,0.0239368,0.0677053,0.00610197,0.025562,0.0271785,0.0551158,0.0315651,0.0333496,0.0610904,0.0308188,0.027436,0.0241403,0.0117348,0.0348826,0.0339046,0.0363704,0.00738732,0.0200989,0.0553291,0.0505256,0,0,0,0.0120422,0.0629811
244,0,0,0,0,0.0276241,0.0596401,0,0,0,0.0334406,0,0.0142622,0.0401856,0,0,0.0210083,0,0,0.0444883,0.0555891,0.0479953,0.0213226,0.0239578,0.0644182,0.0449938,0.0547563,0.0753155,0.0549958,0.0582621,0.0597609,0.0300072,0.0430889,0.0616028,0.0336146,0.0138245,0.0212824,0.00576567,0,0.029178,0.0530151,0.0459594,0,0,0.0222041,0,0,0.0239915,0.0677388,0.00602219,0.0256187,0.0272961,0.0546763,0.0317432,0.0333502,0.0612603,0.0308017,0.0278434,0.0242267,0.0119658,0.0348941,0.0336834,0.036416,0.00728356,0.0201565,0.055321,0.05037,0,0,0,0.0121048,0.0630506
245,0,0,0,0,0.0277165,0.0596443,0,0,0,0.033976,0,0.0149055,0.0397666,0,0,0.020809,0,0,0.0445791,0.055604,0.04919,0.0218075,0.0241426,0.0638975,0.0447414,0.055106,0.0756583,0.0553109,0.0585464,0.0597807,0.0303524,0.0438158,0.0627966,0.0336907,0.0137159,0.0211638,0.0058794,0,0.0291529,0.0534824,0.0458967,0,0,0.022169,0,0,0.0240853,0.0678284,0.00605157,0.0256091,0.0272556,0.0545005,0.0318496,0.0331964,0.0614118,0.0308082,0.0282628,0.0243097,0.0126461,0.0349397,0.0331486,0.036417,0.00745399,0.0201127,0.0553893,0.0505427,0,0,0,0.0123319,0.0629584
246,0,0,0,0,0.0280135,0.0596599,0,0,0,0.0341236,0,0.0151447,0.0392644,0,0,0.0206794,0,0,0.0446396,0.0558852,0.049971,0.0223261,0.0240216,0.0635295,0.0443577,0.0558397,0.0760304,0.0556101,0.0587112,0.0596587,0.0305556,0.0443161,0.0634044,0.0338008,0.0136774,0.021049,0.00605986,0,0.0292785,0.053838,0.0457976,0,0,0.0220599,0,0,0.0242582,0.0679945,0.00607808,0.0255032,0.0269989,0.0544167,0.0318423,0.0329508,0.0614471,0.0307714,0.0278695,0.0246504,0.0136003,0.0350205,0.0323876,0.0364024,0.00765129,0.0200881,0.0554532,0.0503787,0,0,0,0.0128354,0.0627141
247,0,0,0,0,0.0281284,0.05958,0,0,0,0.0342942,0,0.0155588,0.0380196,0,0,0.0207613,0,0,0.0447255,0.0563662,0.0504515,0.023149,0.0237809,0.0636432,0.0443974,0.0566054,0.0764231,0.0556841,0.0586617,0.059421,0.0306561,0.0446192,0.063279,0.0338639,0.0137338,0.0210158,0.0116684,0,0.0283533,0.0540666,0.0458581,0,0,0.0219896,0,0,0.0242944,0.0674344,0.00624506,0.0250365,0.0283646,0.0541079,0.0317878,0.0321307,0.0620097,0.0302946,0.0261491,0.0267909,0.0138731,0.0340298,0.0245611,0.036389,0.00764008,0.0201754,0.055435,0.0504194,0,0,0,0.0137541,0.0640461
248,0,0,0,0,0.0281573,0.0595216,0,0,0,0.0344596,0,0.0162455,0.0380518,0,0,0.0206863,0,0,0.0446492,0.0562758,0.0505044,0.0234501,0.0233356,0.0634179,0.0439397,0.0572724,0.076891,0.0557291,0.0585009,0.0591542,0.0304999,0.0446416,0.0627328,0.0339629,0.0136231,0.02093,0.0084725,0,0.0284584,0.0541837,0.0460981,0,0,0.021931,0,0,0.0243625,0.0684155,0.00534907,0.0251105,0.0263185,0.0543844,0.0318688,0.0326849,0.0608395,0.0304669,0.0280805,0.0263402,0,0.0353717,0.0299072,0.0365312,0.00775861,0.0202718,0.0555005,0.0501724,0,0,0,0.0144868,0.062035
249,0,0,0,0,0.0280566,0.0595207,0,0,0,0.0341131,0,0.0168221,0.0376228,0,0,0.0206336,0,0,0.0445654,0.0563888,0.0503718,0.0240978,0.0230378,0.063564,0.0437261,0.0579318,0.0773569,0.0556795,0.0583973,0.05879,0.0301898,0.0446666,0.061641,0.0340002,0.0134749,0.0209754,0.00876346,0,0.0286102,0.054612,0.0462557,0,0,0.0220029,0,0,0.0243871,0.0684314,0.00555718,0.0252415,0.0260387,0.0538812,0.0319963,0.0325502,0.0603603,0.0306603,0.0280751,0.0264165,0,0.0354349,0.0294574,0.036542,0.00777205,0.02036,0.0555681,0.0502535,0,0,0,0.01507,0.0616852
250,0,0,0,0,0.0280217,0.0595252,0,0,0,0.0338069,0,0.0173124,0.0365668,0,0,0.021734,0,0,0.044251,0.0563905,0.0506611,0.0254804,0.0230376,0.0646138,0.0447051,0.0587324,0.0777332,0.0554481,0.0585767,0.0585847,0.030274,0.0450353,0.0608199,0.0335016,0.0143119,0.0202205,0.0122916,0,0.0282135,0.0541794,0.0462075,0,0,0.0223707,0,0,0.0243347,0.0688954,0.0066981,0.0237762,0.0282335,0.0533178,0.0322925,0.0315676,0.0586589,0.0301182,0.0288664,0.0263494,0,0,0.0234199,0.0362526,0.00777658,0.0204262,0.0555801,0.05109,0,0,0,0.015273,0.0617366
251,0,0,0,0,0.0280079,0.0595121,0,0,0,0.0335398,0,0.0178872,0.036199,0,0,0.0215103,0,0,0.0439755,0.0564509,0.051216,0.0253576,0.0227937,0.0649161,0.0440377,0.0596421,0.0783983,0.0556963,0.0586047,0.0585777,0.0305237,0.0452656,0.0600511,0.0335714,0.0139973,0.0202491,0.0161995,0,0.0279705,0.0554737,0.0464642,0,0,0.0223608,0,0,0.0243296,0.0673873,0.00685228,0.025485,0.027465,0.0545217,0.0324612,0.0316372,0.0597731,0.0309952,0.0260874,0.0281405,0,0.0341087,0.0200536,0.0362398,0.00775285,0.0204548,0.0558576,0.0504348,0,0,0,0.0162388,0.063041
252,0,0,0,0,0.027721,0.0593872,0,0,0,0.0333064,0,0.0186699,0.0366904,0,0,0.0213443,0,0,0.0436944,0.0559399,0.0522921,0.025391,0.0228088,0.0656419,0.0434862,0.060112,0.0787235,0.0558074,0.0589864,0.0590589,0.0311509,0.0457184,0.0600926,0.0336479,0.0138058,0.0201936,0.0110535,0,0.0282304,0.0556228,0.0466332,0,0,0.0223604,0,0,0.0242681,0.0683059,0.00638779,0.025589,0.025835,0.0543766,0.0327161,0.0321594,0.0587024,0.0316567,0.0277299,0.0270031,0,0.0353881,0.0266459,0.0362884,0.00767961,0.0204982,0.0558903,0.0498214,0,0,0,0.0168518,0.0613714
253,0,0,0,0,0.0276539,0.0593088,0,0,0,0.0329084,0,0.019258,0.0354186,0,0,0.0216241,0,0,0.0437281,0.0562321,0.0528998,0.0273047,0.0225869,0.0670765,0.044341,0.0613185,0.079212,0.0556372,0.0598428,0.0600394,0.0322625,0.046251,0.0606848,0.0334649,0.0136741,0.0206627,0.013708,0,0.0277329,0.0558533,0.0463061,0,0,0.0224699,0,0,0.024429,0.0681907,0.00852738,0.0245593,0.0278077,0.052737,0.0326511,0.0310484,0.057283,0.0308383,0.0284039,0.0272431,0,0,0.0218537,0.0361809,0.00758862,0.0204705,0.0559883,0.050277,0,0,0,0,0.0616993
254,0,0,0,0,0.0274544,0.0597513,0,0,0,0.033123,0,0.0202855,0.0363215,0,0,0.0214181,0,0,0.0433452,0.055832,0.0551129,0.0273139,0.0227528,0.066775,0.0429628,0.0615785,0.0796111,0.0556638,0.060449,0.0601315,0.0328094,0.047429,0.0618272,0.0334935,0.0136679,0.0201917,0.0118185,0,0.0281787,0.0562334,0.0465283,0,0,0.0224586,0,0,0.0245702,0.0682902,0.00736883,0.0257252,0.0255671,0.052994,0.0330257,0.0320133,0.0577515,0.031612,0.0276827,0.0264589,0,0.0354446,0.0258434,0.0361169,0.00756644,0.0205832,0.0566664,0.0490765,0,0,0,0.018438,0.0613006
