Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x73,x74,LTHII,x71,x72,LTHIP
1864,0.0257575,0.0249988,0,0,0,0,0,0,0.0373414,0.0216319,0.0293854,0.0025606,0,0,0.0493521,0,0.051559,0.0365883,0.0382057,0.027951,0.0125157,0.00659586,0.00433267,0.0858695,0.0236429,0.00951228,0.0185664,0.0197456,0.020396,0.0247474,0.0388583,0.0222699,0.0308995,0.031757,0.00819851,0.00860194,0.00607972,0.00832278,0.0298345,0,0,0.0108148,0,0.00995551,0.00457053,0.0557899,0.0095716,0.0183721,0.00448656,0.00285109,0.00877627,0.00231573,0.0286947,0.00145735,0.00258019,0.00723562,0.0234374,0.00609554,0.00849701,0.00521551,0.0103495,0.00508978,0.00497903,0.0241262,0.036351,0,0,0,0,0,0,0.00713166,0,0,0.0233427
1865,0.0263203,0.0252298,0,0,0,0,0,0,0.0366785,0.0216885,0.0285893,0.00247643,0,0,0.0485115,0,0.0517566,0.0363635,0.0382176,0.0268891,0.0125184,0.00645935,0.00439779,0.0868961,0.0236868,0.00949579,0.0184198,0.0196458,0.0199979,0.0244387,0.0382669,0.022274,0.0311191,0.0317379,0.00750155,0.00861329,0.00628107,0.00830593,0.0304371,0,0,0.0120233,0,0.0098973,0.00501644,0.0559402,0.00927714,0.0184499,0.00412853,0.00281884,0.00893637,0.00207138,0.0285033,0.0018132,0.00240783,0.00724517,0.0234094,0.00612967,0.00836593,0.00494144,0.0112508,0.00493783,0.00524432,0.0243037,0.0370519,0,0,0,0,0,0,0.00686391,0,0,0.0231193
1866,0.0267757,0.0254505,0,0,0,0,0,0,0.0358914,0.0217326,0.0277001,0.00230334,0,0,0.0475624,0,0.0519105,0.0360668,0.0382477,0.0258974,0.0124969,0.00618765,0.00432549,0.0877339,0.0236975,0.00946153,0.018291,0.0195305,0.0195731,0.0241096,0.0376632,0.0223557,0.031329,0.0317354,0.00751435,0.00862245,0.00662939,0.00825893,0.0309599,0,0,0.0131976,0,0.00979535,0.00551891,0.0560621,0.00949988,0.0185317,0.00386578,0.00275908,0.00913727,0.00198318,0.0282156,0.00201282,0.00210831,0.00728974,0.0232409,0.00629962,0.00832975,0.00461906,0.0121309,0.00484546,0.00548217,0.0244455,0.0376261,0,0,0,0,0,0,0.00663732,0,0,0.0229022
1867,0.0270625,0.0256769,0,0,0,0,0,0,0.0350645,0.0217728,0.0268271,0.00210234,0,0,0.0465264,0,0.0521213,0.0357572,0.0382742,0.024977,0.0123906,0.00587071,0.00426596,0.0887394,0.0236452,0.00943395,0.0181718,0.0194054,0.019122,0.0237644,0.0371427,0.0225075,0.0315606,0.0317985,0.00721581,0.00863959,0.00681782,0.00819319,0.0314,0,0,0.0142568,0,0.00968024,0.00597206,0.0561499,0.00984572,0.0185349,0.00376317,0.00265684,0.00941982,0.0019651,0.0279619,0.00188708,0.00183543,0.00725705,0.0232366,0.00635583,0.00821697,0.00445079,0.0130445,0.0050114,0.00564318,0.0245962,0.0380593,0,0,0,0,0,0,0.00640344,0,0,0.0227248
1868,0.0272505,0.0259334,0,0,0,0,0,0,0.0339942,0.02183,0.0258655,0.00197396,0,0,0.0454075,0,0.0523905,0.0354183,0.038304,0.0238925,0.0122153,0.00573209,0.00409239,0.0896424,0.0235416,0.00939193,0.0179682,0.0191622,0.0185084,0.0233779,0.0366224,0.0226818,0.0318168,0.0318544,0.00631196,0.00868055,0.00681098,0.00806752,0.0317659,0,0,0.015413,0,0.0096254,0.00646968,0.0562314,0.00981117,0.0183988,0.00369104,0.00255403,0.00950422,0.00193559,0.027862,0.00172615,0.00170896,0.00709164,0.023494,0.00621823,0.00798707,0.00419658,0.0141424,0.00524603,0.0058367,0.0247611,0.0384809,0,0,0,0,0,0,0.00614051,0,0,0.0225426
1869,0.027477,0.0261692,0,0,0,0,0,0,0.0330136,0.0219206,0.0248462,0.00194798,0,0,0.0442947,0,0.0526003,0.0350531,0.0382944,0.0226654,0.0120793,0.00573035,0.00407516,0.0904326,0.0234383,0.00934778,0.017703,0.0188446,0.0178409,0.0229464,0.0360578,0.0228845,0.0320524,0.0319184,0.00588776,0.00869426,0.00699383,0.00793566,0.0320336,0,0,0.0167116,0,0.00951313,0.0070967,0.056376,0.00990638,0.0182051,0.0038751,0.00247397,0.00966741,0.00183265,0.0278616,0.00172126,0.00162274,0.00709292,0.0237364,0.00623275,0.00799418,0.00407099,0.0154286,0.00548843,0.00621129,0.0249499,0.0388263,0,0,0,0,0,0,0.00583029,0,0,0.0223247
1870,0.0276975,0.0263304,0,0,0,0,0,0,0.0322969,0.0220046,0.0238951,0.00194974,0,0,0.0432982,0,0.0527447,0.0347092,0.0382299,0.0214682,0.0119852,0.00553679,0.00401743,0.0910555,0.0233594,0.00930977,0.0174917,0.0185836,0.0172367,0.0224853,0.0354835,0.0231051,0.0322332,0.0319807,0.00625611,0.00873008,0.00753145,0.00783843,0.0321698,0,0,0.0180174,0,0.00940116,0.00774313,0.0565627,0.0104212,0.0181563,0.0041306,0.00247673,0.00982813,0.00186983,0.0276784,0.00192645,0.00158094,0.00730879,0.0238574,0.00631844,0.00809386,0.00386141,0.0164623,0.00566851,0.00611056,0.0251108,0.0389999,0,0,0,0,0,0,0.00549814,0,0,0.0220488
1871,0.0278479,0.0264465,0,0,0,0,0,0,0.0315942,0.0220519,0.0228451,0.00197098,0,0,0.0424598,0,0.0528198,0.0344697,0.0382062,0.0204528,0.011962,0.00525186,0.00389136,0.0915687,0.0232525,0.00921195,0.0172187,0.0182909,0.0165737,0.0219706,0.0348225,0.0232981,0.0323519,0.0320502,0.00679857,0.00875056,0.0083673,0.00775686,0.0321989,0,0,0.0192478,0,0.00930743,0.00834382,0.0567895,0.0116537,0.0183345,0.00455579,0.00263795,0.00998074,0.00193426,0.0272892,0.00238804,0.00156369,0.00784907,0.0238821,0.00651146,0.00853946,0.00291737,0.0172447,0.0057551,0.00614886,0.0252584,0.0390416,0,0,0,0,0,0,0.00521155,0,0,0.021761
1872,0.028018,0.0265667,0,0,0,0,0,0,0.0303895,0.0221404,0.0216285,0.00195633,0,0,0.0417071,0,0.0530055,0.0343129,0.0383191,0.0194904,0.0118829,0.00503306,0.00368245,0.0920958,0.0231005,0.00903969,0.0168715,0.0179194,0.0157931,0.0214078,0.0340101,0.0234471,0.0325776,0.0321032,0.00586013,0.00874254,0.00903987,0.00762559,0.0322238,0,0,0.0203998,0,0.00919609,0.00898279,0.0569772,0.0130051,0.0183868,0.00532035,0.00280675,0.0102062,0.00191533,0.0268823,0.00325788,0.0017099,0.00843759,0.0238093,0.00672337,0.00918573,0.00193074,0.0182011,0.00589624,0.00639105,0.0253917,0.0391405,0,0,0,0,0,0,0.00494245,0,0,0.0214227
1873,0.0267812,0.0251939,0,0,0,0,0,0,0.0285947,0.0225563,0.0203506,0.00193827,0,0,0.0382759,0,0.0531948,0.0329989,0.0385451,0.0183694,0.011734,0.00463176,0.00349202,0.089405,0.0229151,0.00881483,0.0164611,0.0175474,0.0149756,0.0207538,0.0328367,0.0221244,0.0328679,0.0327387,0.00426752,0.00860982,0.00955381,0.00739074,0.0311391,0,0,0.0224168,0,0.00881402,0.00982437,0.0570917,0.0136759,0.0181558,0.0058433,0.00295266,0.0101662,0.00179746,0.0266173,0.00399697,0.00189334,0.00859272,0.0234845,0.00686513,0.00939728,0.00389577,0.0198142,0.00519512,0.00617373,0.0240564,0.0377624,0,0,0,0,0,0,0.00462619,0,0,0.0210267
1874,0.0267035,0.0251118,0,0,0,0,0,0,0.0268137,0.0226302,0.0191092,0.0018772,0,0,0.0372805,0,0.0533857,0.03268,0.0388273,0.0170591,0.0115266,0.00422178,0.00337685,0.0892432,0.0226234,0.00859035,0.0160268,0.0172272,0.0141078,0.0200624,0.0319356,0.0220564,0.0330673,0.0328303,0.0040269,0.00855457,0.0099495,0.00716175,0.0310561,0,0,0.023503,0,0.00865851,0.0102083,0.0570362,0.0142571,0.0180202,0.00613249,0.00298967,0.0103836,0.0015928,0.0264644,0.00462299,0.00221533,0.00826217,0.0232831,0.006702,0.0089909,0.00442189,0.0209374,0.00546105,0.00647171,0.0239812,0.0377242,0,0,0,0,0,0,0.00430857,0,0,0.0205881
1875,0.0267369,0.0249101,0,0,0,0,0,0,0.0252303,0.0226342,0.0179083,0.00185659,0,0,0.036307,0,0.0535919,0.0324155,0.039114,0.0161429,0.0113424,0.00404099,0.00323606,0.0888198,0.0223011,0.00831855,0.0155557,0.0168927,0.0131679,0.0193435,0.031022,0.0218694,0.0332553,0.0329089,0.0042974,0.00867553,0.0101767,0.00704509,0.0309725,0,0,0.0247202,0,0.00883168,0.0106738,0.0568656,0.0143219,0.0179211,0.00600841,0.00305924,0.0105753,0.00142044,0.0264655,0.00488958,0.00250663,0.00778454,0.0230468,0.0064268,0.00848292,0.00411763,0.0216535,0.00558573,0.00698095,0.023809,0.0375443,0,0,0,0,0,0,0.00398518,0,0,0.0201151
1876,0.0267474,0.024739,0,0,0,0,0,0,0.0236198,0.0226149,0.0169916,0.00186966,0,0,0.0352071,0,0.0538493,0.032103,0.0393212,0.0156191,0.0111723,0.00417363,0.00313329,0.0882864,0.0219126,0.00808321,0.0149953,0.0165101,0.0122331,0.0186366,0.0302828,0.0217316,0.0334568,0.0329468,0.00587573,0.00879598,0.0106489,0.00707597,0.0309226,0,0,0.0257431,0,0.00898372,0.0111346,0.0566368,0.0143601,0.0179353,0.0062632,0.0031545,0.0108407,0.00123033,0.0265385,0.00482319,0.00284515,0.00788436,0.0220911,0.0066275,0.00878693,0.00288575,0.022278,0.0057137,0.00736557,0.0236643,0.0372336,0,0,0,0,0,0,0.00371035,0,0,0.019597
1877,0.0266174,0.0246158,0,0,0,0,0,0,0.0221996,0.0226006,0.0166311,0.00190728,0,0,0.034131,0,0.0540917,0.031686,0.0394769,0.0158303,0.0110287,0.00430052,0.00305069,0.0877274,0.0214627,0.00784856,0.01439,0.0161275,0.0113821,0.01797,0.0298577,0.0217303,0.0336532,0.0329735,0.00731826,0.00883137,0.0113005,0.00711139,0.0309556,0,0,0.0265644,0,0.00897079,0.0115491,0.0563321,0.0147745,0.0179103,0.00668703,0.00320619,0.0111529,0.00108834,0.0267423,0.00444888,0.00290278,0.00808049,0.0213638,0.00687955,0.009204,0.00221706,0.0229209,0.00589002,0.00749802,0.0235944,0.0368893,0,0,0,0,0,0,0.00358486,0,0,0.0190357
1878,0.0263817,0.0245617,0,0,0,0,0,0,0.0215829,0.022569,0.017028,0.00195857,0,0,0.0330817,0,0.0542666,0.0311722,0.0396189,0.0169732,0.0109001,0.00452205,0.00306615,0.0873269,0.0209158,0.00762339,0.0137112,0.0157629,0.0106565,0.0173399,0.0299097,0.0219475,0.0338138,0.0330756,0.00753545,0.0088217,0.0115264,0.00707331,0.0309752,0,0,0.027434,0,0.00890466,0.0119633,0.0559137,0.0152435,0.0178022,0.0068996,0.00318498,0.0114372,0.0010285,0.0270273,0.00385085,0.00244675,0.00793504,0.0214398,0.00680632,0.0091533,0.00234614,0.0234766,0.00622934,0.00744839,0.0236284,0.0365721,0,0,0,0,0,0,0.00360142,0,0,0.0184562
1879,0.0262995,0.0245711,0,0,0,0,0,0,0.0220588,0.0225191,0.0182741,0.00203479,0,0,0.0320505,0,0.054443,0.0307096,0.0397209,0.0189238,0.0107457,0.00485874,0.00316533,0.0871008,0.0203339,0.00746498,0.0129173,0.0154559,0.010222,0.0168223,0.0308588,0.0223763,0.0339448,0.0333181,0.00706738,0.00884106,0.0114375,0.0070759,0.0310107,0,0,0.0283733,0,0.008948,0.0124399,0.0554275,0.0155241,0.01771,0.00694962,0.00310651,0.0117881,0.00106397,0.0273588,0.00360843,0.00197528,0.00770737,0.0215183,0.00663457,0.00882748,0.00250073,0.0239415,0.00668741,0.00767268,0.0237362,0.0364065,0,0,0,0,0,0,0.0037711,0,0,0.0179567
1880,0.0262695,0.0245281,0,0,0,0,0,0,0.0213931,0.0225158,0.0178175,0.00217432,0,0,0.0312032,0,0.0547377,0.0304197,0.0397786,0.0185204,0.0106518,0.0047893,0.00314344,0.0869113,0.0199122,0.00731569,0.0126207,0.0150416,0.0100506,0.0168104,0.0299634,0.0227439,0.0341592,0.0333273,0.00578487,0.00892722,0.0110695,0.00711721,0.0310254,0,0,0.0292539,0,0.00916953,0.0128959,0.0550168,0.015254,0.0176155,0.00702942,0.00307064,0.0120811,0.00111364,0.0276755,0.00317816,0.00173466,0.00721964,0.0218621,0.00606206,0.00792385,0.00282334,0.024438,0.00719582,0.00804583,0.0237587,0.0363195,0,0,0,0,0,0,0.00382579,0,0,0.0175863
1881,0.0261604,0.0242674,0,0,0,0,0,0,0.0208139,0.0225267,0.0172009,0.0021755,0,0,0.0304573,0,0.0550154,0.0302295,0.0398615,0.0180956,0.0105156,0.00453013,0.00300255,0.0864302,0.0195063,0.00714087,0.0122259,0.0144269,0.00981687,0.016803,0.0290448,0.0229009,0.0343737,0.0331685,0.0054098,0.00900752,0.00949518,0.00711887,0.030968,0,0,0.0297877,0,0.00936119,0.0133013,0.0547581,0.0142067,0.0175404,0.00765596,0.00304185,0.0122793,0.000941287,0.0276462,0.00266013,0.00218679,0.0070913,0.0220732,0.00521683,0.00718875,0.00360722,0.0248596,0.00754049,0.00837071,0.0235632,0.0360945,0,0,0,0,0,0,0.0038508,0,0,0.0173242
1882,0.0275352,0.0254114,0,0,0,0,0,0,0.0199842,0.0222241,0.0169069,0.0022296,0,0,0.03133,0,0.055276,0.0306806,0.0400162,0.0177923,0.0104262,0.0047185,0.00312153,0.0888508,0.0189896,0.00688027,0.0118752,0.0139649,0.00958736,0.0169557,0.0282978,0.0239584,0.0344024,0.032837,0.00599485,0.0091242,0.00771226,0.00691972,0.0322026,0,0,0.0297838,0,0.00960865,0.0136306,0.0545878,0.0131738,0.0176582,0.00770058,0.00281157,0.0124514,0.00061708,0.0276986,0.00264601,0.00270241,0.00719406,0.0224897,0.00458011,0.0069455,0.00481786,0.0249962,0.00821445,0.00891034,0.0248362,0.037491,0,0,0,0,0,0,0.00419086,0,0,0.0169117
1883,0.0276424,0.0250795,0,0,0,0,0,0,0.0191325,0.0221524,0.0160964,0.00233905,0,0,0.0306641,0,0.0554865,0.0304402,0.0401336,0.0171851,0.0103372,0.00439889,0.00319221,0.0882963,0.0185009,0.00674872,0.0113007,0.0133071,0.00922638,0.0170289,0.0273289,0.0239655,0.0345254,0.0328984,0.00573086,0.00913745,0.00655402,0.00677383,0.0321986,0,0,0.0300105,0,0.00973074,0.0138981,0.0544652,0.012937,0.0175978,0.00643025,0.00279048,0.0122485,0.000743087,0.0279543,0.0026318,0.0027885,0.00684488,0.0231534,0.00414642,0.00652341,0.0057883,0.0251738,0.00847062,0.00919669,0.0246178,0.0372011,0,0,0,0,0,0,0.00437481,0,0,0.016655
1884,0.0270249,0.0247129,0,0,0,0,0,0,0.0181124,0.0220814,0.0151231,0.00240814,0,0,0.0300953,0,0.0556725,0.0302755,0.0402638,0.016466,0.010296,0.00425342,0.00325847,0.0875964,0.0179404,0.00671754,0.0106613,0.0125998,0.00875946,0.0171958,0.0262472,0.0237932,0.0346493,0.0330126,0.00519736,0.00905513,0.00612264,0.00658492,0.0320168,0,0,0.0300909,0,0.0096775,0.014057,0.0543988,0.013121,0.0175298,0.00585445,0.00278872,0.0120438,0.000874086,0.0280992,0.00262206,0.00274633,0.00672805,0.0235596,0.0042049,0.00652448,0.00585604,0.0252166,0.00868982,0.00948422,0.0243079,0.0367881,0,0,0,0,0,0,0.00445017,0,0,0.0163271
1885,0.0265082,0.0243755,0,0,0,0,0,0,0.0172656,0.0219824,0.0141399,0.00246144,0,0,0.0297246,0,0.0558691,0.0302501,0.040446,0.0157281,0.010218,0.0045485,0.00325588,0.0869088,0.0172438,0.00682174,0.0100037,0.0118505,0.00823865,0.0175142,0.0251921,0.0234894,0.0347626,0.0331193,0.0052101,0.00896241,0.00592516,0.00646578,0.03176,0,0,0.0301368,0,0.00963289,0.0141574,0.054398,0.0131436,0.017514,0.00599684,0.00280364,0.0122113,0.00144196,0.0281047,0.00272117,0.00283237,0.00702029,0.0234056,0.00455337,0.00709256,0.00540294,0.0251584,0.0089389,0.00984676,0.0239659,0.0363756,0,0,0,0,0,0,0.00456032,0,0,0.0158489
1886,0.023661,0.0214721,0,0,0,0,0,0,0.0164706,0.0222233,0.0123484,0.0024937,0,0,0.0278259,0,0.0561389,0.0294778,0.0406047,0.014725,0.0101101,0.00421649,0.00297985,0.0810476,0.0167534,0.00715215,0.00899833,0.0106565,0.00760785,0.0175831,0.0237942,0.0216815,0.0351666,0.0335544,0.00498843,0.00906571,0.0060517,0.00650132,0.0291673,0,0,0.0302932,0,0.0099261,0.0142568,0.0544555,0.0131654,0.0172817,0.00597993,0.00306636,0.0119952,0.00183659,0.0280721,0.00272502,0.00285304,0.00696083,0.0232722,0.00476572,0.00760273,0.0051956,0.0252767,0.00895131,0.0100414,0.0210039,0.03302,0,0,0,0,0,0,0.00420311,0,0,0.0156468
1887,0.0229485,0.0206769,0,0,0,0,0,0,0.0157397,0.0219979,0.010592,0.00247387,0,0,0.0275616,0,0.0564768,0.0293301,0.040593,0.0138065,0.00993013,0.00408372,0.00302113,0.0793596,0.0162984,0.00757001,0.00784311,0.00933206,0.00687404,0.0177802,0.022236,0.0209955,0.0352255,0.0335371,0.00482578,0.00923001,0.00641401,0.00645543,0.028436,0,0,0.029768,0,0.0102502,0.0143432,0.0544205,0.0133537,0.0171755,0.00605317,0.00316269,0.0120245,0.00191485,0.0280888,0.00270281,0.00287533,0.00707646,0.0231551,0.00508223,0.00818105,0.00509124,0.0251455,0.00974745,0.0105423,0.0202075,0.0321121,0,0,0,0,0,0,0.00393655,0,0,0.0154419
1888,0.0225356,0.0201859,0,0,0,0,0,0,0.0144581,0.0218817,0.00905407,0.00246622,0,0,0.0275618,0,0.0567886,0.0294295,0.0403147,0.0128709,0.00969479,0.00430344,0.00302666,0.0781787,0.0157944,0.00782823,0.00670686,0.00803135,0.00607248,0.0181954,0.0204554,0.0204819,0.0353386,0.0336167,0.00487219,0.00929665,0.00667602,0.00627514,0.0279196,0,0,0.0290855,0,0.0104784,0.0144954,0.0543051,0.013369,0.017133,0.00608182,0.00318364,0.0121737,0.00173461,0.0281559,0.00258353,0.00290287,0.00720237,0.0230779,0.00531267,0.00858777,0.00509669,0.0249913,0.0103668,0.0110388,0.0197144,0.0314671,0,0,0,0,0,0,0.00399024,0,0,0.0150514
1889,0.0222355,0.0198506,0,0,0,0,0,0,0.0131637,0.0219112,0.00742473,0.00251734,0,0,0.0276221,0,0.0570134,0.0295335,0.0400772,0.0120978,0.00946466,0.00488099,0.00289288,0.0771941,0.0152972,0.00817239,0.00563126,0.00660865,0.00517972,0.0186429,0.0185552,0.020208,0.0354994,0.0338173,0.00487898,0.00936812,0.00662847,0.00607981,0.0274452,0,0,0.0284089,0,0.0107454,0.0145752,0.0541777,0.0131662,0.0171058,0.00597193,0.0032594,0.0123008,0.00187906,0.0282828,0.00243896,0.00297113,0.00719789,0.0231454,0.0052924,0.00864156,0.00527475,0.0246388,0.011069,0.0116555,0.019374,0.0307736,0,0,0,0,0,0,0.00403072,0,0,0.0146081
1890,0.0218224,0.0195786,0,0,0,0,0,0,0.0120296,0.0220114,0.00595228,0.0025979,0,0,0.0278294,0,0.0571755,0.029708,0.0399172,0.0115026,0.00924274,0.00575195,0.00264266,0.0763633,0.0148021,0.00864568,0.00446396,0.00509815,0.00421794,0.0191735,0.0166337,0.0201264,0.0356856,0.0340912,0.00483136,0.00947674,0.00657493,0.00585928,0.0270546,0,0,0.0275967,0,0.0111149,0.0146198,0.0540791,0.013044,0.0170888,0.00582439,0.00335734,0.0123225,0.00189461,0.028446,0.00248033,0.00305992,0.0071548,0.0231308,0.00530809,0.00862798,0.00519235,0.0241953,0.0118348,0.0123149,0.0191264,0.0301269,0,0,0,0,0,0,0.00423745,0,0,0.0141353
1891,0.0212734,0.0193028,0,0,0,0,0,0,0.0109557,0.0220426,0.00494607,0.00269034,0,0,0.02808,0,0.0574004,0.0298225,0.0397111,0.0111603,0.00900897,0.00686168,0.00243434,0.0755869,0.0142903,0.00915128,0.00317922,0.0035754,0.00324994,0.019797,0.0146113,0.0200953,0.0358351,0.0342276,0.00488728,0.00958243,0.0067446,0.00562246,0.0267077,0,0,0.0265797,0,0.0115398,0.0146185,0.05403,0.0131533,0.0170809,0.00574566,0.00331765,0.0124288,0.0016764,0.0285318,0.00257636,0.00311697,0.00719755,0.0229225,0.00554488,0.0086756,0.00468895,0.0236377,0.0126593,0.013003,0.0188801,0.029734,0,0,0,0,0,0,0.00467971,0,0,0.0136178
1892,0.0208798,0.0190103,0,0,0,0,0,0,0.00970818,0.0220209,0.00475921,0.00282055,0,0,0.0283945,0,0.0576387,0.0299526,0.0394621,0.0111258,0.00874206,0.00796782,0.00231852,0.0748119,0.0137725,0.00955135,0.00199327,0.00205577,0.00247593,0.020463,0.0123891,0.0200653,0.0359384,0.0342894,0.00484824,0.00973492,0.00664134,0.00531597,0.0263686,0,0,0.0252986,0,0.012056,0.0146308,0.0540702,0.0127672,0.0170693,0.00558828,0.00312837,0.0124246,0.00149259,0.0284944,0.00256055,0.00307087,0.00698416,0.0230807,0.00532038,0.0082689,0.00473642,0.0227963,0.0135161,0.0137311,0.0186072,0.0293122,0,0,0,0,0,0,0.00523296,0,0,0.0131255
1893,0.0206391,0.0187156,0,0,0,0,0,0,0.00872522,0.0220158,0.00568482,0.00300561,0,0,0.0287768,0,0.0578541,0.0302124,0.0391415,0.0116849,0.00849923,0.00893948,0.00228493,0.0741797,0.0132958,0.00994649,0.00156785,0.00102395,0.00209174,0.0210098,0.0100116,0.0200153,0.0360012,0.0344245,0.00482095,0.00990275,0.00652639,0.00505966,0.026054,0,0,0.023724,0,0.0125999,0.0147552,0.0541022,0.0123921,0.0170615,0.00523565,0.00298637,0.0124011,0.00146038,0.0285606,0.00237044,0.0029788,0.0065898,0.023222,0.00493241,0.00773435,0.00492809,0.0216636,0.0145017,0.0145373,0.0183132,0.0288839,0,0,0,0,0,0,0.0058415,0,0,0.0127885
1894,0.020345,0.0184552,0,0,0,0,0,0,0.00824154,0.0220309,0.00735371,0.00328962,0,0,0.0291761,0,0.0580008,0.0305242,0.0387752,0.012644,0.00824783,0.00974228,0.00226159,0.073659,0.0127147,0.0100904,0.00239331,0.00207595,0.00223831,0.0214828,0.00727358,0.0198799,0.0360095,0.0345462,0.00473885,0.0100251,0.0062215,0.00485844,0.0257769,0,0,0.0218903,0,0.0131032,0.0150986,0.054097,0.0121158,0.0170644,0.00494751,0.00295147,0.0124957,0.00149813,0.0286746,0.00217762,0.00293558,0.00621876,0.0232948,0.00465875,0.00725966,0.00492151,0.0203574,0.0156001,0.0154667,0.018049,0.0284868,0,0,0,0,0,0,0.00648087,0,0,0.0125638
1895,0.0200152,0.0182035,0,0,0,0,0,0,0.00866323,0.022054,0.00950548,0.00366126,0,0,0.0295025,0,0.0580665,0.0307495,0.0383319,0.0143263,0.00801497,0.0103269,0.00220375,0.0730641,0.0120438,0.0101429,0.00386245,0.00392718,0.00280967,0.0217025,0.00465339,0.0196541,0.0359447,0.0346721,0.00463996,0.0100622,0.00628536,0.00482243,0.0254728,0,0,0.0200416,0,0.0135265,0.0157109,0.0540564,0.0120355,0.0170353,0.00479038,0.00308728,0.0127181,0.00150507,0.0287673,0.00206058,0.00294086,0.00598497,0.0231225,0.00463745,0.00704009,0.00464242,0.0188212,0.0168978,0.0165568,0.0178451,0.0281037,0,0,0,0,0,0,0.00693612,0,0,0.0124141
1896,0.0195665,0.0179456,0,0,0,0,0,0,0.00968673,0.0220514,0.0116303,0.00375924,0,0,0.0296368,0,0.0581095,0.0307762,0.0378037,0.0163028,0.00774549,0.0106915,0.00206079,0.0723882,0.0113009,0.0102,0.00538039,0.00576097,0.00337856,0.0219032,0.00411931,0.0193654,0.0358729,0.0347257,0.00468319,0.0100359,0.00669792,0.00471705,0.025091,0,0,0.0186136,0,0.0139093,0.016501,0.0540762,0.0120442,0.0170078,0.00485005,0.00322743,0.0129394,0.00140575,0.0287633,0.00207565,0.002972,0.00602818,0.0227481,0.00496772,0.00730655,0.00403359,0.0173064,0.0179993,0.0175583,0.0176913,0.0276525,0,0,0,0,0,0,0.00727546,0,0,0.0123011
1897,0.0190766,0.0177036,0,0,0,0,0,0,0.0111922,0.0219428,0.0139656,0.00357558,0,0,0.0295069,0,0.0582033,0.0305955,0.0371298,0.0179524,0.00741942,0.0105211,0.00198878,0.0716167,0.0105657,0.0102932,0.00688595,0.00750024,0.00398114,0.0220948,0.00611864,0.01899,0.035762,0.0346844,0.00480457,0.0101089,0.0065953,0.00450143,0.0246505,0,0,0.0177195,0,0.0144745,0.0172891,0.0541578,0.0117407,0.0169281,0.00483831,0.00335146,0.0131222,0.00136202,0.0286694,0.00215899,0.00294255,0.00586774,0.0228242,0.00493875,0.00742036,0.00414391,0.0161071,0.0188155,0.0183518,0.0175245,0.027024,0,0,0,0,0,0,0.00746711,0,0,0.0123436
1898,0.0186147,0.017431,0,0,0,0,0,0,0.0126939,0.0216914,0.0161945,0.00398756,0,0,0.0291015,0,0.058371,0.0301776,0.0361586,0.0194602,0.00721472,0.0105842,0.00178802,0.070646,0.00975637,0.0101265,0.00834689,0.00928119,0.00468183,0.0223337,0.00885797,0.0185877,0.0355813,0.0344777,0.00476396,0.0101872,0.00632724,0.00437891,0.0241729,0,0,0.0173488,0,0.0150475,0.0179942,0.0542302,0.0115081,0.0168901,0.00472956,0.0035396,0.0132936,0.00139538,0.028651,0.00210388,0.00290947,0.00569525,0.0230131,0.00483818,0.00732109,0.00452306,0.0153519,0.0195136,0.019146,0.0173164,0.0262767,0,0,0,0,0,0,0.00780807,0,0,0.0124379
1899,0.0182894,0.0171731,0,0,0,0,0,0,0.0143289,0.0215182,0.0182802,0.00457013,0,0,0.0286114,0,0.0584232,0.0297384,0.0348787,0.0208209,0.00709172,0.0107613,0.00166632,0.0696245,0.00887345,0.00977316,0.00977418,0.0111084,0.00535455,0.0225761,0.0118987,0.0182515,0.0353905,0.0344076,0.00478098,0.0103404,0.00595365,0.00436341,0.023793,0,0,0.0172722,0,0.0156977,0.0185048,0.0542552,0.0115302,0.0168661,0.00466393,0.00372803,0.0134719,0.00148946,0.0287128,0.00202746,0.00294393,0.00558204,0.0230098,0.00484044,0.00733843,0.00490383,0.0148248,0.0200209,0.0199878,0.0171011,0.0256596,0,0,0,0,0,0,0.00831199,0,0,0.0125618
